"autoNo","No","開催日","開催地","レースNo","レース名","距離","発走時刻","天候","馬場","着順","枠","馬番","馬名","性齢","gender","age","斤量","騎手","タイム","着差","人気","単勝オッズ","後3F","コーナー通過順","厩舎","馬体重(増減)","url"
"21","11","2025年7月12日","福島","2R","3歳未勝利","ダ1700m (右)","10:40","曇","良","11","3","5","ティアップマッハ","牝3","牝","3","55.0","江田照","1:49.8","2.1/2","9.0","29.5","41.2","5-5-5-6","美浦奥平","446(-8)","https://race.netkeiba.com/race/result.html?race_id=202503020502&rf=race_list"
"22","12","2025年7月12日","福島","2R","3歳未勝利","ダ1700m (右)","10:40","曇","良","12","8","14","ドヒョウノカギリ","牝3","牝","3","52.0","▲水沼","1:49.9","3/4","13.0","210.5","39.7","15-15-14-14","美浦西田","460(+4)","https://race.netkeiba.com/race/result.html?race_id=202503020502&rf=race_list"
"23","13","2025年7月12日","福島","2R","3歳未勝利","ダ1700m (右)","10:40","曇","良","13","6","10","ミセスリリー","牝3","牝","3","55.0","石川","1:50.0","3/4","5.0","12.5","39.8","14-14-14-15","美浦上原佑","456(-12)","https://race.netkeiba.com/race/result.html?race_id=202503020502&rf=race_list"
"24","14","2025年7月12日","福島","2R","3歳未勝利","ダ1700m (右)","10:40","曇","良","14","8","15","オンザレイディオ","牝3","牝","3","52.0","▲遠藤","1:50.3","1.3/4","15.0","280.8","40.8","9-9-10-11","美浦堀内","490(0)","https://race.netkeiba.com/race/result.html?race_id=202503020502&rf=race_list"
"25","15","2025年7月12日","福島","2R","3歳未勝利","ダ1700m (右)","10:40","曇","良","15","4","7","アウフヴィント","牝3","牝","3","55.0","武藤","1:50.8","2.1/2","11.0","58.6","42.6","2-2-2-6","美浦戸田","518(-2)","https://race.netkeiba.com/race/result.html?race_id=202503020502&rf=race_list"
"26","1","2025年7月12日","福島","3R","3歳未勝利","ダ1150m (右)","11:10","曇","良","1","6","12","サンタアニタ","牝3","牝","3","55.0","戸崎圭","1:08.8","","1.0","2.8","36.6","2-2","美浦斎藤誠","468(-2)","https://race.netkeiba.com/race/result.html?race_id=202503020503&rf=race_list"
"27","2","2025年7月12日","福島","3R","3歳未勝利","ダ1150m (右)","11:10","曇","良","2","1","2","シンフォニーシーズ","牝3","牝","3","55.0","石橋脩","1:08.9","1/2","7.0","32.2","36.9","1-1","美浦清水英","434(-6)","https://race.netkeiba.com/race/result.html?race_id=202503020503&rf=race_list"
"28","3","2025年7月12日","福島","3R","3歳未勝利","ダ1150m (右)","11:10","曇","良","3","3","6","ジュリスタ","牝3","牝","3","55.0","吉田豊","1:09.5","3.1/2","2.0","3.0","37.1","5-5","美浦稲垣","462(+4)","https://race.netkeiba.com/race/result.html?race_id=202503020503&rf=race_list"
"29","4","2025年7月12日","福島","3R","3歳未勝利","ダ1150m (右)","11:10","曇","良","4","1","1","アイアンオバーカム","牝3","牝","3","55.0","柴田大","1:09.6","1/2","9.0","61.3","37.4","2-2","美浦南田","450(0)","https://race.netkeiba.com/race/result.html?race_id=202503020503&rf=race_list"
"30","5","2025年7月12日","福島","3R","3歳未勝利","ダ1150m (右)","11:10","曇","良","5","3","5","マロンカラノテガミ","牝3","牝","3","55.0","荻野極","1:10.0","2.1/2","8.0","37.5","37.2","8-6","美浦清水英","418(0)","https://race.netkeiba.com/race/result.html?race_id=202503020503&rf=race_list"
"31","6","2025年7月12日","福島","3R","3歳未勝利","ダ1150m (右)","11:10","曇","良","6","6","11","ルックアトミー","牝3","牝","3","55.0","菊沢","1:10.1","1","3.0","3.1","37.6","5-6","美浦菊沢","490(+2)","https://race.netkeiba.com/race/result.html?race_id=202503020503&rf=race_list"
"32","7","2025年7月12日","福島","3R","3歳未勝利","ダ1150m (右)","11:10","曇","良","7","5","9","ベンメリア","セ3","セ","3","57.0","丸田","1:10.3","1","5.0","23.7","37.3","9-8","美浦高橋文","478(+2)","https://race.netkeiba.com/race/result.html?race_id=202503020503&rf=race_list"
"33","8","2025年7月12日","福島","3R","3歳未勝利","ダ1150m (右)","11:10","曇","良","8","8","16","ステラマテュティナ","牝3","牝","3","52.0","▲石神道","1:10.3","クビ","4.0","13.7","38.1","2-2","美浦高柳瑞","432(-2)","https://race.netkeiba.com/race/result.html?race_id=202503020503&rf=race_list"
"34","9","2025年7月12日","福島","3R","3歳未勝利","ダ1150m (右)","11:10","曇","良","9","7","13","ジェイエルハーバー","牡3","牡","3","54.0","▲石田","1:10.4","1/2","6.0","25.3","37.7","7-8","美浦小西","404(-8)","https://race.netkeiba.com/race/result.html?race_id=202503020503&rf=race_list"
"35","10","2025年7月12日","福島","3R","3歳未勝利","ダ1150m (右)","11:10","曇","良","10","7","14","レトロブーム","牝3","牝","3","55.0","武藤","1:10.5","クビ","11.0","138.3","37.0","13-11","美浦西田","480(+8)","https://race.netkeiba.com/race/result.html?race_id=202503020503&rf=race_list"
"36","11","2025年7月12日","福島","3R","3歳未勝利","ダ1150m (右)","11:10","曇","良","11","2","3","ロベルタカリーナ","牝3","牝","3","52.0","▲遠藤","1:10.5","クビ","13.0","218.6","37.4","9-8","美浦牧","452(0)","https://race.netkeiba.com/race/result.html?race_id=202503020503&rf=race_list"
"37","12","2025年7月12日","福島","3R","3歳未勝利","ダ1150m (右)","11:10","曇","良","12","8","15","クラウンジュエル","牡3","牡","3","57.0","木幡巧","1:10.9","2.1/2","14.0","374.1","37.8","9-11","美浦尾関","470(-2)","https://race.netkeiba.com/race/result.html?race_id=202503020503&rf=race_list"
"38","13","2025年7月12日","福島","3R","3歳未勝利","ダ1150m (右)","11:10","曇","良","13","2","4","ジュンベルベット","牡3","牡","3","57.0","内田博","1:11.3","2","15.0","399.7","37.4","14-13","美浦伊坂","450(0)","https://race.netkeiba.com/race/result.html?race_id=202503020503&rf=race_list"
"39","14","2025年7月12日","福島","3R","3歳未勝利","ダ1150m (右)","11:10","曇","良","14","4","7","シャトーペリオット","牡3","牡","3","57.0","野中","1:12.0","4","16.0","497.9","37.6","15-16","美浦根本","516(+2)","https://race.netkeiba.com/race/result.html?race_id=202503020503&rf=race_list"
"40","15","2025年7月12日","福島","3R","3歳未勝利","ダ1150m (右)","11:10","曇","良","15","4","8","ヌーヴォルミエール","牡3","牡","3","57.0","原","1:12.1","1/2","10.0","127.2","37.5","16-15","美浦勢司","480(+6)","https://race.netkeiba.com/race/result.html?race_id=202503020503&rf=race_list"
"41","16","2025年7月12日","福島","3R","3歳未勝利","ダ1150m (右)","11:10","曇","良","16","5","10","アリーワーク","牝3","牝","3","55.0","小林脩","1:14.6","大","12.0","143.6","41.5","9-13","美浦小野","434(-22)","https://race.netkeiba.com/race/result.html?race_id=202503020503&rf=race_list"
"42","1","2025年7月12日","福島","4R","3歳未勝利","芝2000m (右B)","11:45","曇","良","1","4","7","ポッポノフェスタ","牡3","牡","3","57.0","西村太","2:03.7","","4.0","8.2","36.2","4-4-4-2","美浦堀内","450(-4)","https://race.netkeiba.com/race/result.html?race_id=202503020504&rf=race_list"
"43","2","2025年7月12日","福島","4R","3歳未勝利","芝2000m (右B)","11:45","曇","良","2","6","11","オリオアルセーリオ","牝3","牝","3","55.0","津村","2:03.7","アタマ","3.0","7.2","36.1","4-6-6-5","美浦木村","408(-4)","https://race.netkeiba.com/race/result.html?race_id=202503020504&rf=race_list"
"44","3","2025年7月12日","福島","4R","3歳未勝利","芝2000m (右B)","11:45","曇","良","3","2","3","イフルジャンス","牡3","牡","3","57.0","戸崎圭","2:03.8","1/2","1.0","1.8","36.0","7-7-7-5","美浦金成","450(0)","https://race.netkeiba.com/race/result.html?race_id=202503020504&rf=race_list"
"45","4","2025年7月12日","福島","4R","3歳未勝利","芝2000m (右B)","11:45","曇","良","4","3","6","キョウエイグッド","牡3","牡","3","57.0","内田博","2:04.1","2","7.0","24.9","35.9","7-9-10-8","美浦千葉","442(-10)","https://race.netkeiba.com/race/result.html?race_id=202503020504&rf=race_list"
"46","5","2025年7月12日","福島","4R","3歳未勝利","芝2000m (右B)","11:45","曇","良","5","8","16","ブルーメサイア","牡3","牡","3","57.0","大野","2:04.2","3/4","8.0","31.0","35.9","14-12-10-11","美浦国枝","454(+2)","https://race.netkeiba.com/race/result.html?race_id=202503020504&rf=race_list"
"47","6","2025年7月12日","福島","4R","3歳未勝利","芝2000m (右B)","11:45","曇","良","6","8","15","ガーンディーヴァ","牝3","牝","3","55.0","杉原","2:04.2","ハナ","11.0","57.1","36.4","7-7-7-8","美浦柄崎","422(+6)","https://race.netkeiba.com/race/result.html?race_id=202503020504&rf=race_list"
"48","7","2025年7月12日","福島","4R","3歳未勝利","芝2000m (右B)","11:45","曇","良","7","7","14","エレガントプルーフ","牡3","牡","3","57.0","木幡巧","2:04.5","1.1/2","16.0","284.0","36.5","12-9-9-8","美浦黒岩","444(-12)","https://race.netkeiba.com/race/result.html?race_id=202503020504&rf=race_list"
"49","8","2025年7月12日","福島","4R","3歳未勝利","芝2000m (右B)","11:45","曇","良","8","6","12","ヴォルヴァ","牝3","牝","3","52.0","▲石神道","2:04.6","1/2","2.0","6.4","37.1","4-4-4-5","美浦尾形","410(+2)","https://race.netkeiba.com/race/result.html?race_id=202503020504&rf=race_list"
"50","9","2025年7月12日","福島","4R","3歳未勝利","芝2000m (右B)","11:45","曇","良","9","1","2","ユイノガリクソン","牡3","牡","3","57.0","江田照","2:04.6","クビ","9.0","46.8","36.2","11-9-12-12","美浦深山","418(-10)","https://race.netkeiba.com/race/result.html?race_id=202503020504&rf=race_list"
"51","10","2025年7月12日","福島","4R","3歳未勝利","芝2000m (右B)","11:45","曇","良","10","5","10","ウインポラリス","牝3","牝","3","55.0","菊沢","2:04.6","クビ","6.0","19.3","37.4","2-2-2-2","美浦畠山","432(+2)","https://race.netkeiba.com/race/result.html?race_id=202503020504&rf=race_list"
"52","11","2025年7月12日","福島","4R","3歳未勝利","芝2000m (右B)","11:45","曇","良","11","5","9","ヴィラスターリ","牡3","牡","3","57.0","石橋脩","2:04.7","クビ","5.0","12.9","37.4","2-3-2-2","美浦矢野","476(-10)","https://race.netkeiba.com/race/result.html?race_id=202503020504&rf=race_list"
"53","12","2025年7月12日","福島","4R","3歳未勝利","芝2000m (右B)","11:45","曇","良","12","1","1","マイネルトラキア","牡3","牡","3","57.0","柴田大","2:04.9","1.1/2","10.0","53.7","36.3","14-14-13-13","美浦上原博","456(-6)","https://race.netkeiba.com/race/result.html?race_id=202503020504&rf=race_list"
"54","13","2025年7月12日","福島","4R","3歳未勝利","芝2000m (右B)","11:45","曇","良","13","3","5","リースアンドリボン","牝3","牝","3","55.0","横山琉","2:05.3","2.1/2","12.0","82.9","36.2","16-15-15-15","美浦辻","438(+4)","https://race.netkeiba.com/race/result.html?race_id=202503020504&rf=race_list"
"55","14","2025年7月12日","福島","4R","3歳未勝利","芝2000m (右B)","11:45","曇","良","14","4","8","レイーナアスール","牝3","牝","3","52.0","▲遠藤","2:05.8","2.1/2","14.0","123.6","38.7","1-1-1-1","美浦武藤","480(-2)","https://race.netkeiba.com/race/result.html?race_id=202503020504&rf=race_list"
"56","15","2025年7月12日","福島","4R","3歳未勝利","芝2000m (右B)","11:45","曇","良","15","2","4","イモータリティ","牡3","牡","3","57.0","荻野極","2:06.7","5","13.0","104.4","38.1","10-12-13-13","美浦栗田","450(0)","https://race.netkeiba.com/race/result.html?race_id=202503020504&rf=race_list"
"57","16","2025年7月12日","福島","4R","3歳未勝利","芝2000m (右B)","11:45","曇","良","16","7","13","レイホープ","牡3","牡","3","57.0","原","2:16.7","大","15.0","203.7","45.4","12-16-16-16","美浦菊川","482(-8)","https://race.netkeiba.com/race/result.html?race_id=202503020504&rf=race_list"
"58","1","2025年7月12日","福島","5R","2歳新馬","芝1200m (右B)","12:35","曇","良","1","1","1","ミスバレンシア","牝2","牝","2","53.0","◇今村","1:11.4","","2.0","2.8","35.5","1-1","美浦武井","476(0)","https://race.netkeiba.com/race/result.html?race_id=202503020505&rf=race_list"
"59","2","2025年7月12日","福島","5R","2歳新馬","芝1200m (右B)","12:35","曇","良","2","3","3","マイネルユーゲント","牡2","牡","2","55.0","石川","1:11.5","1/2","3.0","3.5","35.5","2-2","美浦加藤士","434(0)","https://race.netkeiba.com/race/result.html?race_id=202503020505&rf=race_list"
"60","3","2025年7月12日","福島","5R","2歳新馬","芝1200m (右B)","12:35","曇","良","3","7","9","バランソワール","牝2","牝","2","55.0","戸崎圭","1:11.6","1","1.0","2.6","34.7","9-6","美浦矢野","406(0)","https://race.netkeiba.com/race/result.html?race_id=202503020505&rf=race_list"
"61","4","2025年7月12日","福島","5R","2歳新馬","芝1200m (右B)","12:35","曇","良","4","7","8","ヨドノティアラ","牝2","牝","2","55.0","津村","1:11.6","アタマ","6.0","19.7","35.1","5-4","美浦矢嶋","426(0)","https://race.netkeiba.com/race/result.html?race_id=202503020505&rf=race_list"
"62","5","2025年7月12日","福島","5R","2歳新馬","芝1200m (右B)","12:35","曇","良","5","4","4","フレンドモナコ","牡2","牡","2","52.0","▲佐藤","1:11.8","1","8.0","77.9","35.6","3-3","美浦南田","422(0)","https://race.netkeiba.com/race/result.html?race_id=202503020505&rf=race_list"
"63","6","2025年7月12日","福島","5R","2歳新馬","芝1200m (右B)","12:35","曇","良","6","8","10","シーズンシート","牝2","牝","2","55.0","丸田","1:12.4","4","9.0","119.5","35.6","7-9","美浦柄崎","410(0)","https://race.netkeiba.com/race/result.html?race_id=202503020505&rf=race_list"
"64","7","2025年7月12日","福島","5R","2歳新馬","芝1200m (右B)","12:35","曇","良","7","8","11","インディジョーズ","牝2","牝","2","55.0","木幡初","1:12.5","1/2","5.0","17.7","36.0","5-7","美浦竹内","444(0)","https://race.netkeiba.com/race/result.html?race_id=202503020505&rf=race_list"
"65","8","2025年7月12日","福島","5R","2歳新馬","芝1200m (右B)","12:35","曇","良","8","6","6","ジュリ","牝2","牝","2","55.0","原","1:12.6","1/2","7.0","41.4","35.8","7-7","美浦萱野","410(0)","https://race.netkeiba.com/race/result.html?race_id=202503020505&rf=race_list"
"66","9","2025年7月12日","福島","5R","2歳新馬","芝1200m (右B)","12:35","曇","良","9","2","2","セイウンシシマイ","牡2","牡","2","55.0","大野","1:12.9","2","4.0","12.6","36.7","3-4","美浦杉浦","472(0)","https://race.netkeiba.com/race/result.html?race_id=202503020505&rf=race_list"
"67","10","2025年7月12日","福島","5R","2歳新馬","芝1200m (右B)","12:35","曇","良","10","6","7","メープルタフィー","牝2","牝","2","52.0","▲石神道","1:13.7","5","11.0","150.5","35.5","11-10","美浦佐藤吉","400(0)","https://race.netkeiba.com/race/result.html?race_id=202503020505&rf=race_list"
"68","11","2025年7月12日","福島","5R","2歳新馬","芝1200m (右B)","12:35","曇","良","11","5","5","ドングラミ","牡2","牡","2","55.0","内田博","1:14.3","3.1/2","10.0","135.5","36.3","10-10","美浦本間","458(0)","https://race.netkeiba.com/race/result.html?race_id=202503020505&rf=race_list"
"69","1","2025年7月12日","福島","6R","2歳新馬","ダ1150m (右)","13:05","曇","良","1","4","6","ショーリバース","牡2","牡","2","55.0","津村","1:10.0","","7.0","12.1","38.0","1-1","美浦鈴木伸","490(0)","https://race.netkeiba.com/race/result.html?race_id=202503020506&rf=race_list"
"70","2","2025年7月12日","福島","6R","2歳新馬","ダ1150m (右)","13:05","曇","良","2","5","8","ライヴレッドアイ","牝2","牝","2","55.0","木幡巧","1:10.4","2.1/2","3.0","7.4","38.4","2-2","美浦牧","482(0)","https://race.netkeiba.com/race/result.html?race_id=202503020506&rf=race_list"
"71","3","2025年7月12日","福島","6R","2歳新馬","ダ1150m (右)","13:05","曇","良","3","8","13","フレンドリーエール","牝2","牝","2","55.0","江田照","1:10.5","3/4","8.0","31.2","37.7","5-4","美浦村田","422(0)","https://race.netkeiba.com/race/result.html?race_id=202503020506&rf=race_list"
"72","4","2025年7月12日","福島","6R","2歳新馬","ダ1150m (右)","13:05","曇","良","4","6","10","ラフレードピエル","牡2","牡","2","55.0","菊沢","1:10.6","3/4","12.0","64.4","37.1","9-9","美浦萱野","436(0)","https://race.netkeiba.com/race/result.html?race_id=202503020506&rf=race_list"
"73","5","2025年7月12日","福島","6R","2歳新馬","ダ1150m (右)","13:05","曇","良","5","3","4","ムービングアップ","牡2","牡","2","55.0","菅原明","1:10.8","1.1/4","2.0","4.5","38.1","5-4","美浦浅利","454(0)","https://race.netkeiba.com/race/result.html?race_id=202503020506&rf=race_list"
"74","6","2025年7月12日","福島","6R","2歳新馬","ダ1150m (右)","13:05","曇","良","6","7","11","ベアゴーフォー","牡2","牡","2","55.0","大野","1:11.7","5","10.0","50.3","38.3","9-7","美浦杉浦","466(0)","https://race.netkeiba.com/race/result.html?race_id=202503020506&rf=race_list"
"75","7","2025年7月12日","福島","6R","2歳新馬","ダ1150m (右)","13:05","曇","良","7","4","5","ミスマラッカ","牝2","牝","2","55.0","木幡初","1:11.8","クビ","13.0","97.7","37.9","11-11","美浦本間","426(0)","https://race.netkeiba.com/race/result.html?race_id=202503020506&rf=race_list"
"76","8","2025年7月12日","福島","6R","2歳新馬","ダ1150m (右)","13:05","曇","良","8","2","2","マツリダシリウス","牡2","牡","2","55.0","武藤","1:11.9","1/2","11.0","54.9","37.8","13-12","美浦水野","456(0)","https://race.netkeiba.com/race/result.html?race_id=202503020506&rf=race_list"
"77","9","2025年7月12日","福島","6R","2歳新馬","ダ1150m (右)","13:05","曇","良","9","1","1","マジンタクシー","牝2","牝","2","53.0","◇今村","1:11.9","クビ","4.0","8.9","38.7","7-7","美浦深山","490(0)","https://race.netkeiba.com/race/result.html?race_id=202503020506&rf=race_list"
"78","10","2025年7月12日","福島","6R","2歳新馬","ダ1150m (右)","13:05","曇","良","10","6","9","ボールドタワー","牡2","牡","2","55.0","横山琉","1:12.0","クビ","5.0","9.8","38.0","11-12","美浦鈴木慎","474(0)","https://race.netkeiba.com/race/result.html?race_id=202503020506&rf=race_list"
"79","11","2025年7月12日","福島","6R","2歳新馬","ダ1150m (右)","13:05","曇","良","11","7","12","オスロクィーン","牝2","牝","2","55.0","戸崎圭","1:12.6","3.1/2","1.0","2.6","40.0","4-6","美浦武井","446(0)","https://race.netkeiba.com/race/result.html?race_id=202503020506&rf=race_list"
"80","12","2025年7月12日","福島","6R","2歳新馬","ダ1150m (右)","13:05","曇","良","12","5","7","クインズツバキ","牝2","牝","2","55.0","吉田豊","1:12.7","1/2","9.0","32.3","39.4","7-10","美浦上原博","468(0)","https://race.netkeiba.com/race/result.html?race_id=202503020506&rf=race_list"
"81","13","2025年7月12日","福島","6R","2歳新馬","ダ1150m (右)","13:05","曇","良","13","8","14","プリティーミズホ","牝2","牝","2","55.0","三浦","1:13.0","1.3/4","6.0","10.8","41.0","2-2","美浦菊川","464(0)","https://race.netkeiba.com/race/result.html?race_id=202503020506&rf=race_list"
"82","14","2025年7月12日","福島","6R","2歳新馬","ダ1150m (右)","13:05","曇","良","14","3","3","リスペクトライト","牡2","牡","2","52.0","▲石神道","1:13.1","1/2","14.0","174.3","36.8","14-14","美浦和田郎","430(0)","https://race.netkeiba.com/race/result.html?race_id=202503020506&rf=race_list"
"83","1","2025年7月12日","福島","7R","3歳以上1勝クラス","芝2000m (右B)","13:35","曇","良","1","8","15","リアンベーレ","牡3","牡","3","55.0","津村","2:03.0","","3.0","4.6","36.0","14-13-8-5","美浦手塚久","500(+2)","https://race.netkeiba.com/race/result.html?race_id=202503020507&rf=race_list"
"84","2","2025年7月12日","福島","7R","3歳以上1勝クラス","芝2000m (右B)","13:35","曇","良","2","6","10","ボナーテソーロ","牡4","牡","4","58.0","木幡巧","2:03.9","5","11.0","132.0","37.5","3-3-3-3","美浦牧","476(+2)","https://race.netkeiba.com/race/result.html?race_id=202503020507&rf=race_list"
"85","3","2025年7月12日","福島","7R","3歳以上1勝クラス","芝2000m (右B)","13:35","曇","良","3","5","8","アンドローゼス","牝4","牝","4","56.0","大野","2:03.9","クビ","2.0","3.3","37.1","11-11-6-10","美浦加藤士","458(0)","https://race.netkeiba.com/race/result.html?race_id=202503020507&rf=race_list"
"86","4","2025年7月12日","福島","7R","3歳以上1勝クラス","芝2000m (右B)","13:35","曇","良","4","3","4","エナジーショット","牝3","牝","3","53.0","戸崎圭","2:03.9","ハナ","1.0","3.1","37.4","3-4-4-3","美浦矢嶋","420(-6)","https://race.netkeiba.com/race/result.html?race_id=202503020507&rf=race_list"
"87","5","2025年7月12日","福島","7R","3歳以上1勝クラス","芝2000m (右B)","13:35","曇","良","5","1","1","ブルバンビーナ","牝3","牝","3","50.0","▲石田","2:04.1","1","9.0","54.2","36.8","8-8-12-12","美浦尾形","404(-10)","https://race.netkeiba.com/race/result.html?race_id=202503020507&rf=race_list"
"88","6","2025年7月12日","福島","7R","3歳以上1勝クラス","芝2000m (右B)","13:35","曇","良","6","5","9","ツーネサーン","牡4","牡","4","58.0","菅原明","2:04.1","クビ","4.0","5.1","37.2","9-9-8-10","栗東矢作","506(+2)","https://race.netkeiba.com/race/result.html?race_id=202503020507&rf=race_list"
"89","7","2025年7月12日","福島","7R","3歳以上1勝クラス","芝2000m (右B)","13:35","曇","良","7","7","13","グラスビジョン","牡3","牡","3","55.0","内田博","2:04.2","1/2","13.0","197.8","37.9","1-1-2-2","美浦佐藤吉","422(+3)","https://race.netkeiba.com/race/result.html?race_id=202503020507&rf=race_list"
