"autoNo","No","開催日","開催地","レースNo","レース名","距離","発走時刻","天候","馬場","着順","枠","馬番","馬名","性齢","gender","age","斤量","騎手","タイム","着差","人気","単勝オッズ","後3F","コーナー通過順","厩舎","馬体重(増減)","url"
"69","11","2024年10月12日","京都","5R","2歳新馬","芝2000m (右A)","12:30","晴","良","11","7","10","ジーティーアメリカ","牡2","牡","2","56.0","ルメー","2:02.8","1/2","3.0","3.5","35.6","6-6-8-8","栗東吉岡","506(0)","https://race.netkeiba.com/race/result.html?race_id=202408050305&rf=race_list"
"70","12","2024年10月12日","京都","5R","2歳新馬","芝2000m (右A)","12:30","晴","良","12","5","6","ウィスパーボイス","牡2","牡","2","53.0","▲鷲頭","2:03.4","3.1/2","13.0","113.8","35.4","9-9-12-12","栗東千田","460(0)","https://race.netkeiba.com/race/result.html?race_id=202408050305&rf=race_list"
"71","13","2024年10月12日","京都","5R","2歳新馬","芝2000m (右A)","12:30","晴","良","13","4","5","ファラオ","牡2","牡","2","56.0","浜中","2:11.1","大","9.0","36.3","43.1","13-13-13-12","栗東辻野","500(0)","https://race.netkeiba.com/race/result.html?race_id=202408050305&rf=race_list"
"72","1","2024年10月12日","京都","6R","3歳以上1勝クラス","ダ1800m (右)","13:00","晴","良","1","8","12","ネバーモア","牝3","牝","3","54.0","藤岡佑","1:52.7","","4.0","7.2","37.2","3-3-3-2","栗東宮本","486(+8)","https://race.netkeiba.com/race/result.html?race_id=202408050306&rf=race_list"
"73","2","2024年10月12日","京都","6R","3歳以上1勝クラス","ダ1800m (右)","13:00","晴","良","2","1","1","シンコーナホチャン","牝3","牝","3","54.0","国分優","1:52.8","クビ","1.0","2.9","36.6","11-11-8-7","栗東畑端","478(+6)","https://race.netkeiba.com/race/result.html?race_id=202408050306&rf=race_list"
"74","3","2024年10月12日","京都","6R","3歳以上1勝クラス","ダ1800m (右)","13:00","晴","良","3","6","9","ラッキーマリリン","牝3","牝","3","53.0","☆田口","1:53.5","4","6.0","17.9","37.2","7-8-8-10","栗東鈴木孝","470(+2)","https://race.netkeiba.com/race/result.html?race_id=202408050306&rf=race_list"
"75","4","2024年10月12日","京都","6R","3歳以上1勝クラス","ダ1800m (右)","13:00","晴","良","4","7","10","フェルンマンボ","牝5","牝","5","56.0","坂井","1:53.7","1","5.0","10.7","37.5","9-9-8-8","栗東辻野","472(+2)","https://race.netkeiba.com/race/result.html?race_id=202408050306&rf=race_list"
"76","5","2024年10月12日","京都","6R","3歳以上1勝クラス","ダ1800m (右)","13:00","晴","良","5","5","7","フローラルセント","牝3","牝","3","54.0","松山","1:53.7","クビ","3.0","5.0","38.3","2-2-2-2","栗東松下","476(+12)","https://race.netkeiba.com/race/result.html?race_id=202408050306&rf=race_list"
"77","6","2024年10月12日","京都","6R","3歳以上1勝クラス","ダ1800m (右)","13:00","晴","良","6","8","13","シゲルオトヒメ","牝5","牝","5","56.0","酒井","1:53.9","1.1/4","9.0","50.5","37.5","12-12-11-10","栗東谷","430(0)","https://race.netkeiba.com/race/result.html?race_id=202408050306&rf=race_list"
"78","7","2024年10月12日","京都","6R","3歳以上1勝クラス","ダ1800m (右)","13:00","晴","良","7","7","11","ヒヒーン","牝3","牝","3","54.0","川田","1:54.0","1/2","2.0","3.3","38.0","5-6-6-4","栗東須貝","474(+2)","https://race.netkeiba.com/race/result.html?race_id=202408050306&rf=race_list"
"79","8","2024年10月12日","京都","6R","3歳以上1勝クラス","ダ1800m (右)","13:00","晴","良","8","4","4","スナークメモリー","牝4","牝","4","53.0","▲鷲頭","1:54.2","1.1/4","8.0","37.9","38.7","3-3-3-4","栗東庄野","438(+4)","https://race.netkeiba.com/race/result.html?race_id=202408050306&rf=race_list"
"80","9","2024年10月12日","京都","6R","3歳以上1勝クラス","ダ1800m (右)","13:00","晴","良","9","5","6","グレイスオブゴッド","牝4","牝","4","56.0","川須","1:54.2","ハナ","13.0","180.8","38.5","5-5-5-4","栗東緒方","498(+24)","https://race.netkeiba.com/race/result.html?race_id=202408050306&rf=race_list"
"81","10","2024年10月12日","京都","6R","3歳以上1勝クラス","ダ1800m (右)","13:00","晴","良","10","3","3","サイモンコーラル","牝4","牝","4","56.0","長岡","1:54.3","1/2","11.0","121.8","37.8","9-9-11-12","栗東羽月","468(+4)","https://race.netkeiba.com/race/result.html?race_id=202408050306&rf=race_list"
"82","11","2024年10月12日","京都","6R","3歳以上1勝クラス","ダ1800m (右)","13:00","晴","良","11","6","8","タガノエクレール","牝3","牝","3","51.0","▲橋木","1:54.4","1/2","7.0","17.9","39.2","1-1-1-1","栗東西園正","462(0)","https://race.netkeiba.com/race/result.html?race_id=202408050306&rf=race_list"
"83","12","2024年10月12日","京都","6R","3歳以上1勝クラス","ダ1800m (右)","13:00","晴","良","12","4","5","ペイシャコパ","牝3","牝","3","54.0","中井","1:54.8","2.1/2","10.0","101.8","38.1","12-13-13-12","栗東坂口","470(+14)","https://race.netkeiba.com/race/result.html?race_id=202408050306&rf=race_list"
"84","13","2024年10月12日","京都","6R","3歳以上1勝クラス","ダ1800m (右)","13:00","晴","良","13","2","2","ブライトサイン","牝4","牝","4","53.0","▲吉村","1:56.4","10","12.0","154.9","40.4","7-7-6-8","栗東茶木","472(+2)","https://race.netkeiba.com/race/result.html?race_id=202408050306&rf=race_list"
"85","1","2024年10月12日","京都","7R","3歳以上1勝クラス","ダ1400m (右)","13:30","晴","良","1","6","12","タガノミスト","牝3","牝","3","54.0","松山","1:23.9","","1.0","3.4","37.1","2-2","栗東庄野","472(0)","https://race.netkeiba.com/race/result.html?race_id=202408050307&rf=race_list"
"86","2","2024年10月12日","京都","7R","3歳以上1勝クラス","ダ1400m (右)","13:30","晴","良","2","5","10","モズナイスバディー","牡3","牡","3","56.0","Ｍデム","1:24.3","2.1/2","11.0","37.8","36.9","6-6","栗東飯田","490(+6)","https://race.netkeiba.com/race/result.html?race_id=202408050307&rf=race_list"
"87","3","2024年10月12日","京都","7R","3歳以上1勝クラス","ダ1400m (右)","13:30","晴","良","3","1","2","ボブズヤアンクル","セ5","セ","5","58.0","坂井","1:24.8","3","9.0","33.5","37.2","9-7","栗東大久保","536(+2)","https://race.netkeiba.com/race/result.html?race_id=202408050307&rf=race_list"
"88","4","2024年10月12日","京都","7R","3歳以上1勝クラス","ダ1400m (右)","13:30","晴","良","4","1","1","ポンピエ","牡3","牡","3","56.0","鮫島駿","1:24.8","アタマ","7.0","22.1","37.4","6-7","栗東西園正","446(-4)","https://race.netkeiba.com/race/result.html?race_id=202408050307&rf=race_list"
"89","5","2024年10月12日","京都","7R","3歳以上1勝クラス","ダ1400m (右)","13:30","晴","良","5","2","4","フォルテローザ","牝3","牝","3","54.0","ルメー","1:24.9","クビ","2.0","3.8","37.9","3-4","栗東斉藤崇","446(+12)","https://race.netkeiba.com/race/result.html?race_id=202408050307&rf=race_list"
