"autoNo","No","開催日","開催地","レースNo","レース名","距離","発走時刻","天候","馬場","着順","枠","馬番","馬名","性齢","gender","age","斤量","騎手","タイム","着差","人気","単勝オッズ","後3F","コーナー通過順","厩舎","馬体重(増減)","url"
"14","14","2025年4月5日","中山","1R","3歳未勝利","ダ1800m (右)","10:05","晴","重","14","8","14","ローレン","牝3","牝","3","52.0","▲長浜","2:01.8","大","11.0","85.1","45.5","5-5-12-15","美浦上原博","448(-2)","https://race.netkeiba.com/race/result.html?race_id=202506030301&rf=race_list"
"15","15","2025年4月5日","中山","1R","3歳未勝利","ダ1800m (右)","10:05","晴","重","15","5","9","ウィズマイマミー","牝3","牝","3","52.0","▲舟山","2:04.5","大","15.0","460.4","48.9","2-2-6-13","美浦田村","424(-6)","https://race.netkeiba.com/race/result.html?race_id=202506030301&rf=race_list"
"16","1","2025年4月5日","中山","2R","3歳未勝利","ダ1200m (右)","10:35","晴","重","1","7","13","エリカマユーリ","牝3","牝","3","55.0","モレイ","1:11.5","","1.0","1.1","36.7","3-3","美浦堀","462(+2)","https://race.netkeiba.com/race/result.html?race_id=202506030302&rf=race_list"
"17","2","2025年4月5日","中山","2R","3歳未勝利","ダ1200m (右)","10:35","晴","重","2","8","15","レイアポポ","牝3","牝","3","55.0","原","1:12.1","3.1/2","2.0","11.4","37.2","5-4","美浦青木","472(-14)","https://race.netkeiba.com/race/result.html?race_id=202506030302&rf=race_list"
"18","3","2025年4月5日","中山","2R","3歳未勝利","ダ1200m (右)","10:35","晴","重","3","3","6","ヒタムキ","牝3","牝","3","54.0","☆横山琉","1:12.4","2","6.0","68.1","37.6","3-4","美浦鈴木慎","444(+10)","https://race.netkeiba.com/race/result.html?race_id=202506030302&rf=race_list"
"19","4","2025年4月5日","中山","2R","3歳未勝利","ダ1200m (右)","10:35","晴","重","4","1","1","ビレッジルミエール","牝3","牝","3","52.0","▲佐藤","1:12.6","1.1/2","4.0","30.9","37.7","5-4","美浦伊藤圭","442(-6)","https://race.netkeiba.com/race/result.html?race_id=202506030302&rf=race_list"
"20","5","2025年4月5日","中山","2R","3歳未勝利","ダ1200m (右)","10:35","晴","重","5","4","7","シンフォニーシーズ","牝3","牝","3","55.0","丹内","1:12.7","1/2","3.0","25.3","38.1","1-1","美浦清水英","446(-4)","https://race.netkeiba.com/race/result.html?race_id=202506030302&rf=race_list"
"21","6","2025年4月5日","中山","2R","3歳未勝利","ダ1200m (右)","10:35","晴","重","6","2","3","レジョンデロル","牡3","牡","3","57.0","西村太","1:12.8","クビ","7.0","70.8","37.2","11-9","美浦加藤征","418(-2)","https://race.netkeiba.com/race/result.html?race_id=202506030302&rf=race_list"
"22","7","2025年4月5日","中山","2R","3歳未勝利","ダ1200m (右)","10:35","晴","重","7","6","11","マニーシーン","牝3","牝","3","55.0","菅原隆","1:12.9","1/2","9.0","126.7","38.3","2-2","美浦小手川","466(0)","https://race.netkeiba.com/race/result.html?race_id=202506030302&rf=race_list"
"23","8","2025年4月5日","中山","2R","3歳未勝利","ダ1200m (右)","10:35","晴","重","8","8","16","シルバードン","牡3","牡","3","57.0","木幡巧","1:12.9","ハナ","8.0","72.5","37.7","7-7","美浦牧","478(0)","https://race.netkeiba.com/race/result.html?race_id=202506030302&rf=race_list"
"24","9","2025年4月5日","中山","2R","3歳未勝利","ダ1200m (右)","10:35","晴","重","9","1","2","アイファーシャドー","牡3","牡","3","54.0","▲長浜","1:13.1","1.1/2","11.0","248.2","36.9","14-13","美浦根本","444(-3)","https://race.netkeiba.com/race/result.html?race_id=202506030302&rf=race_list"
"25","10","2025年4月5日","中山","2R","3歳未勝利","ダ1200m (右)","10:35","晴","重","10","5","10","ヘビーキュー","牡3","牡","3","57.0","内田博","1:13.2","3/4","5.0","32.6","37.2","13-13","美浦矢嶋","572(-6)","https://race.netkeiba.com/race/result.html?race_id=202506030302&rf=race_list"
"26","11","2025年4月5日","中山","2R","3歳未勝利","ダ1200m (右)","10:35","晴","重","11","6","12","ケイツーペニー","牝3","牝","3","52.0","▲遠藤","1:13.3","1/2","12.0","279.1","38.1","7-9","美浦蛯名利","432(0)","https://race.netkeiba.com/race/result.html?race_id=202506030302&rf=race_list"
"27","12","2025年4月5日","中山","2R","3歳未勝利","ダ1200m (右)","10:35","晴","重","12","3","5","シャインシュシュ","牝3","牝","3","52.0","▲上里","1:13.3","クビ","10.0","194.5","37.8","10-11","美浦小野","482(0)","https://race.netkeiba.com/race/result.html?race_id=202506030302&rf=race_list"
"28","13","2025年4月5日","中山","2R","3歳未勝利","ダ1200m (右)","10:35","晴","重","13","2","4","イデアニポーテ","牡3","牡","3","57.0","黛","1:13.5","1","14.0","395.1","38.2","9-7","美浦矢嶋","446(-4)","https://race.netkeiba.com/race/result.html?race_id=202506030302&rf=race_list"
"29","14","2025年4月5日","中山","2R","3歳未勝利","ダ1200m (右)","10:35","晴","重","14","7","14","カスミヅキ","牡3","牡","3","57.0","柴田大","1:14.1","3.1/2","15.0","456.6","38.4","11-12","美浦和田雄","442(0)","https://race.netkeiba.com/race/result.html?race_id=202506030302&rf=race_list"
"30","15","2025年4月5日","中山","2R","3歳未勝利","ダ1200m (右)","10:35","晴","重","15","4","8","アルバーチョ","牝3","牝","3","52.0","▲石神道","1:14.4","1.1/2","13.0","388.5","37.4","16-16","美浦柄崎","450(0)","https://race.netkeiba.com/race/result.html?race_id=202506030302&rf=race_list"
"31","16","2025年4月5日","中山","2R","3歳未勝利","ダ1200m (右)","10:35","晴","重","16","5","9","キャプティバ","牡3","牡","3","57.0","小林脩","1:14.4","クビ","16.0","493.3","37.9","15-15","美浦佐藤吉","496(+4)","https://race.netkeiba.com/race/result.html?race_id=202506030302&rf=race_list"
"32","1","2025年4月5日","中山","3R","3歳未勝利","ダ1800m (右)","11:05","晴","重","1","8","11","ロードフロリゼル","牡3","牡","3","57.0","丹内","1:53.8","","5.0","8.4","39.4","2-2-2-1","美浦稲垣","462(-2)","https://race.netkeiba.com/race/result.html?race_id=202506030303&rf=race_list"
"33","2","2025年4月5日","中山","3R","3歳未勝利","ダ1800m (右)","11:05","晴","重","2","5","5","オキョンピー","牡3","牡","3","57.0","横山武","1:53.9","1/2","1.0","2.5","39.5","1-1-1-2","美浦高柳瑞","436(-6)","https://race.netkeiba.com/race/result.html?race_id=202506030303&rf=race_list"
"34","3","2025年4月5日","中山","3R","3歳未勝利","ダ1800m (右)","11:05","晴","重","3","5","6","ルクスエクレール","牡3","牡","3","57.0","杉原","1:54.1","1","3.0","5.2","38.7","8-7-6-6","美浦大和田","426(0)","https://race.netkeiba.com/race/result.html?race_id=202506030303&rf=race_list"
"35","4","2025年4月5日","中山","3R","3歳未勝利","ダ1800m (右)","11:05","晴","重","4","3","3","ネイチャーズロウ","牡3","牡","3","57.0","シュタ","1:54.2","3/4","4.0","7.6","39.5","4-5-3-3","美浦大竹","488(-12)","https://race.netkeiba.com/race/result.html?race_id=202506030303&rf=race_list"
"36","5","2025年4月5日","中山","3R","3歳未勝利","ダ1800m (右)","11:05","晴","重","5","2","2","ブラザービート","牡3","牡","3","57.0","内田博","1:54.6","2","2.0","2.9","39.9","6-6-3-3","美浦奥村武","528(-2)","https://race.netkeiba.com/race/result.html?race_id=202506030303&rf=race_list"
"37","6","2025年4月5日","中山","3R","3歳未勝利","ダ1800m (右)","11:05","晴","重","6","7","10","カワキタホクレア","牝3","牝","3","55.0","斎藤","1:55.3","4","11.0","285.7","39.9","7-7-6-7","美浦伊坂","450(-2)","https://race.netkeiba.com/race/result.html?race_id=202506030303&rf=race_list"
"38","7","2025年4月5日","中山","3R","3歳未勝利","ダ1800m (右)","11:05","晴","重","7","7","9","ブラックレッド","牡3","牡","3","57.0","原田和","1:55.7","2","10.0","171.7","41.0","3-3-3-5","美浦松山","474(-8)","https://race.netkeiba.com/race/result.html?race_id=202506030303&rf=race_list"
"39","8","2025年4月5日","中山","3R","3歳未勝利","ダ1800m (右)","11:05","晴","重","8","6","8","レジェンダイズ","セ3","セ","3","57.0","原","1:56.4","4","8.0","112.5","40.3","9-9-8-8","美浦黒岩","440(-12)","https://race.netkeiba.com/race/result.html?race_id=202506030303&rf=race_list"
"40","9","2025年4月5日","中山","3R","3歳未勝利","ダ1800m (右)","11:05","晴","重","9","6","7","コッチャン","牡3","牡","3","57.0","木幡初","1:57.4","6","6.0","26.6","40.4","11-11-11-10","美浦武市","482(0)","https://race.netkeiba.com/race/result.html?race_id=202506030303&rf=race_list"
"41","10","2025年4月5日","中山","3R","3歳未勝利","ダ1800m (右)","11:05","晴","重","10","1","1","アステルリヴェール","牡3","牡","3","57.0","横山和","1:57.5","1/2","9.0","128.6","41.5","4-3-8-9","美浦嘉藤","432(-2)","https://race.netkeiba.com/race/result.html?race_id=202506030303&rf=race_list"
"42","11","2025年4月5日","中山","3R","3歳未勝利","ダ1800m (右)","11:05","晴","重","11","4","4","ダブルドラゴン","牡3","牡","3","57.0","丸田","1:58.1","4","7.0","70.4","41.3","10-10-10-10","美浦伊藤大","508(0)","https://race.netkeiba.com/race/result.html?race_id=202506030303&rf=race_list"
"43","12","2025年4月5日","中山","3R","3歳未勝利","ダ1800m (右)","11:05","晴","重","12","8","12","パトリオティズム","牝3","牝","3","55.0","柴田大","1:58.6","2.1/2","12.0","395.3","41.4","11-12-12-12","美浦南田","422(+4)","https://race.netkeiba.com/race/result.html?race_id=202506030303&rf=race_list"
"44","1","2025年4月5日","中山","4R","4歳以上障害未勝利","障2880m (芝 ダート)","11:35","晴","稍","1","7","11","ウイングランブルー","牡5","牡","5","60.0","大江圭","3:16.2","","7.0","11.7","13.6","1-1-1-1","美浦深山","468(-4)","https://race.netkeiba.com/race/result.html?race_id=202506030304&rf=race_list"
"45","2","2025年4月5日","中山","4R","4歳以上障害未勝利","障2880m (芝 ダート)","11:35","晴","稍","2","3","3","ホウオウエクレール","牡8","牡","8","60.0","小牧加","3:16.6","2.1/2","1.0","3.4","13.7","6-5-4-4","栗東宮","500(-6)","https://race.netkeiba.com/race/result.html?race_id=202506030304&rf=race_list"
"46","3","2025年4月5日","中山","4R","4歳以上障害未勝利","障2880m (芝 ダート)","11:35","晴","稍","3","8","14","ナムラドーギー","牡4","牡","4","59.0","五十嵐","3:17.0","2.1/2","6.0","10.5","13.7","3-3-3-3","美浦石栗","454(0)","https://race.netkeiba.com/race/result.html?race_id=202506030304&rf=race_list"
"47","4","2025年4月5日","中山","4R","4歳以上障害未勝利","障2880m (芝 ダート)","11:35","晴","稍","4","8","13","グランナヴィール","牡4","牡","4","59.0","上野","3:17.1","1/2","2.0","4.0","13.7","10-9-5-5","美浦堀内","550(+2)","https://race.netkeiba.com/race/result.html?race_id=202506030304&rf=race_list"
"48","5","2025年4月5日","中山","4R","4歳以上障害未勝利","障2880m (芝 ダート)","11:35","晴","稍","5","5","8","イグニス","牡4","牡","4","59.0","石神深","3:17.4","1.3/4","13.0","161.3","13.7","2-2-2-2","美浦久保田","454(-2)","https://race.netkeiba.com/race/result.html?race_id=202506030304&rf=race_list"
"49","6","2025年4月5日","中山","4R","4歳以上障害未勝利","障2880m (芝 ダート)","11:35","晴","稍","6","6","9","ゴールデンルーキー","牡4","牡","4","59.0","草野","3:18.9","9","9.0","55.8","13.8","11-11-10-7","美浦粕谷","470(-4)","https://race.netkeiba.com/race/result.html?race_id=202506030304&rf=race_list"
"50","7","2025年4月5日","中山","4R","4歳以上障害未勝利","障2880m (芝 ダート)","11:35","晴","稍","7","4","5","オステリア","牡6","牡","6","60.0","高田","3:18.9","アタマ","5.0","10.3","13.8","9-10-9-7","栗東宮本","512(0)","https://race.netkeiba.com/race/result.html?race_id=202506030304&rf=race_list"
"51","8","2025年4月5日","中山","4R","4歳以上障害未勝利","障2880m (芝 ダート)","11:35","晴","稍","8","7","12","サラフィエル","セ6","セ","6","60.0","伴","3:19.1","1.1/4","3.0","4.7","13.8","4-5-5-6","美浦鈴木慎","446(-8)","https://race.netkeiba.com/race/result.html?race_id=202506030304&rf=race_list"
"52","9","2025年4月5日","中山","4R","4歳以上障害未勝利","障2880m (芝 ダート)","11:35","晴","稍","9","4","6","ボルタドマール","セ6","セ","6","60.0","小野寺","3:21.1","大","11.0","105.7","14.0","8-7-5-7","美浦黒岩","514(-6)","https://race.netkeiba.com/race/result.html?race_id=202506030304&rf=race_list"
"53","10","2025年4月5日","中山","4R","4歳以上障害未勝利","障2880m (芝 ダート)","11:35","晴","稍","10","5","7","メイショウジブリ","牡6","牡","6","60.0","森一","3:21.5","2.1/2","4.0","6.7","14.0","6-7-11-11","栗東角田","494(-6)","https://race.netkeiba.com/race/result.html?race_id=202506030304&rf=race_list"
"54","11","2025年4月5日","中山","4R","4歳以上障害未勝利","障2880m (芝 ダート)","11:35","晴","稍","11","3","4","インヴァリアンス","セ7","セ","7","60.0","金子","3:26.6","大","8.0","44.4","14.3","12-12-12-12","美浦尾関","486(+6)","https://race.netkeiba.com/race/result.html?race_id=202506030304&rf=race_list"
"55","12","2025年4月5日","中山","4R","4歳以上障害未勝利","障2880m (芝 ダート)","11:35","晴","稍","12","6","10","ロードジャスティス","牡6","牡","6","60.0","難波","3:27.2","4","10.0","96.4","14.4","4-3-5-10","栗東小椋","494(+18)","https://race.netkeiba.com/race/result.html?race_id=202506030304&rf=race_list"
"56","13","2025年4月5日","中山","4R","4歳以上障害未勝利","障2880m (芝 ダート)","11:35","晴","稍","13","1","1","ジーティージン","牡4","牡","4","57.0","▲水沼","3:29.1","大","14.0","264.0","14.5","13-13-13-13","美浦石栗","490(+10)","https://race.netkeiba.com/race/result.html?race_id=202506030304&rf=race_list"
"57","14","2025年4月5日","中山","4R","4歳以上障害未勝利","障2880m (芝 ダート)","11:35","晴","稍","14","2","2","アンカリング","牝5","牝","5","57.0","▲土田","3:29.9","5","12.0","129.1","14.6","13-14-14-14","美浦土田","478(+26)","https://race.netkeiba.com/race/result.html?race_id=202506030304&rf=race_list"
"58","1","2025年4月5日","中山","5R","3歳未勝利","芝2000m (右B)","12:25","晴","良","1","7","14","ヤマニンエイドロン","牡3","牡","3","57.0","大野","2:00.8","","2.0","3.4","35.3","2-2-2-2","美浦辻","462(-4)","https://race.netkeiba.com/race/result.html?race_id=202506030305&rf=race_list"
"59","2","2025年4月5日","中山","5R","3歳未勝利","芝2000m (右B)","12:25","晴","良","2","3","5","ジェイエルマスター","牡3","牡","3","57.0","横山和","2:01.2","2","4.0","7.2","35.5","13-13-3-3","美浦小西","470(-2)","https://race.netkeiba.com/race/result.html?race_id=202506030305&rf=race_list"
"60","3","2025年4月5日","中山","5R","3歳未勝利","芝2000m (右B)","12:25","晴","良","3","1","2","アローグレイシャー","牡3","牡","3","57.0","モレイ","2:01.2","ハナ","1.0","2.0","34.9","9-9-9-7","美浦林","512(-12)","https://race.netkeiba.com/race/result.html?race_id=202506030305&rf=race_list"
"61","4","2025年4月5日","中山","5R","3歳未勝利","芝2000m (右B)","12:25","晴","良","4","2","4","ポッポノフェスタ","牡3","牡","3","57.0","西村太","2:01.5","2","6.0","28.6","35.2","15-15-9-9","美浦堀内","456(-14)","https://race.netkeiba.com/race/result.html?race_id=202506030305&rf=race_list"
"62","5","2025年4月5日","中山","5R","3歳未勝利","芝2000m (右B)","12:25","晴","良","5","6","11","キタノアンシェル","牝3","牝","3","55.0","丸田","2:02.0","3","12.0","215.6","35.4","10-10-12-13","美浦蛯名利","418(-6)","https://race.netkeiba.com/race/result.html?race_id=202506030305&rf=race_list"
"63","6","2025年4月5日","中山","5R","3歳未勝利","芝2000m (右B)","12:25","晴","良","6","1","1","シュネルケーニヒ","牡3","牡","3","57.0","松山","2:02.0","アタマ","3.0","6.4","35.1","17-17-15-15","美浦手塚久","526(0)","https://race.netkeiba.com/race/result.html?race_id=202506030305&rf=race_list"
"64","7","2025年4月5日","中山","5R","3歳未勝利","芝2000m (右B)","12:25","晴","良","7","5","10","エットトゥカム","牡3","牡","3","57.0","黛","2:02.0","1/2","16.0","468.4","35.5","10-10-12-13","美浦深山","400(-6)","https://race.netkeiba.com/race/result.html?race_id=202506030305&rf=race_list"
"65","8","2025年4月5日","中山","5R","3歳未勝利","芝2000m (右B)","12:25","晴","良","8","2","3","ピティロディア","牡3","牡","3","57.0","内田博","2:02.0","ハナ","8.0","85.6","34.8","15-16-17-17","美浦西田","454(+2)","https://race.netkeiba.com/race/result.html?race_id=202506030305&rf=race_list"
"66","9","2025年4月5日","中山","5R","3歳未勝利","芝2000m (右B)","12:25","晴","良","9","8","17","ピュイダムール","牝3","牝","3","55.0","北村宏","2:02.2","3/4","10.0","172.1","36.3","5-5-5-4","美浦黒岩","490(0)","https://race.netkeiba.com/race/result.html?race_id=202506030305&rf=race_list"
"67","10","2025年4月5日","中山","5R","3歳未勝利","芝2000m (右B)","12:25","晴","良","10","6","12","ナインダーツ","牡3","牡","3","57.0","小林脩","2:02.2","ハナ","17.0","525.2","36.1","8-7-7-7","美浦奥平","442(-2)","https://race.netkeiba.com/race/result.html?race_id=202506030305&rf=race_list"
"68","11","2025年4月5日","中山","5R","3歳未勝利","芝2000m (右B)","12:25","晴","良","11","7","13","ホウオウヌーヴォー","牝3","牝","3","55.0","吉田豊","2:02.3","1","5.0","17.9","36.9","1-1-1-1","美浦田島","486(+26)","https://race.netkeiba.com/race/result.html?race_id=202506030305&rf=race_list"
"69","12","2025年4月5日","中山","5R","3歳未勝利","芝2000m (右B)","12:25","晴","良","12","8","18","バットスティンガー","牡3","牡","3","57.0","杉原","2:02.3","ハナ","7.0","31.5","36.4","3-3-5-4","美浦嘉藤","462(-4)","https://race.netkeiba.com/race/result.html?race_id=202506030305&rf=race_list"
"70","13","2025年4月5日","中山","5R","3歳未勝利","芝2000m (右B)","12:25","晴","良","13","7","15","アイスフィールド","牡3","牡","3","54.0","▲水沼","2:02.4","クビ","18.0","614.3","36.1","6-7-9-11","美浦西田","452(-4)","https://race.netkeiba.com/race/result.html?race_id=202506030305&rf=race_list"
"71","14","2025年4月5日","中山","5R","3歳未勝利","芝2000m (右B)","12:25","晴","良","14","4","8","ボーマン","牡3","牡","3","57.0","木幡巧","2:02.7","2","14.0","367.4","36.2","10-12-12-11","美浦牧","534(+4)","https://race.netkeiba.com/race/result.html?race_id=202506030305&rf=race_list"
"72","15","2025年4月5日","中山","5R","3歳未勝利","芝2000m (右B)","12:25","晴","良","15","8","16","コスモグッドラック","牡3","牡","3","57.0","柴田大","2:03.0","1.1/2","9.0","163.9","37.3","4-3-3-4","美浦松永康","508(+12)","https://race.netkeiba.com/race/result.html?race_id=202506030305&rf=race_list"
"73","16","2025年4月5日","中山","5R","3歳未勝利","芝2000m (右B)","12:25","晴","良","16","5","9","ノロシ","牡3","牡","3","57.0","菊沢","2:03.4","2.1/2","13.0","226.3","36.5","13-14-15-15","美浦高木","492(+10)","https://race.netkeiba.com/race/result.html?race_id=202506030305&rf=race_list"
"74","17","2025年4月5日","中山","5R","3歳未勝利","芝2000m (右B)","12:25","晴","良","17","4","7","サクラコーラル","牡3","牡","3","57.0","津村","2:03.4","ハナ","11.0","201.1","37.4","6-5-7-9","美浦尾関","466(+14)","https://race.netkeiba.com/race/result.html?race_id=202506030305&rf=race_list"
"75","18","2025年4月5日","中山","5R","3歳未勝利","芝2000m (右B)","12:25","晴","良","18","3","6","リュトン","牡3","牡","3","57.0","原","2:04.1","4","15.0","430.5","36.2","18-18-18-18","美浦蛯名正","462(-6)","https://race.netkeiba.com/race/result.html?race_id=202506030305&rf=race_list"
"76","1","2025年4月5日","中山","6R","3歳未勝利","ダ1200m (右)","12:55","晴","稍","1","6","12","アシャカトベ","牡3","牡","3","57.0","横山武","1:11.4","","1.0","1.7","36.9","3-2","美浦小笠","520(0)","https://race.netkeiba.com/race/result.html?race_id=202506030306&rf=race_list"
"77","2","2025年4月5日","中山","6R","3歳未勝利","ダ1200m (右)","12:55","晴","稍","2","8","16","ハーモニーソング","牝3","牝","3","55.0","武藤","1:11.5","1/2","2.0","5.2","37.1","2-2","美浦田島","452(-14)","https://race.netkeiba.com/race/result.html?race_id=202506030306&rf=race_list"
"78","3","2025年4月5日","中山","6R","3歳未勝利","ダ1200m (右)","12:55","晴","稍","3","7","13","チケットトゥヘブン","牡3","牡","3","56.0","☆横山琉","1:11.8","1.3/4","6.0","16.2","36.8","8-8","美浦相沢","460(-4)","https://race.netkeiba.com/race/result.html?race_id=202506030306&rf=race_list"
"79","4","2025年4月5日","中山","6R","3歳未勝利","ダ1200m (右)","12:55","晴","稍","4","8","15","ゴールドシャーク","牝3","牝","3","55.0","大野","1:12.3","3","11.0","125.9","37.4","7-7","美浦水野","468(+8)","https://race.netkeiba.com/race/result.html?race_id=202506030306&rf=race_list"
"80","5","2025年4月5日","中山","6R","3歳未勝利","ダ1200m (右)","12:55","晴","稍","5","7","14","アンダーザライト","牡3","牡","3","57.0","丸山","1:12.3","クビ","3.0","7.1","37.5","5-5","美浦宮田","520(-4)","https://race.netkeiba.com/race/result.html?race_id=202506030306&rf=race_list"
"81","6","2025年4月5日","中山","6R","3歳未勝利","ダ1200m (右)","12:55","晴","稍","6","2","4","リネンプリンセス","牝3","牝","3","52.0","▲佐藤","1:12.5","3/4","7.0","16.5","37.0","11-10","美浦南田","452(-4)","https://race.netkeiba.com/race/result.html?race_id=202506030306&rf=race_list"
"82","7","2025年4月5日","中山","6R","3歳未勝利","ダ1200m (右)","12:55","晴","稍","7","1","1","イサチルオアシス","牝3","牝","3","55.0","木幡初","1:12.6","1/2","14.0","261.5","37.6","8-8","美浦竹内","434(+6)","https://race.netkeiba.com/race/result.html?race_id=202506030306&rf=race_list"
"83","8","2025年4月5日","中山","6R","3歳未勝利","ダ1200m (右)","12:55","晴","稍","8","2","3","キャンディリボン","牝3","牝","3","55.0","丹内","1:12.8","1.1/4","12.0","186.1","38.3","3-4","美浦清水英","454(+2)","https://race.netkeiba.com/race/result.html?race_id=202506030306&rf=race_list"
"84","9","2025年4月5日","中山","6R","3歳未勝利","ダ1200m (右)","12:55","晴","稍","9","5","9","ウィノウザウェイ","牝3","牝","3","52.0","▲石神道","1:13.2","2.1/2","15.0","291.7","37.6","12-12","美浦土田","486(-6)","https://race.netkeiba.com/race/result.html?race_id=202506030306&rf=race_list"
"85","10","2025年4月5日","中山","6R","3歳未勝利","ダ1200m (右)","12:55","晴","稍","10","3","5","イグニススピリタス","牝3","牝","3","55.0","柴田大","1:13.4","1.1/4","5.0","13.5","39.1","1-1","美浦田中剛","480(0)","https://race.netkeiba.com/race/result.html?race_id=202506030306&rf=race_list"
"86","11","2025年4月5日","中山","6R","3歳未勝利","ダ1200m (右)","12:55","晴","稍","11","5","10","ヘヴンリーゴール","牡3","牡","3","57.0","松岡","1:13.5","クビ","4.0","11.2","38.2","10-10","美浦戸田","460(-6)","https://race.netkeiba.com/race/result.html?race_id=202506030306&rf=race_list"
"87","12","2025年4月5日","中山","6R","3歳未勝利","ダ1200m (右)","12:55","晴","稍","12","3","6","グロリアスアスペン","牝3","牝","3","55.0","江田照","1:14.3","5","10.0","114.3","39.5","5-5","美浦村田","434(-6)","https://race.netkeiba.com/race/result.html?race_id=202506030306&rf=race_list"
"88","13","2025年4月5日","中山","6R","3歳未勝利","ダ1200m (右)","12:55","晴","稍","13","4","7","マイラブユキチャン","牡3","牡","3","57.0","菊沢","1:14.4","クビ","9.0","105.6","38.4","14-14","美浦小野","472(0)","https://race.netkeiba.com/race/result.html?race_id=202506030306&rf=race_list"
