"autoNo","No","開催日","開催地","レースNo","レース名","距離","発走時刻","天候","馬場","着順","枠","馬番","馬名","性齢","gender","age","斤量","騎手","タイム","着差","人気","単勝オッズ","後3F","コーナー通過順","厩舎","馬体重(増減)","url"
"24","8","2024年12月28日","中山","2R","2歳未勝利","ダ1800m (右)","10:35","晴","良","8","6","11","トーアジョウトウ","牡2","牡","2","56.0","江田照","1:57.5","ハナ","9.0","82.4","40.9","1-1-1-1","美浦村田","496(+4)","https://race.netkeiba.com/race/result.html?race_id=202406050902&rf=race_list"
"25","9","2024年12月28日","中山","2R","2歳未勝利","ダ1800m (右)","10:35","晴","良","9","4","8","トーセンペネロペ","牝2","牝","2","55.0","原田和","1:57.6","クビ","12.0","99.7","40.7","6-5-5-5","美浦小野","448(-6)","https://race.netkeiba.com/race/result.html?race_id=202406050902&rf=race_list"
"26","10","2024年12月28日","中山","2R","2歳未勝利","ダ1800m (右)","10:35","晴","良","10","1","2","レインボーギフト","牡2","牡","2","53.0","▲長浜","1:57.9","2","15.0","393.6","39.9","14-14-14-14","美浦根本","472(+12)","https://race.netkeiba.com/race/result.html?race_id=202406050902&rf=race_list"
"27","11","2024年12月28日","中山","2R","2歳未勝利","ダ1800m (右)","10:35","晴","良","11","5","10","フーイナム","牡2","牡","2","56.0","黛","1:59.0","7","6.0","23.4","41.7","8-9-9-12","美浦森一","498(+8)","https://race.netkeiba.com/race/result.html?race_id=202406050902&rf=race_list"
"28","12","2024年12月28日","中山","2R","2歳未勝利","ダ1800m (右)","10:35","晴","良","12","3","5","サバイバルナイン","牝2","牝","2","55.0","丸田","1:59.3","1.1/2","16.0","566.4","41.5","13-13-12-12","美浦和田雄","478(-2)","https://race.netkeiba.com/race/result.html?race_id=202406050902&rf=race_list"
"29","13","2024年12月28日","中山","2R","2歳未勝利","ダ1800m (右)","10:35","晴","良","13","8","15","ヘイケ","牡2","牡","2","56.0","丹内","1:59.7","2.1/2","10.0","83.1","43.0","3-2-3-3","美浦尾形","516(+16)","https://race.netkeiba.com/race/result.html?race_id=202406050902&rf=race_list"
"30","14","2024年12月28日","中山","2R","2歳未勝利","ダ1800m (右)","10:35","晴","良","14","4","7","マンボルンバ","牡2","牡","2","56.0","ルメー","2:00.3","3.1/2","2.0","3.1","43.4","4-5-5-6","美浦加藤征","522(+4)","https://race.netkeiba.com/race/result.html?race_id=202406050902&rf=race_list"
"31","15","2024年12月28日","中山","2R","2歳未勝利","ダ1800m (右)","10:35","晴","良","15","1","1","ヒロノエクスカリバ","牡2","牡","2","56.0","菅原隆","2:00.8","3","14.0","344.1","42.2","16-16-15-15","美浦小手川","442(+18)","https://race.netkeiba.com/race/result.html?race_id=202406050902&rf=race_list"
"32","16","2024年12月28日","中山","2R","2歳未勝利","ダ1800m (右)","10:35","晴","良","16","7","13","レイホープ","牡2","牡","2","56.0","野中","2:05.3","大","13.0","240.9","46.3","8-9-16-16","美浦菊川","490(+6)","https://race.netkeiba.com/race/result.html?race_id=202406050902&rf=race_list"
"33","1","2024年12月28日","中山","3R","2歳未勝利","芝1600m (右 外A)","11:05","晴","良","1","6","12","カーラデマドレ","牝2","牝","2","55.0","ルメー","1:35.1","","1.0","1.6","35.8","9-8-6","美浦宮田","466(+2)","https://race.netkeiba.com/race/result.html?race_id=202406050903&rf=race_list"
"34","2","2024年12月28日","中山","3R","2歳未勝利","芝1600m (右 外A)","11:05","晴","良","2","2","4","チェンジオブハート","牡2","牡","2","56.0","戸崎圭","1:35.2","1/2","3.0","7.6","36.5","4-2-3","美浦田中博","480(-2)","https://race.netkeiba.com/race/result.html?race_id=202406050903&rf=race_list"
"35","3","2024年12月28日","中山","3R","2歳未勝利","芝1600m (右 外A)","11:05","晴","良","3","1","1","ラヴァフォール","牝2","牝","2","55.0","横山武","1:35.6","2.1/2","2.0","6.7","37.2","1-1-1","美浦鈴木伸","408(+2)","https://race.netkeiba.com/race/result.html?race_id=202406050903&rf=race_list"
"36","4","2024年12月28日","中山","3R","2歳未勝利","芝1600m (右 外A)","11:05","晴","良","4","6","11","カウンターセブン","牡2","牡","2","56.0","坂井","1:35.8","1.1/2","5.0","11.4","37.2","2-2-2","美浦村田","484(+2)","https://race.netkeiba.com/race/result.html?race_id=202406050903&rf=race_list"
"37","5","2024年12月28日","中山","3R","2歳未勝利","芝1600m (右 外A)","11:05","晴","良","5","3","5","ブラヴォケラトプス","牡2","牡","2","56.0","佐々木","1:35.9","クビ","6.0","13.9","36.9","6-6-4","美浦辻","522(+8)","https://race.netkeiba.com/race/result.html?race_id=202406050903&rf=race_list"
"38","6","2024年12月28日","中山","3R","2歳未勝利","芝1600m (右 外A)","11:05","晴","良","6","7","13","アッサジャン","牝2","牝","2","55.0","武豊","1:36.1","1.1/4","4.0","9.4","37.3","4-4-4","美浦国枝","458(0)","https://race.netkeiba.com/race/result.html?race_id=202406050903&rf=race_list"
"39","7","2024年12月28日","中山","3R","2歳未勝利","芝1600m (右 外A)","11:05","晴","良","7","1","2","アズーラ","牝2","牝","2","52.0","▲石田","1:36.3","1.1/2","15.0","508.8","36.9","7-8-9","美浦佐藤吉","418(0)","https://race.netkeiba.com/race/result.html?race_id=202406050903&rf=race_list"
"40","8","2024年12月28日","中山","3R","2歳未勝利","芝1600m (右 外A)","11:05","晴","良","8","2","3","ピンクブルー","牝2","牝","2","55.0","菊沢","1:36.3","ハナ","13.0","309.8","37.0","9-8-10","美浦小手川","422(-4)","https://race.netkeiba.com/race/result.html?race_id=202406050903&rf=race_list"
"41","9","2024年12月28日","中山","3R","2歳未勝利","芝1600m (右 外A)","11:05","晴","良","9","4","7","アオイウィンダム","牝2","牝","2","55.0","石橋脩","1:36.4","クビ","16.0","518.2","37.5","2-5-6","美浦本間","480(-4)","https://race.netkeiba.com/race/result.html?race_id=202406050903&rf=race_list"
"42","10","2024年12月28日","中山","3R","2歳未勝利","芝1600m (右 外A)","11:05","晴","良","10","8","16","ウェーヴレット","牝2","牝","2","55.0","横山和","1:36.4","クビ","9.0","123.7","36.8","11-11-10","美浦菊沢","428(+8)","https://race.netkeiba.com/race/result.html?race_id=202406050903&rf=race_list"
"43","11","2024年12月28日","中山","3R","2歳未勝利","芝1600m (右 外A)","11:05","晴","良","11","5","10","トーセンアシュリー","牝2","牝","2","55.0","丸田","1:36.4","アタマ","7.0","23.7","36.7","11-11-12","美浦宗像","502(-4)","https://race.netkeiba.com/race/result.html?race_id=202406050903&rf=race_list"
"44","12","2024年12月28日","中山","3R","2歳未勝利","芝1600m (右 外A)","11:05","晴","良","12","3","6","リケアルフナ","牝2","牝","2","52.0","▲石神道","1:36.6","3/4","12.0","289.7","36.9","11-11-12","美浦蛯名利","464(+2)","https://race.netkeiba.com/race/result.html?race_id=202406050903&rf=race_list"
"45","13","2024年12月28日","中山","3R","2歳未勝利","芝1600m (右 外A)","11:05","晴","良","13","8","15","エポカスピーガ","牝2","牝","2","55.0","津村","1:36.6","ハナ","8.0","50.8","37.5","7-6-6","美浦田中剛","484(+2)","https://race.netkeiba.com/race/result.html?race_id=202406050903&rf=race_list"
"46","14","2024年12月28日","中山","3R","2歳未勝利","芝1600m (右 外A)","11:05","晴","良","14","5","9","アミラジオネ","牝2","牝","2","55.0","江田照","1:36.7","1/2","10.0","165.2","36.2","16-16-15","美浦西田","470(+8)","https://race.netkeiba.com/race/result.html?race_id=202406050903&rf=race_list"
"47","15","2024年12月28日","中山","3R","2歳未勝利","芝1600m (右 外A)","11:05","晴","良","15","7","14","スマイルバニラ","牝2","牝","2","54.0","☆原","1:36.7","クビ","14.0","382.4","36.5","11-14-14","美浦黒岩","408(+10)","https://race.netkeiba.com/race/result.html?race_id=202406050903&rf=race_list"
"48","16","2024年12月28日","中山","3R","2歳未勝利","芝1600m (右 外A)","11:05","晴","良","16","4","8","ケイアイカラキア","セ2","セ","2","53.0","▲長浜","1:37.3","3.1/2","11.0","262.6","37.1","15-14-16","美浦上原博","474(-4)","https://race.netkeiba.com/race/result.html?race_id=202406050903&rf=race_list"
"49","1","2024年12月28日","中山","4R","2歳未勝利","芝1800m (右A)","11:35","晴","良","1","8","15","ルージュミレネール","牝2","牝","2","55.0","坂井","1:49.0","","2.0","4.0","36.4","1-1-1-1","美浦斎藤誠","444(+12)","https://race.netkeiba.com/race/result.html?race_id=202406050904&rf=race_list"
"50","2","2024年12月28日","中山","4R","2歳未勝利","芝1800m (右A)","11:35","晴","良","2","6","11","マイネルアウルム","牡2","牡","2","56.0","柴田大","1:49.1","1/2","8.0","30.0","35.3","16-16-11-12","美浦加藤士","436(+2)","https://race.netkeiba.com/race/result.html?race_id=202406050904&rf=race_list"
"51","3","2024年12月28日","中山","4R","2歳未勝利","芝1800m (右A)","11:35","晴","良","3","2","4","スイートグルーヴ","牝2","牝","2","55.0","杉原","1:49.2","1/2","6.0","11.4","36.4","2-3-2-2","美浦青木","446(0)","https://race.netkeiba.com/race/result.html?race_id=202406050904&rf=race_list"
"52","4","2024年12月28日","中山","4R","2歳未勝利","芝1800m (右A)","11:35","晴","良","4","1","1","コスモトロイメル","牝2","牝","2","55.0","丹内","1:49.3","クビ","9.0","33.8","36.2","5-5-4-3","美浦田島","450(-4)","https://race.netkeiba.com/race/result.html?race_id=202406050904&rf=race_list"
"53","5","2024年12月28日","中山","4R","2歳未勝利","芝1800m (右A)","11:35","晴","良","5","3","6","ミッドセンチュリー","牡2","牡","2","56.0","丸田","1:49.4","1/2","13.0","112.4","35.4","12-13-14-12","美浦松山","454(+24)","https://race.netkeiba.com/race/result.html?race_id=202406050904&rf=race_list"
"54","6","2024年12月28日","中山","4R","2歳未勝利","芝1800m (右A)","11:35","晴","良","6","1","2","セレニティ","牝2","牝","2","55.0","西村淳","1:49.4","クビ","7.0","16.2","36.3","5-5-4-6","美浦鹿戸","378(-4)","https://race.netkeiba.com/race/result.html?race_id=202406050904&rf=race_list"
"55","7","2024年12月28日","中山","4R","2歳未勝利","芝1800m (右A)","11:35","晴","良","7","5","9","ミライヘノハナ","牝2","牝","2","55.0","北村宏","1:49.4","ハナ","5.0","7.8","35.6","12-11-11-10","美浦伊藤大","444(+2)","https://race.netkeiba.com/race/result.html?race_id=202406050904&rf=race_list"
"56","8","2024年12月28日","中山","4R","2歳未勝利","芝1800m (右A)","11:35","晴","良","8","4","7","ケアンズ","牡2","牡","2","56.0","野中","1:49.5","クビ","15.0","339.9","36.7","2-2-2-3","美浦武藤","466(+4)","https://race.netkeiba.com/race/result.html?race_id=202406050904&rf=race_list"
"57","9","2024年12月28日","中山","4R","2歳未勝利","芝1800m (右A)","11:35","晴","良","9","2","3","タッセル","牡2","牡","2","56.0","戸崎圭","1:49.5","クビ","10.0","46.3","36.1","9-8-8-6","美浦菊川","478(+8)","https://race.netkeiba.com/race/result.html?race_id=202406050904&rf=race_list"
"58","10","2024年12月28日","中山","4R","2歳未勝利","芝1800m (右A)","11:35","晴","良","10","4","8","エオアリイ","牡2","牡","2","56.0","松山","1:49.6","クビ","3.0","6.8","36.5","4-3-4-3","美浦田中博","472(0)","https://race.netkeiba.com/race/result.html?race_id=202406050904&rf=race_list"
"59","11","2024年12月28日","中山","4R","2歳未勝利","芝1800m (右A)","11:35","晴","良","11","6","12","ゲンパチルーナ","牝2","牝","2","55.0","木幡巧","1:49.7","1/2","12.0","104.9","35.7","15-15-14-14","美浦西田","434(-8)","https://race.netkeiba.com/race/result.html?race_id=202406050904&rf=race_list"
"60","12","2024年12月28日","中山","4R","2歳未勝利","芝1800m (右A)","11:35","晴","良","12","3","5","リギーロ","牡2","牡","2","56.0","三浦","1:49.8","1/2","1.0","3.2","36.3","9-8-8-6","美浦栗田","462(0)","https://race.netkeiba.com/race/result.html?race_id=202406050904&rf=race_list"
"61","13","2024年12月28日","中山","4R","2歳未勝利","芝1800m (右A)","11:35","晴","良","13","7","13","デアマトローナ","牝2","牝","2","55.0","ルメー","1:49.9","3/4","4.0","7.0","36.6","5-5-7-9","美浦国枝","472(+26)","https://race.netkeiba.com/race/result.html?race_id=202406050904&rf=race_list"
"62","14","2024年12月28日","中山","4R","2歳未勝利","芝1800m (右A)","11:35","晴","良","14","8","16","ブルーメサイア","牡2","牡","2","56.0","横山武","1:50.1","1.1/4","11.0","56.9","36.5","9-11-10-10","美浦国枝","462(+4)","https://race.netkeiba.com/race/result.html?race_id=202406050904&rf=race_list"
"63","15","2024年12月28日","中山","4R","2歳未勝利","芝1800m (右A)","11:35","晴","良","15","7","14","ライヴスプーン","牝2","牝","2","55.0","石川","1:50.2","クビ","14.0","180.9","36.2","14-13-14-15","美浦尾形","420(-2)","https://race.netkeiba.com/race/result.html?race_id=202406050904&rf=race_list"
"64","16","2024年12月28日","中山","4R","2歳未勝利","芝1800m (右A)","11:35","晴","良","16","5","10","コガクボウ","牡2","牡","2","56.0","菊沢","1:51.3","7","16.0","467.7","37.5","5-8-11-15","美浦金成","474(+8)","https://race.netkeiba.com/race/result.html?race_id=202406050904&rf=race_list"
"65","1","2024年12月28日","中山","5R","2歳新馬","芝2000m (右A)","12:25","晴","良","1","7","13","ブラックジェダイト","牡2","牡","2","56.0","佐々木","2:03.8","","1.0","2.3","35.3","2-3-2-2","美浦大竹","450(0)","https://race.netkeiba.com/race/result.html?race_id=202406050905&rf=race_list"
"66","2","2024年12月28日","中山","5R","2歳新馬","芝2000m (右A)","12:25","晴","良","2","8","17","ドラゴン","牡2","牡","2","56.0","武豊","2:04.2","2","3.0","4.5","35.4","4-5-4-5","栗東松永幹","488(0)","https://race.netkeiba.com/race/result.html?race_id=202406050905&rf=race_list"
"67","3","2024年12月28日","中山","5R","2歳新馬","芝2000m (右A)","12:25","晴","良","3","3","6","ブライトメール","牡2","牡","2","56.0","坂井","2:04.3","1/2","4.0","11.5","35.8","2-2-2-2","美浦伊藤大","446(0)","https://race.netkeiba.com/race/result.html?race_id=202406050905&rf=race_list"
"68","4","2024年12月28日","中山","5R","2歳新馬","芝2000m (右A)","12:25","晴","良","4","4","8","フェルヴァーラ","牝2","牝","2","55.0","菅原明","2:04.4","3/4","2.0","4.3","35.6","4-4-4-4","美浦田中博","454(0)","https://race.netkeiba.com/race/result.html?race_id=202406050905&rf=race_list"
"69","5","2024年12月28日","中山","5R","2歳新馬","芝2000m (右A)","12:25","晴","良","5","3","5","アデニウム","牝2","牝","2","55.0","内田博","2:04.6","1","12.0","77.7","34.5","15-16-15-13","美浦田島","422(0)","https://race.netkeiba.com/race/result.html?race_id=202406050905&rf=race_list"
"70","6","2024年12月28日","中山","5R","2歳新馬","芝2000m (右A)","12:25","晴","良","6","7","14","オールニッポン","牝2","牝","2","55.0","石川","2:04.6","クビ","5.0","17.2","35.0","11-11-12-10","美浦上原佑","430(0)","https://race.netkeiba.com/race/result.html?race_id=202406050905&rf=race_list"
"71","7","2024年12月28日","中山","5R","2歳新馬","芝2000m (右A)","12:25","晴","良","7","6","11","リープサンバウンズ","牡2","牡","2","56.0","小林凌","2:04.7","3/4","18.0","201.3","35.3","12-11-9-6","美浦小西","480(0)","https://race.netkeiba.com/race/result.html?race_id=202406050905&rf=race_list"
"72","8","2024年12月28日","中山","5R","2歳新馬","芝2000m (右A)","12:25","晴","良","8","8","18","アルデラックス","牡2","牡","2","56.0","松岡","2:04.8","3/4","6.0","18.5","35.7","8-8-6-6","美浦村田","508(0)","https://race.netkeiba.com/race/result.html?race_id=202406050905&rf=race_list"
"73","9","2024年12月28日","中山","5R","2歳新馬","芝2000m (右A)","12:25","晴","良","9","8","16","キャルミナス","牡2","牡","2","56.0","北村宏","2:05.0","1","15.0","129.3","35.2","15-14-14-13","美浦奥村武","476(0)","https://race.netkeiba.com/race/result.html?race_id=202406050905&rf=race_list"
"74","10","2024年12月28日","中山","5R","2歳新馬","芝2000m (右A)","12:25","晴","良","10","2","4","ユイノレクター","牡2","牡","2","56.0","吉田豊","2:05.0","クビ","9.0","48.6","35.7","10-10-9-10","美浦竹内","466(0)","https://race.netkeiba.com/race/result.html?race_id=202406050905&rf=race_list"
"75","11","2024年12月28日","中山","5R","2歳新馬","芝2000m (右A)","12:25","晴","良","11","7","15","アルデスト","牡2","牡","2","56.0","江田照","2:05.2","1","13.0","110.1","36.1","6-7-6-6","美浦田中剛","522(0)","https://race.netkeiba.com/race/result.html?race_id=202406050905&rf=race_list"
"76","12","2024年12月28日","中山","5R","2歳新馬","芝2000m (右A)","12:25","晴","良","12","1","1","ディラトン","牡2","牡","2","56.0","丸山","2:05.4","1.1/4","8.0","44.0","35.4","14-14-15-16","美浦矢嶋","474(0)","https://race.netkeiba.com/race/result.html?race_id=202406050905&rf=race_list"
"77","13","2024年12月28日","中山","5R","2歳新馬","芝2000m (右A)","12:25","晴","良","13","6","12","スパークルノヴァ","牝2","牝","2","55.0","三浦","2:05.4","アタマ","11.0","72.1","35.8","12-13-12-13","美浦蛯名正","402(0)","https://race.netkeiba.com/race/result.html?race_id=202406050905&rf=race_list"
"78","14","2024年12月28日","中山","5R","2歳新馬","芝2000m (右A)","12:25","晴","良","14","5","9","チケットトゥヘブン","牡2","牡","2","55.0","☆横山琉","2:05.5","3/4","10.0","51.8","37.2","1-1-1-1","美浦相沢","474(0)","https://race.netkeiba.com/race/result.html?race_id=202406050905&rf=race_list"
"79","15","2024年12月28日","中山","5R","2歳新馬","芝2000m (右A)","12:25","晴","良","15","2","3","イデアブリランテ","牝2","牝","2","55.0","木幡育","2:05.6","1/2","17.0","161.6","35.0","18-18-18-17","美浦松永康","406(0)","https://race.netkeiba.com/race/result.html?race_id=202406050905&rf=race_list"
"80","16","2024年12月28日","中山","5R","2歳新馬","芝2000m (右A)","12:25","晴","良","16","1","2","エイシンパルサー","牡2","牡","2","56.0","津村","2:05.7","アタマ","7.0","19.0","36.6","6-6-6-6","美浦田中剛","514(0)","https://race.netkeiba.com/race/result.html?race_id=202406050905&rf=race_list"
"81","17","2024年12月28日","中山","5R","2歳新馬","芝2000m (右A)","12:25","晴","良","17","4","7","シフグナーデ","牝2","牝","2","55.0","丹内","2:06.0","2","14.0","123.4","35.6","17-17-17-17","美浦栗田","396(0)","https://race.netkeiba.com/race/result.html?race_id=202406050905&rf=race_list"
"82","18","2024年12月28日","中山","5R","2歳新馬","芝2000m (右A)","12:25","晴","良","18","5","10","ライジングハース","牡2","牡","2","56.0","大野","2:06.6","3.1/2","16.0","152.8","37.3","8-8-9-10","美浦松山","522(0)","https://race.netkeiba.com/race/result.html?race_id=202406050905&rf=race_list"
"83","1","2024年12月28日","中山","6R","2歳新馬","ダ1200m (右)","12:55","晴","良","1","5","9","ドルンレースツェン","牝2","牝","2","55.0","池添","1:14.1","","9.0","63.2","38.1","5-4","美浦小西","408(0)","https://race.netkeiba.com/race/result.html?race_id=202406050906&rf=race_list"
"84","2","2024年12月28日","中山","6R","2歳新馬","ダ1200m (右)","12:55","晴","良","2","8","16","トーアカフウ","牝2","牝","2","55.0","石川","1:14.1","アタマ","6.0","11.9","37.0","9-8","栗東牧田","436(0)","https://race.netkeiba.com/race/result.html?race_id=202406050906&rf=race_list"
"85","3","2024年12月28日","中山","6R","2歳新馬","ダ1200m (右)","12:55","晴","良","3","3","5","エベリンテソーロ","牝2","牝","2","55.0","木幡巧","1:14.2","3/4","2.0","4.1","39.2","2-1","美浦加藤士","468(0)","https://race.netkeiba.com/race/result.html?race_id=202406050906&rf=race_list"
"86","4","2024年12月28日","中山","6R","2歳新馬","ダ1200m (右)","12:55","晴","良","4","3","6","ペタルビジュー","牝2","牝","2","55.0","小林凌","1:14.5","1.1/2","12.0","95.8","37.8","7-7","美浦南田","480(0)","https://race.netkeiba.com/race/result.html?race_id=202406050906&rf=race_list"
"87","5","2024年12月28日","中山","6R","2歳新馬","ダ1200m (右)","12:55","晴","良","5","8","15","ダニエルバローズ","牡2","牡","2","56.0","西村淳","1:15.0","3.1/2","1.0","2.0","39.7","3-3","栗東杉山晴","542(0)","https://race.netkeiba.com/race/result.html?race_id=202406050906&rf=race_list"
"88","6","2024年12月28日","中山","6R","2歳新馬","ダ1200m (右)","12:55","晴","良","6","7","13","サザンティスプーン","牝2","牝","2","51.0","★小林美","1:15.2","1","4.0","10.7","37.6","10-10","美浦鈴木伸","440(0)","https://race.netkeiba.com/race/result.html?race_id=202406050906&rf=race_list"
"89","7","2024年12月28日","中山","6R","2歳新馬","ダ1200m (右)","12:55","晴","良","7","6","12","アシャカルーク","牡2","牡","2","53.0","▲今村","1:15.4","1.1/4","7.0","23.5","39.5","4-4","美浦鈴木伸","450(0)","https://race.netkeiba.com/race/result.html?race_id=202406050906&rf=race_list"
