"autoNo","No","開催日","開催地","レースNo","レース名","距離","発走時刻","天候","馬場","着順","枠","馬番","馬名","性齢","gender","age","斤量","騎手","タイム","着差","人気","単勝オッズ","後3F","コーナー通過順","厩舎","馬体重(増減)","url"
"14","14","2025年2月15日","東京","1R","3歳未勝利","ダ1400m (左)","10:10","晴","良","14","6","12","ニニンサンキャク","牡3","牡","3","57.0","原田和","1:29.9","1/2","14.0","415.1","39.0","16-15","美浦蛯名利","442(0)","https://race.netkeiba.com/race/result.html?race_id=202505010501&rf=race_list"
"15","15","2025年2月15日","東京","1R","3歳未勝利","ダ1400m (左)","10:10","晴","良","15","8","15","ミヤイグアス","牝3","牝","3","55.0","柴田大","1:31.9","大","16.0","507.5","42.5","3-3","美浦青木","424(-4)","https://race.netkeiba.com/race/result.html?race_id=202505010501&rf=race_list"
"16","16","2025年2月15日","東京","1R","3歳未勝利","ダ1400m (左)","10:10","晴","良","16","4","8","ロジディーズ","牝3","牝","3","55.0","野中","1:33.6","10","15.0","499.4","42.5","13-16","美浦新開","460(+22)","https://race.netkeiba.com/race/result.html?race_id=202505010501&rf=race_list"
"17","1","2025年2月15日","東京","2R","3歳新馬","ダ1400m (左)","10:40","晴","良","1","6","11","ウイントワイライト","牝3","牝","3","55.0","川田","1:26.7","","1.0","2.5","36.7","1-1","栗東西園翔","444(0)","https://race.netkeiba.com/race/result.html?race_id=202505010502&rf=race_list"
"18","2","2025年2月15日","東京","2R","3歳新馬","ダ1400m (左)","10:40","晴","良","2","3","5","メモリアカフェ","牝3","牝","3","52.0","▲長浜","1:27.0","1.3/4","2.0","3.4","36.2","5-5","美浦中舘","496(0)","https://race.netkeiba.com/race/result.html?race_id=202505010502&rf=race_list"
"19","3","2025年2月15日","東京","2R","3歳新馬","ダ1400m (左)","10:40","晴","良","3","8","15","フクチャンヒメ","牝3","牝","3","55.0","笹川翼","1:27.0","クビ","4.0","7.5","36.9","2-2","美浦加藤征","478(0)","https://race.netkeiba.com/race/result.html?race_id=202505010502&rf=race_list"
"20","4","2025年2月15日","東京","2R","3歳新馬","ダ1400m (左)","10:40","晴","良","4","8","16","ガンバレベアー","牝3","牝","3","55.0","松岡","1:27.1","3/4","5.0","7.6","36.8","3-3","美浦千葉","480(0)","https://race.netkeiba.com/race/result.html?race_id=202505010502&rf=race_list"
"21","5","2025年2月15日","東京","2R","3歳新馬","ダ1400m (左)","10:40","晴","良","5","3","6","コーリンフウガ","牡3","牡","3","57.0","原田和","1:27.2","クビ","6.0","14.5","36.9","3-3","美浦小野","528(0)","https://race.netkeiba.com/race/result.html?race_id=202505010502&rf=race_list"
"22","6","2025年2月15日","東京","2R","3歳新馬","ダ1400m (左)","10:40","晴","良","6","5","10","ロジアンドモルタル","牡3","牡","3","57.0","大野","1:28.5","8","3.0","6.7","37.2","7-7","美浦大竹","486(0)","https://race.netkeiba.com/race/result.html?race_id=202505010502&rf=race_list"
"23","7","2025年2月15日","東京","2R","3歳新馬","ダ1400m (左)","10:40","晴","良","7","1","2","クレヨンポップ","牡3","牡","3","57.0","武藤","1:29.2","4","9.0","74.7","37.6","8-8","美浦水野","482(0)","https://race.netkeiba.com/race/result.html?race_id=202505010502&rf=race_list"
"24","8","2025年2月15日","東京","2R","3歳新馬","ダ1400m (左)","10:40","晴","良","8","1","1","ミスパナギア","牝3","牝","3","55.0","丸田","1:29.5","1.1/2","10.0","124.8","37.3","12-11","美浦宗像","444(0)","https://race.netkeiba.com/race/result.html?race_id=202505010502&rf=race_list"
"25","9","2025年2月15日","東京","2R","3歳新馬","ダ1400m (左)","10:40","晴","良","9","7","13","ハナヒラク","牝3","牝","3","55.0","岩部","1:30.1","3.1/2","8.0","52.5","38.4","10-9","美浦萱野","456(0)","https://race.netkeiba.com/race/result.html?race_id=202505010502&rf=race_list"
"26","10","2025年2月15日","東京","2R","3歳新馬","ダ1400m (左)","10:40","晴","良","10","4","8","シャンドネージュ","牝3","牝","3","55.0","伊藤","1:30.8","4","11.0","161.1","37.8","14-13","美浦青木","514(0)","https://race.netkeiba.com/race/result.html?race_id=202505010502&rf=race_list"
"27","11","2025年2月15日","東京","2R","3歳新馬","ダ1400m (左)","10:40","晴","良","11","2","3","アデーレカフェ","牝3","牝","3","55.0","宮崎","1:30.9","クビ","15.0","281.1","40.1","5-5","美浦嘉藤","444(0)","https://race.netkeiba.com/race/result.html?race_id=202505010502&rf=race_list"
"28","12","2025年2月15日","東京","2R","3歳新馬","ダ1400m (左)","10:40","晴","良","12","6","12","ハクシンアスリート","牡3","牡","3","57.0","吉田豊","1:31.2","2","7.0","40.2","39.4","9-9","美浦戸田","450(0)","https://race.netkeiba.com/race/result.html?race_id=202505010502&rf=race_list"
"29","13","2025年2月15日","東京","2R","3歳新馬","ダ1400m (左)","10:40","晴","良","13","5","9","ダークスピリット","牡3","牡","3","54.0","▲佐藤","1:32.3","7","14.0","209.1","38.7","14-14","美浦的場","458(0)","https://race.netkeiba.com/race/result.html?race_id=202505010502&rf=race_list"
"30","14","2025年2月15日","東京","2R","3歳新馬","ダ1400m (左)","10:40","晴","良","14","7","14","オカノマルコチャン","牝3","牝","3","55.0","嶋田","1:32.5","1.1/4","12.0","164.3","40.2","11-12","美浦的場","450(0)","https://race.netkeiba.com/race/result.html?race_id=202505010502&rf=race_list"
"31","15","2025年2月15日","東京","2R","3歳新馬","ダ1400m (左)","10:40","晴","良","15","2","4","カークスマイル","牝3","牝","3","54.0","☆原","1:33.8","8","13.0","171.2","39.9","13-15","美浦中川","420(0)","https://race.netkeiba.com/race/result.html?race_id=202505010502&rf=race_list"
"32","16","2025年2月15日","東京","2R","3歳新馬","ダ1400m (左)","10:40","晴","良","16","4","7","ケイツーシェケル","牡3","牡","3","57.0","柴田大","1:34.2","2.1/2","16.0","289.2","38.5","16-16","美浦蛯名利","456(0)","https://race.netkeiba.com/race/result.html?race_id=202505010502&rf=race_list"
"33","1","2025年2月15日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","1","6","12","フィーチャリング","牡3","牡","3","57.0","坂井","1:39.2","","1.0","1.8","37.1","4-3","美浦和田郎","472(-4)","https://race.netkeiba.com/race/result.html?race_id=202505010503&rf=race_list"
"34","2","2025年2月15日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","2","4","7","エドワードバローズ","牡3","牡","3","57.0","キング","1:39.4","1.1/2","2.0","3.6","36.4","12-12","美浦奥村武","478(0)","https://race.netkeiba.com/race/result.html?race_id=202505010503&rf=race_list"
"35","3","2025年2月15日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","3","2","3","オオタチ","牡3","牡","3","57.0","野中","1:39.5","3/4","3.0","9.4","36.3","13-13","美浦久保田","450(-4)","https://race.netkeiba.com/race/result.html?race_id=202505010503&rf=race_list"
"36","4","2025年2月15日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","4","4","8","クリプトス","牡3","牡","3","57.0","戸崎圭","1:40.0","3","5.0","16.0","37.7","4-5","美浦和田勇","490(+14)","https://race.netkeiba.com/race/result.html?race_id=202505010503&rf=race_list"
"37","5","2025年2月15日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","5","7","13","グレイグアン","牡3","牡","3","54.0","▲長浜","1:40.2","1.1/4","14.0","230.2","37.8","6-7","美浦斎藤誠","502(+2)","https://race.netkeiba.com/race/result.html?race_id=202505010503&rf=race_list"
"38","6","2025年2月15日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","6","2","4","ジーティートゥルー","牡3","牡","3","57.0","大野","1:40.4","1.1/4","11.0","57.0","37.8","9-9","美浦田島","448(-6)","https://race.netkeiba.com/race/result.html?race_id=202505010503&rf=race_list"
"39","7","2025年2月15日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","7","7","14","セラトーン","牡3","牡","3","57.0","北村宏","1:40.4","クビ","8.0","33.9","37.8","9-9","美浦尾関","498(+16)","https://race.netkeiba.com/race/result.html?race_id=202505010503&rf=race_list"
"40","8","2025年2月15日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","8","6","11","アテナパルテノス","牝3","牝","3","55.0","嶋田","1:40.7","1.1/2","16.0","479.8","38.8","2-2","美浦手塚","428(-6)","https://race.netkeiba.com/race/result.html?race_id=202505010503&rf=race_list"
"41","9","2025年2月15日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","9","8","16","プリティパール","牝3","牝","3","55.0","岩田康","1:40.8","1/2","9.0","35.2","37.2","15-15","美浦大和田","420(+4)","https://race.netkeiba.com/race/result.html?race_id=202505010503&rf=race_list"
"42","10","2025年2月15日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","10","1","2","ライズトゥザトップ","牝3","牝","3","55.0","木幡巧","1:40.9","3/4","7.0","25.6","38.9","3-3","美浦牧","488(-2)","https://race.netkeiba.com/race/result.html?race_id=202505010503&rf=race_list"
"43","11","2025年2月15日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","11","3","5","キャピタルリッチ","牡3","牡","3","57.0","菅原明","1:41.1","1","13.0","104.9","37.0","16-16","美浦小笠","464(+2)","https://race.netkeiba.com/race/result.html?race_id=202505010503&rf=race_list"
"44","12","2025年2月15日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","12","5","9","コウユーラッセーラ","牡3","牡","3","57.0","内田博","1:41.3","1.1/4","10.0","50.6","38.8","8-7","美浦辻","430(-4)","https://race.netkeiba.com/race/result.html?race_id=202505010503&rf=race_list"
"45","13","2025年2月15日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","13","5","10","ハコダテサンバ","牝3","牝","3","55.0","石川","1:41.4","クビ","12.0","85.1","38.6","11-11","美浦相沢","456(-6)","https://race.netkeiba.com/race/result.html?race_id=202505010503&rf=race_list"
"46","14","2025年2月15日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","14","1","1","タイキブライトン","牡3","牡","3","57.0","岩部","1:41.6","1.1/2","6.0","22.7","39.3","6-5","美浦萱野","466(0)","https://race.netkeiba.com/race/result.html?race_id=202505010503&rf=race_list"
"47","15","2025年2月15日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","15","8","15","フロムザワールド","牡3","牡","3","57.0","笹川翼","1:41.7","3/4","15.0","246.0","38.4","13-13","美浦佐藤吉","474(+24)","https://race.netkeiba.com/race/result.html?race_id=202505010503&rf=race_list"
"48","16","2025年2月15日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","16","3","6","スパイウェア","牡3","牡","3","57.0","田辺","1:43.0","8","4.0","15.6","41.2","1-1","美浦栗田","458(+6)","https://race.netkeiba.com/race/result.html?race_id=202505010503&rf=race_list"
"49","1","2025年2月15日","東京","4R","4歳以上1勝クラス","ダ2100m (左)","11:40","晴","良","1","2","4","クロックフォード","セ5","セ","5","57.0","☆原","2:13.8","","1.0","2.2","36.0","13-12-13-12","美浦田島","498(+2)","https://race.netkeiba.com/race/result.html?race_id=202505010504&rf=race_list"
"50","2","2025年2月15日","東京","4R","4歳以上1勝クラス","ダ2100m (左)","11:40","晴","良","2","1","2","タケルゴールド","牡4","牡","4","57.0","岩田康","2:14.0","1.1/4","4.0","14.0","37.2","2-2-1-1","美浦加藤征","474(+14)","https://race.netkeiba.com/race/result.html?race_id=202505010504&rf=race_list"
"51","3","2025年2月15日","東京","4R","4歳以上1勝クラス","ダ2100m (左)","11:40","晴","良","3","3","5","セイウンガレオン","セ6","セ","6","58.0","池添","2:14.3","1.1/2","12.0","44.3","36.4","15-14-14-14","美浦奥平","536(+4)","https://race.netkeiba.com/race/result.html?race_id=202505010504&rf=race_list"
"52","4","2025年2月15日","東京","4R","4歳以上1勝クラス","ダ2100m (左)","11:40","晴","良","4","5","9","ブレイヴアロウ","牡5","牡","5","58.0","木幡巧","2:14.5","3/4","14.0","115.1","37.2","7-9-4-6","美浦辻","504(+2)","https://race.netkeiba.com/race/result.html?race_id=202505010504&rf=race_list"
"53","5","2025年2月15日","東京","4R","4歳以上1勝クラス","ダ2100m (左)","11:40","晴","良","5","4","7","ディアスポラ","牡4","牡","4","57.0","松岡","2:14.5","アタマ","7.0","19.1","37.4","4-4-4-4","美浦田中剛","518(+12)","https://race.netkeiba.com/race/result.html?race_id=202505010504&rf=race_list"
"54","6","2025年2月15日","東京","4R","4歳以上1勝クラス","ダ2100m (左)","11:40","晴","良","6","7","14","ラファールドール","セ4","セ","4","57.0","内田博","2:14.5","クビ","9.0","28.8","37.5","2-3-2-2","美浦田島","504(+2)","https://race.netkeiba.com/race/result.html?race_id=202505010504&rf=race_list"
"55","7","2025年2月15日","東京","4R","4歳以上1勝クラス","ダ2100m (左)","11:40","晴","良","7","1","1","サトノバトラー","セ7","セ","7","58.0","キング","2:14.7","1","2.0","4.6","37.5","4-4-4-4","美浦堀","506(+6)","https://race.netkeiba.com/race/result.html?race_id=202505010504&rf=race_list"
"56","8","2025年2月15日","東京","4R","4歳以上1勝クラス","ダ2100m (左)","11:40","晴","良","8","7","13","ロードインフェルノ","牡4","牡","4","54.0","▲長浜","2:14.8","1/2","8.0","27.2","37.3","6-6-7-8","美浦尾形","488(+2)","https://race.netkeiba.com/race/result.html?race_id=202505010504&rf=race_list"
"57","9","2025年2月15日","東京","4R","4歳以上1勝クラス","ダ2100m (左)","11:40","晴","良","9","6","12","トゥルース","牡5","牡","5","58.0","田辺","2:14.8","アタマ","6.0","15.8","37.4","7-6-7-7","美浦金成","518(0)","https://race.netkeiba.com/race/result.html?race_id=202505010504&rf=race_list"
"58","10","2025年2月15日","東京","4R","4歳以上1勝クラス","ダ2100m (左)","11:40","晴","良","10","8","16","ジーティーアグリム","牝4","牝","4","55.0","丸田","2:14.9","クビ","10.0","37.1","37.2","10-10-10-10","美浦奥平","544(0)","https://race.netkeiba.com/race/result.html?race_id=202505010504&rf=race_list"
"59","11","2025年2月15日","東京","4R","4歳以上1勝クラス","ダ2100m (左)","11:40","晴","良","11","8","15","イデアユウシン","牡5","牡","5","58.0","北村宏","2:15.0","1/2","3.0","6.6","37.3","14-14-10-10","美浦松永康","556(-2)","https://race.netkeiba.com/race/result.html?race_id=202505010504&rf=race_list"
"60","12","2025年2月15日","東京","4R","4歳以上1勝クラス","ダ2100m (左)","11:40","晴","良","12","2","3","アレスエルピーダ","牡4","牡","4","57.0","笹川翼","2:15.5","3","13.0","52.5","37.4","12-12-15-15","美浦栗田","476(-2)","https://race.netkeiba.com/race/result.html?race_id=202505010504&rf=race_list"
"61","13","2025年2月15日","東京","4R","4歳以上1勝クラス","ダ2100m (左)","11:40","晴","良","13","6","11","ヤルダバオト","牡4","牡","4","57.0","石川","2:15.8","1.3/4","16.0","284.2","37.7","16-16-16-15","美浦蛯名利","434(+4)","https://race.netkeiba.com/race/result.html?race_id=202505010504&rf=race_list"
"62","14","2025年2月15日","東京","4R","4歳以上1勝クラス","ダ2100m (左)","11:40","晴","良","14","3","6","ライクファーザー","牡4","牡","4","57.0","横山武","2:15.9","3/4","5.0","14.2","38.4","7-6-9-8","美浦武藤","546(+4)","https://race.netkeiba.com/race/result.html?race_id=202505010504&rf=race_list"
"63","15","2025年2月15日","東京","4R","4歳以上1勝クラス","ダ2100m (左)","11:40","晴","良","15","4","8","トゥザヒロイン","牝6","牝","6","56.0","大野","2:16.0","1/2","11.0","39.4","38.2","10-10-12-12","美浦辻","536(-4)","https://race.netkeiba.com/race/result.html?race_id=202505010504&rf=race_list"
"64","16","2025年2月15日","東京","4R","4歳以上1勝クラス","ダ2100m (左)","11:40","晴","良","16","5","10","モヴレクス","牡4","牡","4","57.0","菅原明","2:21.2","大","15.0","158.7","44.2","1-1-2-2","美浦金成","468(-2)","https://race.netkeiba.com/race/result.html?race_id=202505010504&rf=race_list"
"65","1","2025年2月15日","東京","5R","3歳未勝利","芝1400m (左D)","12:30","晴","良","1","5","9","ダノンリュラ","牝3","牝","3","55.0","田辺","1:22.4","","5.0","7.4","34.9","2-2","美浦菊沢","448(0)","https://race.netkeiba.com/race/result.html?race_id=202505010505&rf=race_list"
"66","2","2025年2月15日","東京","5R","3歳未勝利","芝1400m (左D)","12:30","晴","良","2","3","6","ウインイザナミ","牝3","牝","3","55.0","キング","1:22.4","ハナ","2.0","5.9","34.3","7-7","美浦上原博","498(+10)","https://race.netkeiba.com/race/result.html?race_id=202505010505&rf=race_list"
"67","3","2025年2月15日","東京","5R","3歳未勝利","芝1400m (左D)","12:30","晴","良","3","8","16","メイリー","牝3","牝","3","55.0","吉田豊","1:22.5","1/2","10.0","49.7","34.2","10-9","美浦鈴木慎","438(+4)","https://race.netkeiba.com/race/result.html?race_id=202505010505&rf=race_list"
"68","4","2025年2月15日","東京","5R","3歳未勝利","芝1400m (左D)","12:30","晴","良","4","8","15","ミズイロホルトゥス","牝3","牝","3","55.0","戸崎圭","1:22.5","クビ","3.0","6.7","34.9","3-3","美浦金成","468(+10)","https://race.netkeiba.com/race/result.html?race_id=202505010505&rf=race_list"
"69","5","2025年2月15日","東京","5R","3歳未勝利","芝1400m (左D)","12:30","晴","良","5","4","8","ベルアーブル","牝3","牝","3","55.0","ルメー","1:22.5","クビ","1.0","2.8","34.7","4-4","美浦矢嶋","434(+4)","https://race.netkeiba.com/race/result.html?race_id=202505010505&rf=race_list"
"70","6","2025年2月15日","東京","5R","3歳未勝利","芝1400m (左D)","12:30","晴","良","6","3","5","ショウナンタハティ","牡3","牡","3","57.0","岩田康","1:22.6","1/2","8.0","25.6","34.4","7-7","美浦大竹","502(+2)","https://race.netkeiba.com/race/result.html?race_id=202505010505&rf=race_list"
"71","7","2025年2月15日","東京","5R","3歳未勝利","芝1400m (左D)","12:30","晴","良","7","2","3","テンドリームガール","牝3","牝","3","55.0","津村","1:22.7","アタマ","9.0","31.1","34.3","11-10","美浦矢野","416(-2)","https://race.netkeiba.com/race/result.html?race_id=202505010505&rf=race_list"
"72","8","2025年2月15日","東京","5R","3歳未勝利","芝1400m (左D)","12:30","晴","良","8","1","1","エンゲルシュピール","牝3","牝","3","55.0","横山和","1:22.7","アタマ","4.0","7.4","34.9","4-4","美浦田村","450(+2)","https://race.netkeiba.com/race/result.html?race_id=202505010505&rf=race_list"
"73","9","2025年2月15日","東京","5R","3歳未勝利","芝1400m (左D)","12:30","晴","良","9","7","14","ファリーザ","牝3","牝","3","55.0","横山武","1:22.7","クビ","6.0","8.9","34.1","13-12","美浦千葉","436(+18)","https://race.netkeiba.com/race/result.html?race_id=202505010505&rf=race_list"
"74","10","2025年2月15日","東京","5R","3歳未勝利","芝1400m (左D)","12:30","晴","良","10","6","12","グッバイウェーブ","牝3","牝","3","55.0","菅原明","1:22.9","1.1/2","11.0","132.3","35.0","4-4","美浦中川","458(+12)","https://race.netkeiba.com/race/result.html?race_id=202505010505&rf=race_list"
"75","11","2025年2月15日","東京","5R","3歳未勝利","芝1400m (左D)","12:30","晴","良","11","1","2","ガンビーチ","牝3","牝","3","55.0","笹川翼","1:23.0","1/2","7.0","10.6","34.6","11-10","美浦加藤征","448(-10)","https://race.netkeiba.com/race/result.html?race_id=202505010505&rf=race_list"
"76","12","2025年2月15日","東京","5R","3歳未勝利","芝1400m (左D)","12:30","晴","良","12","5","10","セイウンネルケ","牝3","牝","3","52.0","▲長浜","1:23.5","3","15.0","310.8","35.0","7-12","美浦矢野","402(0)","https://race.netkeiba.com/race/result.html?race_id=202505010505&rf=race_list"
"77","13","2025年2月15日","東京","5R","3歳未勝利","芝1400m (左D)","12:30","晴","良","13","2","4","タルバン","牡3","牡","3","57.0","丸田","1:23.6","1/2","12.0","268.9","34.6","14-14","美浦伊藤伸","448(+4)","https://race.netkeiba.com/race/result.html?race_id=202505010505&rf=race_list"
"78","14","2025年2月15日","東京","5R","3歳未勝利","芝1400m (左D)","12:30","晴","良","14","6","11","マエストーソ","牝3","牝","3","55.0","木幡育","1:23.7","1/2","16.0","526.2","34.3","16-16","美浦松永康","400(0)","https://race.netkeiba.com/race/result.html?race_id=202505010505&rf=race_list"
"79","15","2025年2月15日","東京","5R","3歳未勝利","芝1400m (左D)","12:30","晴","良","15","4","7","シャンハイノハナ","牝3","牝","3","55.0","木幡巧","1:23.8","クビ","14.0","305.8","36.4","1-1","美浦牧","450(0)","https://race.netkeiba.com/race/result.html?race_id=202505010505&rf=race_list"
"80","16","2025年2月15日","東京","5R","3歳未勝利","芝1400m (左D)","12:30","晴","良","16","7","13","シルヴァーレディ","牝3","牝","3","54.0","☆原","1:23.8","クビ","13.0","272.4","34.7","15-15","美浦矢野","438(0)","https://race.netkeiba.com/race/result.html?race_id=202505010505&rf=race_list"
"81","1","2025年2月15日","東京","6R","3歳未勝利","芝1800m (左D)","13:00","晴","良","1","8","16","マリアイリダータ","牝3","牝","3","55.0","川田","1:47.9","","6.0","8.8","33.8","9-9-9","美浦田中博","436(0)","https://race.netkeiba.com/race/result.html?race_id=202505010506&rf=race_list"
"82","2","2025年2月15日","東京","6R","3歳未勝利","芝1800m (左D)","13:00","晴","良","2","7","14","アーラグラシア","牝3","牝","3","55.0","ルメー","1:48.0","3/4","1.0","3.7","34.1","7-7-7","美浦栗田","422(0)","https://race.netkeiba.com/race/result.html?race_id=202505010506&rf=race_list"
"83","3","2025年2月15日","東京","6R","3歳未勝利","芝1800m (左D)","13:00","晴","良","3","4","8","ハーバードスクエア","牝3","牝","3","55.0","北村宏","1:48.1","3/4","5.0","8.2","34.2","7-7-7","美浦木村","422(+4)","https://race.netkeiba.com/race/result.html?race_id=202505010506&rf=race_list"
"84","4","2025年2月15日","東京","6R","3歳未勝利","芝1800m (左D)","13:00","晴","良","4","7","13","サトノシャルレーヌ","牝3","牝","3","55.0","岩田康","1:48.2","1/2","8.0","22.7","34.5","4-4-4","美浦国枝","456(-2)","https://race.netkeiba.com/race/result.html?race_id=202505010506&rf=race_list"
"85","5","2025年2月15日","東京","6R","3歳未勝利","芝1800m (左D)","13:00","晴","良","5","5","9","マザーズウィル","牝3","牝","3","55.0","菅原明","1:48.4","1","9.0","38.2","35.1","2-1-1","美浦国枝","434(+2)","https://race.netkeiba.com/race/result.html?race_id=202505010506&rf=race_list"
"86","6","2025年2月15日","東京","6R","3歳未勝利","芝1800m (左D)","13:00","晴","良","6","4","7","アビッサルスター","牝3","牝","3","55.0","キング","1:48.4","クビ","2.0","4.7","34.8","4-4-4","美浦堀","436(+6)","https://race.netkeiba.com/race/result.html?race_id=202505010506&rf=race_list"
"87","7","2025年2月15日","東京","6R","3歳未勝利","芝1800m (左D)","13:00","晴","良","7","3","6","テルケンユミクイン","牝3","牝","3","55.0","吉田豊","1:48.6","1","12.0","107.4","34.5","14-12-9","美浦田島","526(0)","https://race.netkeiba.com/race/result.html?race_id=202505010506&rf=race_list"
"88","8","2025年2月15日","東京","6R","3歳未勝利","芝1800m (左D)","13:00","晴","良","8","2","3","ヴィヴィッドムーン","牝3","牝","3","55.0","嶋田","1:48.7","3/4","10.0","49.7","33.9","15-15-14","美浦古賀","492(-10)","https://race.netkeiba.com/race/result.html?race_id=202505010506&rf=race_list"
"89","9","2025年2月15日","東京","6R","3歳未勝利","芝1800m (左D)","13:00","晴","良","9","8","15","ラルガメンテ","牝3","牝","3","55.0","横山武","1:48.7","クビ","4.0","6.9","34.0","13-14-14","美浦尾関","460(+10)","https://race.netkeiba.com/race/result.html?race_id=202505010506&rf=race_list"
