"autoNo","No","開催日","開催地","レースNo","レース名","距離","発走時刻","天候","馬場","着順","枠","馬番","馬名","性齢","gender","age","斤量","騎手","タイム","着差","人気","単勝オッズ","後3F","コーナー通過順","厩舎","馬体重(増減)","url"
"21","5","2025年3月29日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","小雨","稍","5","7","13","スマートクオーレ","牡3","牡","3","57.0","木幡初","1:57.1","2","11.0","151.9","39.3","12-12-10-10","美浦粕谷","488(+2)","https://race.netkeiba.com/race/result.html?race_id=202506030102&rf=race_list"
"22","6","2025年3月29日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","小雨","稍","6","3","5","ルシャルムール","セ3","セ","3","57.0","菅原明","1:57.5","2.1/2","8.0","28.8","40.4","8-8-4-4","美浦萩原","476(0)","https://race.netkeiba.com/race/result.html?race_id=202506030102&rf=race_list"
"23","7","2025年3月29日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","小雨","稍","7","6","11","タケルサバイバル","牡3","牡","3","57.0","菊沢","1:57.9","2.1/2","10.0","102.6","40.5","9-9-8-9","美浦金成","504(-2)","https://race.netkeiba.com/race/result.html?race_id=202506030102&rf=race_list"
"24","8","2025年3月29日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","小雨","稍","8","8","16","クリノフローレンス","牝3","牝","3","52.0","▲佐藤","1:58.0","1/2","16.0","616.0","39.7","16-16-14-11","美浦南田","448(+4)","https://race.netkeiba.com/race/result.html?race_id=202506030102&rf=race_list"
"25","9","2025年3月29日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","小雨","稍","9","2","3","マブアンドフェール","牡3","牡","3","57.0","内田博","1:58.0","アタマ","9.0","68.6","39.8","13-13-12-11","美浦古賀","524(0)","https://race.netkeiba.com/race/result.html?race_id=202506030102&rf=race_list"
"26","10","2025年3月29日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","小雨","稍","10","3","6","セイウンピカイチ","牡3","牡","3","54.0","▲石田","1:58.3","1.3/4","12.0","298.2","41.1","5-5-6-6","美浦尾形","484(+2)","https://race.netkeiba.com/race/result.html?race_id=202506030102&rf=race_list"
"27","11","2025年3月29日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","小雨","稍","11","6","12","フィールザゴールド","牡3","牡","3","57.0","横山武","1:59.1","5","6.0","15.8","42.2","2-3-2-6","美浦岩戸","436(0)","https://race.netkeiba.com/race/result.html?race_id=202506030102&rf=race_list"
"28","12","2025年3月29日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","小雨","稍","12","1","2","アッサジャン","牝3","牝","3","55.0","三浦","1:59.4","2","7.0","17.5","42.7","1-1-1-1","美浦国枝","450(-8)","https://race.netkeiba.com/race/result.html?race_id=202506030102&rf=race_list"
"29","13","2025年3月29日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","小雨","稍","13","4","7","ベアキングダム","牡3","牡","3","54.0","▲長浜","1:59.7","1.3/4","13.0","321.8","41.4","15-15-14-15","美浦千葉","468(0)","https://race.netkeiba.com/race/result.html?race_id=202506030102&rf=race_list"
"30","14","2025年3月29日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","小雨","稍","14","4","8","エンデューロ","牡3","牡","3","57.0","戸崎圭","1:59.8","3/4","5.0","14.9","42.1","6-5-10-14","美浦林","560(-8)","https://race.netkeiba.com/race/result.html?race_id=202506030102&rf=race_list"
"31","15","2025年3月29日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","小雨","稍","15","7","14","レッドレントラー","牡3","牡","3","57.0","杉原","2:00.0","1","15.0","466.8","41.9","13-13-12-11","美浦林","458(0)","https://race.netkeiba.com/race/result.html?race_id=202506030102&rf=race_list"
"32","16","2025年3月29日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","小雨","稍","16","5","10","ミスターヨッシャー","牡3","牡","3","54.0","▲遠藤","2:02.9","大","14.0","445.8","44.2","9-11-16-16","美浦堀内","456(-2)","https://race.netkeiba.com/race/result.html?race_id=202506030102&rf=race_list"
"33","1","2025年3月29日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","雨","稍","1","3","5","リクエイ","牝3","牝","3","55.0","戸崎圭","1:12.3","","1.0","3.0","37.4","2-2","美浦竹内","420(+6)","https://race.netkeiba.com/race/result.html?race_id=202506030103&rf=race_list"
"34","2","2025年3月29日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","雨","稍","2","2","4","シンガソング","牝3","牝","3","55.0","杉原","1:12.6","1.3/4","7.0","26.4","37.8","1-1","美浦土田","428(0)","https://race.netkeiba.com/race/result.html?race_id=202506030103&rf=race_list"
"35","3","2025年3月29日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","雨","稍","3","1","2","ガンハンマー","牡3","牡","3","57.0","ルメー","1:13.0","2","3.0","4.0","37.8","6-5","美浦加藤征","430(-4)","https://race.netkeiba.com/race/result.html?race_id=202506030103&rf=race_list"
"36","4","2025年3月29日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","雨","稍","4","5","10","サラサエンペラー","牡3","牡","3","57.0","横山和","1:13.0","クビ","5.0","15.8","38.0","3-3","美浦村田","472(0)","https://race.netkeiba.com/race/result.html?race_id=202506030103&rf=race_list"
"37","5","2025年3月29日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","雨","稍","5","8","16","セイラダンサー","牝3","牝","3","52.0","▲長浜","1:13.0","アタマ","9.0","43.4","38.0","3-5","美浦尾関","424(-10)","https://race.netkeiba.com/race/result.html?race_id=202506030103&rf=race_list"
"38","6","2025年3月29日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","雨","稍","6","1","1","フレイム","牡3","牡","3","57.0","三浦","1:13.1","クビ","2.0","3.8","37.8","8-5","美浦伊藤大","510(-2)","https://race.netkeiba.com/race/result.html?race_id=202506030103&rf=race_list"
"39","7","2025年3月29日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","雨","稍","7","8","15","ルジュウェール","牡3","牡","3","53.0","★小林美","1:13.3","1.1/4","11.0","206.1","38.1","6-8","美浦小手川","500(+4)","https://race.netkeiba.com/race/result.html?race_id=202506030103&rf=race_list"
"40","8","2025年3月29日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","雨","稍","8","2","3","アイドル","牝3","牝","3","55.0","津村","1:13.3","クビ","6.0","17.8","38.3","3-3","美浦上原佑","488(-4)","https://race.netkeiba.com/race/result.html?race_id=202506030103&rf=race_list"
"41","9","2025年3月29日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","雨","稍","9","7","13","アイアムイチバン","牡3","牡","3","57.0","松岡","1:13.7","2","4.0","5.5","38.3","8-10","美浦奥平","510(+2)","https://race.netkeiba.com/race/result.html?race_id=202506030103&rf=race_list"
"42","10","2025年3月29日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","雨","稍","10","6","12","スーパーキティ","牝3","牝","3","55.0","吉田豊","1:13.7","クビ","8.0","36.3","38.0","11-10","美浦菊川","496(+4)","https://race.netkeiba.com/race/result.html?race_id=202506030103&rf=race_list"
"43","11","2025年3月29日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","雨","稍","11","4","8","サンブリンガー","牡3","牡","3","57.0","石橋脩","1:14.0","1.1/2","10.0","76.4","37.8","13-12","美浦萩原","440(0)","https://race.netkeiba.com/race/result.html?race_id=202506030103&rf=race_list"
"44","12","2025年3月29日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","雨","稍","12","4","7","クラウンキュー","牡3","牡","3","57.0","菊沢","1:15.0","6","13.0","275.1","39.6","8-8","美浦田島","484(0)","https://race.netkeiba.com/race/result.html?race_id=202506030103&rf=race_list"
"45","13","2025年3月29日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","雨","稍","13","3","6","ポッドソル","牡3","牡","3","57.0","原","1:15.4","2.1/2","12.0","273.2","38.8","14-15","美浦小野","438(-10)","https://race.netkeiba.com/race/result.html?race_id=202506030103&rf=race_list"
"46","14","2025年3月29日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","雨","稍","14","5","9","ニニンサンキャク","牡3","牡","3","54.0","▲遠藤","1:15.5","1/2","15.0","544.5","38.8","14-14","美浦蛯名利","438(-4)","https://race.netkeiba.com/race/result.html?race_id=202506030103&rf=race_list"
"47","15","2025年3月29日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","雨","稍","15","6","11","ヴレーデ","牡3","牡","3","57.0","伊藤","1:15.7","1.1/4","14.0","330.5","39.0","14-15","美浦鈴木慎","484(-6)","https://race.netkeiba.com/race/result.html?race_id=202506030103&rf=race_list"
"48","16","2025年3月29日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","雨","稍","16","7","14","ダークスピリット","牡3","牡","3","57.0","木幡巧","1:16.0","1.1/2","16.0","560.2","40.1","12-13","美浦的場","454(-4)","https://race.netkeiba.com/race/result.html?race_id=202506030103&rf=race_list"
"49","1","2025年3月29日","中山","4R","3歳未勝利","芝1800m (右A)","11:35","雨","稍","1","7","13","マイネルフーガ","牡3","牡","3","57.0","横山武","1:50.0","","1.0","2.2","37.4","10-10-3-3","美浦鈴木慎","468(0)","https://race.netkeiba.com/race/result.html?race_id=202506030104&rf=race_list"
"50","2","2025年3月29日","中山","4R","3歳未勝利","芝1800m (右A)","11:35","雨","稍","2","1","1","サクラファレル","牡3","牡","3","57.0","モレイ","1:50.1","3/4","2.0","2.3","37.2","4-4-5-6","美浦堀","510(+8)","https://race.netkeiba.com/race/result.html?race_id=202506030104&rf=race_list"
"51","3","2025年3月29日","中山","4R","3歳未勝利","芝1800m (右A)","11:35","雨","稍","3","6","12","ゴガツノアマノガワ","牡3","牡","3","57.0","石橋脩","1:50.1","クビ","9.0","98.6","37.8","1-1-1-1","美浦清水英","444(-2)","https://race.netkeiba.com/race/result.html?race_id=202506030104&rf=race_list"
"52","4","2025年3月29日","中山","4R","3歳未勝利","芝1800m (右A)","11:35","雨","稍","4","5","9","クラウンアールシー","牡3","牡","3","54.0","▲上里","1:50.2","クビ","6.0","34.9","37.8","6-4-2-2","美浦加藤士","460(0)","https://race.netkeiba.com/race/result.html?race_id=202506030104&rf=race_list"
"53","5","2025年3月29日","中山","4R","3歳未勝利","芝1800m (右A)","11:35","雨","稍","5","8","16","マイネルトラオム","牡3","牡","3","57.0","丹内","1:50.4","1.1/2","8.0","57.0","37.8","2-2-3-4","美浦深山","474(+18)","https://race.netkeiba.com/race/result.html?race_id=202506030104&rf=race_list"
"54","6","2025年3月29日","中山","4R","3歳未勝利","芝1800m (右A)","11:35","雨","稍","6","2","4","センジュコスモス","牝3","牝","3","55.0","丸田","1:50.5","クビ","13.0","145.0","37.4","6-7-7-7","美浦南田","442(+10)","https://race.netkeiba.com/race/result.html?race_id=202506030104&rf=race_list"
"55","7","2025年3月29日","中山","4R","3歳未勝利","芝1800m (右A)","11:35","雨","稍","7","1","2","リザードアイランド","牡3","牡","3","57.0","横山和","1:50.6","1/2","3.0","6.0","37.7","4-6-5-4","美浦田村","486(0)","https://race.netkeiba.com/race/result.html?race_id=202506030104&rf=race_list"
"56","8","2025年3月29日","中山","4R","3歳未勝利","芝1800m (右A)","11:35","雨","稍","8","7","14","ヤマニンパルフェ","牝3","牝","3","55.0","原","1:51.3","4","5.0","25.5","38.2","6-7-7-7","美浦辻","488(-4)","https://race.netkeiba.com/race/result.html?race_id=202506030104&rf=race_list"
"57","9","2025年3月29日","中山","4R","3歳未勝利","芝1800m (右A)","11:35","雨","稍","9","3","5","テクニコス","牡3","牡","3","57.0","松岡","1:51.8","3","12.0","122.7","37.8","11-11-11-10","美浦田中剛","452(+2)","https://race.netkeiba.com/race/result.html?race_id=202506030104&rf=race_list"
"58","10","2025年3月29日","中山","4R","3歳未勝利","芝1800m (右A)","11:35","雨","稍","10","3","6","アドマイヤコーク","牡3","牡","3","57.0","津村","1:51.9","3/4","4.0","14.9","37.1","16-16-15-14","美浦宮田","446(0)","https://race.netkeiba.com/race/result.html?race_id=202506030104&rf=race_list"
"59","11","2025年3月29日","中山","4R","3歳未勝利","芝1800m (右A)","11:35","雨","稍","11","5","10","ロワゾブルー","牝3","牝","3","55.0","菅原明","1:52.0","1/2","7.0","54.0","38.9","6-7-7-9","美浦小島","426(-10)","https://race.netkeiba.com/race/result.html?race_id=202506030104&rf=race_list"
"60","12","2025年3月29日","中山","4R","3歳未勝利","芝1800m (右A)","11:35","雨","稍","12","2","3","スノーリン","牡3","牡","3","57.0","杉原","1:52.1","3/4","11.0","115.1","37.6","14-14-14-12","美浦西田","454(+10)","https://race.netkeiba.com/race/result.html?race_id=202506030104&rf=race_list"
"61","13","2025年3月29日","中山","4R","3歳未勝利","芝1800m (右A)","11:35","雨","稍","13","6","11","テクスチャー","牝3","牝","3","55.0","石川","1:52.2","1/2","16.0","482.2","37.9","12-12-13-10","美浦和田郎","410(-24)","https://race.netkeiba.com/race/result.html?race_id=202506030104&rf=race_list"
"62","14","2025年3月29日","中山","4R","3歳未勝利","芝1800m (右A)","11:35","雨","稍","14","4","8","ミスブランニュデイ","牝3","牝","3","55.0","北村友","1:52.4","1.1/4","10.0","100.4","37.1","15-15-16-16","美浦菊川","462(0)","https://race.netkeiba.com/race/result.html?race_id=202506030104&rf=race_list"
"63","15","2025年3月29日","中山","4R","3歳未勝利","芝1800m (右A)","11:35","雨","稍","15","4","7","ニシノドロシー","牝3","牝","3","55.0","野中","1:53.9","9","15.0","358.0","39.8","13-12-12-14","美浦本間","434(-26)","https://race.netkeiba.com/race/result.html?race_id=202506030104&rf=race_list"
"64","16","2025年3月29日","中山","4R","3歳未勝利","芝1800m (右A)","11:35","雨","稍","16","8","15","リケアダージリン","牝3","牝","3","55.0","吉田豊","1:54.6","4","14.0","148.0","41.4","2-3-10-13","美浦小野","408(-22)","https://race.netkeiba.com/race/result.html?race_id=202506030104&rf=race_list"
"65","1","2025年3月29日","中山","5R","3歳1勝クラス","芝1200m (右 外A)","12:25","雨","稍","1","3","3","カラヴァジェスティ","牡3","牡","3","57.0","戸崎圭","1:09.5","","3.0","4.8","34.6","9-7","美浦奥村武","460(-4)","https://race.netkeiba.com/race/result.html?race_id=202506030105&rf=race_list"
"66","2","2025年3月29日","中山","5R","3歳1勝クラス","芝1200m (右 外A)","12:25","雨","稍","2","8","9","ワース","牡3","牡","3","57.0","ルメー","1:09.5","クビ","1.0","1.8","35.6","5-5","美浦上原佑","496(0)","https://race.netkeiba.com/race/result.html?race_id=202506030105&rf=race_list"
"67","3","2025年3月29日","中山","5R","3歳1勝クラス","芝1200m (右 外A)","12:25","雨","稍","3","1","1","ミクストベリーズ","牡3","牡","3","57.0","モレイ","1:09.9","2","2.0","3.0","36.2","4-2","美浦伊藤圭","482(-2)","https://race.netkeiba.com/race/result.html?race_id=202506030105&rf=race_list"
"68","4","2025年3月29日","中山","5R","3歳1勝クラス","芝1200m (右 外A)","12:25","雨","稍","4","5","5","ラースアルアイン","牡3","牡","3","57.0","丸田","1:10.1","1.1/4","9.0","112.5","35.7","6-6","美浦中川","534(+8)","https://race.netkeiba.com/race/result.html?race_id=202506030105&rf=race_list"
"69","5","2025年3月29日","中山","5R","3歳1勝クラス","芝1200m (右 外A)","12:25","雨","稍","5","4","4","ヴェナートル","牡3","牡","3","57.0","武藤","1:10.4","2","10.0","175.1","37.1","1-1","美浦武藤","484(-2)","https://race.netkeiba.com/race/result.html?race_id=202506030105&rf=race_list"
"70","6","2025年3月29日","中山","5R","3歳1勝クラス","芝1200m (右 外A)","12:25","雨","稍","6","7","8","クラウンウルル","牡3","牡","3","53.0","★小林美","1:10.9","2.1/2","8.0","64.1","36.5","6-9","美浦菊川","474(-6)","https://race.netkeiba.com/race/result.html?race_id=202506030105&rf=race_list"
"71","7","2025年3月29日","中山","5R","3歳1勝クラス","芝1200m (右 外A)","12:25","雨","稍","7","7","7","ヴァリアントマーチ","牝3","牝","3","54.0","☆横山琉","1:10.9","クビ","5.0","37.8","36.4","6-7","美浦林","458(+10)","https://race.netkeiba.com/race/result.html?race_id=202506030105&rf=race_list"
"72","8","2025年3月29日","中山","5R","3歳1勝クラス","芝1200m (右 外A)","12:25","雨","稍","8","6","6","ハニーアイリー","牝3","牝","3","55.0","内田博","1:11.5","3.1/2","6.0","44.9","37.9","3-2","美浦矢野","456(-10)","https://race.netkeiba.com/race/result.html?race_id=202506030105&rf=race_list"
"73","9","2025年3月29日","中山","5R","3歳1勝クラス","芝1200m (右 外A)","12:25","雨","稍","9","2","2","シュラフ","牝3","牝","3","55.0","岩部","1:11.7","1","4.0","11.8","36.8","9-10","美浦佐藤吉","438(-8)","https://race.netkeiba.com/race/result.html?race_id=202506030105&rf=race_list"
"74","10","2025年3月29日","中山","5R","3歳1勝クラス","芝1200m (右 外A)","12:25","雨","稍","10","8","10","カネトシブレーブ","牡3","牡","3","57.0","松山","1:11.9","1.1/2","7.0","56.9","38.6","2-2","栗東寺島","468(+2)","https://race.netkeiba.com/race/result.html?race_id=202506030105&rf=race_list"
"75","1","2025年3月29日","中山","6R","3歳1勝クラス","芝1800m (右A)","12:55","雨","稍","1","7","7","センツブラッド","牡3","牡","3","57.0","横山武","1:50.6","","2.0","3.5","36.2","2-3-3-3","栗東斉藤崇","454(-4)","https://race.netkeiba.com/race/result.html?race_id=202506030106&rf=race_list"
"76","2","2025年3月29日","中山","6R","3歳1勝クラス","芝1800m (右A)","12:55","雨","稍","2","6","6","ダノンミッション","牡3","牡","3","57.0","モレイ","1:50.6","ハナ","1.0","2.1","35.7","5-5-5-4","美浦堀","474(-6)","https://race.netkeiba.com/race/result.html?race_id=202506030106&rf=race_list"
"77","3","2025年3月29日","中山","6R","3歳1勝クラス","芝1800m (右A)","12:55","雨","稍","3","5","5","ベラジオワールド","牡3","牡","3","55.0","戸崎圭","1:50.9","1.3/4","4.0","5.9","36.1","7-7-5-6","美浦伊藤大","486(+4)","https://race.netkeiba.com/race/result.html?race_id=202506030106&rf=race_list"
"78","4","2025年3月29日","中山","6R","3歳1勝クラス","芝1800m (右A)","12:55","雨","稍","4","8","8","ゴーゴータカシ","牡3","牡","3","57.0","丹内","1:50.9","クビ","7.0","43.4","35.7","6-6-7-6","美浦武井","488(+6)","https://race.netkeiba.com/race/result.html?race_id=202506030106&rf=race_list"
"79","5","2025年3月29日","中山","6R","3歳1勝クラス","芝1800m (右A)","12:55","雨","稍","5","1","1","タイキブライトン","牡3","牡","3","57.0","原","1:51.1","1","8.0","156.0","36.0","8-8-7-8","美浦萱野","454(-12)","https://race.netkeiba.com/race/result.html?race_id=202506030106&rf=race_list"
"80","6","2025年3月29日","中山","6R","3歳1勝クラス","芝1800m (右A)","12:55","雨","稍","6","2","2","ルージュミレネール","牝3","牝","3","55.0","菅原明","1:51.3","1","6.0","29.9","37.2","1-1-1-1","美浦斎藤誠","438(-4)","https://race.netkeiba.com/race/result.html?race_id=202506030106&rf=race_list"
"81","7","2025年3月29日","中山","6R","3歳1勝クラス","芝1800m (右A)","12:55","雨","稍","7","3","3","ニシノイストワール","牡3","牡","3","57.0","三浦","1:51.7","2.1/2","5.0","15.9","37.6","2-2-2-2","美浦鹿戸","462(0)","https://race.netkeiba.com/race/result.html?race_id=202506030106&rf=race_list"
"82","8","2025年3月29日","中山","6R","3歳1勝クラス","芝1800m (右A)","12:55","雨","稍","8","4","4","カーラデマドレ","牝3","牝","3","55.0","ルメー","1:52.1","2","3.0","4.8","37.4","4-4-4-4","美浦宮田","470(+4)","https://race.netkeiba.com/race/result.html?race_id=202506030106&rf=race_list"
"83","1","2025年3月29日","中山","7R","4歳以上1勝クラス","ダ1800m (右)","13:25","雨","稍","1","7","9","エーリアル","牝4","牝","4","56.0","杉原","1:55.1","","1.0","1.7","40.0","1-1-1-1","美浦西田","508(-2)","https://race.netkeiba.com/race/result.html?race_id=202506030107&rf=race_list"
"84","2","2025年3月29日","中山","7R","4歳以上1勝クラス","ダ1800m (右)","13:25","雨","稍","2","6","6","ムーランブルー","牝5","牝","5","53.0","▲長浜","1:55.1","ハナ","5.0","13.8","39.3","9-9-7-5","美浦久保田","506(+10)","https://race.netkeiba.com/race/result.html?race_id=202506030107&rf=race_list"
"85","3","2025年3月29日","中山","7R","4歳以上1勝クラス","ダ1800m (右)","13:25","雨","稍","3","5","5","ベルフィーヌ","牝4","牝","4","53.0","▲遠藤","1:55.3","1.1/4","3.0","6.9","39.7","10-9-4-3","美浦堀内","512(0)","https://race.netkeiba.com/race/result.html?race_id=202506030107&rf=race_list"
"86","4","2025年3月29日","中山","7R","4歳以上1勝クラス","ダ1800m (右)","13:25","雨","稍","4","6","7","キタノチェロキー","牝5","牝","5","56.0","原","1:56.0","4","8.0","36.3","40.4","4-5-4-6","美浦粕谷","476(-2)","https://race.netkeiba.com/race/result.html?race_id=202506030107&rf=race_list"
"87","5","2025年3月29日","中山","7R","4歳以上1勝クラス","ダ1800m (右)","13:25","雨","稍","5","7","8","ミランカ","牝4","牝","4","56.0","木幡巧","1:56.2","1.1/4","10.0","199.9","40.9","2-2-3-3","美浦岩戸","474(+4)","https://race.netkeiba.com/race/result.html?race_id=202506030107&rf=race_list"
"88","6","2025年3月29日","中山","7R","4歳以上1勝クラス","ダ1800m (右)","13:25","雨","稍","6","2","2","セージグリーン","牝4","牝","4","56.0","丹内","1:56.2","クビ","2.0","5.3","41.0","2-2-2-2","美浦菊川","474(-4)","https://race.netkeiba.com/race/result.html?race_id=202506030107&rf=race_list"
