"autoNo","No","開催日","開催地","レースNo","レース名","距離","発走時刻","天候","馬場","着順","枠","馬番","馬名","性齢","gender","age","斤量","騎手","タイム","着差","人気","単勝オッズ","後3F","コーナー通過順","厩舎","馬体重(増減)","url"
"21","5","2025年4月26日","東京","2R","3歳未勝利","ダ1400m (左)","10:40","曇","稍","5","4","8","アイファーシャドー","牡3","牡","3","55.0","△長浜","1:26.2","1/2","15.0","215.2","36.0","15-15","美浦根本","448(+4)","https://race.netkeiba.com/race/result.html?race_id=202505020102&rf=race_list"
"22","6","2025年4月26日","東京","2R","3歳未勝利","ダ1400m (左)","10:40","曇","稍","6","5","10","グルナルーフス","牡3","牡","3","57.0","宮崎","1:26.3","クビ","13.0","157.6","37.1","2-2","美浦中川","496(+2)","https://race.netkeiba.com/race/result.html?race_id=202505020102&rf=race_list"
"23","7","2025年4月26日","東京","2R","3歳未勝利","ダ1400m (左)","10:40","曇","稍","7","6","12","アリアルブラック","牡3","牡","3","57.0","菅原明","1:26.4","1/2","3.0","8.2","36.3","12-13","美浦久保田","496(+2)","https://race.netkeiba.com/race/result.html?race_id=202505020102&rf=race_list"
"24","8","2025年4月26日","東京","2R","3歳未勝利","ダ1400m (左)","10:40","曇","稍","8","8","16","リネンプリンセス","牝3","牝","3","55.0","丸田","1:26.4","クビ","10.0","54.9","36.8","8-7","美浦南田","454(+2)","https://race.netkeiba.com/race/result.html?race_id=202505020102&rf=race_list"
"25","9","2025年4月26日","東京","2R","3歳未勝利","ダ1400m (左)","10:40","曇","稍","9","7","14","ガストフロント","牡3","牡","3","57.0","武藤","1:26.5","1/2","9.0","53.4","37.1","4-4","美浦水野","450(+2)","https://race.netkeiba.com/race/result.html?race_id=202505020102&rf=race_list"
"26","10","2025年4月26日","東京","2R","3歳未勝利","ダ1400m (左)","10:40","曇","稍","10","1","1","コーシューパンジャ","牡3","牡","3","57.0","北村宏","1:26.8","1.1/2","11.0","70.7","37.2","8-7","美浦勢司","488(-8)","https://race.netkeiba.com/race/result.html?race_id=202505020102&rf=race_list"
"27","11","2025年4月26日","東京","2R","3歳未勝利","ダ1400m (左)","10:40","曇","稍","11","2","4","クラウンハート","牡3","牡","3","57.0","石川","1:27.3","3","2.0","3.3","37.3","12-13","美浦相沢","492(-6)","https://race.netkeiba.com/race/result.html?race_id=202505020102&rf=race_list"
"28","12","2025年4月26日","東京","2R","3歳未勝利","ダ1400m (左)","10:40","曇","稍","12","8","15","フクノジョヴァンニ","牝3","牝","3","55.0","ディー","1:27.6","1.3/4","8.0","48.0","37.8","12-10","美浦伊藤圭","428(+2)","https://race.netkeiba.com/race/result.html?race_id=202505020102&rf=race_list"
"29","13","2025年4月26日","東京","2R","3歳未勝利","ダ1400m (左)","10:40","曇","稍","13","1","2","エクストラチャージ","牝3","牝","3","55.0","三浦","1:27.6","ハナ","6.0","13.9","38.2","4-4","美浦田村","476(+2)","https://race.netkeiba.com/race/result.html?race_id=202505020102&rf=race_list"
"30","14","2025年4月26日","東京","2R","3歳未勝利","ダ1400m (左)","10:40","曇","稍","14","2","3","ワカギミ","牡3","牡","3","57.0","江田照","1:27.6","クビ","16.0","326.1","37.0","16-16","美浦佐藤吉","450(+2)","https://race.netkeiba.com/race/result.html?race_id=202505020102&rf=race_list"
"31","15","2025年4月26日","東京","2R","3歳未勝利","ダ1400m (左)","10:40","曇","稍","15","3","6","ヘビーキュー","牡3","牡","3","57.0","原","1:27.7","クビ","14.0","174.7","38.1","4-7","美浦矢嶋","574(+2)","https://race.netkeiba.com/race/result.html?race_id=202505020102&rf=race_list"
"32","16","2025年4月26日","東京","2R","3歳未勝利","ダ1400m (左)","10:40","曇","稍","16","7","13","ファリア","牡3","牡","3","57.0","佐々木","1:28.0","1.3/4","12.0","116.8","38.2","11-10","美浦土田","446(-6)","https://race.netkeiba.com/race/result.html?race_id=202505020102&rf=race_list"
"33","1","2025年4月26日","東京","3R","3歳未勝利","ダ2100m (左)","11:10","曇","稍","1","6","12","ダカラフェスティヴ","牝3","牝","3","55.0","戸崎圭","2:13.2","","1.0","1.4","37.9","12-12-11-6","美浦奥平","452(-6)","https://race.netkeiba.com/race/result.html?race_id=202505020103&rf=race_list"
"34","2","2025年4月26日","東京","3R","3歳未勝利","ダ2100m (左)","11:10","曇","稍","2","5","10","アルデツヨシ","セ3","セ","3","57.0","ディー","2:13.6","2","10.0","73.1","39.4","1-1-1-1","美浦田中剛","468(-10)","https://race.netkeiba.com/race/result.html?race_id=202505020103&rf=race_list"
"35","3","2025年4月26日","東京","3R","3歳未勝利","ダ2100m (左)","11:10","曇","稍","3","1","2","タケルサバイバル","牡3","牡","3","57.0","シュタ","2:13.8","1.1/2","11.0","74.9","38.3","10-10-8-8","美浦金成","502(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020103&rf=race_list"
"36","4","2025年4月26日","東京","3R","3歳未勝利","ダ2100m (左)","11:10","曇","稍","4","4","7","ダブルメッセージ","牡3","牡","3","57.0","石川","2:14.1","1.3/4","6.0","28.7","38.9","5-5-7-6","美浦和田郎","482(+4)","https://race.netkeiba.com/race/result.html?race_id=202505020103&rf=race_list"
"37","5","2025年4月26日","東京","3R","3歳未勝利","ダ2100m (左)","11:10","曇","稍","5","1","1","セイスイミリオン","牡3","牡","3","57.0","大野","2:14.2","1/2","3.0","7.8","38.4","16-16-15-11","美浦堀内","494(+14)","https://race.netkeiba.com/race/result.html?race_id=202505020103&rf=race_list"
"38","6","2025年4月26日","東京","3R","3歳未勝利","ダ2100m (左)","11:10","曇","稍","6","6","11","カサビセンス","牝3","牝","3","55.0","小崎","2:14.3","クビ","16.0","255.1","38.8","5-5-8-8","美浦加藤士","446(+6)","https://race.netkeiba.com/race/result.html?race_id=202505020103&rf=race_list"
"39","7","2025年4月26日","東京","3R","3歳未勝利","ダ2100m (左)","11:10","曇","稍","7","2","4","フーイナム","牡3","牡","3","57.0","松岡","2:14.6","1.3/4","5.0","27.0","40.3","8-8-2-2","美浦森一","490(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020103&rf=race_list"
"40","8","2025年4月26日","東京","3R","3歳未勝利","ダ2100m (左)","11:10","曇","稍","8","2","3","ピュアマケナ","牡3","牡","3","57.0","吉田豊","2:15.0","2.1/2","7.0","42.9","39.3","15-15-11-10","美浦竹内","490(+6)","https://race.netkeiba.com/race/result.html?race_id=202505020103&rf=race_list"
"41","9","2025年4月26日","東京","3R","3歳未勝利","ダ2100m (左)","11:10","曇","稍","9","8","16","アウフヴィント","牝3","牝","3","55.0","武藤","2:15.0","クビ","2.0","5.4","40.1","2-2-3-3","美浦戸田","520(0)","https://race.netkeiba.com/race/result.html?race_id=202505020103&rf=race_list"
"42","10","2025年4月26日","東京","3R","3歳未勝利","ダ2100m (左)","11:10","曇","稍","10","7","13","プレイザットソング","牡3","牡","3","57.0","原","2:15.7","4","4.0","18.3","39.7","10-11-13-14","美浦中舘","532(-10)","https://race.netkeiba.com/race/result.html?race_id=202505020103&rf=race_list"
"43","11","2025年4月26日","東京","3R","3歳未勝利","ダ2100m (左)","11:10","曇","稍","11","4","8","ユースフルネス","牡3","牡","3","57.0","原田和","2:15.8","1/2","15.0","251.4","39.9","12-12-13-11","美浦小野","452(-10)","https://race.netkeiba.com/race/result.html?race_id=202505020103&rf=race_list"
"44","12","2025年4月26日","東京","3R","3歳未勝利","ダ2100m (左)","11:10","曇","稍","12","3","5","セラード","牝3","牝","3","53.0","△長浜","2:15.9","1/2","14.0","154.6","39.9","9-9-10-14","美浦佐藤吉","430(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020103&rf=race_list"
"45","13","2025年4月26日","東京","3R","3歳未勝利","ダ2100m (左)","11:10","曇","稍","13","5","9","トルーティクス","牡3","牡","3","57.0","松山","2:16.7","5","8.0","59.9","40.3","12-12-16-16","美浦尾関","484(0)","https://race.netkeiba.com/race/result.html?race_id=202505020103&rf=race_list"
"46","14","2025年4月26日","東京","3R","3歳未勝利","ダ2100m (左)","11:10","曇","稍","14","7","14","マオノギミック","牡3","牡","3","57.0","菅原明","2:16.9","1.1/4","9.0","68.1","41.8","2-3-4-4","美浦加藤士","428(-14)","https://race.netkeiba.com/race/result.html?race_id=202505020103&rf=race_list"
"47","15","2025年4月26日","東京","3R","3歳未勝利","ダ2100m (左)","11:10","曇","稍","15","8","15","アルカナエ","セ3","セ","3","57.0","江田照","2:17.5","4","13.0","123.3","41.7","5-5-4-11","美浦上原佑","476(-8)","https://race.netkeiba.com/race/result.html?race_id=202505020103&rf=race_list"
"48","16","2025年4月26日","東京","3R","3歳未勝利","ダ2100m (左)","11:10","曇","稍","16","3","6","スムースオペレター","牡3","牡","3","57.0","木幡巧","2:18.1","3.1/2","12.0","79.2","43.1","2-3-4-4","美浦岩戸","440(+2)","https://race.netkeiba.com/race/result.html?race_id=202505020103&rf=race_list"
"49","1","2025年4月26日","東京","4R","3歳未勝利","芝1800m (左A)","11:40","曇","良","1","3","6","エリーナストーム","牝3","牝","3","55.0","モレイ","1:45.6","","1.0","1.7","34.0","6-7-7","美浦鹿戸","524(0)","https://race.netkeiba.com/race/result.html?race_id=202505020104&rf=race_list"
"50","2","2025年4月26日","東京","4R","3歳未勝利","芝1800m (左A)","11:40","曇","良","2","1","1","オルグジェシダ","牝3","牝","3","55.0","ディー","1:45.8","1.1/4","3.0","7.5","35.0","2-2-2","美浦宮田","484(+12)","https://race.netkeiba.com/race/result.html?race_id=202505020104&rf=race_list"
"51","3","2025年4月26日","東京","4R","3歳未勝利","芝1800m (左A)","11:40","曇","良","2","5","9","リポサンテ","牝3","牝","3","55.0","横山和","1:45.8","1.1/4","4.0","13.6","33.9","11-9-9","美浦蛯名正","432(-4)","https://race.netkeiba.com/race/result.html?race_id=202505020104&rf=race_list"
"52","4","2025年4月26日","東京","4R","3歳未勝利","芝1800m (左A)","11:40","曇","良","4","7","15","ハーバードスクエア","牝3","牝","3","55.0","ルメー","1:46.5","4","2.0","3.1","34.5","12-12-12","美浦木村","416(-6)","https://race.netkeiba.com/race/result.html?race_id=202505020104&rf=race_list"
"53","5","2025年4月26日","東京","4R","3歳未勝利","芝1800m (左A)","11:40","曇","良","5","8","18","ヴォルヴァ","牝3","牝","3","55.0","石川","1:46.7","1.1/4","7.0","61.0","34.3","16-16-15","美浦尾形","418(0)","https://race.netkeiba.com/race/result.html?race_id=202505020104&rf=race_list"
"54","6","2025年4月26日","東京","4R","3歳未勝利","芝1800m (左A)","11:40","曇","良","6","6","12","ウインベアトリス","牝3","牝","3","55.0","松岡","1:46.8","1","5.0","14.3","35.7","3-4-3","美浦深山","444(+8)","https://race.netkeiba.com/race/result.html?race_id=202505020104&rf=race_list"
"55","7","2025年4月26日","東京","4R","3歳未勝利","芝1800m (左A)","11:40","曇","良","7","3","5","アルディスティーノ","牝3","牝","3","55.0","松山","1:46.8","ハナ","6.0","36.5","35.7","4-3-3","栗東安田","476(-6)","https://race.netkeiba.com/race/result.html?race_id=202505020104&rf=race_list"
"56","8","2025年4月26日","東京","4R","3歳未勝利","芝1800m (左A)","11:40","曇","良","8","8","16","ココレカ","牝3","牝","3","55.0","小崎","1:47.1","1.3/4","14.0","428.8","35.2","9-9-9","栗東小椋","466(+2)","https://race.netkeiba.com/race/result.html?race_id=202505020104&rf=race_list"
"57","9","2025年4月26日","東京","4R","3歳未勝利","芝1800m (左A)","11:40","曇","良","9","8","17","ママアリガトー","牝3","牝","3","55.0","佐々木","1:47.3","3/4","8.0","69.2","34.7","17-17-17","美浦石栗","422(+6)","https://race.netkeiba.com/race/result.html?race_id=202505020104&rf=race_list"
"58","10","2025年4月26日","東京","4R","3歳未勝利","芝1800m (左A)","11:40","曇","良","10","1","2","デルマジュテーム","牝3","牝","3","55.0","的場","1:47.4","1","13.0","315.0","33.8","18-18-18","美浦的場","460(0)","https://race.netkeiba.com/race/result.html?race_id=202505020104&rf=race_list"
"59","11","2025年4月26日","東京","4R","3歳未勝利","芝1800m (左A)","11:40","曇","良","11","4","8","サラニキケン","牝3","牝","3","55.0","木幡初","1:47.5","1/2","9.0","202.5","35.7","9-9-9","美浦竹内","422(0)","https://race.netkeiba.com/race/result.html?race_id=202505020104&rf=race_list"
"60","12","2025年4月26日","東京","4R","3歳未勝利","芝1800m (左A)","11:40","曇","良","12","2","3","ファランジリング","牝3","牝","3","55.0","武藤","1:47.5","クビ","16.0","485.6","36.1","7-5-5","美浦手塚久","474(+8)","https://race.netkeiba.com/race/result.html?race_id=202505020104&rf=race_list"
"61","13","2025年4月26日","東京","4R","3歳未勝利","芝1800m (左A)","11:40","曇","良","13","5","10","ノーブルリリー","牝3","牝","3","53.0","△長浜","1:47.9","2","12.0","283.3","36.2","4-7-7","美浦矢嶋","390(+4)","https://race.netkeiba.com/race/result.html?race_id=202505020104&rf=race_list"
"62","14","2025年4月26日","東京","4R","3歳未勝利","芝1800m (左A)","11:40","曇","良","14","7","13","マエストーソ","牝3","牝","3","55.0","木幡育","1:48.1","1.1/4","18.0","567.3","36.0","13-12-12","美浦松永康","400(0)","https://race.netkeiba.com/race/result.html?race_id=202505020104&rf=race_list"
"63","15","2025年4月26日","東京","4R","3歳未勝利","芝1800m (左A)","11:40","曇","良","15","6","11","ニシノステディミキ","牝3","牝","3","55.0","野中","1:48.1","1/2","17.0","558.6","35.7","13-15-15","美浦加藤和","460(0)","https://race.netkeiba.com/race/result.html?race_id=202505020104&rf=race_list"
"64","16","2025年4月26日","東京","4R","3歳未勝利","芝1800m (左A)","11:40","曇","良","16","4","7","ミスベレザ","牝3","牝","3","55.0","大野","1:48.3","1.1/4","15.0","478.4","36.2","13-12-12","美浦加藤征","432(-8)","https://race.netkeiba.com/race/result.html?race_id=202505020104&rf=race_list"
"65","17","2025年4月26日","東京","4R","3歳未勝利","芝1800m (左A)","11:40","曇","良","17","7","14","ブリスディーシャ","牝3","牝","3","55.0","シュタ","1:48.6","1.1/2","11.0","210.7","37.2","7-5-5","栗東小崎","456(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020104&rf=race_list"
"66","18","2025年4月26日","東京","4R","3歳未勝利","芝1800m (左A)","11:40","曇","良","18","2","4","ラブフォルテッシモ","牝3","牝","3","55.0","三浦","1:50.0","8","10.0","209.7","39.3","1-1-1","美浦田村","416(-10)","https://race.netkeiba.com/race/result.html?race_id=202505020104&rf=race_list"
"67","1","2025年4月26日","東京","5R","3歳未勝利","芝1400m (左A)","12:30","曇","良","1","4","8","フロウアンドライム","牡3","牡","3","57.0","モレイ","1:21.0","","1.0","2.7","34.4","7-7","美浦大和田","444(-4)","https://race.netkeiba.com/race/result.html?race_id=202505020105&rf=race_list"
"68","2","2025年4月26日","東京","5R","3歳未勝利","芝1400m (左A)","12:30","曇","良","2","8","17","アーラグラシア","牝3","牝","3","55.0","ルメー","1:21.1","1/2","3.0","3.5","34.1","11-12","美浦栗田","424(+2)","https://race.netkeiba.com/race/result.html?race_id=202505020105&rf=race_list"
"69","3","2025年4月26日","東京","5R","3歳未勝利","芝1400m (左A)","12:30","曇","良","3","4","7","ベラジオワールド","牡3","牡","3","55.0","戸崎圭","1:21.2","1/2","2.0","3.3","34.9","4-5","美浦伊藤大","480(-6)","https://race.netkeiba.com/race/result.html?race_id=202505020105&rf=race_list"
"70","4","2025年4月26日","東京","5R","3歳未勝利","芝1400m (左A)","12:30","曇","良","4","7","15","ハーフェン","牝3","牝","3","55.0","大野","1:21.3","クビ","11.0","210.9","34.1","12-13","美浦新開","396(-8)","https://race.netkeiba.com/race/result.html?race_id=202505020105&rf=race_list"
"71","5","2025年4月26日","東京","5R","3歳未勝利","芝1400m (左A)","12:30","曇","良","5","7","14","セゾンデフィーユ","牝3","牝","3","55.0","松山","1:21.4","1","4.0","7.7","35.2","3-3","美浦稲垣","468(-4)","https://race.netkeiba.com/race/result.html?race_id=202505020105&rf=race_list"
"72","6","2025年4月26日","東京","5R","3歳未勝利","芝1400m (左A)","12:30","曇","良","6","8","18","ガンビーチ","牝3","牝","3","55.0","ディー","1:21.4","ハナ","7.0","43.3","34.6","9-9","美浦加藤征","452(+4)","https://race.netkeiba.com/race/result.html?race_id=202505020105&rf=race_list"
"73","7","2025年4月26日","東京","5R","3歳未勝利","芝1400m (左A)","12:30","曇","良","7","3","5","ダノンエンブレム","牡3","牡","3","57.0","北村宏","1:21.4","クビ","6.0","34.2","34.8","7-7","美浦宮田","440(+2)","https://race.netkeiba.com/race/result.html?race_id=202505020105&rf=race_list"
"74","8","2025年4月26日","東京","5R","3歳未勝利","芝1400m (左A)","12:30","曇","良","8","1","1","ニシノコイブミ","牝3","牝","3","55.0","池添","1:21.6","1.1/4","5.0","11.5","35.4","6-3","美浦西田","428(0)","https://race.netkeiba.com/race/result.html?race_id=202505020105&rf=race_list"
"75","9","2025年4月26日","東京","5R","3歳未勝利","芝1400m (左A)","12:30","曇","良","9","5","10","ジーティートリック","牡3","牡","3","57.0","野中","1:22.1","3","10.0","150.9","35.3","9-9","美浦柄崎","448(+6)","https://race.netkeiba.com/race/result.html?race_id=202505020105&rf=race_list"
"76","10","2025年4月26日","東京","5R","3歳未勝利","芝1400m (左A)","12:30","曇","良","10","8","16","レインチェック","牝3","牝","3","55.0","原","1:22.1","アタマ","13.0","337.2","34.7","17-15","美浦大竹","372(0)","https://race.netkeiba.com/race/result.html?race_id=202505020105&rf=race_list"
"77","11","2025年4月26日","東京","5R","3歳未勝利","芝1400m (左A)","12:30","曇","良","11","7","13","パリモード","牝3","牝","3","55.0","津村","1:22.3","1.1/4","16.0","433.5","34.9","15-15","美浦的場","422(+4)","https://race.netkeiba.com/race/result.html?race_id=202505020105&rf=race_list"
"78","12","2025年4月26日","東京","5R","3歳未勝利","芝1400m (左A)","12:30","曇","良","12","5","9","アルデヤーノ","牡3","牡","3","57.0","松岡","1:22.6","1.1/2","9.0","129.0","35.8","12-9","美浦矢野","482(+6)","https://race.netkeiba.com/race/result.html?race_id=202505020105&rf=race_list"
"79","13","2025年4月26日","東京","5R","3歳未勝利","芝1400m (左A)","12:30","曇","良","13","6","12","メルシーボクアスク","牝3","牝","3","55.0","横山武","1:22.6","クビ","8.0","85.7","36.5","2-2","美浦蛯名正","436(+3)","https://race.netkeiba.com/race/result.html?race_id=202505020105&rf=race_list"
"80","14","2025年4月26日","東京","5R","3歳未勝利","芝1400m (左A)","12:30","曇","良","14","2","4","カシノフロレゾン","牡3","牡","3","57.0","柴田大","1:22.7","1/2","15.0","409.8","35.6","12-13","美浦和田雄","468(-14)","https://race.netkeiba.com/race/result.html?race_id=202505020105&rf=race_list"
"81","15","2025年4月26日","東京","5R","3歳未勝利","芝1400m (左A)","12:30","曇","良","15","1","2","ラクスノカミカザリ","牝3","牝","3","55.0","小林凌","1:22.9","1.1/4","18.0","921.9","35.4","15-15","美浦加藤和","418(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020105&rf=race_list"
"82","16","2025年4月26日","東京","5R","3歳未勝利","芝1400m (左A)","12:30","曇","良","16","3","6","リアライズリリー","牝3","牝","3","53.0","△長浜","1:23.0","3/4","12.0","299.3","37.0","1-1","美浦手塚久","416(-10)","https://race.netkeiba.com/race/result.html?race_id=202505020105&rf=race_list"
"83","17","2025年4月26日","東京","5R","3歳未勝利","芝1400m (左A)","12:30","曇","良","17","2","3","ゴールドジェネラル","牡3","牡","3","57.0","木幡巧","1:23.2","1.1/4","17.0","655.3","35.4","17-18","美浦中川","448(-4)","https://race.netkeiba.com/race/result.html?race_id=202505020105&rf=race_list"
"84","18","2025年4月26日","東京","5R","3歳未勝利","芝1400m (左A)","12:30","曇","良","18","6","11","ミリオンヒット","牝3","牝","3","55.0","小崎","1:23.7","3","14.0","383.5","37.3","4-5","美浦伊坂","398(0)","https://race.netkeiba.com/race/result.html?race_id=202505020105&rf=race_list"
"85","1","2025年4月26日","東京","6R","3歳1勝クラス","ダ1600m (左)","13:00","曇","稍","1","5","10","トルショー","牡3","牡","3","55.0","△長浜","1:37.2","","5.0","18.2","36.4","2-2","美浦伊藤圭","460(-4)","https://race.netkeiba.com/race/result.html?race_id=202505020106&rf=race_list"
"86","2","2025年4月26日","東京","6R","3歳1勝クラス","ダ1600m (左)","13:00","曇","稍","2","2","4","クラリネットソナタ","牝3","牝","3","55.0","ディー","1:37.2","クビ","4.0","13.9","35.8","12-10","美浦田中博","490(-4)","https://race.netkeiba.com/race/result.html?race_id=202505020106&rf=race_list"
"87","3","2025年4月26日","東京","6R","3歳1勝クラス","ダ1600m (左)","13:00","曇","稍","3","1","1","ゴールデンクラウド","牡3","牡","3","57.0","戸崎圭","1:37.3","クビ","3.0","4.4","35.7","9-12","栗東小林","526(+2)","https://race.netkeiba.com/race/result.html?race_id=202505020106&rf=race_list"
"88","4","2025年4月26日","東京","6R","3歳1勝クラス","ダ1600m (左)","13:00","曇","稍","4","7","14","ボルトテソーロ","牡3","牡","3","57.0","大野","1:37.3","アタマ","9.0","105.8","36.3","5-3","美浦栗田","482(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020106&rf=race_list"
"89","5","2025年4月26日","東京","6R","3歳1勝クラス","ダ1600m (左)","13:00","曇","稍","5","6","11","ヨリノレジェンド","牡3","牡","3","57.0","横山武","1:37.3","クビ","13.0","165.3","36.1","6-7","栗東奥村豊","454(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020106&rf=race_list"
