"autoNo","No","開催日","開催地","レースNo","レース名","距離","発走時刻","天候","馬場","着順","枠","馬番","馬名","性齢","gender","age","斤量","騎手","タイム","着差","人気","単勝オッズ","後3F","コーナー通過順","厩舎","馬体重(増減)","url"
"11","11","2024年9月21日","中山","1R","2歳未勝利","ダ1200m (右)","10:05","曇","良","11","6","6","アイスフィールド","牡2","牡","2","55.0","黛","1:15.4","3","6.0","56.5","38.7","10-11","美浦西田","446(+6)","https://race.netkeiba.com/race/result.html?race_id=202406040601&rf=race_list"
"12","1","2024年9月21日","中山","2R","2歳未勝利","芝1600m (右 外C)","10:35","曇","良","1","1","1","ロードリベラシオン","牡2","牡","2","55.0","佐々木","1:33.0","","2.0","4.2","34.3","1-1-1","美浦尾形","484(+2)","https://race.netkeiba.com/race/result.html?race_id=202406040602&rf=race_list"
"13","2","2024年9月21日","中山","2R","2歳未勝利","芝1600m (右 外C)","10:35","曇","良","2","4","5","ニシノコイブミ","牝2","牝","2","55.0","永野","1:33.4","2","5.0","13.8","34.2","2-3-3","美浦西田","426(+2)","https://race.netkeiba.com/race/result.html?race_id=202406040602&rf=race_list"
"14","3","2024年9月21日","中山","2R","2歳未勝利","芝1600m (右 外C)","10:35","曇","良","3","7","10","ダンケルド","牡2","牡","2","55.0","ルメー","1:33.4","ハナ","1.0","1.5","34.5","3-2-2","美浦森一","498(-4)","https://race.netkeiba.com/race/result.html?race_id=202406040602&rf=race_list"
"15","4","2024年9月21日","中山","2R","2歳未勝利","芝1600m (右 外C)","10:35","曇","良","4","3","3","エマリオンレイ","牝2","牝","2","55.0","菊沢","1:34.2","5","7.0","50.8","34.8","4-4-5","美浦青木","434(-2)","https://race.netkeiba.com/race/result.html?race_id=202406040602&rf=race_list"
"16","5","2024年9月21日","中山","2R","2歳未勝利","芝1600m (右 外C)","10:35","曇","良","5","8","12","オーシンブーケ","牝2","牝","2","55.0","斎藤","1:34.3","1","8.0","83.1","35.0","4-4-4","美浦斎藤誠","426(+4)","https://race.netkeiba.com/race/result.html?race_id=202406040602&rf=race_list"
"17","6","2024年9月21日","中山","2R","2歳未勝利","芝1600m (右 外C)","10:35","曇","良","6","5","6","アクアジェット","牡2","牡","2","55.0","津村","1:34.9","3.1/2","3.0","10.8","34.8","12-12-8","美浦岩戸","442(+8)","https://race.netkeiba.com/race/result.html?race_id=202406040602&rf=race_list"
"18","7","2024年9月21日","中山","2R","2歳未勝利","芝1600m (右 外C)","10:35","曇","良","7","4","4","ツインピークス","牝2","牝","2","55.0","菅原明","1:35.1","1.1/2","4.0","11.5","35.2","8-10-11","美浦高木","476(+6)","https://race.netkeiba.com/race/result.html?race_id=202406040602&rf=race_list"
"19","8","2024年9月21日","中山","2R","2歳未勝利","芝1600m (右 外C)","10:35","曇","良","8","2","2","ヒロノエクスカリバ","牡2","牡","2","55.0","菅原隆","1:35.1","ハナ","13.0","369.8","35.4","8-8-8","美浦小手川","424(-4)","https://race.netkeiba.com/race/result.html?race_id=202406040602&rf=race_list"
"20","9","2024年9月21日","中山","2R","2歳未勝利","芝1600m (右 外C)","10:35","曇","良","9","6","9","ハイタイド","牡2","牡","2","55.0","木幡巧","1:35.1","クビ","6.0","27.0","35.4","8-8-8","美浦牧","452(-2)","https://race.netkeiba.com/race/result.html?race_id=202406040602&rf=race_list"
"21","10","2024年9月21日","中山","2R","2歳未勝利","芝1600m (右 外C)","10:35","曇","良","10","5","7","ジーティートゥルー","牡2","牡","2","55.0","大野","1:35.2","アタマ","10.0","94.0","35.6","6-6-6","美浦田島","440(-8)","https://race.netkeiba.com/race/result.html?race_id=202406040602&rf=race_list"
"22","11","2024年9月21日","中山","2R","2歳未勝利","芝1600m (右 外C)","10:35","曇","良","11","7","11","メロンパンマニア","牡2","牡","2","55.0","横山武","1:35.4","1.1/2","11.0","134.2","34.9","13-13-12","美浦和田雄","472(+6)","https://race.netkeiba.com/race/result.html?race_id=202406040602&rf=race_list"
"23","12","2024年9月21日","中山","2R","2歳未勝利","芝1600m (右 外C)","10:35","曇","良","12","8","13","クァンタムリード","牡2","牡","2","55.0","丹内","1:35.6","1.1/4","9.0","91.7","36.0","7-6-6","美浦蛯名正","416(0)","https://race.netkeiba.com/race/result.html?race_id=202406040602&rf=race_list"
"24","13","2024年9月21日","中山","2R","2歳未勝利","芝1600m (右 外C)","10:35","曇","良","13","6","8","エコロジェイド","牡2","牡","2","55.0","三浦","1:37.6","大","12.0","266.3","37.7","8-10-13","美浦小西","484(+4)","https://race.netkeiba.com/race/result.html?race_id=202406040602&rf=race_list"
"25","1","2024年9月21日","中山","3R","2歳新馬","ダ1800m (右)","11:05","曇","良","1","4","7","テンワンダーマン","牡2","牡","2","55.0","田辺","1:56.5","","2.0","4.4","38.0","4-5-5-5","美浦金成","492(0)","https://race.netkeiba.com/race/result.html?race_id=202406040603&rf=race_list"
"26","2","2024年9月21日","中山","3R","2歳新馬","ダ1800m (右)","11:05","曇","良","2","4","8","バタール","牡2","牡","2","55.0","江田照","1:57.0","3","6.0","9.5","38.5","11-11-5-2","美浦鹿戸","528(0)","https://race.netkeiba.com/race/result.html?race_id=202406040603&rf=race_list"
"27","3","2024年9月21日","中山","3R","2歳新馬","ダ1800m (右)","11:05","曇","良","3","7","13","スノークルーズ","牝2","牝","2","55.0","ルメー","1:57.3","1.3/4","3.0","4.4","38.6","9-9-8-6","美浦武藤","450(0)","https://race.netkeiba.com/race/result.html?race_id=202406040603&rf=race_list"
"28","4","2024年9月21日","中山","3R","2歳新馬","ダ1800m (右)","11:05","曇","良","4","5","9","ブラックホーネット","牡2","牡","2","55.0","岩田康","1:57.4","3/4","5.0","8.5","38.4","13-13-11-9","美浦栗田","464(0)","https://race.netkeiba.com/race/result.html?race_id=202406040603&rf=race_list"
"29","5","2024年9月21日","中山","3R","2歳新馬","ダ1800m (右)","11:05","曇","良","5","8","16","クラインシュミット","牝2","牝","2","55.0","北村宏","1:57.7","1.1/2","4.0","7.8","39.6","2-2-2-1","美浦木村","464(0)","https://race.netkeiba.com/race/result.html?race_id=202406040603&rf=race_list"
"30","6","2024年9月21日","中山","3R","2歳新馬","ダ1800m (右)","11:05","曇","良","6","7","14","ロンパイア","牡2","牡","2","55.0","丹内","1:58.0","1.3/4","12.0","74.0","38.5","15-15-12-11","美浦尾関","470(0)","https://race.netkeiba.com/race/result.html?race_id=202406040603&rf=race_list"
"31","7","2024年9月21日","中山","3R","2歳新馬","ダ1800m (右)","11:05","曇","良","7","8","15","ムタビリス","牝2","牝","2","55.0","丸田","1:58.1","1","10.0","62.6","39.8","4-5-3-2","美浦宗像","446(0)","https://race.netkeiba.com/race/result.html?race_id=202406040603&rf=race_list"
"32","8","2024年9月21日","中山","3R","2歳新馬","ダ1800m (右)","11:05","曇","良","8","3","6","エクセルステート","牡2","牡","2","55.0","木幡初","1:58.5","2","14.0","137.4","39.0","11-12-12-12","美浦武市","466(0)","https://race.netkeiba.com/race/result.html?race_id=202406040603&rf=race_list"
"33","9","2024年9月21日","中山","3R","2歳新馬","ダ1800m (右)","11:05","曇","良","9","6","11","エコロルキナ","牝2","牝","2","55.0","菅原明","1:59.3","5","8.0","30.4","41.0","2-2-3-6","美浦矢野","462(0)","https://race.netkeiba.com/race/result.html?race_id=202406040603&rf=race_list"
"34","10","2024年9月21日","中山","3R","2歳新馬","ダ1800m (右)","11:05","曇","良","10","5","10","チェリースカヤ","牡2","牡","2","55.0","小林凌","1:59.4","クビ","13.0","134.6","40.5","9-10-10-9","美浦小西","494(0)","https://race.netkeiba.com/race/result.html?race_id=202406040603&rf=race_list"
"35","11","2024年9月21日","中山","3R","2歳新馬","ダ1800m (右)","11:05","曇","良","11","1","1","パナランギン","牡2","牡","2","55.0","大野","1:59.9","3","15.0","157.4","39.9","16-16-16-13","美浦松山","492(0)","https://race.netkeiba.com/race/result.html?race_id=202406040603&rf=race_list"
"36","12","2024年9月21日","中山","3R","2歳新馬","ダ1800m (右)","11:05","曇","良","12","6","12","ミラクルミッキー","牡2","牡","2","55.0","木幡巧","2:00.1","1","1.0","4.1","41.6","7-7-5-6","美浦牧","518(0)","https://race.netkeiba.com/race/result.html?race_id=202406040603&rf=race_list"
"37","13","2024年9月21日","中山","3R","2歳新馬","ダ1800m (右)","11:05","曇","良","13","2","4","フジレイメイ","牡2","牡","2","52.0","▲長浜","2:00.3","1.1/2","9.0","47.1","40.7","7-8-12-16","美浦小笠","486(0)","https://race.netkeiba.com/race/result.html?race_id=202406040603&rf=race_list"
"38","14","2024年9月21日","中山","3R","2歳新馬","ダ1800m (右)","11:05","曇","良","14","2","3","パーティーガール","牝2","牝","2","53.0","◇藤田菜","2:00.4","3/4","7.0","11.7","42.3","1-1-1-4","美浦根本","472(0)","https://race.netkeiba.com/race/result.html?race_id=202406040603&rf=race_list"
"39","15","2024年9月21日","中山","3R","2歳新馬","ダ1800m (右)","11:05","曇","良","15","3","5","ニシノゲルマニウム","牡2","牡","2","55.0","岩部","2:00.5","クビ","16.0","183.7","40.7","14-14-15-13","美浦伊藤伸","436(0)","https://race.netkeiba.com/race/result.html?race_id=202406040603&rf=race_list"
"40","16","2024年9月21日","中山","3R","2歳新馬","ダ1800m (右)","11:05","曇","良","16","1","2","リュウジンマル","牡2","牡","2","55.0","丸山","2:02.8","大","11.0","65.0","44.1","4-4-8-13","美浦村田","528(0)","https://race.netkeiba.com/race/result.html?race_id=202406040603&rf=race_list"
"41","1","2024年9月21日","中山","4R","3歳以上1勝クラス","芝1200m (右 外C)","11:35","曇","良","1","1","1","ステークホルダー","牡4","牡","4","58.0","戸崎圭","1:07.2","","2.0","4.0","32.7","7-5","美浦斎藤誠","462(+4)","https://race.netkeiba.com/race/result.html?race_id=202406040604&rf=race_list"
"42","2","2024年9月21日","中山","4R","3歳以上1勝クラス","芝1200m (右 外C)","11:35","曇","良","2","7","12","エルフレスアリー","牝4","牝","4","56.0","ルメー","1:07.4","1.1/2","5.0","13.4","33.3","2-2","美浦木村","430(+2)","https://race.netkeiba.com/race/result.html?race_id=202406040604&rf=race_list"
"43","3","2024年9月21日","中山","4R","3歳以上1勝クラス","芝1200m (右 外C)","11:35","曇","良","3","3","4","モリノレッドスター","牝3","牝","3","54.0","横山武","1:07.6","1","3.0","4.1","32.8","11-8","美浦鈴木伸","478(+10)","https://race.netkeiba.com/race/result.html?race_id=202406040604&rf=race_list"
"44","4","2024年9月21日","中山","4R","3歳以上1勝クラス","芝1200m (右 外C)","11:35","曇","良","4","4","6","アンバーニードル","牡3","牡","3","54.0","△小林勝","1:07.8","1.1/4","8.0","36.4","33.8","1-1","美浦加藤征","488(+12)","https://race.netkeiba.com/race/result.html?race_id=202406040604&rf=race_list"
"45","5","2024年9月21日","中山","4R","3歳以上1勝クラス","芝1200m (右 外C)","11:35","曇","良","5","4","7","エクセルゴールド","牡3","牡","3","56.0","菊沢","1:07.8","クビ","6.0","18.4","32.7","13-11","美浦武市","468(+6)","https://race.netkeiba.com/race/result.html?race_id=202406040604&rf=race_list"
"46","6","2024年9月21日","中山","4R","3歳以上1勝クラス","芝1200m (右 外C)","11:35","曇","良","6","2","3","シルバーダイヤ","牝4","牝","4","56.0","佐々木","1:08.0","1.1/4","7.0","28.2","33.6","5-5","美浦小野","464(+6)","https://race.netkeiba.com/race/result.html?race_id=202406040604&rf=race_list"
"47","7","2024年9月21日","中山","4R","3歳以上1勝クラス","芝1200m (右 外C)","11:35","曇","良","7","6","10","エールトゥヘヴン","牡5","牡","5","58.0","吉田豊","1:08.2","3/4","4.0","8.1","33.4","11-11","美浦戸田","470(-6)","https://race.netkeiba.com/race/result.html?race_id=202406040604&rf=race_list"
"48","8","2024年9月21日","中山","4R","3歳以上1勝クラス","芝1200m (右 外C)","11:35","曇","良","8","2","2","モンレーヴ","牝3","牝","3","54.0","丹内","1:08.2","アタマ","11.0","67.6","33.9","3-2","美浦金成","464(-2)","https://race.netkeiba.com/race/result.html?race_id=202406040604&rf=race_list"
"49","9","2024年9月21日","中山","4R","3歳以上1勝クラス","芝1200m (右 外C)","11:35","曇","良","9","7","13","ミスファントム","牝3","牝","3","54.0","津村","1:08.6","2.1/2","10.0","52.5","34.4","3-4","美浦矢野","452(+4)","https://race.netkeiba.com/race/result.html?race_id=202406040604&rf=race_list"
"50","10","2024年9月21日","中山","4R","3歳以上1勝クラス","芝1200m (右 外C)","11:35","曇","良","10","5","9","スイーツバイキング","牝4","牝","4","53.0","▲長浜","1:08.7","1/2","14.0","134.9","33.6","13-13","美浦大竹","454(-2)","https://race.netkeiba.com/race/result.html?race_id=202406040604&rf=race_list"
"51","11","2024年9月21日","中山","4R","3歳以上1勝クラス","芝1200m (右 外C)","11:35","曇","良","11","3","5","キガン","牝4","牝","4","56.0","石神深","1:08.7","ハナ","12.0","76.0","34.1","8-8","美浦小島","482(+6)","https://race.netkeiba.com/race/result.html?race_id=202406040604&rf=race_list"
"52","12","2024年9月21日","中山","4R","3歳以上1勝クラス","芝1200m (右 外C)","11:35","曇","良","12","8","14","バイデンテソーロ","牡3","牡","3","56.0","木幡巧","1:08.9","1.1/2","9.0","45.7","34.5","5-5","美浦畠山","480(+10)","https://race.netkeiba.com/race/result.html?race_id=202406040604&rf=race_list"
"53","13","2024年9月21日","中山","4R","3歳以上1勝クラス","芝1200m (右 外C)","11:35","曇","良","13","8","15","スピニングマーリン","牝4","牝","4","54.0","△小林脩","1:09.1","1.1/4","15.0","279.4","34.1","13-13","美浦西田","486(+4)","https://race.netkeiba.com/race/result.html?race_id=202406040604&rf=race_list"
"54","14","2024年9月21日","中山","4R","3歳以上1勝クラス","芝1200m (右 外C)","11:35","曇","良","14","6","11","キョウエイカンセ","牡3","牡","3","55.0","☆原","1:09.1","ハナ","13.0","92.7","34.4","10-10","美浦萱野","478(-4)","https://race.netkeiba.com/race/result.html?race_id=202406040604&rf=race_list"
"55","15","2024年9月21日","中山","4R","3歳以上1勝クラス","芝1200m (右 外C)","11:35","曇","良","中止","5","8","ベアゴーゴー","牝3","牝","3","54.0","大野","","","1.0","2.7","","8-15","美浦杉浦","496(+4)","https://race.netkeiba.com/race/result.html?race_id=202406040604&rf=race_list"
"56","1","2024年9月21日","中山","5R","2歳新馬","芝1600m (右 外C)","12:25","曇","良","1","2","4","キュクロープス","牡2","牡","2","55.0","斎藤","1:34.8","","4.0","10.7","33.6","1-1-1","栗東高橋康","466(0)","https://race.netkeiba.com/race/result.html?race_id=202406040605&rf=race_list"
"57","2","2024年9月21日","中山","5R","2歳新馬","芝1600m (右 外C)","12:25","曇","良","2","4","7","サマースピリット","牝2","牝","2","55.0","三浦","1:35.3","3","1.0","2.5","33.9","2-2-2","美浦国枝","478(0)","https://race.netkeiba.com/race/result.html?race_id=202406040605&rf=race_list"
"58","3","2024年9月21日","中山","5R","2歳新馬","芝1600m (右 外C)","12:25","曇","良","3","3","6","パワースナッチ","牡2","牡","2","55.0","津村","1:35.4","クビ","3.0","6.4","33.7","7-5-3","美浦武市","432(0)","https://race.netkeiba.com/race/result.html?race_id=202406040605&rf=race_list"
"59","4","2024年9月21日","中山","5R","2歳新馬","芝1600m (右 外C)","12:25","曇","良","4","1","2","ザローズハーツ","牝2","牝","2","55.0","佐々木","1:35.4","クビ","7.0","36.4","33.9","4-3-3","美浦大竹","444(0)","https://race.netkeiba.com/race/result.html?race_id=202406040605&rf=race_list"
"60","5","2024年9月21日","中山","5R","2歳新馬","芝1600m (右 外C)","12:25","曇","良","5","2","3","ナムラペルル","牝2","牝","2","55.0","丸田","1:36.2","5","13.0","90.8","33.7","15-12-11","美浦石栗","476(0)","https://race.netkeiba.com/race/result.html?race_id=202406040605&rf=race_list"
"61","6","2024年9月21日","中山","5R","2歳新馬","芝1600m (右 外C)","12:25","曇","良","6","8","15","ザカリナン","牡2","牡","2","55.0","横山武","1:36.4","1.1/4","5.0","21.7","34.3","8-9-11","栗東小栗","432(0)","https://race.netkeiba.com/race/result.html?race_id=202406040605&rf=race_list"
"62","7","2024年9月21日","中山","5R","2歳新馬","芝1600m (右 外C)","12:25","曇","良","7","6","11","ハーバードスクエア","牝2","牝","2","55.0","ルメー","1:36.4","ハナ","2.0","2.5","34.0","12-12-13","美浦木村","412(0)","https://race.netkeiba.com/race/result.html?race_id=202406040605&rf=race_list"
"63","8","2024年9月21日","中山","5R","2歳新馬","芝1600m (右 外C)","12:25","曇","良","8","5","9","ヤマメキング","牡2","牡","2","55.0","戸崎圭","1:36.5","3/4","9.0","53.5","34.3","12-9-8","美浦田島","484(0)","https://race.netkeiba.com/race/result.html?race_id=202406040605&rf=race_list"
"64","9","2024年9月21日","中山","5R","2歳新馬","芝1600m (右 外C)","12:25","曇","良","9","1","1","バーンズベリー","牡2","牡","2","55.0","石橋脩","1:36.9","2","8.0","39.1","35.1","9-6-5","美浦尾関","472(0)","https://race.netkeiba.com/race/result.html?race_id=202406040605&rf=race_list"
"65","10","2024年9月21日","中山","5R","2歳新馬","芝1600m (右 外C)","12:25","曇","良","10","8","16","サイモングリット","牡2","牡","2","55.0","横山和","1:37.0","1/2","12.0","90.1","34.3","12-14-14","美浦勢司","450(0)","https://race.netkeiba.com/race/result.html?race_id=202406040605&rf=race_list"
"66","11","2024年9月21日","中山","5R","2歳新馬","芝1600m (右 外C)","12:25","曇","良","11","3","5","アイファーリーオー","牡2","牡","2","55.0","野中","1:37.0","アタマ","15.0","229.2","34.9","9-9-8","美浦根本","426(0)","https://race.netkeiba.com/race/result.html?race_id=202406040605&rf=race_list"
"67","12","2024年9月21日","中山","5R","2歳新馬","芝1600m (右 外C)","12:25","曇","良","12","7","13","ウタカタ","牝2","牝","2","55.0","原田和","1:37.3","2","16.0","313.8","35.4","4-7-5","美浦蛯名利","440(0)","https://race.netkeiba.com/race/result.html?race_id=202406040605&rf=race_list"
"68","13","2024年9月21日","中山","5R","2歳新馬","芝1600m (右 外C)","12:25","曇","良","13","7","14","レオネッサ","牝2","牝","2","55.0","北村宏","1:37.5","1.1/4","10.0","72.4","35.6","4-7-10","美浦池上","452(0)","https://race.netkeiba.com/race/result.html?race_id=202406040605&rf=race_list"
"69","14","2024年9月21日","中山","5R","2歳新馬","芝1600m (右 外C)","12:25","曇","良","14","4","8","ウインティターニア","牝2","牝","2","55.0","菅原明","1:37.5","ハナ","6.0","29.4","34.9","9-14-14","美浦高木","444(0)","https://race.netkeiba.com/race/result.html?race_id=202406040605&rf=race_list"
"70","15","2024年9月21日","中山","5R","2歳新馬","芝1600m (右 外C)","12:25","曇","良","15","6","12","トープ","牡2","牡","2","55.0","菊沢","1:37.9","2.1/2","11.0","79.0","35.0","16-16-16","美浦佐藤吉","442(0)","https://race.netkeiba.com/race/result.html?race_id=202406040605&rf=race_list"
"71","16","2024年9月21日","中山","5R","2歳新馬","芝1600m (右 外C)","12:25","曇","良","16","5","10","コガクボウ","牡2","牡","2","55.0","丹内","1:38.6","4","14.0","228.4","37.1","2-3-7","美浦金成","456(0)","https://race.netkeiba.com/race/result.html?race_id=202406040605&rf=race_list"
"72","1","2024年9月21日","中山","6R","3歳以上1勝クラス","芝2000m (右C)","12:55","曇","良","1","6","9","ホウオウムサシ","牡4","牡","4","58.0","菅原明","1:59.6","","5.0","12.7","33.4","9-9-8-7","美浦蛯名正","452(+4)","https://race.netkeiba.com/race/result.html?race_id=202406040606&rf=race_list"
"73","2","2024年9月21日","中山","6R","3歳以上1勝クラス","芝2000m (右C)","12:55","曇","良","2","8","13","コスモレオナルド","牡3","牡","3","55.0","横山武","1:59.7","1","2.0","4.1","34.2","3-3-3-3","美浦鹿戸","454(0)","https://race.netkeiba.com/race/result.html?race_id=202406040606&rf=race_list"
"74","3","2024年9月21日","中山","6R","3歳以上1勝クラス","芝2000m (右C)","12:55","曇","良","3","5","6","コスモアバンサ","牡4","牡","4","58.0","丹内","1:59.7","クビ","8.0","32.2","34.1","5-5-4-5","美浦清水英","484(-2)","https://race.netkeiba.com/race/result.html?race_id=202406040606&rf=race_list"
"75","4","2024年9月21日","中山","6R","3歳以上1勝クラス","芝2000m (右C)","12:55","曇","良","4","5","7","クルミナーレ","牡3","牡","3","55.0","ルメー","1:59.7","ハナ","1.0","1.9","33.8","7-7-6-5","栗東池江","508(+4)","https://race.netkeiba.com/race/result.html?race_id=202406040606&rf=race_list"
"76","5","2024年9月21日","中山","6R","3歳以上1勝クラス","芝2000m (右C)","12:55","曇","良","5","8","12","イージーブリージー","牝3","牝","3","53.0","津村","1:59.7","アタマ","3.0","7.1","34.3","2-2-2-2","美浦伊坂","430(0)","https://race.netkeiba.com/race/result.html?race_id=202406040606&rf=race_list"
"77","6","2024年9月21日","中山","6R","3歳以上1勝クラス","芝2000m (右C)","12:55","曇","良","6","2","2","ファミリーツリー","牝3","牝","3","53.0","佐々木","2:00.0","1.1/2","4.0","11.6","34.2","5-5-6-7","栗東河嶋","438(-2)","https://race.netkeiba.com/race/result.html?race_id=202406040606&rf=race_list"
"78","7","2024年9月21日","中山","6R","3歳以上1勝クラス","芝2000m (右C)","12:55","曇","良","7","4","5","シークレットイスラ","牡3","牡","3","54.0","☆横山琉","2:00.0","クビ","7.0","20.3","34.4","3-3-4-4","美浦辻","452(+2)","https://race.netkeiba.com/race/result.html?race_id=202406040606&rf=race_list"
"79","8","2024年9月21日","中山","6R","3歳以上1勝クラス","芝2000m (右C)","12:55","曇","良","8","3","3","ジャンバラヤ","牡3","牡","3","55.0","田辺","2:00.1","クビ","9.0","43.1","33.3","13-13-12-12","美浦中舘","428(0)","https://race.netkeiba.com/race/result.html?race_id=202406040606&rf=race_list"
"80","9","2024年9月21日","中山","6R","3歳以上1勝クラス","芝2000m (右C)","12:55","曇","良","9","1","1","ローブエリタージュ","牝5","牝","5","53.0","▲長浜","2:00.2","3/4","6.0","17.5","33.7","11-11-10-11","美浦手塚","412(+4)","https://race.netkeiba.com/race/result.html?race_id=202406040606&rf=race_list"
"81","10","2024年9月21日","中山","6R","3歳以上1勝クラス","芝2000m (右C)","12:55","曇","良","10","4","4","ヒナノコバン","セ7","セ","7","56.0","△小林勝","2:00.3","3/4","11.0","213.2","34.1","7-7-8-9","美浦本間","454(-4)","https://race.netkeiba.com/race/result.html?race_id=202406040606&rf=race_list"
"82","11","2024年9月21日","中山","6R","3歳以上1勝クラス","芝2000m (右C)","12:55","曇","良","11","6","8","トゥルース","牡4","牡","4","58.0","菊沢","2:00.5","1","10.0","97.1","34.0","10-10-10-9","美浦金成","496(-4)","https://race.netkeiba.com/race/result.html?race_id=202406040606&rf=race_list"
"83","12","2024年9月21日","中山","6R","3歳以上1勝クラス","芝2000m (右C)","12:55","曇","良","12","7","11","アブストゥルース","牡4","牡","4","58.0","野中","2:00.7","1.1/4","12.0","255.6","35.4","1-1-1-1","美浦上原博","486(-12)","https://race.netkeiba.com/race/result.html?race_id=202406040606&rf=race_list"
"84","13","2024年9月21日","中山","6R","3歳以上1勝クラス","芝2000m (右C)","12:55","曇","良","13","7","10","エウロス","牡3","牡","3","55.0","黛","2:01.4","4","13.0","364.6","34.7","12-12-12-12","美浦奥平","436(+4)","https://race.netkeiba.com/race/result.html?race_id=202406040606&rf=race_list"
"85","1","2024年9月21日","中山","7R","3歳以上1勝クラス","ダ1800m (右)","13:25","曇","良","1","6","10","イモータルバード","牡3","牡","3","55.0","三浦","1:54.2","","1.0","3.3","37.8","1-1-1-1","美浦栗田","476(+10)","https://race.netkeiba.com/race/result.html?race_id=202406040607&rf=race_list"
"86","2","2024年9月21日","中山","7R","3歳以上1勝クラス","ダ1800m (右)","13:25","曇","良","2","5","7","ヤマニンクイッカー","牡5","牡","5","58.0","丹内","1:54.3","1","5.0","9.5","37.7","3-3-3-3","美浦田島","474(+2)","https://race.netkeiba.com/race/result.html?race_id=202406040607&rf=race_list"
"87","3","2024年9月21日","中山","7R","3歳以上1勝クラス","ダ1800m (右)","13:25","曇","良","3","3","3","タニセンドリーム","牡3","牡","3","53.0","△小林勝","1:54.7","2","7.0","15.5","38.2","2-2-2-2","美浦加藤士","500(+6)","https://race.netkeiba.com/race/result.html?race_id=202406040607&rf=race_list"
"88","4","2024年9月21日","中山","7R","3歳以上1勝クラス","ダ1800m (右)","13:25","曇","良","4","7","12","サンカルミア","牡3","牡","3","55.0","横山武","1:54.9","1.1/2","8.0","18.1","37.5","5-8-9-7","美浦伊坂","466(-10)","https://race.netkeiba.com/race/result.html?race_id=202406040607&rf=race_list"
