"autoNo","No","開催日","開催地","レースNo","レース名","距離","発走時刻","天候","馬場","着順","枠","馬番","馬名","性齢","gender","age","斤量","騎手","タイム","着差","人気","単勝オッズ","後3F","コーナー通過順","厩舎","馬体重(増減)","url"
"49","8","2024年8月17日","新潟","4R","3歳以上障害OP","障2850m (芝 外-内)","11:45","晴","良","8","4","4","スカイテラス","牡7","牡","7","60.0","石神深","3:07.5","6","9.0","73.7","13.2","9-9-6-6","美浦和田郎","490(-18)","https://race.netkeiba.com/race/result.html?race_id=202404030304&rf=race_list"
"50","9","2024年8月17日","新潟","4R","3歳以上障害OP","障2850m (芝 外-内)","11:45","晴","良","9","5","5","サクラトップラン","牝5","牝","5","58.0","中村","3:11.9","大","8.0","29.1","13.5","4-4-9-9","栗東中尾","464(+2)","https://race.netkeiba.com/race/result.html?race_id=202404030304&rf=race_list"
"51","1","2024年8月17日","新潟","5R","2歳新馬","芝1200m (左A)","12:35","晴","良","1","2","4","エコロジーク","牡2","牡","2","55.0","ルメー","1:08.9","","1.0","1.4","34.6","1-1","栗東森秀","480(0)","https://race.netkeiba.com/race/result.html?race_id=202404030305&rf=race_list"
"52","2","2024年8月17日","新潟","5R","2歳新馬","芝1200m (左A)","12:35","晴","良","2","5","9","コンスピラシー","牝2","牝","2","55.0","原田和","1:09.8","5","8.0","54.7","35.2","3-3","美浦本間","452(0)","https://race.netkeiba.com/race/result.html?race_id=202404030305&rf=race_list"
"53","3","2024年8月17日","新潟","5R","2歳新馬","芝1200m (左A)","12:35","晴","良","3","5","10","オカゲサン","牡2","牡","2","55.0","菊沢","1:09.9","3/4","7.0","34.6","35.5","2-2","美浦尾形","490(0)","https://race.netkeiba.com/race/result.html?race_id=202404030305&rf=race_list"
"54","4","2024年8月17日","新潟","5R","2歳新馬","芝1200m (左A)","12:35","晴","良","4","7","13","ランニングホット","牝2","牝","2","54.0","☆原","1:10.0","アタマ","11.0","88.7","34.5","8-8","美浦田村","384(0)","https://race.netkeiba.com/race/result.html?race_id=202404030305&rf=race_list"
"55","5","2024年8月17日","新潟","5R","2歳新馬","芝1200m (左A)","12:35","晴","良","5","8","17","キャッスルレイク","牝2","牝","2","55.0","戸崎圭","1:10.1","1/2","2.0","3.9","34.2","9-9","栗東松下","460(0)","https://race.netkeiba.com/race/result.html?race_id=202404030305&rf=race_list"
"56","6","2024年8月17日","新潟","5R","2歳新馬","芝1200m (左A)","12:35","晴","良","6","8","18","スマートテンペスト","牡2","牡","2","55.0","荻野極","1:10.6","3.1/2","5.0","32.2","35.9","4-4","栗東西園翔","480(0)","https://race.netkeiba.com/race/result.html?race_id=202404030305&rf=race_list"
"57","7","2024年8月17日","新潟","5R","2歳新馬","芝1200m (左A)","12:35","晴","良","7","1","1","クリノアイオライト","牡2","牡","2","55.0","松岡","1:10.7","クビ","18.0","252.7","35.8","5-6","美浦本間","418(0)","https://race.netkeiba.com/race/result.html?race_id=202404030305&rf=race_list"
"58","8","2024年8月17日","新潟","5R","2歳新馬","芝1200m (左A)","12:35","晴","良","8","1","2","ノエル","牡2","牡","2","55.0","津村","1:10.8","3/4","10.0","66.1","36.0","5-6","美浦斎藤誠","412(0)","https://race.netkeiba.com/race/result.html?race_id=202404030305&rf=race_list"
"59","9","2024年8月17日","新潟","5R","2歳新馬","芝1200m (左A)","12:35","晴","良","9","8","16","チュラビックタイム","牡2","牡","2","55.0","菅原明","1:11.3","3","4.0","22.7","35.0","12-12","美浦斎藤誠","474(0)","https://race.netkeiba.com/race/result.html?race_id=202404030305&rf=race_list"
"60","10","2024年8月17日","新潟","5R","2歳新馬","芝1200m (左A)","12:35","晴","良","10","6","12","ニューウォーク","牝2","牝","2","55.0","木幡初","1:11.5","1","6.0","32.5","35.3","11-11","美浦粕谷","430(0)","https://race.netkeiba.com/race/result.html?race_id=202404030305&rf=race_list"
"61","11","2024年8月17日","新潟","5R","2歳新馬","芝1200m (左A)","12:35","晴","良","11","7","14","ノーティチェリー","牝2","牝","2","55.0","柴田善","1:11.6","1","13.0","106.9","36.7","5-4","美浦粕谷","412(0)","https://race.netkeiba.com/race/result.html?race_id=202404030305&rf=race_list"
"62","12","2024年8月17日","新潟","5R","2歳新馬","芝1200m (左A)","12:35","晴","良","12","4","8","ポッドバディ","牡2","牡","2","55.0","杉原","1:11.7","クビ","15.0","203.2","35.6","10-10","美浦畠山","462(0)","https://race.netkeiba.com/race/result.html?race_id=202404030305&rf=race_list"
"63","13","2024年8月17日","新潟","5R","2歳新馬","芝1200m (左A)","12:35","晴","良","13","7","15","ジークマインド","牝2","牝","2","55.0","柴田大","1:11.7","クビ","12.0","105.7","35.3","13-12","美浦和田雄","456(0)","https://race.netkeiba.com/race/result.html?race_id=202404030305&rf=race_list"
"64","14","2024年8月17日","新潟","5R","2歳新馬","芝1200m (左A)","12:35","晴","良","14","3","5","フルオブエナジー","牡2","牡","2","55.0","田辺","1:11.8","3/4","3.0","10.9","34.6","14-14","栗東寺島","454(0)","https://race.netkeiba.com/race/result.html?race_id=202404030305&rf=race_list"
"65","15","2024年8月17日","新潟","5R","2歳新馬","芝1200m (左A)","12:35","晴","良","15","2","3","ホシニネガイヲ","牝2","牝","2","55.0","三浦","1:12.6","5","9.0","57.8","33.8","18-18","美浦竹内","412(0)","https://race.netkeiba.com/race/result.html?race_id=202404030305&rf=race_list"
"66","16","2024年8月17日","新潟","5R","2歳新馬","芝1200m (左A)","12:35","晴","良","16","4","7","レインボーギフト","牡2","牡","2","53.0","◇藤田菜","1:12.8","1","14.0","114.9","35.4","15-15","美浦根本","460(0)","https://race.netkeiba.com/race/result.html?race_id=202404030305&rf=race_list"
"67","17","2024年8月17日","新潟","5R","2歳新馬","芝1200m (左A)","12:35","晴","良","17","3","6","サヨノスピークロウ","牡2","牡","2","54.0","☆横山琉","1:13.7","5","17.0","249.8","36.0","17-17","美浦和田郎","448(0)","https://race.netkeiba.com/race/result.html?race_id=202404030305&rf=race_list"
"68","18","2024年8月17日","新潟","5R","2歳新馬","芝1200m (左A)","12:35","晴","良","18","6","11","ショートケーキ","牝2","牝","2","55.0","木幡巧","1:14.7","6","16.0","214.6","37.2","15-16","美浦的場","450(0)","https://race.netkeiba.com/race/result.html?race_id=202404030305&rf=race_list"
"69","1","2024年8月17日","新潟","6R","2歳新馬","ダ1800m (左)","13:05","晴","良","1","7","13","ジャナドリア","牡2","牡","2","55.0","ルメー","1:55.0","","1.0","1.3","38.2","5-4-4-3","美浦武井","502(0)","https://race.netkeiba.com/race/result.html?race_id=202404030306&rf=race_list"
"70","2","2024年8月17日","新潟","6R","2歳新馬","ダ1800m (左)","13:05","晴","良","2","4","7","ピカピカサンダー","牡2","牡","2","55.0","吉田豊","1:55.1","1/2","6.0","34.6","38.6","2-2-1-1","美浦鹿戸","478(0)","https://race.netkeiba.com/race/result.html?race_id=202404030306&rf=race_list"
"71","3","2024年8月17日","新潟","6R","2歳新馬","ダ1800m (左)","13:05","晴","良","3","2","3","ルヴァレドクール","牡2","牡","2","55.0","菅原明","1:55.3","1.1/2","2.0","3.9","38.3","4-4-6-5","美浦田村","496(0)","https://race.netkeiba.com/race/result.html?race_id=202404030306&rf=race_list"
"72","4","2024年8月17日","新潟","6R","2歳新馬","ダ1800m (左)","13:05","晴","良","4","6","11","マタミカンサン","牝2","牝","2","55.0","菊沢","1:55.8","3","7.0","36.4","39.1","9-9-3-3","美浦加藤士","454(0)","https://race.netkeiba.com/race/result.html?race_id=202404030306&rf=race_list"
"73","5","2024年8月17日","新潟","6R","2歳新馬","ダ1800m (左)","13:05","晴","良","5","7","12","コスモシェルベット","牡2","牡","2","55.0","武藤","1:56.7","5","9.0","90.2","40.1","3-3-2-2","美浦水野","412(0)","https://race.netkeiba.com/race/result.html?race_id=202404030306&rf=race_list"
"74","6","2024年8月17日","新潟","6R","2歳新馬","ダ1800m (左)","13:05","晴","良","6","5","9","メイユウ","牡2","牡","2","55.0","石川","1:58.0","8","3.0","21.9","40.7","8-7-7-6","美浦蛯名正","456(0)","https://race.netkeiba.com/race/result.html?race_id=202404030306&rf=race_list"
"75","7","2024年8月17日","新潟","6R","2歳新馬","ダ1800m (左)","13:05","晴","良","7","2","2","バレオリア","牝2","牝","2","55.0","田辺","1:58.7","4","4.0","26.0","40.9","10-12-8-7","栗東新谷","530(0)","https://race.netkeiba.com/race/result.html?race_id=202404030306&rf=race_list"
"76","8","2024年8月17日","新潟","6R","2歳新馬","ダ1800m (左)","13:05","晴","良","8","4","6","スナドケイ","牝2","牝","2","52.0","▲石田","1:59.4","4","14.0","212.1","41.7","7-6-8-7","美浦尾形","464(0)","https://race.netkeiba.com/race/result.html?race_id=202404030306&rf=race_list"
"77","9","2024年8月17日","新潟","6R","2歳新馬","ダ1800m (左)","13:05","晴","良","9","6","10","トランスミッション","牡2","牡","2","55.0","荻野極","1:59.8","2.1/2","10.0","101.5","41.5","12-12-11-12","美浦田村","502(0)","https://race.netkeiba.com/race/result.html?race_id=202404030306&rf=race_list"
"78","10","2024年8月17日","新潟","6R","2歳新馬","ダ1800m (左)","13:05","晴","良","10","1","1","イグネイシャス","牡2","牡","2","55.0","丸田","2:00.1","2","12.0","132.6","41.6","10-9-12-12","美浦宗像","502(0)","https://race.netkeiba.com/race/result.html?race_id=202404030306&rf=race_list"
"79","11","2024年8月17日","新潟","6R","2歳新馬","ダ1800m (左)","13:05","晴","良","11","8","14","フラワーデュエット","牝2","牝","2","55.0","岩田康","2:00.9","5","8.0","67.8","43.1","12-9-8-10","美浦高橋文","550(0)","https://race.netkeiba.com/race/result.html?race_id=202404030306&rf=race_list"
"80","12","2024年8月17日","新潟","6R","2歳新馬","ダ1800m (左)","13:05","晴","良","12","5","8","スマイルディシー","牝2","牝","2","55.0","杉原","2:01.0","1/2","11.0","107.4","42.6","12-14-12-11","美浦中川","452(0)","https://race.netkeiba.com/race/result.html?race_id=202404030306&rf=race_list"
"81","13","2024年8月17日","新潟","6R","2歳新馬","ダ1800m (左)","13:05","晴","良","13","3","5","スカーレットクロス","牝2","牝","2","55.0","石橋脩","2:02.0","6","13.0","199.1","43.3","12-14-14-14","美浦土田","436(0)","https://race.netkeiba.com/race/result.html?race_id=202404030306&rf=race_list"
"82","14","2024年8月17日","新潟","6R","2歳新馬","ダ1800m (左)","13:05","晴","良","14","8","15","アースソーナー","牝2","牝","2","55.0","丸山","2:03.8","大","15.0","239.3","44.8","5-7-15-15","美浦根本","502(0)","https://race.netkeiba.com/race/result.html?race_id=202404030306&rf=race_list"
"83","15","2024年8月17日","新潟","6R","2歳新馬","ダ1800m (左)","13:05","晴","良","15","3","4","セイムトゥーユー","牝2","牝","2","55.0","三浦","2:04.7","5","5.0","28.5","47.8","1-1-4-7","美浦斎藤誠","470(0)","https://race.netkeiba.com/race/result.html?race_id=202404030306&rf=race_list"
"84","1","2024年8月17日","新潟","7R","3歳未勝利","芝1600m (左 外A)","13:35","晴","良","1","2","3","コンテネレッツア","牝3","牝","3","55.0","ルメー","1:33.2","","1.0","2.0","33.3","12-13","美浦宮田","470(+8)","https://race.netkeiba.com/race/result.html?race_id=202404030307&rf=race_list"
"85","2","2024年8月17日","新潟","7R","3歳未勝利","芝1600m (左 外A)","13:35","晴","良","2","5","10","コキーヌ","牝3","牝","3","55.0","三浦","1:34.1","5","3.0","4.6","34.9","2-2","美浦堀","434(-6)","https://race.netkeiba.com/race/result.html?race_id=202404030307&rf=race_list"
"86","3","2024年8月17日","新潟","7R","3歳未勝利","芝1600m (左 外A)","13:35","晴","良","3","6","11","コスモブリランテ","牝3","牝","3","55.0","杉原","1:34.2","1/2","12.0","207.4","34.0","14-14","美浦西田","402(0)","https://race.netkeiba.com/race/result.html?race_id=202404030307&rf=race_list"
"87","4","2024年8月17日","新潟","7R","3歳未勝利","芝1600m (左 外A)","13:35","晴","良","4","8","18","サダージ","牝3","牝","3","52.0","▲石田","1:34.3","1/2","15.0","363.3","35.0","3-3","美浦池上","436(+2)","https://race.netkeiba.com/race/result.html?race_id=202404030307&rf=race_list"
"88","5","2024年8月17日","新潟","7R","3歳未勝利","芝1600m (左 外A)","13:35","晴","良","5","4","7","メイパワー","牝3","牝","3","52.0","▲石神道","1:34.3","クビ","5.0","17.1","34.7","8-8","美浦深山","436(+4)","https://race.netkeiba.com/race/result.html?race_id=202404030307&rf=race_list"
