"autoNo","No","開催日","開催地","レースNo","レース名","距離","発走時刻","天候","馬場","着順","枠","馬番","馬名","性齢","gender","age","斤量","騎手","タイム","着差","人気","単勝オッズ","後3F","コーナー通過順","厩舎","馬体重(増減)","url"
"11","11","2025年3月15日","中山","1R","3歳未勝利","ダ1200m (右)","10:05","晴","稍","11","5","9","プレミアムハニー","牝3","牝","3","55.0","津村","1:14.3","アタマ","12.0","154.1","39.1","6-7","美浦鈴木伸","416(-4)","https://race.netkeiba.com/race/result.html?race_id=202506020501&rf=race_list"
"12","12","2025年3月15日","中山","1R","3歳未勝利","ダ1200m (右)","10:05","晴","稍","12","5","10","アナベルケイツー","牝3","牝","3","55.0","木幡巧","1:14.5","1.1/4","5.0","24.3","38.8","11-13","美浦牧","450(0)","https://race.netkeiba.com/race/result.html?race_id=202506020501&rf=race_list"
"13","13","2025年3月15日","中山","1R","3歳未勝利","ダ1200m (右)","10:05","晴","稍","13","8","15","ドルーリー","牝3","牝","3","55.0","横山和","1:15.1","3.1/2","6.0","36.2","39.5","10-10","美浦上原佑","480(0)","https://race.netkeiba.com/race/result.html?race_id=202506020501&rf=race_list"
"14","14","2025年3月15日","中山","1R","3歳未勝利","ダ1200m (右)","10:05","晴","稍","14","8","16","ニシノステディミキ","牝3","牝","3","52.0","▲水沼","1:15.7","3.1/2","13.0","215.3","40.4","8-10","美浦加藤和","468(+2)","https://race.netkeiba.com/race/result.html?race_id=202506020501&rf=race_list"
"15","15","2025年3月15日","中山","1R","3歳未勝利","ダ1200m (右)","10:05","晴","稍","15","2","4","グローブミッション","牝3","牝","3","55.0","木幡育","1:15.8","1/2","14.0","220.8","40.9","3-6","美浦松永康","430(-2)","https://race.netkeiba.com/race/result.html?race_id=202506020501&rf=race_list"
"16","16","2025年3月15日","中山","1R","3歳未勝利","ダ1200m (右)","10:05","晴","稍","16","1","2","マリアディオーサ","牝3","牝","3","55.0","菊沢","1:16.2","2.1/2","15.0","284.7","38.7","16-16","美浦伊坂","432(0)","https://race.netkeiba.com/race/result.html?race_id=202506020501&rf=race_list"
"17","1","2025年3月15日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","晴","稍","1","5","9","ナムラジミー","牡3","牡","3","57.0","丸田","1:56.1","","4.0","11.8","38.3","14-14-9-7","美浦武市","484(-8)","https://race.netkeiba.com/race/result.html?race_id=202506020502&rf=race_list"
"18","2","2025年3月15日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","晴","稍","2","7","13","ヴィーデ","牡3","牡","3","57.0","三浦","1:56.1","アタマ","2.0","2.9","39.7","3-3-2-2","美浦戸田","480(-12)","https://race.netkeiba.com/race/result.html?race_id=202506020502&rf=race_list"
"19","3","2025年3月15日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","晴","稍","3","5","10","グレイスザクラウン","セ3","セ","3","54.0","▲長浜","1:56.1","アタマ","9.0","51.9","39.5","1-1-4-3","美浦上原博","502(0)","https://race.netkeiba.com/race/result.html?race_id=202506020502&rf=race_list"
"20","4","2025年3月15日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","晴","稍","4","6","12","ライフゲート","セ3","セ","3","57.0","丹内","1:56.1","アタマ","6.0","28.3","39.8","2-2-1-1","美浦伊藤圭","504(+4)","https://race.netkeiba.com/race/result.html?race_id=202506020502&rf=race_list"
"21","5","2025年3月15日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","晴","稍","5","8","15","マルターズヴェロス","牡3","牡","3","57.0","田辺","1:56.4","1.1/2","1.0","2.0","39.7","5-6-5-3","美浦手塚久","464(+2)","https://race.netkeiba.com/race/result.html?race_id=202506020502&rf=race_list"
"22","6","2025年3月15日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","晴","稍","6","7","14","ガイ","牡3","牡","3","57.0","菅原明","1:57.7","8","13.0","197.8","40.1","7-10-8-7","美浦高木","466(+4)","https://race.netkeiba.com/race/result.html?race_id=202506020502&rf=race_list"
"23","7","2025年3月15日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","晴","稍","7","2","4","シリウスライト","牡3","牡","3","57.0","石橋脩","1:58.6","5","15.0","377.9","40.3","14-14-13-11","美浦和田郎","454(-4)","https://race.netkeiba.com/race/result.html?race_id=202506020502&rf=race_list"
"24","8","2025年3月15日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","晴","稍","8","4","8","タケルサバイバル","牡3","牡","3","57.0","菊沢","1:58.6","ハナ","12.0","108.1","41.4","7-7-7-7","美浦金成","506(-6)","https://race.netkeiba.com/race/result.html?race_id=202506020502&rf=race_list"
"25","9","2025年3月15日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","晴","稍","9","1","1","ヴィラスターリ","牡3","牡","3","57.0","原","1:58.6","アタマ","3.0","10.1","41.9","4-3-5-5","美浦矢野","484(+12)","https://race.netkeiba.com/race/result.html?race_id=202506020502&rf=race_list"
"26","10","2025年3月15日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","晴","稍","10","3","5","ヨドノタイヨウ","牡3","牡","3","57.0","小林凌","1:58.6","クビ","7.0","32.3","40.6","11-11-12-11","美浦小西","490(-4)","https://race.netkeiba.com/race/result.html?race_id=202506020502&rf=race_list"
"27","11","2025年3月15日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","晴","稍","11","4","7","ブライトメール","牡3","牡","3","57.0","北村宏","1:58.9","1.1/2","5.0","12.4","41.1","7-7-9-10","美浦伊藤大","444(0)","https://race.netkeiba.com/race/result.html?race_id=202506020502&rf=race_list"
"28","12","2025年3月15日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","晴","稍","12","3","6","キングズトゥルー","牡3","牡","3","57.0","大野","1:59.1","1","11.0","90.5","40.8","13-13-13-13","美浦大竹","452(0)","https://race.netkeiba.com/race/result.html?race_id=202506020502&rf=race_list"
"29","13","2025年3月15日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","晴","稍","13","6","11","ファイアリーホット","牡3","牡","3","57.0","内田博","1:59.3","1.1/4","10.0","72.8","40.7","11-12-15-15","美浦和田勇","458(+2)","https://race.netkeiba.com/race/result.html?race_id=202506020502&rf=race_list"
"30","14","2025年3月15日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","晴","稍","14","8","16","ヘビーキュー","牡3","牡","3","57.0","江田照","1:59.3","クビ","8.0","33.7","42.9","5-5-2-5","美浦矢嶋","578(-4)","https://race.netkeiba.com/race/result.html?race_id=202506020502&rf=race_list"
"31","15","2025年3月15日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","晴","稍","15","1","2","レッドレントラー","牡3","牡","3","54.0","▲石田","2:00.7","8","14.0","240.4","42.8","7-7-9-13","美浦林","458(+18)","https://race.netkeiba.com/race/result.html?race_id=202506020502&rf=race_list"
"32","16","2025年3月15日","中山","2R","3歳未勝利","ダ1800m (右)","10:35","晴","稍","16","2","3","マイウェイ","牡3","牡","3","53.0","★谷原","2:01.6","5","16.0","424.5","41.7","14-14-16-16","美浦高橋文","412(+2)","https://race.netkeiba.com/race/result.html?race_id=202506020502&rf=race_list"
"33","1","2025年3月15日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","晴","稍","1","1","2","ラストシャリナ","牡3","牡","3","57.0","石川","1:12.1","","2.0","2.3","37.0","7-5","美浦矢嶋","486(0)","https://race.netkeiba.com/race/result.html?race_id=202506020503&rf=race_list"
"34","2","2025年3月15日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","晴","稍","2","4","7","フレイム","牡3","牡","3","57.0","三浦","1:12.6","3","9.0","41.1","37.2","8-7","美浦伊藤大","512(+2)","https://race.netkeiba.com/race/result.html?race_id=202506020503&rf=race_list"
"35","3","2025年3月15日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","晴","稍","3","5","10","ライヴドライバー","牡3","牡","3","57.0","丹内","1:12.6","クビ","5.0","26.5","38.1","2-2","美浦尾形","508(-2)","https://race.netkeiba.com/race/result.html?race_id=202506020503&rf=race_list"
"36","4","2025年3月15日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","晴","稍","4","2","3","ファリア","牡3","牡","3","57.0","杉原","1:13.1","3","7.0","36.3","37.8","8-7","美浦土田","450(-6)","https://race.netkeiba.com/race/result.html?race_id=202506020503&rf=race_list"
"37","5","2025年3月15日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","晴","稍","5","7","13","ラインアルテミス","牝3","牝","3","55.0","武藤","1:13.2","1/2","13.0","100.1","38.5","4-4","美浦武藤","522(-10)","https://race.netkeiba.com/race/result.html?race_id=202506020503&rf=race_list"
"38","6","2025年3月15日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","晴","稍","6","2","4","マオノクラッシュ","牝3","牝","3","52.0","▲遠藤","1:13.2","ハナ","10.0","72.5","38.4","5-6","美浦黒岩","490(-4)","https://race.netkeiba.com/race/result.html?race_id=202506020503&rf=race_list"
"39","7","2025年3月15日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","晴","稍","7","6","11","ショウナンラリー","牡3","牡","3","57.0","吉田豊","1:13.2","クビ","1.0","2.2","38.8","1-1","美浦嘉藤","490(+10)","https://race.netkeiba.com/race/result.html?race_id=202506020503&rf=race_list"
"40","8","2025年3月15日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","晴","稍","8","5","9","ロッカバイベイビー","牝3","牝","3","52.0","▲佐藤","1:13.6","2.1/2","8.0","36.5","37.9","12-10","美浦伊藤圭","440(-6)","https://race.netkeiba.com/race/result.html?race_id=202506020503&rf=race_list"
"41","9","2025年3月15日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","晴","稍","9","3","5","ボンジュールアスク","牝3","牝","3","55.0","横山和","1:13.8","1.1/4","11.0","74.7","37.1","16-16","美浦斎藤誠","442(-6)","https://race.netkeiba.com/race/result.html?race_id=202506020503&rf=race_list"
"42","10","2025年3月15日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","晴","稍","10","6","12","ノックシュライン","牡3","牡","3","54.0","▲石神道","1:14.1","1.3/4","12.0","96.1","38.4","12-13","美浦高橋文","588(0)","https://race.netkeiba.com/race/result.html?race_id=202506020503&rf=race_list"
"43","11","2025年3月15日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","晴","稍","11","3","6","スヴァローグ","牡3","牡","3","57.0","津村","1:14.1","クビ","3.0","10.9","39.6","2-2","美浦林","496(-4)","https://race.netkeiba.com/race/result.html?race_id=202506020503&rf=race_list"
"44","12","2025年3月15日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","晴","稍","12","4","8","アルマヴィーナス","牝3","牝","3","55.0","松岡","1:14.6","3","4.0","11.5","39.6","6-10","美浦中舘","452(-6)","https://race.netkeiba.com/race/result.html?race_id=202506020503&rf=race_list"
"45","13","2025年3月15日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","晴","稍","13","8","15","セイカエイレーネー","牝3","牝","3","55.0","丸田","1:14.8","3/4","16.0","355.5","38.7","15-14","美浦南田","442(+4)","https://race.netkeiba.com/race/result.html?race_id=202506020503&rf=race_list"
"46","14","2025年3月15日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","晴","稍","14","7","14","プリヤンカー","牝3","牝","3","55.0","大野","1:14.9","1/2","6.0","33.0","39.6","8-9","美浦田島","466(-14)","https://race.netkeiba.com/race/result.html?race_id=202506020503&rf=race_list"
"47","15","2025年3月15日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","晴","稍","15","1","1","イタリックタイプ","牡3","牡","3","56.0","☆横山琉","1:15.0","3/4","15.0","242.9","39.5","11-10","美浦田中剛","420(-2)","https://race.netkeiba.com/race/result.html?race_id=202506020503&rf=race_list"
"48","16","2025年3月15日","中山","3R","3歳未勝利","ダ1200m (右)","11:05","晴","稍","16","8","16","ニシノテュケ","牝3","牝","3","55.0","江田照","1:15.1","1/2","14.0","168.3","39.1","14-14","美浦村田","446(-12)","https://race.netkeiba.com/race/result.html?race_id=202506020503&rf=race_list"
"49","1","2025年3月15日","中山","4R","3歳未勝利","ダ1800m (右)","11:35","曇","稍","1","4","8","ミラクルダンサー","牝3","牝","3","55.0","横山武","1:56.4","","2.0","4.0","40.5","2-2-2-2","美浦尾関","512(+12)","https://race.netkeiba.com/race/result.html?race_id=202506020504&rf=race_list"
"50","2","2025年3月15日","中山","4R","3歳未勝利","ダ1800m (右)","11:35","曇","稍","2","2","3","フォンデネージュ","牝3","牝","3","55.0","ルメー","1:56.6","1.1/4","1.0","2.2","40.2","5-5-5-5","美浦武井","512(0)","https://race.netkeiba.com/race/result.html?race_id=202506020504&rf=race_list"
"51","3","2025年3月15日","中山","4R","3歳未勝利","ダ1800m (右)","11:35","曇","稍","3","6","12","トーアナカヨシ","牝3","牝","3","55.0","菊沢","1:56.7","クビ","7.0","32.7","39.4","13-13-12-10","美浦勢司","454(-18)","https://race.netkeiba.com/race/result.html?race_id=202506020504&rf=race_list"
"52","4","2025年3月15日","中山","4R","3歳未勝利","ダ1800m (右)","11:35","曇","稍","4","4","7","ライズトゥザトップ","牝3","牝","3","55.0","木幡巧","1:57.0","2","5.0","12.6","41.3","1-1-1-1","美浦牧","482(-6)","https://race.netkeiba.com/race/result.html?race_id=202506020504&rf=race_list"
"53","5","2025年3月15日","中山","4R","3歳未勝利","ダ1800m (右)","11:35","曇","稍","5","6","11","クロメヒョウ","牝3","牝","3","55.0","小林凌","1:57.2","3/4","9.0","104.9","39.6","14-14-14-12","美浦小西","470(0)","https://race.netkeiba.com/race/result.html?race_id=202506020504&rf=race_list"
"54","6","2025年3月15日","中山","4R","3歳未勝利","ダ1800m (右)","11:35","曇","稍","6","2","4","ニシノフローレス","牝3","牝","3","55.0","大野","1:57.3","3/4","6.0","13.6","40.7","8-9-6-7","美浦小手川","480(-6)","https://race.netkeiba.com/race/result.html?race_id=202506020504&rf=race_list"
"55","7","2025年3月15日","中山","4R","3歳未勝利","ダ1800m (右)","11:35","曇","稍","7","8","15","キューティリップ","牝3","牝","3","55.0","松岡","1:57.3","ハナ","3.0","6.1","40.7","10-10-6-5","美浦戸田","464(-2)","https://race.netkeiba.com/race/result.html?race_id=202506020504&rf=race_list"
"56","8","2025年3月15日","中山","4R","3歳未勝利","ダ1800m (右)","11:35","曇","稍","8","3","6","ブルーユンチェリー","牝3","牝","3","52.0","▲長浜","1:57.3","クビ","8.0","75.6","41.2","2-2-3-3","美浦加藤征","452(-10)","https://race.netkeiba.com/race/result.html?race_id=202506020504&rf=race_list"
"57","9","2025年3月15日","中山","4R","3歳未勝利","ダ1800m (右)","11:35","曇","稍","9","1","1","ポリアンセモス","牝3","牝","3","55.0","戸崎圭","1:58.2","5","4.0","6.2","41.6","8-7-6-7","美浦辻","470(+2)","https://race.netkeiba.com/race/result.html?race_id=202506020504&rf=race_list"
"58","10","2025年3月15日","中山","4R","3歳未勝利","ダ1800m (右)","11:35","曇","稍","10","5","10","カルタジローネ","牝3","牝","3","55.0","武藤","1:58.2","ハナ","12.0","249.4","42.1","4-4-3-3","美浦池上","466(+6)","https://race.netkeiba.com/race/result.html?race_id=202506020504&rf=race_list"
"59","11","2025年3月15日","中山","4R","3歳未勝利","ダ1800m (右)","11:35","曇","稍","11","8","16","ペイシャリサデル","牝3","牝","3","55.0","小林脩","1:58.4","1.1/2","15.0","537.8","40.6","15-15-15-13","美浦奥平","486(-6)","https://race.netkeiba.com/race/result.html?race_id=202506020504&rf=race_list"
"60","12","2025年3月15日","中山","4R","3歳未勝利","ダ1800m (右)","11:35","曇","稍","12","1","2","サバイバルナイン","牝3","牝","3","52.0","▲石神道","1:58.7","1.3/4","13.0","271.2","41.8","11-10-10-9","美浦和田雄","484(-8)","https://race.netkeiba.com/race/result.html?race_id=202506020504&rf=race_list"
"61","13","2025年3月15日","中山","4R","3歳未勝利","ダ1800m (右)","11:35","曇","稍","13","7","14","ファランジリング","牝3","牝","3","55.0","嶋田","1:59.2","3","10.0","140.5","42.6","6-5-6-10","美浦手塚久","466(+12)","https://race.netkeiba.com/race/result.html?race_id=202506020504&rf=race_list"
"62","14","2025年3月15日","中山","4R","3歳未勝利","ダ1800m (右)","11:35","曇","稍","14","5","9","ミスパナギア","牝3","牝","3","55.0","菅原明","2:00.2","6","11.0","168.4","43.0","11-12-11-13","美浦浅利","444(0)","https://race.netkeiba.com/race/result.html?race_id=202506020504&rf=race_list"
"63","15","2025年3月15日","中山","4R","3歳未勝利","ダ1800m (右)","11:35","曇","稍","15","7","13","ハナヒラク","牝3","牝","3","52.0","▲遠藤","2:04.8","大","14.0","409.0","47.3","6-7-13-15","美浦萱野","448(-8)","https://race.netkeiba.com/race/result.html?race_id=202506020504&rf=race_list"
"64","16","2025年3月15日","中山","4R","3歳未勝利","ダ1800m (右)","11:35","曇","稍","取消","3","5","エミネントキャリア","牝3","牝","3","55.0","内田博","","","","","","","美浦稲垣","","https://race.netkeiba.com/race/result.html?race_id=202506020504&rf=race_list"
"65","1","2025年3月15日","中山","5R","3歳未勝利","芝2200m (右 外A)","12:25","曇","良","1","1","2","レッドバンデ","牡3","牡","3","57.0","横山武","2:13.8","","3.0","4.8","34.5","9-10-5-2","美浦大竹","484(0)","https://race.netkeiba.com/race/result.html?race_id=202506020505&rf=race_list"
"66","2","2025年3月15日","中山","5R","3歳未勝利","芝2200m (右 外A)","12:25","曇","良","2","2","3","ピエナフェーヴル","牡3","牡","3","57.0","三浦","2:14.3","3","5.0","6.7","34.7","5-6-9-7","美浦萱野","458(+4)","https://race.netkeiba.com/race/result.html?race_id=202506020505&rf=race_list"
"67","3","2025年3月15日","中山","5R","3歳未勝利","芝2200m (右 外A)","12:25","曇","良","3","7","15","ミクニインスパイア","牡3","牡","3","57.0","丹内","2:14.3","クビ","7.0","26.8","35.2","5-2-2-1","美浦林","508(-4)","https://race.netkeiba.com/race/result.html?race_id=202506020505&rf=race_list"
"68","4","2025年3月15日","中山","5R","3歳未勝利","芝2200m (右 外A)","12:25","曇","良","4","7","14","マカナ","牝3","牝","3","55.0","田辺","2:14.5","3/4","6.0","8.1","34.9","14-14-9-4","美浦伊藤大","450(-2)","https://race.netkeiba.com/race/result.html?race_id=202506020505&rf=race_list"
"69","5","2025年3月15日","中山","5R","3歳未勝利","芝2200m (右 外A)","12:25","曇","良","5","2","4","ヘヴンウィンド","牡3","牡","3","57.0","戸崎圭","2:14.6","3/4","4.0","5.2","35.3","2-2-5-7","美浦黒岩","478(+4)","https://race.netkeiba.com/race/result.html?race_id=202506020505&rf=race_list"
"70","6","2025年3月15日","中山","5R","3歳未勝利","芝2200m (右 外A)","12:25","曇","良","6","7","13","ブリヤディアマンテ","牡3","牡","3","57.0","吉田豊","2:15.2","3.1/2","10.0","86.3","35.2","16-15-15-10","美浦小島","474(0)","https://race.netkeiba.com/race/result.html?race_id=202506020505&rf=race_list"
"71","7","2025年3月15日","中山","5R","3歳未勝利","芝2200m (右 外A)","12:25","曇","良","7","8","17","ディベルティスマン","牡3","牡","3","57.0","石橋脩","2:15.5","2","2.0","4.7","36.3","9-7-2-2","美浦菊沢","514(0)","https://race.netkeiba.com/race/result.html?race_id=202506020505&rf=race_list"
"72","8","2025年3月15日","中山","5R","3歳未勝利","芝2200m (右 外A)","12:25","曇","良","8","5","10","レイホーキング","牡3","牡","3","57.0","石川","2:15.7","1.1/4","12.0","168.1","35.8","13-12-15-12","美浦奥村武","464(+8)","https://race.netkeiba.com/race/result.html?race_id=202506020505&rf=race_list"
"73","9","2025年3月15日","中山","5R","3歳未勝利","芝2200m (右 外A)","12:25","曇","良","9","3","6","ケーニッヒブルート","牡3","牡","3","57.0","宮崎","2:15.9","1","17.0","472.7","35.7","15-15-17-16","美浦中川","488(-22)","https://race.netkeiba.com/race/result.html?race_id=202506020505&rf=race_list"
"74","10","2025年3月15日","中山","5R","3歳未勝利","芝2200m (右 外A)","12:25","曇","良","10","6","11","エルドジュリエーネ","牝3","牝","3","52.0","▲長浜","2:15.9","クビ","16.0","350.6","36.2","12-12-13-11","美浦手塚久","456(-2)","https://race.netkeiba.com/race/result.html?race_id=202506020505&rf=race_list"
"75","11","2025年3月15日","中山","5R","3歳未勝利","芝2200m (右 外A)","12:25","曇","良","11","8","18","エターナルシルバー","牡3","牡","3","57.0","横山和","2:15.9","ハナ","9.0","30.1","36.3","18-18-9-4","美浦中舘","450(0)","https://race.netkeiba.com/race/result.html?race_id=202506020505&rf=race_list"
"76","12","2025年3月15日","中山","5R","3歳未勝利","芝2200m (右 外A)","12:25","曇","良","12","4","7","アルカラス","牡3","牡","3","56.0","☆横山琉","2:16.1","1","18.0","523.5","35.8","17-17-17-16","美浦相沢","506(0)","https://race.netkeiba.com/race/result.html?race_id=202506020505&rf=race_list"
"77","13","2025年3月15日","中山","5R","3歳未勝利","芝2200m (右 外A)","12:25","曇","良","13","6","12","バーケンヘッド","牡3","牡","3","54.0","▲石神道","2:16.4","1.3/4","8.0","28.4","37.1","4-5-5-7","美浦武井","416(0)","https://race.netkeiba.com/race/result.html?race_id=202506020505&rf=race_list"
"78","14","2025年3月15日","中山","5R","3歳未勝利","芝2200m (右 外A)","12:25","曇","良","14","3","5","エアイナーン","牝3","牝","3","55.0","柴田大","2:17.0","4","14.0","261.4","37.2","9-10-13-16","美浦矢嶋","452(+12)","https://race.netkeiba.com/race/result.html?race_id=202506020505&rf=race_list"
"79","15","2025年3月15日","中山","5R","3歳未勝利","芝2200m (右 外A)","12:25","曇","良","15","4","8","ガスパール","牡3","牡","3","57.0","菊沢","2:17.6","3.1/2","13.0","212.9","38.0","5-7-9-14","美浦金成","496(+8)","https://race.netkeiba.com/race/result.html?race_id=202506020505&rf=race_list"
"80","16","2025年3月15日","中山","5R","3歳未勝利","芝2200m (右 外A)","12:25","曇","良","16","8","16","ケアンズ","牡3","牡","3","57.0","野中","2:17.9","2","15.0","290.4","38.4","8-7-8-14","美浦武藤","466(-6)","https://race.netkeiba.com/race/result.html?race_id=202506020505&rf=race_list"
"81","17","2025年3月15日","中山","5R","3歳未勝利","芝2200m (右 外A)","12:25","曇","良","17","5","9","ピンキースウェア","牝3","牝","3","55.0","菅原明","2:18.7","5","11.0","95.1","39.6","2-2-2-12","美浦鹿戸","468(-8)","https://race.netkeiba.com/race/result.html?race_id=202506020505&rf=race_list"
"82","18","2025年3月15日","中山","5R","3歳未勝利","芝2200m (右 外A)","12:25","曇","良","18","1","1","ラムコーク","牝3","牝","3","55.0","ルメー","2:19.3","3.1/2","1.0","4.5","40.2","1-1-1-6","美浦田中博","414(-6)","https://race.netkeiba.com/race/result.html?race_id=202506020505&rf=race_list"
"83","1","2025年3月15日","中山","6R","3歳未勝利","芝1800m (右A)","12:55","曇","良","1","4","8","グロスビーク","牡3","牡","3","57.0","ルメー","1:48.9","","1.0","1.5","35.1","7-5-6-6","美浦田中博","470(0)","https://race.netkeiba.com/race/result.html?race_id=202506020506&rf=race_list"
"84","2","2025年3月15日","中山","6R","3歳未勝利","芝1800m (右A)","12:55","曇","良","2","6","12","サトノシャルレーヌ","牝3","牝","3","55.0","三浦","1:49.2","1.3/4","6.0","22.0","35.6","4-5-4-4","美浦国枝","446(-10)","https://race.netkeiba.com/race/result.html?race_id=202506020506&rf=race_list"
"85","3","2025年3月15日","中山","6R","3歳未勝利","芝1800m (右A)","12:55","曇","良","3","7","14","ヴァーナリー","牝3","牝","3","55.0","北村宏","1:49.3","クビ","11.0","49.5","35.3","8-8-8-9","美浦古賀","432(0)","https://race.netkeiba.com/race/result.html?race_id=202506020506&rf=race_list"
"86","4","2025年3月15日","中山","6R","3歳未勝利","芝1800m (右A)","12:55","曇","良","4","1","1","バットスティンガー","牡3","牡","3","57.0","杉原","1:49.4","3/4","8.0","40.2","35.4","6-8-8-6","美浦嘉藤","466(0)","https://race.netkeiba.com/race/result.html?race_id=202506020506&rf=race_list"
"87","5","2025年3月15日","中山","6R","3歳未勝利","芝1800m (右A)","12:55","曇","良","5","2","4","ハニードレス","牝3","牝","3","55.0","木幡巧","1:49.4","クビ","2.0","5.4","36.1","2-1-1-1","美浦牧","436(-6)","https://race.netkeiba.com/race/result.html?race_id=202506020506&rf=race_list"
"88","6","2025年3月15日","中山","6R","3歳未勝利","芝1800m (右A)","12:55","曇","良","6","5","10","ベールドインパクト","牡3","牡","3","57.0","横山和","1:49.8","2","5.0","17.2","36.2","11-11-4-4","美浦小島","444(+2)","https://race.netkeiba.com/race/result.html?race_id=202506020506&rf=race_list"
