"autoNo","No","開催日","開催地","レースNo","レース名","距離","発走時刻","天候","馬場","着順","枠","馬番","馬名","性齢","gender","age","斤量","騎手","タイム","着差","人気","単勝オッズ","後3F","コーナー通過順","厩舎","馬体重(増減)","url"
"11","1","2025年6月28日","福島","2R","3歳未勝利","ダ1150m (右)","10:45","晴","良","1","2","3","アドリアフレイバー","牝3","牝","3","55.0","田辺","1:08.6","","2.0","3.0","37.0","1-1","美浦久保田","472(-6)","https://race.netkeiba.com/race/result.html?race_id=202503020102&rf=race_list"
"12","2","2025年6月28日","福島","2R","3歳未勝利","ダ1150m (右)","10:45","晴","良","2","1","1","フラッシュポイント","牝3","牝","3","55.0","戸崎圭","1:09.6","6","1.0","1.8","37.7","4-3","美浦西田","496(+12)","https://race.netkeiba.com/race/result.html?race_id=202503020102&rf=race_list"
"13","3","2025年6月28日","福島","2R","3歳未勝利","ダ1150m (右)","10:45","晴","良","3","4","8","ダイメイナガス","牝3","牝","3","55.0","菊沢","1:09.6","ハナ","9.0","124.2","37.9","2-2","美浦本間","460(0)","https://race.netkeiba.com/race/result.html?race_id=202503020102&rf=race_list"
"14","4","2025年6月28日","福島","2R","3歳未勝利","ダ1150m (右)","10:45","晴","良","4","1","2","ベンメリア","セ3","セ","3","57.0","丸田","1:09.9","2","6.0","38.8","37.3","8-7","美浦高橋文","476(-8)","https://race.netkeiba.com/race/result.html?race_id=202503020102&rf=race_list"
"15","5","2025年6月28日","福島","2R","3歳未勝利","ダ1150m (右)","10:45","晴","良","5","8","16","ポム","牝3","牝","3","55.0","菅原明","1:10.0","1/2","5.0","24.5","38.2","3-3","美浦奥村武","442(0)","https://race.netkeiba.com/race/result.html?race_id=202503020102&rf=race_list"
"16","6","2025年6月28日","福島","2R","3歳未勝利","ダ1150m (右)","10:45","晴","良","6","5","9","ジルクン","牡3","牡","3","57.0","津村","1:10.4","2","4.0","14.8","38.4","5-5","美浦鈴木慎","410(0)","https://race.netkeiba.com/race/result.html?race_id=202503020102&rf=race_list"
"17","7","2025年6月28日","福島","2R","3歳未勝利","ダ1150m (右)","10:45","晴","良","7","3","6","トッレブランカ","牡3","牡","3","57.0","石橋脩","1:10.5","1/2","7.0","43.2","37.8","9-8","美浦中舘","474(0)","https://race.netkeiba.com/race/result.html?race_id=202503020102&rf=race_list"
"18","8","2025年6月28日","福島","2R","3歳未勝利","ダ1150m (右)","10:45","晴","良","8","4","7","ブラックエンパイア","牡3","牡","3","57.0","木幡育","1:10.9","2.1/2","11.0","171.7","38.7","6-6","美浦松永康","480(+8)","https://race.netkeiba.com/race/result.html?race_id=202503020102&rf=race_list"
"19","9","2025年6月28日","福島","2R","3歳未勝利","ダ1150m (右)","10:45","晴","良","9","3","5","スパーブケン","牡3","牡","3","57.0","嶋田","1:11.2","2","12.0","201.1","38.0","10-10","美浦水野","520(-4)","https://race.netkeiba.com/race/result.html?race_id=202503020102&rf=race_list"
"20","10","2025年6月28日","福島","2R","3歳未勝利","ダ1150m (右)","10:45","晴","良","10","6","11","フィアマドラータ","セ3","セ","3","54.0","▲土田","1:12.1","5","14.0","270.1","38.1","14-13","美浦池上","444(-12)","https://race.netkeiba.com/race/result.html?race_id=202503020102&rf=race_list"
"21","11","2025年6月28日","福島","2R","3歳未勝利","ダ1150m (右)","10:45","晴","良","11","7","13","ゴールドジャケット","牡3","牡","3","57.0","内田博","1:12.1","クビ","8.0","108.7","37.6","15-15","美浦上原博","554(0)","https://race.netkeiba.com/race/result.html?race_id=202503020102&rf=race_list"
"22","12","2025年6月28日","福島","2R","3歳未勝利","ダ1150m (右)","10:45","晴","良","12","7","14","ケイツータンカ","牡3","牡","3","53.0","★谷原","1:12.2","クビ","13.0","226.0","38.8","11-11","美浦清水英","454(0)","https://race.netkeiba.com/race/result.html?race_id=202503020102&rf=race_list"
"23","13","2025年6月28日","福島","2R","3歳未勝利","ダ1150m (右)","10:45","晴","良","13","8","15","カルデライト","牝3","牝","3","54.0","☆横山琉","1:12.2","ハナ","3.0","5.6","39.8","7-8","美浦柄崎","444(-6)","https://race.netkeiba.com/race/result.html?race_id=202503020102&rf=race_list"
"24","14","2025年6月28日","福島","2R","3歳未勝利","ダ1150m (右)","10:45","晴","良","14","2","4","ビアルベーロ","牡3","牡","3","57.0","原","1:12.8","3.1/2","10.0","156.3","39.1","12-11","美浦加藤士","518(0)","https://race.netkeiba.com/race/result.html?race_id=202503020102&rf=race_list"
"25","15","2025年6月28日","福島","2R","3歳未勝利","ダ1150m (右)","10:45","晴","良","15","5","10","カークスマイル","牝3","牝","3","52.0","▲石田","1:12.9","3/4","15.0","448.1","39.2","12-14","美浦中川","418(-2)","https://race.netkeiba.com/race/result.html?race_id=202503020102&rf=race_list"
"26","16","2025年6月28日","福島","2R","3歳未勝利","ダ1150m (右)","10:45","晴","良","中止","6","12","チャレッソ","牡3","牡","3","57.0","岩部","","","16.0","477.8","","","美浦南田","546(0)","https://race.netkeiba.com/race/result.html?race_id=202503020102&rf=race_list"
"27","1","2025年6月28日","福島","3R","3歳未勝利","ダ1700m (右)","11:15","晴","良","1","7","12","ベルチュガダン","牝3","牝","3","55.0","丸山","1:47.2","","2.0","3.6","40.4","1-1-1-1","美浦矢嶋","462(+2)","https://race.netkeiba.com/race/result.html?race_id=202503020103&rf=race_list"
"28","2","2025年6月28日","福島","3R","3歳未勝利","ダ1700m (右)","11:15","晴","良","2","8","14","パワーオブドリーム","セ3","セ","3","57.0","石川","1:47.3","1/2","9.0","60.3","39.7","5-4-3-3","美浦上原佑","448(0)","https://race.netkeiba.com/race/result.html?race_id=202503020103&rf=race_list"
"29","3","2025年6月28日","福島","3R","3歳未勝利","ダ1700m (右)","11:15","晴","良","3","6","10","ヤマニンエボルブ","牡3","牡","3","57.0","伊藤","1:47.3","クビ","5.0","13.3","38.9","8-8-8-7","美浦千葉","460(-8)","https://race.netkeiba.com/race/result.html?race_id=202503020103&rf=race_list"
"30","4","2025年6月28日","福島","3R","3歳未勝利","ダ1700m (右)","11:15","晴","良","4","5","9","メイショウコウベ","牡3","牡","3","57.0","大野","1:47.6","2","1.0","2.8","39.3","7-7-7-5","美浦和田勇","470(-6)","https://race.netkeiba.com/race/result.html?race_id=202503020103&rf=race_list"
"31","5","2025年6月28日","福島","3R","3歳未勝利","ダ1700m (右)","11:15","晴","良","5","2","3","マルターズヴェロス","牡3","牡","3","57.0","田辺","1:47.7","クビ","3.0","3.7","39.3","13-12-8-5","美浦手塚久","466(-2)","https://race.netkeiba.com/race/result.html?race_id=202503020103&rf=race_list"
"32","6","2025年6月28日","福島","3R","3歳未勝利","ダ1700m (右)","11:15","晴","良","6","6","11","ユウオウマイシン","牡3","牡","3","57.0","武藤","1:47.8","1","7.0","19.4","39.3","10-10-8-9","美浦松永康","460(-2)","https://race.netkeiba.com/race/result.html?race_id=202503020103&rf=race_list"
"33","7","2025年6月28日","福島","3R","3歳未勝利","ダ1700m (右)","11:15","晴","良","7","7","13","オロパタジン","牡3","牡","3","56.0","☆横山琉","1:47.8","ハナ","8.0","58.4","40.8","2-2-2-2","美浦相沢","472(-2)","https://race.netkeiba.com/race/result.html?race_id=202503020103&rf=race_list"
"34","8","2025年6月28日","福島","3R","3歳未勝利","ダ1700m (右)","11:15","晴","良","8","3","5","ピンキースウェア","牝3","牝","3","55.0","ルメー","1:48.0","1","4.0","11.3","39.9","6-6-5-4","美浦鹿戸","480(-2)","https://race.netkeiba.com/race/result.html?race_id=202503020103&rf=race_list"
"35","9","2025年6月28日","福島","3R","3歳未勝利","ダ1700m (右)","11:15","晴","良","9","2","2","テルケンレンスター","牡3","牡","3","57.0","原","1:48.5","3","6.0","13.8","39.7","12-11-12-10","美浦高柳瑞","474(0)","https://race.netkeiba.com/race/result.html?race_id=202503020103&rf=race_list"
"36","10","2025年6月28日","福島","3R","3歳未勝利","ダ1700m (右)","11:15","晴","良","10","4","6","フルボーグ","牡3","牡","3","57.0","菅原明","1:49.4","5","10.0","71.0","39.7","15-15-14-14","美浦高木","510(+8)","https://race.netkeiba.com/race/result.html?race_id=202503020103&rf=race_list"
"37","11","2025年6月28日","福島","3R","3歳未勝利","ダ1700m (右)","11:15","晴","良","11","5","8","コッチャン","牡3","牡","3","57.0","木幡初","1:49.4","ハナ","11.0","79.7","40.1","10-12-13-13","美浦武市","474(-8)","https://race.netkeiba.com/race/result.html?race_id=202503020103&rf=race_list"
"38","12","2025年6月28日","福島","3R","3歳未勝利","ダ1700m (右)","11:15","晴","良","12","1","1","ベネディクティオ","牡3","牡","3","54.0","▲石神道","1:49.8","2.1/2","14.0","290.1","42.1","2-4-4-7","美浦加藤士","498(-2)","https://race.netkeiba.com/race/result.html?race_id=202503020103&rf=race_list"
"39","13","2025年6月28日","福島","3R","3歳未勝利","ダ1700m (右)","11:15","晴","良","13","3","4","メイショウナナカゼ","牝3","牝","3","52.0","▲佐藤","1:50.0","3/4","13.0","251.2","40.1","14-14-15-15","美浦和田勇","416(-8)","https://race.netkeiba.com/race/result.html?race_id=202503020103&rf=race_list"
"40","14","2025年6月28日","福島","3R","3歳未勝利","ダ1700m (右)","11:15","晴","良","14","8","15","レオネッサ","牝3","牝","3","55.0","津村","1:50.5","3","12.0","106.2","42.0","8-8-8-11","美浦池上","460(-8)","https://race.netkeiba.com/race/result.html?race_id=202503020103&rf=race_list"
"41","15","2025年6月28日","福島","3R","3歳未勝利","ダ1700m (右)","11:15","晴","良","15","4","7","アンヘルカイド","牡3","牡","3","57.0","荻野極","1:52.0","9","15.0","299.7","44.0","2-3-5-11","美浦清水英","492(0)","https://race.netkeiba.com/race/result.html?race_id=202503020103&rf=race_list"
"42","1","2025年6月28日","福島","4R","3歳未勝利","芝1800m (右A)","11:45","晴","良","1","1","2","サトノシャルレーヌ","牝3","牝","3","55.0","荻野極","1:48.2","","1.0","3.0","35.7","5-5-5-3","美浦国枝","448(+6)","https://race.netkeiba.com/race/result.html?race_id=202503020104&rf=race_list"
"43","2","2025年6月28日","福島","4R","3歳未勝利","芝1800m (右A)","11:45","晴","良","2","4","7","ディフューズ","牝3","牝","3","55.0","木幡育","1:48.6","2.1/2","9.0","50.6","35.8","7-7-7-7","美浦勢司","408(-6)","https://race.netkeiba.com/race/result.html?race_id=202503020104&rf=race_list"
"44","3","2025年6月28日","福島","4R","3歳未勝利","芝1800m (右A)","11:45","晴","良","3","5","9","サルーポルティ","牝3","牝","3","55.0","菅原明","1:48.9","1.1/2","3.0","4.9","36.4","6-5-5-3","美浦国枝","406(0)","https://race.netkeiba.com/race/result.html?race_id=202503020104&rf=race_list"
"45","4","2025年6月28日","福島","4R","3歳未勝利","芝1800m (右A)","11:45","晴","良","4","2","4","イサゴールド","牝3","牝","3","55.0","原","1:48.9","ハナ","8.0","43.0","36.0","9-9-9-11","美浦奥村武","410(-2)","https://race.netkeiba.com/race/result.html?race_id=202503020104&rf=race_list"
"46","5","2025年6月28日","福島","4R","3歳未勝利","芝1800m (右A)","11:45","晴","良","5","1","1","ヴィアトル","牝3","牝","3","55.0","戸崎圭","1:49.1","1.1/2","2.0","4.0","36.2","9-9-9-10","美浦上原佑","424(-2)","https://race.netkeiba.com/race/result.html?race_id=202503020104&rf=race_list"
"47","6","2025年6月28日","福島","4R","3歳未勝利","芝1800m (右A)","11:45","晴","良","6","8","16","ジェノヴィーノ","牝3","牝","3","55.0","津村","1:49.2","3/4","6.0","14.8","37.0","2-2-2-2","美浦中舘","404(-2)","https://race.netkeiba.com/race/result.html?race_id=202503020104&rf=race_list"
"48","7","2025年6月28日","福島","4R","3歳未勝利","芝1800m (右A)","11:45","晴","良","7","6","11","ハットメリリー","牝3","牝","3","55.0","菊沢","1:49.3","クビ","7.0","33.5","36.4","13-13-9-7","美浦菊沢","438(-2)","https://race.netkeiba.com/race/result.html?race_id=202503020104&rf=race_list"
"49","8","2025年6月28日","福島","4R","3歳未勝利","芝1800m (右A)","11:45","晴","良","8","7","14","ミライヘノハナ","牝3","牝","3","55.0","田辺","1:49.4","3/4","5.0","9.6","36.6","7-7-7-7","美浦伊藤大","436(-4)","https://race.netkeiba.com/race/result.html?race_id=202503020104&rf=race_list"
"50","9","2025年6月28日","福島","4R","3歳未勝利","芝1800m (右A)","11:45","晴","良","9","3","5","フォーエリーゼ","牝3","牝","3","55.0","国分恭","1:49.5","1/2","15.0","205.3","35.8","16-15-15-15","美浦本間","458(-10)","https://race.netkeiba.com/race/result.html?race_id=202503020104&rf=race_list"
"51","10","2025年6月28日","福島","4R","3歳未勝利","芝1800m (右A)","11:45","晴","良","10","8","15","アットザホップ","牝3","牝","3","52.0","▲石田","1:49.6","クビ","14.0","192.1","37.6","1-1-1-1","美浦新開","420(+2)","https://race.netkeiba.com/race/result.html?race_id=202503020104&rf=race_list"
"52","11","2025年6月28日","福島","4R","3歳未勝利","芝1800m (右A)","11:45","晴","良","11","3","6","ダノンブロッサム","牝3","牝","3","55.0","三浦","1:49.7","1/2","4.0","5.7","36.3","13-13-14-14","美浦尾関","444(+12)","https://race.netkeiba.com/race/result.html?race_id=202503020104&rf=race_list"
"53","12","2025年6月28日","福島","4R","3歳未勝利","芝1800m (右A)","11:45","晴","良","12","2","3","ラブフォルテッシモ","牝3","牝","3","55.0","丸田","1:50.0","1.3/4","11.0","100.7","36.8","11-11-12-11","美浦田村","416(0)","https://race.netkeiba.com/race/result.html?race_id=202503020104&rf=race_list"
"54","13","2025年6月28日","福島","4R","3歳未勝利","芝1800m (右A)","11:45","晴","良","13","7","13","レイーナアスール","牝3","牝","3","55.0","武藤","1:50.1","1","16.0","234.0","37.8","4-4-3-3","美浦武藤","482(+13)","https://race.netkeiba.com/race/result.html?race_id=202503020104&rf=race_list"
"55","14","2025年6月28日","福島","4R","3歳未勝利","芝1800m (右A)","11:45","晴","良","14","6","12","プリティパール","牝3","牝","3","54.0","☆横山琉","1:50.3","3/4","13.0","169.1","36.6","15-15-15-16","美浦大和田","416(0)","https://race.netkeiba.com/race/result.html?race_id=202503020104&rf=race_list"
"56","15","2025年6月28日","福島","4R","3歳未勝利","芝1800m (右A)","11:45","晴","良","15","5","10","ラベルエラベット","牝3","牝","3","55.0","柴田大","1:50.3","ハナ","12.0","157.6","37.1","11-11-12-13","美浦畠山","416(+2)","https://race.netkeiba.com/race/result.html?race_id=202503020104&rf=race_list"
"57","16","2025年6月28日","福島","4R","3歳未勝利","芝1800m (右A)","11:45","晴","良","16","4","8","モズアンドモズ","牝3","牝","3","55.0","大野","1:50.5","1.1/4","10.0","81.3","38.2","3-3-3-3","美浦栗田","436(+2)","https://race.netkeiba.com/race/result.html?race_id=202503020104&rf=race_list"
"58","1","2025年6月28日","福島","5R","2歳新馬","芝1200m (右A)","12:35","晴","良","1","6","6","メーゼ","牝2","牝","2","55.0","菊沢","1:09.7","","2.0","2.9","35.0","3-3","美浦菊沢","444(0)","https://race.netkeiba.com/race/result.html?race_id=202503020105&rf=race_list"
"59","2","2025年6月28日","福島","5R","2歳新馬","芝1200m (右A)","12:35","晴","良","2","2","2","イイクニパッション","牡2","牡","2","55.0","内田博","1:09.7","アタマ","3.0","4.1","35.7","1-1","美浦深山","486(0)","https://race.netkeiba.com/race/result.html?race_id=202503020105&rf=race_list"
"60","3","2025年6月28日","福島","5R","2歳新馬","芝1200m (右A)","12:35","晴","良","3","7","7","ヘリテージブルーム","牡2","牡","2","55.0","戸崎圭","1:10.5","5","1.0","2.6","35.1","5-4","美浦伊藤圭","446(0)","https://race.netkeiba.com/race/result.html?race_id=202503020105&rf=race_list"
"61","4","2025年6月28日","福島","5R","2歳新馬","芝1200m (右A)","12:35","晴","良","4","3","3","カイトヴァイター","牡2","牡","2","55.0","丸田","1:10.9","2.1/2","5.0","19.3","36.5","2-2","美浦武市","434(0)","https://race.netkeiba.com/race/result.html?race_id=202503020105&rf=race_list"
"62","5","2025年6月28日","福島","5R","2歳新馬","芝1200m (右A)","12:35","晴","良","5","5","5","セイウンヤオヨロズ","牡2","牡","2","55.0","大野","1:11.2","2","4.0","5.2","36.4","3-5","美浦上原博","476(0)","https://race.netkeiba.com/race/result.html?race_id=202503020105&rf=race_list"
"63","6","2025年6月28日","福島","5R","2歳新馬","芝1200m (右A)","12:35","晴","良","6","8","8","ニシノガンリキ","牡2","牡","2","52.0","▲佐藤","1:13.0","大","6.0","49.5","37.1","6-6","美浦杉浦","448(0)","https://race.netkeiba.com/race/result.html?race_id=202503020105&rf=race_list"
"64","7","2025年6月28日","福島","5R","2歳新馬","芝1200m (右A)","12:35","晴","良","7","4","4","ピーエムキンチャン","牡2","牡","2","55.0","石川","1:14.1","7","7.0","52.9","38.0","7-7","美浦和田郎","448(0)","https://race.netkeiba.com/race/result.html?race_id=202503020105&rf=race_list"
"65","8","2025年6月28日","福島","5R","2歳新馬","芝1200m (右A)","12:35","晴","良","8","1","1","イントゥゴールデン","牡2","牡","2","52.0","▲石神道","1:14.4","1.1/2","8.0","54.2","37.5","8-8","美浦和田雄","458(0)","https://race.netkeiba.com/race/result.html?race_id=202503020105&rf=race_list"
"66","1","2025年6月28日","福島","6R","2歳新馬","ダ1150m (右)","13:05","晴","良","1","7","8","セイカミナミホリエ","牡2","牡","2","54.0","☆横山琉","1:10.4","","3.0","4.0","38.1","1-1","美浦相沢","468(0)","https://race.netkeiba.com/race/result.html?race_id=202503020106&rf=race_list"
"67","2","2025年6月28日","福島","6R","2歳新馬","ダ1150m (右)","13:05","晴","良","2","7","9","グラティアム","牝2","牝","2","55.0","三浦","1:10.5","1/2","1.0","2.6","37.8","4-4","美浦嘉藤","460(0)","https://race.netkeiba.com/race/result.html?race_id=202503020106&rf=race_list"
"68","3","2025年6月28日","福島","6R","2歳新馬","ダ1150m (右)","13:05","晴","良","3","8","10","チュラヴェール","牝2","牝","2","55.0","大野","1:10.9","2.1/2","6.0","16.1","38.5","2-2","美浦松山","440(0)","https://race.netkeiba.com/race/result.html?race_id=202503020106&rf=race_list"
"69","4","2025年6月28日","福島","6R","2歳新馬","ダ1150m (右)","13:05","晴","良","4","8","11","ヴィビーム","牝2","牝","2","55.0","菊沢","1:10.9","クビ","5.0","12.6","38.5","2-3","美浦岩戸","436(0)","https://race.netkeiba.com/race/result.html?race_id=202503020106&rf=race_list"
"70","5","2025年6月28日","福島","6R","2歳新馬","ダ1150m (右)","13:05","晴","良","5","6","6","アシャカバッハ","牡2","牡","2","52.0","▲石神道","1:11.2","1.3/4","7.0","36.5","38.5","4-4","美浦小笠","460(0)","https://race.netkeiba.com/race/result.html?race_id=202503020106&rf=race_list"
"71","6","2025年6月28日","福島","6R","2歳新馬","ダ1150m (右)","13:05","晴","良","6","3","3","ドナソール","牝2","牝","2","55.0","荻野極","1:13.0","大","8.0","44.6","39.4","9-9","美浦畠山","466(0)","https://race.netkeiba.com/race/result.html?race_id=202503020106&rf=race_list"
"72","7","2025年6月28日","福島","6R","2歳新馬","ダ1150m (右)","13:05","晴","良","7","4","4","ニャンキニーズ","牡2","牡","2","55.0","石橋脩","1:13.3","2","9.0","45.7","40.1","6-6","美浦勢司","444(0)","https://race.netkeiba.com/race/result.html?race_id=202503020106&rf=race_list"
"73","8","2025年6月28日","福島","6R","2歳新馬","ダ1150m (右)","13:05","晴","良","8","5","5","ニシノグラシアス","牝2","牝","2","55.0","戸崎圭","1:13.6","1.1/2","4.0","7.7","40.4","6-6","美浦伊藤圭","496(0)","https://race.netkeiba.com/race/result.html?race_id=202503020106&rf=race_list"
"74","9","2025年6月28日","福島","6R","2歳新馬","ダ1150m (右)","13:05","晴","良","9","1","1","フクノエルデ","牡2","牡","2","55.0","江田照","1:13.7","3/4","10.0","69.3","39.0","10-9","美浦田中剛","458(0)","https://race.netkeiba.com/race/result.html?race_id=202503020106&rf=race_list"
"75","10","2025年6月28日","福島","6R","2歳新馬","ダ1150m (右)","13:05","晴","良","10","6","7","ドリームスマッシュ","牡2","牡","2","52.0","▲石田","1:13.9","3/4","11.0","93.4","40.7","6-8","美浦清水英","488(0)","https://race.netkeiba.com/race/result.html?race_id=202503020106&rf=race_list"
"76","11","2025年6月28日","福島","6R","2歳新馬","ダ1150m (右)","13:05","晴","良","中止","2","2","オテンバプリンセス","牝2","牝","2","55.0","津村","","","2.0","3.8","","","美浦加藤士","476(0)","https://race.netkeiba.com/race/result.html?race_id=202503020106&rf=race_list"
"77","1","2025年6月28日","福島","7R","3歳以上1勝クラス","芝2600m (右A)","13:35","晴","良","1","6","6","オストラヴァ","牡3","牡","3","54.0","津村","2:40.9","","1.0","1.8","34.3","3-3-3-2","美浦林","470(-8)","https://race.netkeiba.com/race/result.html?race_id=202503020107&rf=race_list"
"78","2","2025年6月28日","福島","7R","3歳以上1勝クラス","芝2600m (右A)","13:35","晴","良","2","1","1","ルークスヘリオス","牡6","牡","6","57.0","☆西塚","2:41.0","1/2","5.0","35.2","34.7","1-1-1-1","美浦中川","488(-2)","https://race.netkeiba.com/race/result.html?race_id=202503020107&rf=race_list"
"79","3","2025年6月28日","福島","7R","3歳以上1勝クラス","芝2600m (右A)","13:35","晴","良","3","2","2","エデルクローネ","牡3","牡","3","54.0","ルメー","2:41.2","3/4","2.0","2.8","34.8","2-2-2-2","美浦手塚久","474(+2)","https://race.netkeiba.com/race/result.html?race_id=202503020107&rf=race_list"
"80","4","2025年6月28日","福島","7R","3歳以上1勝クラス","芝2600m (右A)","13:35","晴","良","4","7","7","プルミエソルティ","牡3","牡","3","54.0","戸崎圭","2:41.6","2.1/2","3.0","4.1","34.4","6-6-6-6","美浦斎藤誠","480(+10)","https://race.netkeiba.com/race/result.html?race_id=202503020107&rf=race_list"
"81","5","2025年6月28日","福島","7R","3歳以上1勝クラス","芝2600m (右A)","13:35","晴","良","5","5","5","クラッチプレイヤー","牡4","牡","4","58.0","菅原明","2:42.0","2.1/2","4.0","17.7","35.0","5-5-4-4","美浦国枝","532(+4)","https://race.netkeiba.com/race/result.html?race_id=202503020107&rf=race_list"
"82","6","2025年6月28日","福島","7R","3歳以上1勝クラス","芝2600m (右A)","13:35","晴","良","6","3","3","ウインユアソング","牡5","牡","5","58.0","丸山","2:42.4","2.1/2","6.0","75.3","35.4","4-4-4-4","美浦根本","482(+5)","https://race.netkeiba.com/race/result.html?race_id=202503020107&rf=race_list"
"83","7","2025年6月28日","福島","7R","3歳以上1勝クラス","芝2600m (右A)","13:35","晴","良","7","4","4","エバーグリーン","牡3","牡","3","51.0","▲石田","2:43.2","5","7.0","89.9","35.4","7-7-7-7","美浦青木","426(-6)","https://race.netkeiba.com/race/result.html?race_id=202503020107&rf=race_list"
"84","1","2025年6月28日","福島","8R","3歳未勝利","芝1200m (右A)","14:05","晴","良","1","2","4","バシレイア","牝3","牝","3","55.0","武藤","1:08.9","","2.0","5.2","35.6","3-3","美浦西田","450(-10)","https://race.netkeiba.com/race/result.html?race_id=202503020108&rf=race_list"
"85","2","2025年6月28日","福島","8R","3歳未勝利","芝1200m (右A)","14:05","晴","良","2","1","1","ルシェロアズーリ","牝3","牝","3","55.0","津村","1:09.0","1/2","4.0","6.8","35.9","1-1","美浦鈴木伸","428(+2)","https://race.netkeiba.com/race/result.html?race_id=202503020108&rf=race_list"
"86","3","2025年6月28日","福島","8R","3歳未勝利","芝1200m (右A)","14:05","晴","良","3","8","15","リケアコンパンナ","牡3","牡","3","57.0","菊沢","1:09.1","3/4","1.0","3.6","35.5","6-5","美浦村田","472(+10)","https://race.netkeiba.com/race/result.html?race_id=202503020108&rf=race_list"
"87","4","2025年6月28日","福島","8R","3歳未勝利","芝1200m (右A)","14:05","晴","良","4","4","8","ペタルブランシュ","牝3","牝","3","55.0","横山典","1:09.2","1","3.0","5.8","35.5","8-7","美浦村田","404(-2)","https://race.netkeiba.com/race/result.html?race_id=202503020108&rf=race_list"
"88","5","2025年6月28日","福島","8R","3歳未勝利","芝1200m (右A)","14:05","晴","良","5","7","14","マリノテレージア","牝3","牝","3","55.0","石橋脩","1:09.5","1.3/4","13.0","153.3","35.1","12-12","美浦牧","430(+4)","https://race.netkeiba.com/race/result.html?race_id=202503020108&rf=race_list"
"89","6","2025年6月28日","福島","8R","3歳未勝利","芝1200m (右A)","14:05","晴","良","6","8","16","スカイダイバー","牝3","牝","3","55.0","大野","1:10.0","3","7.0","16.5","36.7","3-3","美浦田中勝","452(-6)","https://race.netkeiba.com/race/result.html?race_id=202503020108&rf=race_list"
