"autoNo","No","開催日","開催地","レースNo","レース名","距離","発走時刻","天候","馬場","着順","枠","馬番","馬名","性齢","gender","age","斤量","騎手","タイム","着差","人気","単勝オッズ","後3F","コーナー通過順","厩舎","馬体重(増減)","url"
"40","11","2024年6月29日","福島","3R","3歳未勝利","ダ1700m (右)","11:15","晴","良","11","6","10","カマクラバクフ","牡3","牡","3","56.0","☆原","1:49.7","1/2","3.0","6.8","40.6","","美浦岩戸","494(-2)","https://race.netkeiba.com/race/result.html?race_id=202403020103&rf=race_list"
"41","12","2024年6月29日","福島","3R","3歳未勝利","ダ1700m (右)","11:15","晴","良","12","6","11","ムーランボルドー","牝3","牝","3","55.0","武藤","1:49.7","ハナ","13.0","151.1","41.5","","美浦戸田","480(-16)","https://race.netkeiba.com/race/result.html?race_id=202403020103&rf=race_list"
"42","13","2024年6月29日","福島","3R","3歳未勝利","ダ1700m (右)","11:15","晴","良","13","5","9","クリノユウセイ","牡3","牡","3","54.0","▲佐藤","1:49.9","1.1/4","15.0","219.2","40.3","","美浦伊藤伸","462(-8)","https://race.netkeiba.com/race/result.html?race_id=202403020103&rf=race_list"
"43","14","2024年6月29日","福島","3R","3歳未勝利","ダ1700m (右)","11:15","晴","良","14","3","4","アドゥールグロー","牡3","牡","3","57.0","木幡巧","1:51.0","7","11.0","41.4","42.7","","美浦伊藤大","518(-6)","https://race.netkeiba.com/race/result.html?race_id=202403020103&rf=race_list"
"44","15","2024年6月29日","福島","3R","3歳未勝利","ダ1700m (右)","11:15","晴","良","15","8","15","ロジサビアーレ","牡3","牡","3","57.0","野中","1:51.1","クビ","10.0","36.6","41.4","","美浦新開","544(+6)","https://race.netkeiba.com/race/result.html?race_id=202403020103&rf=race_list"
"45","1","2024年6月29日","福島","4R","3歳以上障害未勝利","障2750m (芝)","11:45","晴","良","1","3","3","マイネルコロンブス","牡7","牡","7","60.0","上野","2:59.8","","2.0","3.1","13.1","","美浦土田","480(-6)","https://race.netkeiba.com/race/result.html?race_id=202403020104&rf=race_list"
"46","2","2024年6月29日","福島","4R","3歳以上障害未勝利","障2750m (芝)","11:45","晴","良","2","5","7","テンメジャーガール","牝5","牝","5","58.0","小野寺","2:59.8","ハナ","3.0","4.5","13.1","","栗東高柳大","498(0)","https://race.netkeiba.com/race/result.html?race_id=202403020104&rf=race_list"
"47","3","2024年6月29日","福島","4R","3歳以上障害未勝利","障2750m (芝)","11:45","晴","良","3","2","2","ヴァトレニ","セ6","セ","6","60.0","森一","3:01.2","8","1.0","2.6","13.2","","栗東長谷川","444(0)","https://race.netkeiba.com/race/result.html?race_id=202403020104&rf=race_list"
"48","4","2024年6月29日","福島","4R","3歳以上障害未勝利","障2750m (芝)","11:45","晴","良","4","4","4","シャーマンズケイブ","牡5","牡","5","60.0","五十嵐","3:01.5","1.3/4","5.0","14.7","13.2","","美浦尾関","514(-4)","https://race.netkeiba.com/race/result.html?race_id=202403020104&rf=race_list"
"49","5","2024年6月29日","福島","4R","3歳以上障害未勝利","障2750m (芝)","11:45","晴","良","5","4","5","モンテイゾラ","セ4","セ","4","60.0","伴","3:01.7","1.1/2","9.0","39.5","13.2","","美浦高柳瑞","478(+6)","https://race.netkeiba.com/race/result.html?race_id=202403020104&rf=race_list"
"50","6","2024年6月29日","福島","4R","3歳以上障害未勝利","障2750m (芝)","11:45","晴","良","6","1","1","ポピュラーソング","牝7","牝","7","58.0","江田勇","3:02.0","1.3/4","10.0","54.4","13.2","","美浦土田","450(-8)","https://race.netkeiba.com/race/result.html?race_id=202403020104&rf=race_list"
"51","7","2024年6月29日","福島","4R","3歳以上障害未勝利","障2750m (芝)","11:45","晴","良","7","6","9","クリノサンシャイン","牝7","牝","7","58.0","草野","3:02.3","1.3/4","13.0","107.8","13.3","","美浦石毛","452(+2)","https://race.netkeiba.com/race/result.html?race_id=202403020104&rf=race_list"
"52","8","2024年6月29日","福島","4R","3歳以上障害未勝利","障2750m (芝)","11:45","晴","良","8","8","13","アルマドラード","セ6","セ","6","57.0","▲坂口","3:02.8","3","4.0","10.0","13.3","","美浦小笠","522(-6)","https://race.netkeiba.com/race/result.html?race_id=202403020104&rf=race_list"
"53","9","2024年6月29日","福島","4R","3歳以上障害未勝利","障2750m (芝)","11:45","晴","良","9","5","6","フィッシュポンド","牡4","牡","4","60.0","大江圭","3:03.2","2.1/2","11.0","95.2","13.3","","美浦小笠","502(+2)","https://race.netkeiba.com/race/result.html?race_id=202403020104&rf=race_list"
"54","10","2024年6月29日","福島","4R","3歳以上障害未勝利","障2750m (芝)","11:45","晴","良","10","7","11","エバーサニーハート","牡6","牡","6","60.0","中村","3:08.1","大","12.0","101.7","13.7","","美浦石栗","478(+10)","https://race.netkeiba.com/race/result.html?race_id=202403020104&rf=race_list"
"55","11","2024年6月29日","福島","4R","3歳以上障害未勝利","障2750m (芝)","11:45","晴","良","11","8","12","ディベルティール","セ6","セ","6","60.0","小牧加","3:09.0","5","8.0","39.2","13.7","","栗東藤野","494(+10)","https://race.netkeiba.com/race/result.html?race_id=202403020104&rf=race_list"
"56","12","2024年6月29日","福島","4R","3歳以上障害未勝利","障2750m (芝)","11:45","晴","良","中止","6","8","ピンポイントドロー","牡4","牡","4","57.0","▲土田","","","7.0","31.6","","","美浦宗像","492(-12)","https://race.netkeiba.com/race/result.html?race_id=202403020104&rf=race_list"
"57","13","2024年6月29日","福島","4R","3歳以上障害未勝利","障2750m (芝)","11:45","晴","良","中止","7","10","セルジュ","牡6","牡","6","60.0","金子光","","","6.0","22.9","","","美浦中川","478(-34)","https://race.netkeiba.com/race/result.html?race_id=202403020104&rf=race_list"
"58","1","2024年6月29日","福島","5R","2歳新馬","芝1200m (右A)","12:35","晴","良","1","1","1","ヴァリアントマーチ","牝2","牝","2","55.0","戸崎圭","1:11.1","","2.0","3.9","35.3","","美浦林","450(0)","https://race.netkeiba.com/race/result.html?race_id=202403020105&rf=race_list"
"59","2","2024年6月29日","福島","5R","2歳新馬","芝1200m (右A)","12:35","晴","良","2","3","3","ファリーザ","牝2","牝","2","55.0","津村","1:11.2","1/2","1.0","2.8","35.2","","美浦千葉","418(0)","https://race.netkeiba.com/race/result.html?race_id=202403020105&rf=race_list"
"60","3","2024年6月29日","福島","5R","2歳新馬","芝1200m (右A)","12:35","晴","良","3","8","9","ロードヴェルト","牡2","牡","2","55.0","Ｍデム","1:11.2","クビ","4.0","5.2","35.1","","栗東牧浦","410(0)","https://race.netkeiba.com/race/result.html?race_id=202403020105&rf=race_list"
"61","4","2024年6月29日","福島","5R","2歳新馬","芝1200m (右A)","12:35","晴","良","4","5","5","イノキ","牡2","牡","2","55.0","菅原明","1:11.4","1.1/4","3.0","3.9","35.5","","美浦岩戸","476(0)","https://race.netkeiba.com/race/result.html?race_id=202403020105&rf=race_list"
"62","5","2024年6月29日","福島","5R","2歳新馬","芝1200m (右A)","12:35","晴","良","5","4","4","エコロジェイド","牡2","牡","2","55.0","三浦","1:11.6","1.1/4","5.0","11.8","35.3","","美浦小西","472(0)","https://race.netkeiba.com/race/result.html?race_id=202403020105&rf=race_list"
"63","6","2024年6月29日","福島","5R","2歳新馬","芝1200m (右A)","12:35","晴","良","6","6","6","ナックオリオン","牡2","牡","2","52.0","▲佐藤","1:11.6","クビ","8.0","75.0","35.1","","美浦杉浦","480(0)","https://race.netkeiba.com/race/result.html?race_id=202403020105&rf=race_list"
"64","7","2024年6月29日","福島","5R","2歳新馬","芝1200m (右A)","12:35","晴","良","7","7","7","タイキブライトン","牡2","牡","2","55.0","菊沢","1:11.7","クビ","6.0","14.0","35.2","","美浦萱野","444(0)","https://race.netkeiba.com/race/result.html?race_id=202403020105&rf=race_list"
"65","8","2024年6月29日","福島","5R","2歳新馬","芝1200m (右A)","12:35","晴","良","8","8","8","シュラフ","牝2","牝","2","55.0","岩部","1:13.0","8","9.0","96.6","35.9","","美浦佐藤吉","412(0)","https://race.netkeiba.com/race/result.html?race_id=202403020105&rf=race_list"
"66","9","2024年6月29日","福島","5R","2歳新馬","芝1200m (右A)","12:35","晴","良","9","2","2","リケアディンブラ","牝2","牝","2","55.0","松岡","1:13.2","1","7.0","50.4","36.9","","美浦小野","448(0)","https://race.netkeiba.com/race/result.html?race_id=202403020105&rf=race_list"
"67","1","2024年6月29日","福島","6R","2歳新馬","ダ1150m (右)","13:05","晴","良","1","8","9","ラインパシオン","牝2","牝","2","51.0","★大江比","1:11.0","","6.0","24.3","36.8","","美浦水野","398(0)","https://race.netkeiba.com/race/result.html?race_id=202403020106&rf=race_list"
"68","2","2024年6月29日","福島","6R","2歳新馬","ダ1150m (右)","13:05","晴","良","2","5","5","デルタウェーブ","牝2","牝","2","54.0","☆原","1:11.1","1/2","1.0","2.1","37.8","","栗東西園翔","456(0)","https://race.netkeiba.com/race/result.html?race_id=202403020106&rf=race_list"
"69","3","2024年6月29日","福島","6R","2歳新馬","ダ1150m (右)","13:05","晴","良","3","3","3","リトルサムシング","牡2","牡","2","55.0","荻野極","1:11.4","1.3/4","2.0","3.1","37.4","","栗東野中","482(0)","https://race.netkeiba.com/race/result.html?race_id=202403020106&rf=race_list"
"70","4","2024年6月29日","福島","6R","2歳新馬","ダ1150m (右)","13:05","晴","良","4","7","7","ブルーオブウインド","牝2","牝","2","55.0","木幡巧","1:12.1","4","7.0","25.5","37.3","","美浦的場","406(0)","https://race.netkeiba.com/race/result.html?race_id=202403020106&rf=race_list"
"71","5","2024年6月29日","福島","6R","2歳新馬","ダ1150m (右)","13:05","晴","良","5","6","6","ナックトライアンフ","牡2","牡","2","52.0","▲佐藤","1:12.5","2.1/2","8.0","50.2","37.4","","美浦杉浦","476(0)","https://race.netkeiba.com/race/result.html?race_id=202403020106&rf=race_list"
"72","6","2024年6月29日","福島","6R","2歳新馬","ダ1150m (右)","13:05","晴","良","6","1","1","ニシノケンタマン","牡2","牡","2","55.0","内田博","1:12.5","クビ","3.0","8.0","37.4","","美浦深山","456(0)","https://race.netkeiba.com/race/result.html?race_id=202403020106&rf=race_list"
"73","7","2024年6月29日","福島","6R","2歳新馬","ダ1150m (右)","13:05","晴","良","7","2","2","セラヴィーナス","牝2","牝","2","55.0","丸山","1:13.1","3.1/2","5.0","9.0","38.9","","美浦矢嶋","464(0)","https://race.netkeiba.com/race/result.html?race_id=202403020106&rf=race_list"
"74","8","2024年6月29日","福島","6R","2歳新馬","ダ1150m (右)","13:05","晴","良","8","8","8","ダブルメッセージ","牡2","牡","2","52.0","▲石神道","1:13.2","クビ","4.0","8.6","37.9","","美浦和田郎","476(0)","https://race.netkeiba.com/race/result.html?race_id=202403020106&rf=race_list"
"75","9","2024年6月29日","福島","6R","2歳新馬","ダ1150m (右)","13:05","晴","良","9","4","4","キョウエイウインド","牝2","牝","2","53.0","◇藤田菜","1:15.0","大","9.0","58.4","39.0","","美浦萱野","406(0)","https://race.netkeiba.com/race/result.html?race_id=202403020106&rf=race_list"
"76","1","2024年6月29日","福島","7R","3歳未勝利","芝1800m (右A)","13:35","晴","良","1","6","12","アッシュバーグ","牝3","牝","3","54.0","☆横山琉","1:47.5","","8.0","46.8","35.8","","美浦斎藤誠","504(0)","https://race.netkeiba.com/race/result.html?race_id=202403020107&rf=race_list"
"77","2","2024年6月29日","福島","7R","3歳未勝利","芝1800m (右A)","13:35","晴","良","2","3","6","サトノルチル","牝3","牝","3","55.0","戸崎圭","1:47.9","2.1/2","1.0","1.8","36.4","","美浦古賀","424(+2)","https://race.netkeiba.com/race/result.html?race_id=202403020107&rf=race_list"
"78","3","2024年6月29日","福島","7R","3歳未勝利","芝1800m (右A)","13:35","晴","良","3","2","4","デルマプラクリティ","牡3","牡","3","57.0","的場","1:48.0","1/2","15.0","290.8","36.5","","美浦的場","460(+4)","https://race.netkeiba.com/race/result.html?race_id=202403020107&rf=race_list"
"79","4","2024年6月29日","福島","7R","3歳未勝利","芝1800m (右A)","13:35","晴","良","4","1","2","マーシャリアーナ","牝3","牝","3","55.0","石川","1:48.0","クビ","14.0","190.5","35.6","","美浦黒岩","384(-4)","https://race.netkeiba.com/race/result.html?race_id=202403020107&rf=race_list"
"80","5","2024年6月29日","福島","7R","3歳未勝利","芝1800m (右A)","13:35","晴","良","5","5","10","ワープエンジン","牝3","牝","3","53.0","△小林脩","1:48.1","1/2","16.0","309.8","36.1","","美浦青木","464(0)","https://race.netkeiba.com/race/result.html?race_id=202403020107&rf=race_list"
"81","6","2024年6月29日","福島","7R","3歳未勝利","芝1800m (右A)","13:35","晴","良","6","2","3","パロサント","牝3","牝","3","55.0","菅原明","1:48.2","クビ","3.0","5.2","36.2","","美浦国枝","422(-8)","https://race.netkeiba.com/race/result.html?race_id=202403020107&rf=race_list"
"82","7","2024年6月29日","福島","7R","3歳未勝利","芝1800m (右A)","13:35","晴","良","7","7","13","グレートスピリット","牡3","牡","3","57.0","菊沢","1:48.3","1/2","2.0","4.4","37.2","2-2-2","美浦菊沢","512(-8)","https://race.netkeiba.com/race/result.html?race_id=202403020107&rf=race_list"
"83","8","2024年6月29日","福島","7R","3歳未勝利","芝1800m (右A)","13:35","晴","良","8","3","5","ラディアントホース","牝3","牝","3","55.0","木幡巧","1:48.3","ハナ","12.0","92.2","36.6","","美浦金成","476(+4)","https://race.netkeiba.com/race/result.html?race_id=202403020107&rf=race_list"
"84","9","2024年6月29日","福島","7R","3歳未勝利","芝1800m (右A)","13:35","晴","良","9","8","16","バビロン","牡3","牡","3","57.0","三浦","1:48.4","クビ","11.0","77.4","36.6","","美浦栗田","422(0)","https://race.netkeiba.com/race/result.html?race_id=202403020107&rf=race_list"
"85","10","2024年6月29日","福島","7R","3歳未勝利","芝1800m (右A)","13:35","晴","良","10","1","1","テンライ","牡3","牡","3","54.0","▲石田","1:48.5","3/4","5.0","23.6","37.3","","美浦伊藤圭","410(0)","https://race.netkeiba.com/race/result.html?race_id=202403020107&rf=race_list"
"86","11","2024年6月29日","福島","7R","3歳未勝利","芝1800m (右A)","13:35","晴","良","11","7","14","グレースアイリス","牝3","牝","3","55.0","吉田豊","1:48.5","クビ","9.0","51.2","37.3","","美浦相沢","410(-2)","https://race.netkeiba.com/race/result.html?race_id=202403020107&rf=race_list"
"87","12","2024年6月29日","福島","7R","3歳未勝利","芝1800m (右A)","13:35","晴","良","12","6","11","ゼフィールエレ","牡3","牡","3","57.0","田辺","1:48.8","1.3/4","4.0","14.4","36.8","","美浦上原博","496(+4)","https://race.netkeiba.com/race/result.html?race_id=202403020107&rf=race_list"
"88","13","2024年6月29日","福島","7R","3歳未勝利","芝1800m (右A)","13:35","晴","良","13","4","7","コスモブリランテ","牝3","牝","3","55.0","杉原","1:48.9","1/2","7.0","26.5","37.9","","美浦西田","402(-2)","https://race.netkeiba.com/race/result.html?race_id=202403020107&rf=race_list"
"89","14","2024年6月29日","福島","7R","3歳未勝利","芝1800m (右A)","13:35","晴","良","14","4","8","ニシノプレゼント","牝3","牝","3","51.0","★大江比","1:49.0","クビ","10.0","69.5","37.7","","美浦村田","430(-12)","https://race.netkeiba.com/race/result.html?race_id=202403020107&rf=race_list"
"90","15","2024年6月29日","福島","7R","3歳未勝利","芝1800m (右A)","13:35","晴","良","15","8","15","ブリックス","牡3","牡","3","55.0","◇藤田菜","1:49.6","4","13.0","156.1","37.4","","美浦上原博","412(-2)","https://race.netkeiba.com/race/result.html?race_id=202403020107&rf=race_list"
"91","16","2024年6月29日","福島","7R","3歳未勝利","芝1800m (右A)","13:35","晴","良","16","5","9","ゼンダンサクラ","牝3","牝","3","55.0","Ｍデム","1:50.6","6","6.0","24.5","39.1","","美浦土田","410(-10)","https://race.netkeiba.com/race/result.html?race_id=202403020107&rf=race_list"
"92","1","2024年6月29日","福島","8R","3歳以上1勝クラス","ダ1700m (右)","14:05","晴","良","1","4","7","スプレーフォール","牡3","牡","3","55.0","石川","1:46.9","","2.0","4.2","37.3","","美浦相沢","442(-4)","https://race.netkeiba.com/race/result.html?race_id=202403020108&rf=race_list"
