"autoNo","No","開催日","開催地","レースNo","レース名","距離","発走時刻","天候","馬場","着順","枠","馬番","馬名","性齢","gender","age","斤量","騎手","タイム","着差","人気","単勝オッズ","後3F","コーナー通過順","厩舎","馬体重(増減)","url"
"55","12","2025年4月12日","中山","4R","4歳以上障害OP","障3200m (芝 ダート)","11:35","晴","良","12","8","13","ヤマタケアオイバラ","牡5","牡","5","60.0","難波","3:39.4","クビ","14.0","166.3","13.7","12-12-13-11","美浦萱野","458(0)","https://race.netkeiba.com/race/result.html?race_id=202506030504&rf=race_list"
"56","13","2025年4月12日","中山","4R","4歳以上障害OP","障3200m (芝 ダート)","11:35","晴","良","13","8","14","ティートラップ","牡8","牡","8","60.0","草野","3:43.5","大","13.0","141.5","14.0","5-6-10-14","美浦伊藤伸","484(+14)","https://race.netkeiba.com/race/result.html?race_id=202506030504&rf=race_list"
"57","14","2025年4月12日","中山","4R","4歳以上障害OP","障3200m (芝 ダート)","11:35","晴","良","14","1","1","タイセイスラッガー","牡7","牡","7","60.0","伴","3:44.5","6","9.0","28.9","14.0","3-3-7-13","美浦古賀","560(0)","https://race.netkeiba.com/race/result.html?race_id=202506030504&rf=race_list"
"58","1","2025年4月12日","中山","5R","3歳未勝利","芝2200m (右 外B)","12:25","晴","良","1","5","6","プルミエソルティ","牡3","牡","3","57.0","モレイ","2:13.5","","2.0","2.8","34.9","5-5-6-7","美浦斎藤誠","470(-4)","https://race.netkeiba.com/race/result.html?race_id=202506030505&rf=race_list"
"59","2","2025年4月12日","中山","5R","3歳未勝利","芝2200m (右 外B)","12:25","晴","良","2","6","8","ピエナフェーヴル","牡3","牡","3","57.0","三浦","2:13.8","1.1/2","1.0","1.8","35.4","3-3-5-3","美浦萱野","460(+2)","https://race.netkeiba.com/race/result.html?race_id=202506030505&rf=race_list"
"60","3","2025年4月12日","中山","5R","3歳未勝利","芝2200m (右 外B)","12:25","晴","良","3","2","2","バトラーズワーフ","牡3","牡","3","57.0","石川","2:14.3","3.1/2","5.0","46.5","35.8","3-3-6-3","美浦浅利","460(-4)","https://race.netkeiba.com/race/result.html?race_id=202506030505&rf=race_list"
"61","4","2025年4月12日","中山","5R","3歳未勝利","芝2200m (右 外B)","12:25","晴","良","4","1","1","マイネルアウルム","牡3","牡","3","57.0","横山武","2:14.6","1.1/2","3.0","4.2","36.4","1-1-1-1","美浦加藤士","440(-2)","https://race.netkeiba.com/race/result.html?race_id=202506030505&rf=race_list"
"62","5","2025年4月12日","中山","5R","3歳未勝利","芝2200m (右 外B)","12:25","晴","良","5","6","7","メイショウニトベ","牡3","牡","3","57.0","木幡育","2:14.8","1.1/4","8.0","111.5","35.6","11-10-9-9","美浦蛯名正","488(0)","https://race.netkeiba.com/race/result.html?race_id=202506030505&rf=race_list"
"63","6","2025年4月12日","中山","5R","3歳未勝利","芝2200m (右 外B)","12:25","晴","良","6","8","12","タカミノガコイ","牡3","牡","3","57.0","大野","2:14.9","3/4","4.0","22.8","36.6","9-7-2-2","美浦栗田","524(+8)","https://race.netkeiba.com/race/result.html?race_id=202506030505&rf=race_list"
"64","7","2025年4月12日","中山","5R","3歳未勝利","芝2200m (右 外B)","12:25","晴","良","7","7","10","ナリノボガート","牡3","牡","3","57.0","野中","2:14.9","アタマ","6.0","69.5","36.6","5-5-2-3","美浦上原博","460(-2)","https://race.netkeiba.com/race/result.html?race_id=202506030505&rf=race_list"
"65","8","2025年4月12日","中山","5R","3歳未勝利","芝2200m (右 外B)","12:25","晴","良","8","8","11","エバーグリーン","牡3","牡","3","54.0","▲長浜","2:15.0","1/2","11.0","221.8","35.7","8-7-9-9","美浦青木","436(-2)","https://race.netkeiba.com/race/result.html?race_id=202506030505&rf=race_list"
"66","9","2025年4月12日","中山","5R","3歳未勝利","芝2200m (右 外B)","12:25","晴","良","9","4","4","コスモリスナー","牡3","牡","3","57.0","木幡巧","2:15.9","5","10.0","173.0","37.0","5-7-8-8","栗東宮","522(+5)","https://race.netkeiba.com/race/result.html?race_id=202506030505&rf=race_list"
"67","10","2025年4月12日","中山","5R","3歳未勝利","芝2200m (右 外B)","12:25","晴","良","10","3","3","ルーメン","牝3","牝","3","55.0","菅原明","2:16.5","3.1/2","9.0","161.7","36.5","11-12-12-11","栗東前川","408(+2)","https://race.netkeiba.com/race/result.html?race_id=202506030505&rf=race_list"
"68","11","2025年4月12日","中山","5R","3歳未勝利","芝2200m (右 外B)","12:25","晴","良","11","7","9","パルファム","牝3","牝","3","55.0","原","2:16.8","2","12.0","244.8","37.0","9-10-11-11","美浦菊川","432(+2)","https://race.netkeiba.com/race/result.html?race_id=202506030505&rf=race_list"
"69","12","2025年4月12日","中山","5R","3歳未勝利","芝2200m (右 外B)","12:25","晴","良","12","5","5","ニシノイッキサス","牡3","牡","3","54.0","▲今村","2:17.0","1.1/2","7.0","94.6","38.7","2-2-2-3","美浦村田","452(0)","https://race.netkeiba.com/race/result.html?race_id=202506030505&rf=race_list"
"70","1","2025年4月12日","中山","6R","3歳未勝利","ダ1800m (右)","12:55","晴","良","1","3","3","ピコシー","牡3","牡","3","57.0","岩田康","1:55.6","","2.0","3.0","39.2","4-4-3-2","美浦奥村武","462(-8)","https://race.netkeiba.com/race/result.html?race_id=202506030506&rf=race_list"
"71","2","2025年4月12日","中山","6R","3歳未勝利","ダ1800m (右)","12:55","晴","良","2","5","5","ボンズドゥッカ","牡3","牡","3","57.0","野中","1:55.6","ハナ","11.0","147.3","38.7","9-9-10-5","美浦西田","536(-4)","https://race.netkeiba.com/race/result.html?race_id=202506030506&rf=race_list"
"72","3","2025年4月12日","中山","6R","3歳未勝利","ダ1800m (右)","12:55","晴","良","3","6","8","オンクラウドナイン","牡3","牡","3","57.0","モレイ","1:56.1","3","1.0","1.8","39.6","4-5-5-5","美浦和田郎","512(+2)","https://race.netkeiba.com/race/result.html?race_id=202506030506&rf=race_list"
"73","4","2025年4月12日","中山","6R","3歳未勝利","ダ1800m (右)","12:55","晴","良","4","5","6","ゴールドブリーダー","牡3","牡","3","54.0","▲長浜","1:56.5","2.1/2","4.0","13.4","40.5","1-1-1-1","美浦千葉","478(-8)","https://race.netkeiba.com/race/result.html?race_id=202506030506&rf=race_list"
"74","5","2025年4月12日","中山","6R","3歳未勝利","ダ1800m (右)","12:55","晴","良","5","6","7","マーゴットフェスタ","牡3","牡","3","57.0","木幡巧","1:56.9","2.1/2","7.0","64.9","40.3","6-5-6-8","美浦伊坂","470(+6)","https://race.netkeiba.com/race/result.html?race_id=202506030506&rf=race_list"
"75","6","2025年4月12日","中山","6R","3歳未勝利","ダ1800m (右)","12:55","晴","良","6","8","12","インターステラ","牡3","牡","3","57.0","原","1:57.0","1/2","9.0","117.7","39.8","12-12-11-11","美浦中舘","476(-8)","https://race.netkeiba.com/race/result.html?race_id=202506030506&rf=race_list"
"76","7","2025年4月12日","中山","6R","3歳未勝利","ダ1800m (右)","12:55","晴","良","7","8","11","ブルージュ","牝3","牝","3","52.0","▲舟山","1:57.0","ハナ","3.0","6.4","40.6","3-3-3-4","美浦栗田","428(-12)","https://race.netkeiba.com/race/result.html?race_id=202506030506&rf=race_list"
"77","8","2025年4月12日","中山","6R","3歳未勝利","ダ1800m (右)","12:55","晴","良","8","4","4","セラトーン","牡3","牡","3","57.0","北村宏","1:57.1","3/4","6.0","28.4","40.4","10-10-6-9","美浦尾関","494(-4)","https://race.netkeiba.com/race/result.html?race_id=202506030506&rf=race_list"
"78","9","2025年4月12日","中山","6R","3歳未勝利","ダ1800m (右)","12:55","晴","良","9","7","10","アルデツヨシ","セ3","セ","3","57.0","江田照","1:57.2","クビ","10.0","145.6","41.1","2-2-2-2","美浦田中剛","478(0)","https://race.netkeiba.com/race/result.html?race_id=202506030506&rf=race_list"
"79","10","2025年4月12日","中山","6R","3歳未勝利","ダ1800m (右)","12:55","晴","良","10","7","9","タイセイアダマス","牡3","牡","3","57.0","津村","1:57.7","3","8.0","115.6","41.0","7-7-6-9","美浦伊藤圭","460(-2)","https://race.netkeiba.com/race/result.html?race_id=202506030506&rf=race_list"
"80","11","2025年4月12日","中山","6R","3歳未勝利","ダ1800m (右)","12:55","晴","良","11","1","1","ジェットエアー","牡3","牡","3","57.0","松岡","1:57.8","1/2","5.0","15.6","41.1","7-7-6-5","栗東清水久","506(-6)","https://race.netkeiba.com/race/result.html?race_id=202506030506&rf=race_list"
"81","12","2025年4月12日","中山","6R","3歳未勝利","ダ1800m (右)","12:55","晴","良","12","2","2","エメラルドシティー","牝3","牝","3","55.0","石川","2:01.5","大","12.0","199.0","44.2","11-11-11-12","栗東西園翔","470(-2)","https://race.netkeiba.com/race/result.html?race_id=202506030506&rf=race_list"
"82","1","2025年4月12日","中山","7R","4歳以上1勝クラス","芝1600m (右 外B)","13:25","晴","良","1","6","11","ガルサブランカ","牝4","牝","4","56.0","戸崎圭","1:32.6","","1.0","3.5","34.0","4-4-3","美浦木村","468(0)","https://race.netkeiba.com/race/result.html?race_id=202506030507&rf=race_list"
"83","2","2025年4月12日","中山","7R","4歳以上1勝クラス","芝1600m (右 外B)","13:25","晴","良","2","8","16","レッドロスタム","牡5","牡","5","55.0","▲舟山","1:32.6","クビ","2.0","3.9","34.3","2-2-2","美浦国枝","498(+6)","https://race.netkeiba.com/race/result.html?race_id=202506030507&rf=race_list"
"84","3","2025年4月12日","中山","7R","4歳以上1勝クラス","芝1600m (右 外B)","13:25","晴","良","3","3","6","ドリーミングアップ","牡4","牡","4","58.0","吉田豊","1:32.7","1/2","4.0","8.2","33.4","11-11-11","美浦高橋文","470(+8)","https://race.netkeiba.com/race/result.html?race_id=202506030507&rf=race_list"
"85","4","2025年4月12日","中山","7R","4歳以上1勝クラス","芝1600m (右 外B)","13:25","晴","良","4","5","10","エールトゥヘヴン","牡6","牡","6","58.0","大野","1:32.9","1.1/2","6.0","14.2","34.1","6-7-6","美浦戸田","466(+2)","https://race.netkeiba.com/race/result.html?race_id=202506030507&rf=race_list"
"86","5","2025年4月12日","中山","7R","4歳以上1勝クラス","芝1600m (右 外B)","13:25","晴","良","5","1","2","ハクサンイーグル","牡4","牡","4","58.0","杉原","1:33.3","2","8.0","22.3","35.1","1-1-1","美浦土田","480(0)","https://race.netkeiba.com/race/result.html?race_id=202506030507&rf=race_list"
"87","6","2025年4月12日","中山","7R","4歳以上1勝クラス","芝1600m (右 外B)","13:25","晴","良","6","8","15","アサクサヴィーナス","牝5","牝","5","56.0","菅原明","1:33.3","クビ","7.0","14.3","34.9","4-3-3","美浦高柳瑞","452(-4)","https://race.netkeiba.com/race/result.html?race_id=202506030507&rf=race_list"
