"autoNo","No","開催日","開催地","レースNo","レース名","距離","発走時刻","天候","馬場","着順","枠","馬番","馬名","性齢","gender","age","斤量","騎手","タイム","着差","人気","単勝オッズ","後3F","コーナー通過順","厩舎","馬体重(増減)","url"
"11","11","2025年6月14日","東京","1R","3歳未勝利","ダ1600m (左)","10:10","曇","良","11","3","6","シャイニーセーラー","牝3","牝","3","54.0","☆横山琉","1:41.1","6","11.0","111.0","38.3","14-14","美浦相沢","464(0)","https://race.netkeiba.com/race/result.html?race_id=202505030301&rf=race_list"
"12","12","2025年6月14日","東京","1R","3歳未勝利","ダ1600m (左)","10:10","曇","良","12","4","7","ミッキーキャンディ","牝3","牝","3","55.0","ディー","1:41.2","1/2","7.0","22.4","40.0","6-7","美浦国枝","552(0)","https://race.netkeiba.com/race/result.html?race_id=202505030301&rf=race_list"
"13","13","2025年6月14日","東京","1R","3歳未勝利","ダ1600m (左)","10:10","曇","良","13","2","4","ペイシャヴァルスリ","牝3","牝","3","55.0","江田照","1:41.7","3","16.0","506.2","39.7","12-11","美浦菊川","420(+22)","https://race.netkeiba.com/race/result.html?race_id=202505030301&rf=race_list"
"14","14","2025年6月14日","東京","1R","3歳未勝利","ダ1600m (左)","10:10","曇","良","14","8","15","ポリアンセモス","牝3","牝","3","55.0","内田博","1:42.1","2","6.0","18.7","39.3","16-14","美浦辻","466(+4)","https://race.netkeiba.com/race/result.html?race_id=202505030301&rf=race_list"
"15","15","2025年6月14日","東京","1R","3歳未勝利","ダ1600m (左)","10:10","曇","良","15","6","12","フリューゲルカフェ","牝3","牝","3","55.0","北村宏","1:42.1","クビ","14.0","295.4","39.4","14-14","美浦古賀","424(0)","https://race.netkeiba.com/race/result.html?race_id=202505030301&rf=race_list"
"16","16","2025年6月14日","東京","1R","3歳未勝利","ダ1600m (左)","10:10","曇","良","16","1","2","ハリーフラッグ","牝3","牝","3","55.0","石川","1:43.2","7","8.0","40.5","41.5","9-9","美浦木村","556(0)","https://race.netkeiba.com/race/result.html?race_id=202505030301&rf=race_list"
"17","1","2025年6月14日","東京","2R","3歳未勝利","芝2400m (左C)","10:40","曇","良","1","8","10","オビドス","牡3","牡","3","57.0","吉田豊","2:26.9","","2.0","4.7","35.3","1-1-1-1","美浦高橋文","478(-2)","https://race.netkeiba.com/race/result.html?race_id=202505030302&rf=race_list"
"18","2","2025年6月14日","東京","2R","3歳未勝利","芝2400m (左C)","10:40","曇","良","2","1","1","イフルジャンス","牡3","牡","3","57.0","レーン","2:27.8","5","1.0","1.5","35.4","8-8-8-7","美浦金成","450(+4)","https://race.netkeiba.com/race/result.html?race_id=202505030302&rf=race_list"
"19","3","2025年6月14日","東京","2R","3歳未勝利","芝2400m (左C)","10:40","曇","良","3","7","9","タナハシ","牡3","牡","3","57.0","菊沢","2:28.3","3","6.0","31.2","36.5","2-2-2-2","美浦伊坂","496(-16)","https://race.netkeiba.com/race/result.html?race_id=202505030302&rf=race_list"
"20","4","2025年6月14日","東京","2R","3歳未勝利","芝2400m (左C)","10:40","曇","良","4","6","6","マイネルフィスキオ","牡3","牡","3","54.0","▲石神道","2:28.4","1/2","4.0","12.9","36.2","11-11-5-5","美浦佐藤吉","418(0)","https://race.netkeiba.com/race/result.html?race_id=202505030302&rf=race_list"
"21","5","2025年6月14日","東京","2R","3歳未勝利","芝2400m (左C)","10:40","曇","良","5","7","8","デルマジュテーム","牝3","牝","3","55.0","的場","2:28.6","1","10.0","223.2","36.6","2-3-3-4","美浦的場","446(-4)","https://race.netkeiba.com/race/result.html?race_id=202505030302&rf=race_list"
"22","6","2025年6月14日","東京","2R","3歳未勝利","芝2400m (左C)","10:40","曇","良","6","2","2","エバーグリーン","牡3","牡","3","54.0","▲石田","2:29.0","2.1/2","9.0","193.9","36.6","6-6-8-7","美浦青木","432(-2)","https://race.netkeiba.com/race/result.html?race_id=202505030302&rf=race_list"
"23","7","2025年6月14日","東京","2R","3歳未勝利","芝2400m (左C)","10:40","曇","良","7","3","3","クラレット","牡3","牡","3","57.0","菅原明","2:29.4","2.1/2","3.0","5.2","37.2","5-5-5-5","美浦古賀","492(+2)","https://race.netkeiba.com/race/result.html?race_id=202505030302&rf=race_list"
"24","8","2025年6月14日","東京","2R","3歳未勝利","芝2400m (左C)","10:40","曇","良","8","5","5","アレグランサ","牡3","牡","3","57.0","原","2:29.6","3/4","7.0","31.6","37.7","4-3-3-2","美浦栗田","484(-4)","https://race.netkeiba.com/race/result.html?race_id=202505030302&rf=race_list"
"25","9","2025年6月14日","東京","2R","3歳未勝利","芝2400m (左C)","10:40","曇","良","9","6","7","アイスフィールド","牡3","牡","3","57.0","小林脩","2:29.9","2","11.0","463.5","37.5","6-6-7-7","美浦西田","444(-8)","https://race.netkeiba.com/race/result.html?race_id=202505030302&rf=race_list"
"26","10","2025年6月14日","東京","2R","3歳未勝利","芝2400m (左C)","10:40","曇","良","10","4","4","レイデアンジェロ","牡3","牡","3","57.0","三浦","2:30.0","3/4","5.0","26.5","37.3","10-10-10-10","美浦国枝","500(-4)","https://race.netkeiba.com/race/result.html?race_id=202505030302&rf=race_list"
"27","11","2025年6月14日","東京","2R","3歳未勝利","芝2400m (左C)","10:40","曇","良","11","8","11","ドラゴンラック","牡3","牡","3","57.0","津村","2:31.2","7","8.0","186.4","38.6","9-9-10-10","美浦相沢","440(+2)","https://race.netkeiba.com/race/result.html?race_id=202505030302&rf=race_list"
"28","1","2025年6月14日","東京","3R","3歳未勝利","ダ1400m (左)","11:10","曇","良","1","4","7","ジェイエルバース","牡3","牡","3","57.0","小林凌","1:24.9","","10.0","58.4","35.6","1-1","美浦小西","498(-4)","https://race.netkeiba.com/race/result.html?race_id=202505030303&rf=race_list"
"29","2","2025年6月14日","東京","3R","3歳未勝利","ダ1400m (左)","11:10","曇","良","2","3","6","トラストパイロ","牡3","牡","3","57.0","三浦","1:25.0","クビ","3.0","5.0","35.6","2-2","美浦田村","494(-4)","https://race.netkeiba.com/race/result.html?race_id=202505030303&rf=race_list"
"30","3","2025年6月14日","東京","3R","3歳未勝利","ダ1400m (左)","11:10","曇","良","3","5","10","キタノライブリー","牝3","牝","3","55.0","菅原明","1:25.0","ハナ","1.0","3.3","35.4","3-3","美浦本間","438(+4)","https://race.netkeiba.com/race/result.html?race_id=202505030303&rf=race_list"
"31","4","2025年6月14日","東京","3R","3歳未勝利","ダ1400m (左)","11:10","曇","良","4","4","8","リュトン","牡3","牡","3","57.0","原","1:26.1","7","13.0","176.2","35.1","15-16","美浦蛯名正","470(+8)","https://race.netkeiba.com/race/result.html?race_id=202505030303&rf=race_list"
"32","5","2025年6月14日","東京","3R","3歳未勝利","ダ1400m (左)","11:10","曇","良","5","3","5","セラトーン","牡3","牡","3","57.0","荻野極","1:26.2","3/4","6.0","14.1","36.1","8-9","美浦尾関","490(-6)","https://race.netkeiba.com/race/result.html?race_id=202505030303&rf=race_list"
"33","6","2025年6月14日","東京","3R","3歳未勝利","ダ1400m (左)","11:10","曇","良","6","6","12","タッカーバリアント","牡3","牡","3","57.0","ディー","1:26.4","3/4","4.0","6.1","36.6","5-5","美浦田島","468(+2)","https://race.netkeiba.com/race/result.html?race_id=202505030303&rf=race_list"
"34","7","2025年6月14日","東京","3R","3歳未勝利","ダ1400m (左)","11:10","曇","良","7","2","4","テーオービースト","牡3","牡","3","57.0","大野","1:26.5","1/2","7.0","17.5","36.7","5-5","美浦清水英","470(+6)","https://race.netkeiba.com/race/result.html?race_id=202505030303&rf=race_list"
"35","8","2025年6月14日","東京","3R","3歳未勝利","ダ1400m (左)","11:10","曇","良","8","8","16","ガストフロント","牡3","牡","3","57.0","武藤","1:26.5","クビ","5.0","12.6","36.6","7-7","美浦水野","452(0)","https://race.netkeiba.com/race/result.html?race_id=202505030303&rf=race_list"
"36","9","2025年6月14日","東京","3R","3歳未勝利","ダ1400m (左)","11:10","曇","良","9","7","14","クルーンチャン","牡3","牡","3","57.0","岩部","1:26.8","1.1/2","15.0","439.6","36.5","11-11","美浦萱野","464(+18)","https://race.netkeiba.com/race/result.html?race_id=202505030303&rf=race_list"
"37","10","2025年6月14日","東京","3R","3歳未勝利","ダ1400m (左)","11:10","曇","良","10","1","2","サイモングリット","牡3","牡","3","57.0","石橋脩","1:26.9","1/2","9.0","23.9","36.3","16-14","美浦勢司","466(-6)","https://race.netkeiba.com/race/result.html?race_id=202505030303&rf=race_list"
"38","11","2025年6月14日","東京","3R","3歳未勝利","ダ1400m (左)","11:10","曇","良","11","7","13","レクエルド","牡3","牡","3","57.0","津村","1:27.1","1.1/4","12.0","100.4","36.8","11-11","美浦奥平","478(-6)","https://race.netkeiba.com/race/result.html?race_id=202505030303&rf=race_list"
"39","12","2025年6月14日","東京","3R","3歳未勝利","ダ1400m (左)","11:10","曇","良","12","6","11","アルテボーイ","牡3","牡","3","56.0","☆横山琉","1:27.3","3/4","2.0","4.3","37.0","11-11","美浦斎藤誠","500(-8)","https://race.netkeiba.com/race/result.html?race_id=202505030303&rf=race_list"
"40","13","2025年6月14日","東京","3R","3歳未勝利","ダ1400m (左)","11:10","曇","良","13","5","9","スムースオペレター","牡3","牡","3","57.0","菊沢","1:27.8","3","11.0","71.4","37.7","8-9","美浦岩戸","442(+2)","https://race.netkeiba.com/race/result.html?race_id=202505030303&rf=race_list"
"41","14","2025年6月14日","東京","3R","3歳未勝利","ダ1400m (左)","11:10","曇","良","14","1","1","ミエノシリウス","牡3","牡","3","57.0","丸田","1:27.8","ハナ","14.0","187.7","37.8","8-7","美浦田中勝","436(-6)","https://race.netkeiba.com/race/result.html?race_id=202505030303&rf=race_list"
"42","15","2025年6月14日","東京","3R","3歳未勝利","ダ1400m (左)","11:10","曇","良","15","8","15","ヘイケ","牡3","牡","3","54.0","▲石神道","1:27.9","1/2","8.0","18.0","37.3","14-14","美浦尾形","514(+8)","https://race.netkeiba.com/race/result.html?race_id=202505030303&rf=race_list"
"43","16","2025年6月14日","東京","3R","3歳未勝利","ダ1400m (左)","11:10","曇","良","16","2","3","ミヤイグアス","牝3","牝","3","55.0","小林脩","1:28.6","4","16.0","623.0","39.0","3-3","美浦青木","422(-2)","https://race.netkeiba.com/race/result.html?race_id=202505030303&rf=race_list"
"44","1","2025年6月14日","東京","4R","東京JS","障3110m (芝)","11:45","曇","良","1","6","7","ジューンベロシティ","牡7","牡","7","61.0","高田","3:25.2","","1.0","1.6","13.2","2-2-1-1","栗東武英","470(0)","https://race.netkeiba.com/race/result.html?race_id=202505030304&rf=race_list"
"45","2","2025年6月14日","東京","4R","東京JS","障3110m (芝)","11:45","曇","良","2","4","4","サイード","セ6","セ","6","60.0","小牧加","3:25.5","1.3/4","2.0","3.7","13.2","5-5-4-4","栗東角田","502(+6)","https://race.netkeiba.com/race/result.html?race_id=202505030304&rf=race_list"
"46","3","2025年6月14日","東京","4R","東京JS","障3110m (芝)","11:45","曇","良","3","8","11","スヴァルナ","セ10","セ","10","60.0","井上","3:26.6","7","11.0","140.5","13.3","7-7-6-6","栗東池江","506(-6)","https://race.netkeiba.com/race/result.html?race_id=202505030304&rf=race_list"
"47","4","2025年6月14日","東京","4R","東京JS","障3110m (芝)","11:45","曇","良","4","5","5","ロスコフ","牡7","牡","7","60.0","草野","3:26.7","クビ","3.0","6.3","13.3","2-3-4-4","美浦久保田","502(-2)","https://race.netkeiba.com/race/result.html?race_id=202505030304&rf=race_list"
"48","5","2025年6月14日","東京","4R","東京JS","障3110m (芝)","11:45","曇","良","5","7","10","ウインチェレステ","牡7","牡","7","60.0","小野寺","3:27.9","7","7.0","53.8","13.4","8-7-7-7","美浦畠山","516(+8)","https://race.netkeiba.com/race/result.html?race_id=202505030304&rf=race_list"
"49","6","2025年6月14日","東京","4R","東京JS","障3110m (芝)","11:45","曇","良","6","2","2","フォージドブリック","牡4","牡","4","60.0","大江圭","3:27.9","クビ","8.0","73.6","13.4","6-6-7-8","美浦西田","538(-10)","https://race.netkeiba.com/race/result.html?race_id=202505030304&rf=race_list"
"50","7","2025年6月14日","東京","4R","東京JS","障3110m (芝)","11:45","曇","良","7","7","9","デシマルサーガ","牡5","牡","5","60.0","江田勇","3:28.0","1/2","12.0","271.1","13.4","4-3-2-3","美浦粕谷","470(0)","https://race.netkeiba.com/race/result.html?race_id=202505030304&rf=race_list"
"51","8","2025年6月14日","東京","4R","東京JS","障3110m (芝)","11:45","曇","良","8","3","3","プラチナドリーム","牡6","牡","6","60.0","石神深","3:28.5","3","10.0","116.4","13.4","10-9-10-10","美浦菊川","484(+8)","https://race.netkeiba.com/race/result.html?race_id=202505030304&rf=race_list"
"52","9","2025年6月14日","東京","4R","東京JS","障3110m (芝)","11:45","曇","良","9","6","8","ブリエヴェール","牡7","牡","7","60.0","金子","3:28.5","クビ","5.0","30.3","13.4","11-11-9-8","美浦小笠","464(+4)","https://race.netkeiba.com/race/result.html?race_id=202505030304&rf=race_list"
"53","10","2025年6月14日","東京","4R","東京JS","障3110m (芝)","11:45","曇","良","10","8","12","サクセスバラード","牡5","牡","5","60.0","伴","3:28.6","1/2","6.0","32.1","13.4","12-12-11-11","美浦竹内","474(+4)","https://race.netkeiba.com/race/result.html?race_id=202505030304&rf=race_list"
"54","11","2025年6月14日","東京","4R","東京JS","障3110m (芝)","11:45","曇","良","11","5","6","ダイシンクローバー","セ9","セ","9","61.0","上野","3:33.0","大","9.0","114.8","13.7","8-9-12-12","美浦戸田","504(+18)","https://race.netkeiba.com/race/result.html?race_id=202505030304&rf=race_list"
"55","12","2025年6月14日","東京","4R","東京JS","障3110m (芝)","11:45","曇","良","中止","1","1","ホッコーメヴィウス","セ9","セ","9","60.0","難波","","","4.0","12.5","","1-1-2-2","栗東清水久","474(+2)","https://race.netkeiba.com/race/result.html?race_id=202505030304&rf=race_list"
"56","1","2025年6月14日","東京","5R","2歳新馬","芝1600m (左C)","12:35","曇","良","1","3","3","ドリームコア","牝2","牝","2","55.0","レーン","1:36.7","","1.0","1.5","34.5","1-1","美浦萩原","488(0)","https://race.netkeiba.com/race/result.html?race_id=202505030305&rf=race_list"
"57","2","2025年6月14日","東京","5R","2歳新馬","芝1600m (左C)","12:35","曇","良","2","1","1","シックスリングス","牝2","牝","2","55.0","荻野極","1:37.1","2.1/2","4.0","11.2","34.6","3-4","栗東中内田","442(0)","https://race.netkeiba.com/race/result.html?race_id=202505030305&rf=race_list"
"58","3","2025年6月14日","東京","5R","2歳新馬","芝1600m (左C)","12:35","曇","良","3","7","8","オラヴィンリンナ","牝2","牝","2","55.0","菅原明","1:37.2","1/2","2.0","3.3","34.9","2-2","栗東吉岡","490(0)","https://race.netkeiba.com/race/result.html?race_id=202505030305&rf=race_list"
"59","4","2025年6月14日","東京","5R","2歳新馬","芝1600m (左C)","12:35","曇","良","4","8","11","ルージュカルデア","牝2","牝","2","55.0","津村","1:37.7","3.1/2","3.0","7.6","35.1","5-4","美浦加藤征","460(0)","https://race.netkeiba.com/race/result.html?race_id=202505030305&rf=race_list"
"60","5","2025年6月14日","東京","5R","2歳新馬","芝1600m (左C)","12:35","曇","良","5","2","2","セルリア","牝2","牝","2","55.0","大野","1:38.0","1.1/2","6.0","63.3","34.7","10-10","美浦大和田","448(0)","https://race.netkeiba.com/race/result.html?race_id=202505030305&rf=race_list"
"61","6","2025年6月14日","東京","5R","2歳新馬","芝1600m (左C)","12:35","曇","良","6","7","9","コスモエーヴィヒ","牝2","牝","2","54.0","☆横山琉","1:38.3","1.3/4","5.0","22.0","35.3","8-8","美浦伊藤大","450(0)","https://race.netkeiba.com/race/result.html?race_id=202505030305&rf=race_list"
"62","7","2025年6月14日","東京","5R","2歳新馬","芝1600m (左C)","12:35","曇","良","7","5","5","レースクイーン","牝2","牝","2","55.0","北村宏","1:38.8","3","8.0","133.8","35.7","9-9","美浦蛯名利","424(0)","https://race.netkeiba.com/race/result.html?race_id=202505030305&rf=race_list"
"63","8","2025年6月14日","東京","5R","2歳新馬","芝1600m (左C)","12:35","曇","良","8","4","4","リオンアンサー","牝2","牝","2","55.0","内田博","1:39.0","1.1/2","7.0","112.9","36.4","5-4","美浦佐藤吉","426(0)","https://race.netkeiba.com/race/result.html?race_id=202505030305&rf=race_list"
"64","9","2025年6月14日","東京","5R","2歳新馬","芝1600m (左C)","12:35","曇","良","9","6","6","ナタール","牝2","牝","2","55.0","岩部","1:39.1","1/2","9.0","149.4","36.3","7-7","美浦杉浦","488(0)","https://race.netkeiba.com/race/result.html?race_id=202505030305&rf=race_list"
"65","10","2025年6月14日","東京","5R","2歳新馬","芝1600m (左C)","12:35","曇","良","10","6","7","トラストレガート","牝2","牝","2","52.0","▲石神道","1:39.1","ハナ","10.0","198.5","35.9","10-10","美浦高橋文","444(0)","https://race.netkeiba.com/race/result.html?race_id=202505030305&rf=race_list"
"66","11","2025年6月14日","東京","5R","2歳新馬","芝1600m (左C)","12:35","曇","良","11","8","10","セニング","牝2","牝","2","55.0","江田照","1:39.2","3/4","11.0","238.5","36.9","3-2","美浦深山","446(0)","https://race.netkeiba.com/race/result.html?race_id=202505030305&rf=race_list"
"67","1","2025年6月14日","東京","6R","2歳新馬","芝1400m (左C)","13:05","曇","良","1","8","9","サンアントワーヌ","牝2","牝","2","55.0","レーン","1:22.6","","1.0","2.3","34.9","2-2","美浦鹿戸","452(0)","https://race.netkeiba.com/race/result.html?race_id=202505030306&rf=race_list"
"68","2","2025年6月14日","東京","6R","2歳新馬","芝1400m (左C)","13:05","曇","良","2","7","8","カレンデュラ","牝2","牝","2","55.0","丸田","1:23.3","4","9.0","122.5","35.1","7-6","美浦南田","416(0)","https://race.netkeiba.com/race/result.html?race_id=202505030306&rf=race_list"
"69","3","2025年6月14日","東京","6R","2歳新馬","芝1400m (左C)","13:05","曇","良","3","5","5","エンヴィーミー","牝2","牝","2","55.0","三浦","1:23.4","1/2","7.0","24.3","35.5","5-4","栗東森秀","452(0)","https://race.netkeiba.com/race/result.html?race_id=202505030306&rf=race_list"
"70","4","2025年6月14日","東京","6R","2歳新馬","芝1400m (左C)","13:05","曇","良","4","6","6","クリエープキー","牝2","牝","2","55.0","木幡巧","1:23.5","1/2","4.0","6.8","35.9","1-1","美浦牧","434(0)","https://race.netkeiba.com/race/result.html?race_id=202505030306&rf=race_list"
"71","5","2025年6月14日","東京","6R","2歳新馬","芝1400m (左C)","13:05","曇","良","5","4","4","フクチャンショウ","牡2","牡","2","55.0","ディー","1:23.8","1.3/4","5.0","6.8","35.9","3-4","美浦加藤征","430(0)","https://race.netkeiba.com/race/result.html?race_id=202505030306&rf=race_list"
"72","6","2025年6月14日","東京","6R","2歳新馬","芝1400m (左C)","13:05","曇","良","6","2","2","ミュージックレイン","牝2","牝","2","55.0","江田照","1:24.0","1","2.0","4.5","35.6","9-8","美浦村田","436(0)","https://race.netkeiba.com/race/result.html?race_id=202505030306&rf=race_list"
"73","7","2025年6月14日","東京","6R","2歳新馬","芝1400m (左C)","13:05","曇","良","7","1","1","テンレディーゴー","牡2","牡","2","55.0","津村","1:24.2","1.1/2","6.0","16.4","36.0","5-6","美浦菊川","474(0)","https://race.netkeiba.com/race/result.html?race_id=202505030306&rf=race_list"
"74","8","2025年6月14日","東京","6R","2歳新馬","芝1400m (左C)","13:05","曇","良","8","8","10","エンカウンターベイ","牝2","牝","2","55.0","吉田豊","1:24.6","2.1/2","8.0","32.6","36.8","3-3","美浦田中剛","432(0)","https://race.netkeiba.com/race/result.html?race_id=202505030306&rf=race_list"
"75","9","2025年6月14日","東京","6R","2歳新馬","芝1400m (左C)","13:05","曇","良","9","7","7","ハミングディスト","牝2","牝","2","55.0","菅原明","1:25.2","3.1/2","3.0","6.2","36.8","8-8","美浦嘉藤","472(0)","https://race.netkeiba.com/race/result.html?race_id=202505030306&rf=race_list"
"76","10","2025年6月14日","東京","6R","2歳新馬","芝1400m (左C)","13:05","曇","良","10","3","3","キタイノホシ","牡2","牡","2","55.0","内田博","1:25.4","1.1/4","10.0","146.8","36.2","10-10","美浦蛯名利","446(0)","https://race.netkeiba.com/race/result.html?race_id=202505030306&rf=race_list"
"77","1","2025年6月14日","東京","7R","3歳未勝利","ダ1600m (左)","13:35","曇","良","1","6","11","ブラーブデシジョン","牡3","牡","3","57.0","石橋脩","1:37.8","","7.0","40.2","36.0","11-12","美浦牧","468(+12)","https://race.netkeiba.com/race/result.html?race_id=202505030307&rf=race_list"
"78","2","2025年6月14日","東京","7R","3歳未勝利","ダ1600m (左)","13:35","曇","良","2","5","9","フェアゴー","牡3","牡","3","57.0","レーン","1:38.0","1.1/4","1.0","2.0","37.0","5-4","美浦西田","500(-8)","https://race.netkeiba.com/race/result.html?race_id=202505030307&rf=race_list"
"79","3","2025年6月14日","東京","7R","3歳未勝利","ダ1600m (左)","13:35","曇","良","3","8","16","ヴィジブルライト","牡3","牡","3","57.0","ディー","1:38.0","クビ","2.0","3.3","37.2","3-3","美浦和田郎","484(-2)","https://race.netkeiba.com/race/result.html?race_id=202505030307&rf=race_list"
"80","4","2025年6月14日","東京","7R","3歳未勝利","ダ1600m (左)","13:35","曇","良","4","2","4","ユウオウマイシン","牡3","牡","3","57.0","武藤","1:38.1","クビ","5.0","31.8","36.9","9-7","美浦松永康","462(-8)","https://race.netkeiba.com/race/result.html?race_id=202505030307&rf=race_list"
"81","5","2025年6月14日","東京","7R","3歳未勝利","ダ1600m (左)","13:35","曇","良","5","4","7","レヴァントリ","牡3","牡","3","57.0","原","1:38.3","1.1/4","6.0","35.4","36.9","8-9","美浦大和田","474(-6)","https://race.netkeiba.com/race/result.html?race_id=202505030307&rf=race_list"
"82","6","2025年6月14日","東京","7R","3歳未勝利","ダ1600m (左)","13:35","曇","良","6","7","14","ルリモンハナバチ","牝3","牝","3","52.0","▲佐藤","1:38.4","1/2","16.0","487.3","37.4","5-4","美浦小手川","450(-6)","https://race.netkeiba.com/race/result.html?race_id=202505030307&rf=race_list"
"83","7","2025年6月14日","東京","7R","3歳未勝利","ダ1600m (左)","13:35","曇","良","7","1","1","ヨドノタイヨウ","牡3","牡","3","57.0","小林凌","1:38.4","ハナ","13.0","111.3","36.8","11-10","美浦小西","502(+12)","https://race.netkeiba.com/race/result.html?race_id=202505030307&rf=race_list"
"84","8","2025年6月14日","東京","7R","3歳未勝利","ダ1600m (左)","13:35","曇","良","8","3","6","ベイビーベリッシモ","牡3","牡","3","57.0","木幡巧","1:38.4","ハナ","8.0","41.6","37.2","7-7","美浦大和田","486(-2)","https://race.netkeiba.com/race/result.html?race_id=202505030307&rf=race_list"
"85","9","2025年6月14日","東京","7R","3歳未勝利","ダ1600m (左)","13:35","曇","良","9","2","3","ハクサンリバーブ","牡3","牡","3","57.0","菊沢","1:38.8","2","12.0","101.0","37.9","4-4","美浦松山","470(+2)","https://race.netkeiba.com/race/result.html?race_id=202505030307&rf=race_list"
"86","10","2025年6月14日","東京","7R","3歳未勝利","ダ1600m (左)","13:35","曇","良","10","6","12","デュピュイドローム","牡3","牡","3","57.0","内田博","1:38.8","アタマ","3.0","3.9","38.1","1-1","美浦宮田","520(-8)","https://race.netkeiba.com/race/result.html?race_id=202505030307&rf=race_list"
"87","11","2025年6月14日","東京","7R","3歳未勝利","ダ1600m (左)","13:35","曇","良","11","8","15","イサチルカムカム","牡3","牡","3","57.0","木幡初","1:39.1","2","9.0","55.0","38.4","2-2","美浦竹内","416(-8)","https://race.netkeiba.com/race/result.html?race_id=202505030307&rf=race_list"
"88","12","2025年6月14日","東京","7R","3歳未勝利","ダ1600m (左)","13:35","曇","良","12","5","10","ヴェルダリオ","牡3","牡","3","57.0","菅原明","1:39.1","アタマ","4.0","26.4","37.5","9-10","美浦高木","510(-2)","https://race.netkeiba.com/race/result.html?race_id=202505030307&rf=race_list"
"89","13","2025年6月14日","東京","7R","3歳未勝利","ダ1600m (左)","13:35","曇","良","13","3","5","ブランクシート","牡3","牡","3","56.0","☆横山琉","1:39.4","1.1/2","10.0","77.3","37.5","11-13","美浦小島","450(0)","https://race.netkeiba.com/race/result.html?race_id=202505030307&rf=race_list"
"90","14","2025年6月14日","東京","7R","3歳未勝利","ダ1600m (左)","13:35","曇","良","14","7","13","ロジアヴァンセ","牡3","牡","3","57.0","野中","1:39.4","クビ","11.0","80.5","37.3","14-14","美浦新開","492(-8)","https://race.netkeiba.com/race/result.html?race_id=202505030307&rf=race_list"
