"autoNo","No","開催日","開催地","レースNo","レース名","距離","発走時刻","天候","馬場","着順","枠","馬番","馬名","性齢","gender","age","斤量","騎手","タイム","着差","人気","単勝オッズ","後3F","コーナー通過順","厩舎","馬体重(増減)","url"
"11","11","2025年5月3日","東京","1R","3歳未勝利","ダ1400m (左)","10:15","晴","不","11","8","16","エレパイオ","牝3","牝","3","55.0","原","1:25.8","ハナ","2.0","3.6","37.1","6-7","美浦嘉藤","494(+2)","https://race.netkeiba.com/race/result.html?race_id=202505020301&rf=race_list"
"12","12","2025年5月3日","東京","1R","3歳未勝利","ダ1400m (左)","10:15","晴","不","12","6","11","チッピンガム","牝3","牝","3","55.0","伊藤","1:26.0","1","11.0","79.1","36.5","12-13","美浦金成","484(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020301&rf=race_list"
"13","13","2025年5月3日","東京","1R","3歳未勝利","ダ1400m (左)","10:15","晴","不","13","3","5","プルプレア","牝3","牝","3","55.0","大野","1:26.1","3/4","10.0","52.1","37.0","10-9","美浦中川","462(-4)","https://race.netkeiba.com/race/result.html?race_id=202505020301&rf=race_list"
"14","14","2025年5月3日","東京","1R","3歳未勝利","ダ1400m (左)","10:15","晴","不","14","7","13","ケイツーペニー","牝3","牝","3","55.0","北村宏","1:26.2","1/2","16.0","332.3","36.6","14-13","美浦蛯名利","440(+8)","https://race.netkeiba.com/race/result.html?race_id=202505020301&rf=race_list"
"15","15","2025年5月3日","東京","1R","3歳未勝利","ダ1400m (左)","10:15","晴","不","15","2","4","エイトビートレター","牝3","牝","3","54.0","☆西塚","1:26.5","2","14.0","172.1","36.3","15-15","美浦佐藤吉","434(+10)","https://race.netkeiba.com/race/result.html?race_id=202505020301&rf=race_list"
"16","16","2025年5月3日","東京","1R","3歳未勝利","ダ1400m (左)","10:15","晴","不","16","6","12","オアシスブリーズ","牝3","牝","3","55.0","石川","1:27.2","4","15.0","193.3","35.0","16-16","美浦堀内","474(0)","https://race.netkeiba.com/race/result.html?race_id=202505020301&rf=race_list"
"17","1","2025年5月3日","東京","2R","3歳未勝利","ダ1600m (左)","10:45","晴","不","1","5","10","ジェイエルマスター","牡3","牡","3","57.0","横山和","1:35.2","","2.0","3.2","34.7","12-12","美浦小西","468(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020302&rf=race_list"
"18","2","2025年5月3日","東京","2R","3歳未勝利","ダ1600m (左)","10:45","晴","不","2","2","4","カフェロワドール","牡3","牡","3","57.0","横山典","1:36.2","6","4.0","7.4","36.7","2-2","美浦嘉藤","494(0)","https://race.netkeiba.com/race/result.html?race_id=202505020302&rf=race_list"
"19","3","2025年5月3日","東京","2R","3歳未勝利","ダ1600m (左)","10:45","晴","不","3","2","3","モズフラッシュ","牝3","牝","3","55.0","幸","1:36.8","3.1/2","5.0","7.4","36.2","13-12","栗東畑端","510(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020302&rf=race_list"
"20","4","2025年5月3日","東京","2R","3歳未勝利","ダ1600m (左)","10:45","晴","不","4","8","15","エンドレスバンカー","牡3","牡","3","57.0","ディー","1:37.1","1.3/4","7.0","59.3","37.1","7-6","栗東安田","484(-6)","https://race.netkeiba.com/race/result.html?race_id=202505020302&rf=race_list"
"21","5","2025年5月3日","東京","2R","3歳未勝利","ダ1600m (左)","10:45","晴","不","5","8","16","ヴィジブルライト","牡3","牡","3","57.0","戸崎圭","1:37.2","3/4","1.0","2.3","37.0","7-7","美浦和田郎","486(-4)","https://race.netkeiba.com/race/result.html?race_id=202505020302&rf=race_list"
"22","6","2025年5月3日","東京","2R","3歳未勝利","ダ1600m (左)","10:45","晴","不","6","4","7","フライハイ","牡3","牡","3","57.0","野中","1:37.2","アタマ","14.0","314.8","36.3","14-14","美浦中川","464(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020302&rf=race_list"
"23","7","2025年5月3日","東京","2R","3歳未勝利","ダ1600m (左)","10:45","晴","不","7","6","11","テルケンレンスター","牡3","牡","3","57.0","横山武","1:37.4","1","3.0","7.3","37.8","2-3","美浦高柳瑞","474(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020302&rf=race_list"
"24","8","2025年5月3日","東京","2R","3歳未勝利","ダ1600m (左)","10:45","晴","不","8","4","8","キチロクキャップ","牡3","牡","3","57.0","木幡育","1:37.5","1/2","9.0","72.1","37.7","4-4","美浦松永康","516(+4)","https://race.netkeiba.com/race/result.html?race_id=202505020302&rf=race_list"
"25","9","2025年5月3日","東京","2R","3歳未勝利","ダ1600m (左)","10:45","晴","不","9","6","12","セレブウマザンマイ","牝3","牝","3","55.0","原","1:37.8","2","12.0","170.8","37.5","9-9","美浦青木","420(-3)","https://race.netkeiba.com/race/result.html?race_id=202505020302&rf=race_list"
"26","10","2025年5月3日","東京","2R","3歳未勝利","ダ1600m (左)","10:45","晴","不","10","1","2","ヴェルダリオ","牡3","牡","3","57.0","菅原明","1:38.4","3.1/2","11.0","105.0","36.4","15-15","美浦高木","518(0)","https://race.netkeiba.com/race/result.html?race_id=202505020302&rf=race_list"
"27","11","2025年5月3日","東京","2R","3歳未勝利","ダ1600m (左)","10:45","晴","不","11","5","9","ジュンベルベット","牡3","牡","3","57.0","木幡巧","1:38.5","1/2","16.0","417.3","38.4","9-7","美浦伊坂","450(+6)","https://race.netkeiba.com/race/result.html?race_id=202505020302&rf=race_list"
"28","12","2025年5月3日","東京","2R","3歳未勝利","ダ1600m (左)","10:45","晴","不","12","3","5","グラスビジョン","牡3","牡","3","56.0","☆西塚","1:38.7","1.1/2","6.0","32.1","38.4","11-9","美浦佐藤吉","426(0)","https://race.netkeiba.com/race/result.html?race_id=202505020302&rf=race_list"
"29","13","2025年5月3日","東京","2R","3歳未勝利","ダ1600m (左)","10:45","晴","不","13","1","1","クロライナ","セ3","セ","3","57.0","石川","1:38.8","3/4","10.0","79.9","39.0","4-4","美浦小笠","494(+20)","https://race.netkeiba.com/race/result.html?race_id=202505020302&rf=race_list"
"30","14","2025年5月3日","東京","2R","3歳未勝利","ダ1600m (左)","10:45","晴","不","14","7","14","ウインアレース","牡3","牡","3","57.0","松岡","1:39.4","3.1/2","8.0","60.7","37.1","16-16","美浦畠山","472(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020302&rf=race_list"
"31","15","2025年5月3日","東京","2R","3歳未勝利","ダ1600m (左)","10:45","晴","不","15","7","13","ホロヨイマンゲツ","牡3","牡","3","57.0","内田博","1:39.6","1.1/2","15.0","321.4","39.3","4-9","美浦深山","490(-10)","https://race.netkeiba.com/race/result.html?race_id=202505020302&rf=race_list"
"32","16","2025年5月3日","東京","2R","3歳未勝利","ダ1600m (左)","10:45","晴","不","16","3","6","フロルドラーダ","牝3","牝","3","52.0","▲橋木","1:40.0","2.1/2","13.0","226.8","40.5","1-1","栗東藤野","486(-10)","https://race.netkeiba.com/race/result.html?race_id=202505020302&rf=race_list"
"33","1","2025年5月3日","東京","3R","3歳未勝利","ダ2100m (左)","11:15","晴","不","1","8","13","プロフェータ","牡3","牡","3","57.0","戸崎圭","2:11.3","","2.0","3.8","37.3","5-5-4-4","美浦斎藤誠","468(+6)","https://race.netkeiba.com/race/result.html?race_id=202505020303&rf=race_list"
"34","2","2025年5月3日","東京","3R","3歳未勝利","ダ2100m (左)","11:15","晴","不","2","4","5","ロミヒ","牝3","牝","3","55.0","川田","2:11.4","1/2","1.0","2.8","37.7","1-1-1-1","美浦伊藤圭","486(-6)","https://race.netkeiba.com/race/result.html?race_id=202505020303&rf=race_list"
"35","3","2025年5月3日","東京","3R","3歳未勝利","ダ2100m (左)","11:15","晴","不","3","5","7","ロックウイズユー","牡3","牡","3","57.0","石橋脩","2:11.4","クビ","4.0","8.4","37.6","2-2-2-2","栗東西園正","446(-6)","https://race.netkeiba.com/race/result.html?race_id=202505020303&rf=race_list"
"36","4","2025年5月3日","東京","3R","3歳未勝利","ダ2100m (左)","11:15","晴","不","4","6","9","ブルージャイアント","牡3","牡","3","57.0","原","2:11.5","1/2","7.0","20.0","37.6","3-3-3-3","美浦蛯名正","544(0)","https://race.netkeiba.com/race/result.html?race_id=202505020303&rf=race_list"
"37","5","2025年5月3日","東京","3R","3歳未勝利","ダ2100m (左)","11:15","晴","不","5","7","12","ボンズドゥッカ","牡3","牡","3","57.0","野中","2:11.7","1","6.0","10.4","37.7","10-8-4-4","美浦西田","534(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020303&rf=race_list"
"38","6","2025年5月3日","東京","3R","3歳未勝利","ダ2100m (左)","11:15","晴","不","6","4","6","ヤマニンエボルブ","牡3","牡","3","57.0","伊藤","2:12.0","2","14.0","146.1","37.4","10-8-10-11","美浦千葉","472(+2)","https://race.netkeiba.com/race/result.html?race_id=202505020303&rf=race_list"
"39","7","2025年5月3日","東京","3R","3歳未勝利","ダ2100m (左)","11:15","晴","不","7","2","2","ユイノレクター","牡3","牡","3","57.0","吉田豊","2:12.1","3/4","9.0","24.2","37.8","7-6-7-7","美浦竹内","480(0)","https://race.netkeiba.com/race/result.html?race_id=202505020303&rf=race_list"
"40","8","2025年5月3日","東京","3R","3歳未勝利","ダ2100m (左)","11:15","晴","不","8","1","1","セイスイミリオン","牡3","牡","3","57.0","大野","2:12.5","2","8.0","21.5","37.6","12-13-13-12","美浦堀内","492(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020303&rf=race_list"
"41","9","2025年5月3日","東京","3R","3歳未勝利","ダ2100m (左)","11:15","晴","不","9","6","10","ミラクルボーン","牡3","牡","3","57.0","幸","2:13.0","3","10.0","67.1","37.9","14-14-14-13","栗東石坂","534(-4)","https://race.netkeiba.com/race/result.html?race_id=202505020303&rf=race_list"
"42","10","2025年5月3日","東京","3R","3歳未勝利","ダ2100m (左)","11:15","晴","不","10","7","11","フラワーデュエット","牝3","牝","3","55.0","ディー","2:13.4","2","5.0","8.9","39.0","12-12-10-9","美浦高橋文","564(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020303&rf=race_list"
"43","11","2025年5月3日","東京","3R","3歳未勝利","ダ2100m (左)","11:15","晴","不","11","8","14","シュガーハイ","牡3","牡","3","57.0","横山和","2:13.4","クビ","3.0","8.1","39.1","5-6-7-7","美浦加藤士","506(0)","https://race.netkeiba.com/race/result.html?race_id=202505020303&rf=race_list"
"44","12","2025年5月3日","東京","3R","3歳未勝利","ダ2100m (左)","11:15","晴","不","12","5","8","キャルミナス","牡3","牡","3","57.0","北村宏","2:16.0","大","11.0","108.0","41.6","9-8-7-9","美浦奥村武","484(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020303&rf=race_list"
"45","13","2025年5月3日","東京","3R","3歳未勝利","ダ2100m (左)","11:15","晴","不","13","3","3","ボンジュルネ","牡3","牡","3","57.0","江田照","2:16.2","1.1/4","13.0","145.7","42.1","4-3-4-4","美浦武藤","488(+6)","https://race.netkeiba.com/race/result.html?race_id=202505020303&rf=race_list"
"46","14","2025年5月3日","東京","3R","3歳未勝利","ダ2100m (左)","11:15","晴","不","14","3","4","ノロシ","牡3","牡","3","57.0","木幡巧","2:17.6","9","12.0","109.2","41.8","7-8-12-14","美浦高木","488(-4)","https://race.netkeiba.com/race/result.html?race_id=202505020303&rf=race_list"
"47","1","2025年5月3日","東京","4R","3歳未勝利","芝2000m (左A)","11:45","晴","稍","1","2","2","ウィンスタンリー","牡3","牡","3","57.0","北村宏","2:00.8","","1.0","2.9","33.8","3-4-4","美浦黒岩","490(+4)","https://race.netkeiba.com/race/result.html?race_id=202505020304&rf=race_list"
"48","2","2025年5月3日","東京","4R","3歳未勝利","芝2000m (左A)","11:45","晴","稍","2","1","1","ミエノフェアリー","牝3","牝","3","55.0","菅原明","2:01.0","1.1/4","12.0","56.4","34.5","2-2-2","美浦古賀","406(-12)","https://race.netkeiba.com/race/result.html?race_id=202505020304&rf=race_list"
"49","3","2025年5月3日","東京","4R","3歳未勝利","芝2000m (左A)","11:45","晴","稍","3","5","5","マイネルアウルム","牡3","牡","3","57.0","横山武","2:01.1","3/4","2.0","3.6","34.3","3-3-3","美浦加藤士","438(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020304&rf=race_list"
"50","4","2025年5月3日","東京","4R","3歳未勝利","芝2000m (左A)","11:45","晴","稍","4","3","3","ケイツーブル","牡3","牡","3","57.0","津村","2:01.3","1.1/2","9.0","26.5","34.1","7-6-6","美浦千葉","424(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020304&rf=race_list"
"51","5","2025年5月3日","東京","4R","3歳未勝利","芝2000m (左A)","11:45","晴","稍","5","4","4","ロードオブドリーム","牡3","牡","3","57.0","Ｍデム","2:01.4","クビ","8.0","26.3","34.4","3-4-4","美浦金成","526(+2)","https://race.netkeiba.com/race/result.html?race_id=202505020304&rf=race_list"
"52","6","2025年5月3日","東京","4R","3歳未勝利","芝2000m (左A)","11:45","晴","稍","6","5","6","クックパイン","牡3","牡","3","57.0","松山","2:01.4","クビ","3.0","4.2","33.9","10-9-8","美浦堀","514(0)","https://race.netkeiba.com/race/result.html?race_id=202505020304&rf=race_list"
"53","7","2025年5月3日","東京","4R","3歳未勝利","芝2000m (左A)","11:45","晴","稍","7","6","8","ゴガツノアマノガワ","牡3","牡","3","57.0","石橋脩","2:01.5","クビ","4.0","9.5","34.3","6-6-6","美浦清水英","450(+6)","https://race.netkeiba.com/race/result.html?race_id=202505020304&rf=race_list"
"54","8","2025年5月3日","東京","4R","3歳未勝利","芝2000m (左A)","11:45","晴","稍","8","6","7","メイショウニトベ","牡3","牡","3","57.0","木幡育","2:01.6","1/2","5.0","18.6","34.1","8-9-8","美浦蛯名正","478(-10)","https://race.netkeiba.com/race/result.html?race_id=202505020304&rf=race_list"
"55","9","2025年5月3日","東京","4R","3歳未勝利","芝2000m (左A)","11:45","晴","稍","9","8","11","タカミノガコイ","牡3","牡","3","57.0","大野","2:01.6","クビ","10.0","28.6","33.8","11-12-11","美浦栗田","516(-8)","https://race.netkeiba.com/race/result.html?race_id=202505020304&rf=race_list"
"56","10","2025年5月3日","東京","4R","3歳未勝利","芝2000m (左A)","11:45","晴","稍","10","7","10","サンタアナウインド","牝3","牝","3","55.0","三浦","2:01.7","3/4","7.0","25.6","35.4","1-1-1","美浦古賀","436(-14)","https://race.netkeiba.com/race/result.html?race_id=202505020304&rf=race_list"
"57","11","2025年5月3日","東京","4R","3歳未勝利","芝2000m (左A)","11:45","晴","稍","11","8","12","ユイノガリクソン","牡3","牡","3","57.0","ディー","2:01.8","クビ","6.0","18.8","34.1","11-11-11","美浦深山","428(+6)","https://race.netkeiba.com/race/result.html?race_id=202505020304&rf=race_list"
"58","12","2025年5月3日","東京","4R","3歳未勝利","芝2000m (左A)","11:45","晴","稍","12","7","9","ディプタルアスール","牡3","牡","3","57.0","木幡巧","2:02.6","5","11.0","55.7","35.2","8-8-8","美浦水野","468(0)","https://race.netkeiba.com/race/result.html?race_id=202505020304&rf=race_list"
"59","1","2025年5月3日","東京","5R","3歳1勝クラス","芝1400m (左A)","12:35","晴","良","1","6","6","ウイントワイライト","牝3","牝","3","55.0","戸崎圭","1:21.2","","2.0","4.7","32.9","4-3","栗東西園翔","450(+6)","https://race.netkeiba.com/race/result.html?race_id=202505020305&rf=race_list"
"60","2","2025年5月3日","東京","5R","3歳1勝クラス","芝1400m (左A)","12:35","晴","良","2","8","9","レッドキングリー","牡3","牡","3","57.0","北村宏","1:21.4","1.1/2","1.0","1.3","33.0","6-3","美浦木村","500(-4)","https://race.netkeiba.com/race/result.html?race_id=202505020305&rf=race_list"
"61","3","2025年5月3日","東京","5R","3歳1勝クラス","芝1400m (左A)","12:35","晴","良","3","4","4","ダノンリュラ","牝3","牝","3","55.0","田辺","1:21.5","1/2","3.0","8.8","33.6","1-1","美浦菊沢","442(-6)","https://race.netkeiba.com/race/result.html?race_id=202505020305&rf=race_list"
"62","4","2025年5月3日","東京","5R","3歳1勝クラス","芝1400m (左A)","12:35","晴","良","4","7","7","サザンティスプーン","牝3","牝","3","54.0","☆西塚","1:21.5","ハナ","7.0","77.1","32.6","9-9","美浦鈴木伸","426(-8)","https://race.netkeiba.com/race/result.html?race_id=202505020305&rf=race_list"
"63","5","2025年5月3日","東京","5R","3歳1勝クラス","芝1400m (左A)","12:35","晴","良","5","8","8","ショウナンマリーナ","牝3","牝","3","55.0","幸","1:21.7","1","6.0","32.6","33.1","8-7","美浦森一","428(+6)","https://race.netkeiba.com/race/result.html?race_id=202505020305&rf=race_list"
"64","6","2025年5月3日","東京","5R","3歳1勝クラス","芝1400m (左A)","12:35","晴","良","6","2","2","ショウナンラフィネ","牝3","牝","3","55.0","ディー","1:22.0","2","5.0","26.8","33.7","2-3","栗東高野","404(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020305&rf=race_list"
"65","7","2025年5月3日","東京","5R","3歳1勝クラス","芝1400m (左A)","12:35","晴","良","7","5","5","カガバベル","牡3","牡","3","57.0","松岡","1:22.2","1.1/2","9.0","152.9","33.6","7-7","美浦萱野","518(+2)","https://race.netkeiba.com/race/result.html?race_id=202505020305&rf=race_list"
"66","8","2025年5月3日","東京","5R","3歳1勝クラス","芝1400m (左A)","12:35","晴","良","8","1","1","ヴァリアントマーチ","牝3","牝","3","55.0","三浦","1:22.3","クビ","8.0","90.4","33.8","4-6","美浦林","456(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020305&rf=race_list"
"67","9","2025年5月3日","東京","5R","3歳1勝クラス","芝1400m (左A)","12:35","晴","良","9","3","3","パーリーラスター","牝3","牝","3","55.0","横山武","1:22.3","クビ","4.0","9.7","34.1","2-2","美浦池上","432(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020305&rf=race_list"
"68","1","2025年5月3日","東京","6R","4歳以上1勝クラス","芝2000m (左A)","13:05","晴","良","1","1","1","デュアルウィルダー","牡4","牡","4","58.0","松山","1:58.3","","2.0","2.2","33.3","4-4-4","美浦堀","518(+10)","https://race.netkeiba.com/race/result.html?race_id=202505020306&rf=race_list"
"69","2","2025年5月3日","東京","6R","4歳以上1勝クラス","芝2000m (左A)","13:05","晴","良","2","6","6","ベストミーエヴァー","牝4","牝","4","56.0","戸崎圭","1:58.5","1.1/4","1.0","1.8","33.7","3-3-3","美浦国枝","500(-8)","https://race.netkeiba.com/race/result.html?race_id=202505020306&rf=race_list"
"70","3","2025年5月3日","東京","6R","4歳以上1勝クラス","芝2000m (左A)","13:05","晴","良","3","3","3","パストラーレ","牡4","牡","4","58.0","津村","1:58.6","1/2","4.0","11.1","33.9","2-2-2","美浦武市","510(+14)","https://race.netkeiba.com/race/result.html?race_id=202505020306&rf=race_list"
"71","4","2025年5月3日","東京","6R","4歳以上1勝クラス","芝2000m (左A)","13:05","晴","良","4","5","5","トラストボス","牡4","牡","4","58.0","三浦","1:59.1","3.1/2","3.0","7.4","34.1","5-5-4","美浦高橋文","434(0)","https://race.netkeiba.com/race/result.html?race_id=202505020306&rf=race_list"
"72","5","2025年5月3日","東京","6R","4歳以上1勝クラス","芝2000m (左A)","13:05","晴","良","5","4","4","シルヴァーデューク","牡5","牡","5","58.0","横山典","1:59.4","1.1/2","5.0","40.7","35.3","1-1-1","栗東前川","460(-4)","https://race.netkeiba.com/race/result.html?race_id=202505020306&rf=race_list"
"73","6","2025年5月3日","東京","6R","4歳以上1勝クラス","芝2000m (左A)","13:05","晴","良","6","2","2","ヤルダバオト","牡4","牡","4","58.0","内田博","2:01.3","大","6.0","149.2","35.9","6-6-6","美浦蛯名利","426(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020306&rf=race_list"
"74","1","2025年5月3日","東京","7R","4歳以上1勝クラス","ダ1400m (左)","13:35","晴","重","1","8","15","モナコブル","牡4","牡","4","58.0","大野","1:23.4","","3.0","6.2","35.2","4-2","美浦岩戸","464(+10)","https://race.netkeiba.com/race/result.html?race_id=202505020307&rf=race_list"
"75","2","2025年5月3日","東京","7R","4歳以上1勝クラス","ダ1400m (左)","13:35","晴","重","2","1","2","ムコウジマランプ","牡5","牡","5","58.0","松岡","1:23.6","1.1/4","5.0","13.1","35.3","4-4","美浦森一","510(0)","https://race.netkeiba.com/race/result.html?race_id=202505020307&rf=race_list"
"76","3","2025年5月3日","東京","7R","4歳以上1勝クラス","ダ1400m (左)","13:35","晴","重","3","7","13","サトノアルペジオ","セ5","セ","5","58.0","ディー","1:23.9","1.3/4","2.0","3.4","35.8","2-1","美浦大和田","476(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020307&rf=race_list"
"77","4","2025年5月3日","東京","7R","4歳以上1勝クラス","ダ1400m (左)","13:35","晴","重","4","6","12","ノルドヴェスト","牡5","牡","5","58.0","横山武","1:24.0","3/4","1.0","2.5","35.3","11-8","美浦萩原","470(+2)","https://race.netkeiba.com/race/result.html?race_id=202505020307&rf=race_list"
"78","5","2025年5月3日","東京","7R","4歳以上1勝クラス","ダ1400m (左)","13:35","晴","重","5","4","8","アルヴァレス","牡4","牡","4","58.0","石川","1:24.4","2.1/2","11.0","49.5","36.0","2-4","美浦奥村武","466(+2)","https://race.netkeiba.com/race/result.html?race_id=202505020307&rf=race_list"
"79","6","2025年5月3日","東京","7R","4歳以上1勝クラス","ダ1400m (左)","13:35","晴","重","6","8","16","フリッパー","牡5","牡","5","58.0","三浦","1:24.8","2.1/2","4.0","10.5","35.8","9-9","美浦戸田","500(-4)","https://race.netkeiba.com/race/result.html?race_id=202505020307&rf=race_list"
"80","7","2025年5月3日","東京","7R","4歳以上1勝クラス","ダ1400m (左)","13:35","晴","重","7","1","1","イルディヴィーノ","セ5","セ","5","58.0","内田博","1:25.0","3/4","7.0","26.2","36.4","6-7","美浦稲垣","484(-6)","https://race.netkeiba.com/race/result.html?race_id=202505020307&rf=race_list"
"81","8","2025年5月3日","東京","7R","4歳以上1勝クラス","ダ1400m (左)","13:35","晴","重","8","3","6","トルズイーガー","牡5","牡","5","55.0","▲遠藤","1:25.2","1.1/4","15.0","190.7","36.1","9-12","美浦伊藤圭","512(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020307&rf=race_list"
"82","9","2025年5月3日","東京","7R","4歳以上1勝クラス","ダ1400m (左)","13:35","晴","重","9","3","5","アドアプローズ","牡4","牡","4","58.0","原","1:25.2","ハナ","14.0","148.5","36.1","14-12","美浦小手川","470(-4)","https://race.netkeiba.com/race/result.html?race_id=202505020307&rf=race_list"
"83","10","2025年5月3日","東京","7R","4歳以上1勝クラス","ダ1400m (左)","13:35","晴","重","10","2","4","ミスヨシゼン","牝4","牝","4","56.0","北村宏","1:25.3","3/4","6.0","16.6","36.4","6-9","美浦本間","494(+12)","https://race.netkeiba.com/race/result.html?race_id=202505020307&rf=race_list"
"84","11","2025年5月3日","東京","7R","4歳以上1勝クラス","ダ1400m (左)","13:35","晴","重","11","4","7","ネオゴールド","牡4","牡","4","58.0","津村","1:25.4","3/4","10.0","46.2","36.9","6-6","美浦鈴木伸","514(-6)","https://race.netkeiba.com/race/result.html?race_id=202505020307&rf=race_list"
"85","12","2025年5月3日","東京","7R","4歳以上1勝クラス","ダ1400m (左)","13:35","晴","重","12","7","14","スターチスブーケ","牝4","牝","4","56.0","石橋脩","1:25.8","2.1/2","12.0","52.2","36.7","14-12","美浦田中勝","492(0)","https://race.netkeiba.com/race/result.html?race_id=202505020307&rf=race_list"
"86","13","2025年5月3日","東京","7R","4歳以上1勝クラス","ダ1400m (左)","13:35","晴","重","13","2","3","ファーレンジョー","牡5","牡","5","58.0","小林凌","1:26.0","1.1/4","16.0","331.6","37.0","11-9","美浦蛯名利","464(-2)","https://race.netkeiba.com/race/result.html?race_id=202505020307&rf=race_list"
"87","14","2025年5月3日","東京","7R","4歳以上1勝クラス","ダ1400m (左)","13:35","晴","重","14","6","11","エリム","牝5","牝","5","56.0","野中","1:26.0","ハナ","8.0","27.3","37.9","1-2","美浦上原博","454(+12)","https://race.netkeiba.com/race/result.html?race_id=202505020307&rf=race_list"
"88","15","2025年5月3日","東京","7R","4歳以上1勝クラス","ダ1400m (左)","13:35","晴","重","15","5","10","リュクスレオン","牡4","牡","4","58.0","吉田豊","1:27.2","7","9.0","45.6","37.8","13-15","美浦高柳瑞","484(+6)","https://race.netkeiba.com/race/result.html?race_id=202505020307&rf=race_list"
"89","16","2025年5月3日","東京","7R","4歳以上1勝クラス","ダ1400m (左)","13:35","晴","重","16","5","9","サリーピルエット","牡5","牡","5","57.0","☆西塚","1:27.4","1","13.0","125.1","37.6","16-16","美浦鈴木伸","518(+8)","https://race.netkeiba.com/race/result.html?race_id=202505020307&rf=race_list"
