"autoNo","No","開催日","開催地","レースNo","レース名","距離","発走時刻","天候","馬場","着順","枠","馬番","馬名","性齢","gender","age","斤量","騎手","タイム","着差","人気","単勝オッズ","後3F","コーナー通過順","厩舎","馬体重(増減)","url"
"15","15","2025年2月1日","東京","1R","3歳未勝利","ダ1400m (左)","10:10","晴","良","15","3","5","キタノルシール","牝3","牝","3","55.0","小林凌","1:28.7","1.3/4","15.0","415.2","37.8","15-14","美浦小西","448(0)","https://race.netkeiba.com/race/result.html?race_id=202505010101&rf=race_list"
"16","16","2025年2月1日","東京","1R","3歳未勝利","ダ1400m (左)","10:10","晴","良","16","6","11","メイショウヒンカク","セ3","セ","3","57.0","木幡育","1:29.2","3","10.0","137.2","37.4","16-16","美浦蛯名正","492(0)","https://race.netkeiba.com/race/result.html?race_id=202505010101&rf=race_list"
"17","1","2025年2月1日","東京","2R","3歳未勝利","ダ2100m (左)","10:40","晴","良","1","5","8","ファミーユウルーズ","牡3","牡","3","57.0","武藤","2:15.5","","4.0","6.5","38.8","2-2-2-2","美浦武藤","526(-2)","https://race.netkeiba.com/race/result.html?race_id=202505010102&rf=race_list"
"18","2","2025年2月1日","東京","2R","3歳未勝利","ダ2100m (左)","10:40","晴","良","2","4","6","シュガーハイ","牡3","牡","3","57.0","横山和","2:16.1","3.1/2","2.0","4.3","39.2","4-3-3-3","美浦加藤士","506(-2)","https://race.netkeiba.com/race/result.html?race_id=202505010102&rf=race_list"
"19","3","2025年2月1日","東京","2R","3歳未勝利","ダ2100m (左)","10:40","晴","良","3","4","5","フィールザゴールド","牡3","牡","3","57.0","横山武","2:16.3","1.1/4","3.0","5.9","39.7","1-1-1-1","美浦岩戸","438(+2)","https://race.netkeiba.com/race/result.html?race_id=202505010102&rf=race_list"
"20","4","2025年2月1日","東京","2R","3歳未勝利","ダ2100m (左)","10:40","晴","良","4","8","14","グロワールスカイ","牡3","牡","3","54.0","▲長浜","2:16.8","2.1/2","11.0","60.4","39.8","2-3-3-3","美浦加藤士","480(+2)","https://race.netkeiba.com/race/result.html?race_id=202505010102&rf=race_list"
"21","5","2025年2月1日","東京","2R","3歳未勝利","ダ2100m (左)","10:40","晴","良","5","7","11","ネイチャーズロウ","牡3","牡","3","57.0","菅原明","2:17.0","1.1/4","1.0","3.9","39.7","5-6-6-5","美浦大竹","500(0)","https://race.netkeiba.com/race/result.html?race_id=202505010102&rf=race_list"
"22","6","2025年2月1日","東京","2R","3歳未勝利","ダ2100m (左)","10:40","晴","良","6","7","12","ホークライト","セ3","セ","3","57.0","木幡巧","2:17.0","ハナ","6.0","8.7","39.1","12-12-11-11","美浦中舘","490(-2)","https://race.netkeiba.com/race/result.html?race_id=202505010102&rf=race_list"
"23","7","2025年2月1日","東京","2R","3歳未勝利","ダ2100m (左)","10:40","晴","良","7","5","7","マブアンドフェール","牡3","牡","3","57.0","内田博","2:17.2","1.1/2","8.0","19.4","39.7","5-6-6-7","美浦古賀","524(-4)","https://race.netkeiba.com/race/result.html?race_id=202505010102&rf=race_list"
"24","8","2025年2月1日","東京","2R","3歳未勝利","ダ2100m (左)","10:40","晴","良","8","8","13","マシェリアムール","牝3","牝","3","55.0","丸田","2:17.3","クビ","14.0","246.1","39.2","10-10-11-12","美浦高橋文","460(0)","https://race.netkeiba.com/race/result.html?race_id=202505010102&rf=race_list"
"25","9","2025年2月1日","東京","2R","3歳未勝利","ダ2100m (左)","10:40","晴","良","9","1","1","カフェノーチェ","牡3","牡","3","57.0","北村宏","2:17.5","1.1/2","7.0","12.9","39.4","12-12-13-12","美浦古賀","530(0)","https://race.netkeiba.com/race/result.html?race_id=202505010102&rf=race_list"
"26","10","2025年2月1日","東京","2R","3歳未勝利","ダ2100m (左)","10:40","晴","良","10","2","2","オンクラウドナイン","牡3","牡","3","57.0","幸","2:17.5","アタマ","10.0","54.3","39.1","14-14-14-14","美浦和田郎","514(-6)","https://race.netkeiba.com/race/result.html?race_id=202505010102&rf=race_list"
"27","11","2025年2月1日","東京","2R","3歳未勝利","ダ2100m (左)","10:40","晴","良","11","6","10","トウショウクラウド","牡3","牡","3","57.0","岩部","2:17.7","1.1/4","9.0","45.0","40.1","9-8-8-7","美浦萱野","458(+6)","https://race.netkeiba.com/race/result.html?race_id=202505010102&rf=race_list"
"28","12","2025年2月1日","東京","2R","3歳未勝利","ダ2100m (左)","10:40","晴","良","12","3","3","ヘビーキュー","牡3","牡","3","57.0","江田照","2:18.5","5","5.0","7.8","40.8","5-8-8-9","美浦矢嶋","582(0)","https://race.netkeiba.com/race/result.html?race_id=202505010102&rf=race_list"
"29","13","2025年2月1日","東京","2R","3歳未勝利","ダ2100m (左)","10:40","晴","良","13","3","4","スペースリーガ","牡3","牡","3","56.0","☆原","2:18.7","1","12.0","80.2","40.9","10-10-8-9","美浦森一","474(+20)","https://race.netkeiba.com/race/result.html?race_id=202505010102&rf=race_list"
"30","14","2025年2月1日","東京","2R","3歳未勝利","ダ2100m (左)","10:40","晴","良","14","6","9","ワンダーレイザー","牡3","牡","3","57.0","柴田大","2:19.9","7","13.0","145.7","42.6","5-5-5-5","美浦畠山","522(-12)","https://race.netkeiba.com/race/result.html?race_id=202505010102&rf=race_list"
"31","1","2025年2月1日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","1","1","1","ユーディキウム","牝3","牝","3","55.0","木幡巧","1:39.7","","4.0","10.8","38.4","4-4","美浦黒岩","488(+10)","https://race.netkeiba.com/race/result.html?race_id=202505010103&rf=race_list"
"32","2","2025年2月1日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","2","5","10","シャンハイナイト","牝3","牝","3","55.0","江田照","1:39.8","1/2","5.0","12.4","38.7","2-2","美浦村田","464(+2)","https://race.netkeiba.com/race/result.html?race_id=202505010103&rf=race_list"
"33","3","2025年2月1日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","3","5","9","アオイハナミチ","牝3","牝","3","52.0","▲長浜","1:40.1","1.1/2","15.0","309.4","38.0","12-12","美浦高橋文","438(+6)","https://race.netkeiba.com/race/result.html?race_id=202505010103&rf=race_list"
"34","4","2025年2月1日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","4","7","14","メリーサウンド","牝3","牝","3","55.0","キング","1:40.2","3/4","7.0","15.8","38.7","7-7","美浦小笠","448(-2)","https://race.netkeiba.com/race/result.html?race_id=202505010103&rf=race_list"
"35","5","2025年2月1日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","5","3","5","プリティパール","牝3","牝","3","55.0","幸","1:40.2","クビ","14.0","232.7","37.8","14-14","美浦大和田","416(-4)","https://race.netkeiba.com/race/result.html?race_id=202505010103&rf=race_list"
"36","6","2025年2月1日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","6","8","15","ロフティストーリー","牝3","牝","3","55.0","田辺","1:40.3","3/4","3.0","5.2","38.7","9-7","美浦久保田","496(-2)","https://race.netkeiba.com/race/result.html?race_id=202505010103&rf=race_list"
"37","7","2025年2月1日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","7","4","8","ネクストダンサー","牝3","牝","3","55.0","横山武","1:40.5","1","1.0","3.0","38.4","12-12","美浦伊藤圭","478(-2)","https://race.netkeiba.com/race/result.html?race_id=202505010103&rf=race_list"
"38","8","2025年2月1日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","8","6","12","ウェルカムホーム","牝3","牝","3","55.0","津村","1:40.7","1.1/4","9.0","32.0","39.4","4-4","美浦水野","428(-4)","https://race.netkeiba.com/race/result.html?race_id=202505010103&rf=race_list"
"39","9","2025年2月1日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","9","1","2","ボンジュールアスク","牝3","牝","3","55.0","横山和","1:40.7","アタマ","10.0","76.3","38.8","11-11","美浦斎藤誠","448(+10)","https://race.netkeiba.com/race/result.html?race_id=202505010103&rf=race_list"
"40","10","2025年2月1日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","10","2","3","フィルトラージュ","牝3","牝","3","55.0","杉原","1:40.9","1","13.0","174.3","38.2","16-16","美浦小島","474(0)","https://race.netkeiba.com/race/result.html?race_id=202505010103&rf=race_list"
"41","11","2025年2月1日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","11","6","11","ラッフルズドリーム","牝3","牝","3","55.0","野中","1:41.2","2","6.0","14.0","39.7","9-7","美浦宮田","468(+4)","https://race.netkeiba.com/race/result.html?race_id=202505010103&rf=race_list"
"42","12","2025年2月1日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","12","7","13","ユナクイーン","牝3","牝","3","55.0","木幡育","1:41.2","クビ","11.0","104.9","39.9","4-4","美浦松永康","492(+4)","https://race.netkeiba.com/race/result.html?race_id=202505010103&rf=race_list"
"43","13","2025年2月1日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","13","8","16","フローラルデザイン","牝3","牝","3","55.0","北村宏","1:41.6","2.1/2","8.0","23.2","40.1","7-7","美浦畠山","456(+4)","https://race.netkeiba.com/race/result.html?race_id=202505010103&rf=race_list"
"44","14","2025年2月1日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","14","3","6","フィールオーサム","牝3","牝","3","55.0","菅原明","1:41.9","1.3/4","2.0","3.2","40.8","2-2","美浦岩戸","442(+2)","https://race.netkeiba.com/race/result.html?race_id=202505010103&rf=race_list"
"45","15","2025年2月1日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","15","4","7","ノースカトレア","牝3","牝","3","55.0","大野","1:42.3","2.1/2","12.0","142.1","39.9","14-14","美浦和田勇","502(+2)","https://race.netkeiba.com/race/result.html?race_id=202505010103&rf=race_list"
"46","16","2025年2月1日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","16","2","4","アルデココ","牝3","牝","3","54.0","☆原","1:45.0","大","16.0","310.2","43.9","1-1","美浦矢野","478(+4)","https://race.netkeiba.com/race/result.html?race_id=202505010103&rf=race_list"
"47","1","2025年2月1日","東京","4R","3歳1勝クラス","ダ1600m (左)","11:40","晴","良","1","6","8","ヘニーガイスト","牡3","牡","3","57.0","横山武","1:37.2","","1.0","1.7","36.1","4-3","美浦加藤征","518(+4)","https://race.netkeiba.com/race/result.html?race_id=202505010104&rf=race_list"
"48","2","2025年2月1日","東京","4R","3歳1勝クラス","ダ1600m (左)","11:40","晴","良","2","4","4","タガノバビロン","牡3","牡","3","57.0","三浦","1:37.5","2","3.0","7.8","35.5","10-11","栗東西園翔","512(0)","https://race.netkeiba.com/race/result.html?race_id=202505010104&rf=race_list"
"49","3","2025年2月1日","東京","4R","3歳1勝クラス","ダ1600m (左)","11:40","晴","良","3","2","2","サノノワンダー","牡3","牡","3","57.0","菅原明","1:38.1","3.1/2","9.0","40.2","36.2","10-10","美浦栗田","530(-2)","https://race.netkeiba.com/race/result.html?race_id=202505010104&rf=race_list"
"50","4","2025年2月1日","東京","4R","3歳1勝クラス","ダ1600m (左)","11:40","晴","良","4","5","6","ベリタバグス","牡3","牡","3","57.0","キング","1:38.1","クビ","2.0","3.8","36.3","8-7","美浦森一","480(0)","https://race.netkeiba.com/race/result.html?race_id=202505010104&rf=race_list"
"51","5","2025年2月1日","東京","4R","3歳1勝クラス","ダ1600m (左)","11:40","晴","良","5","8","13","クラリネットソナタ","牝3","牝","3","55.0","戸崎圭","1:38.4","1.1/2","6.0","18.7","37.0","5-5","美浦田中博","496(+14)","https://race.netkeiba.com/race/result.html?race_id=202505010104&rf=race_list"
"52","6","2025年2月1日","東京","4R","3歳1勝クラス","ダ1600m (左)","11:40","晴","良","6","6","9","バタール","牡3","牡","3","57.0","内田博","1:38.7","1.1/2","4.0","16.1","36.9","5-7","美浦鹿戸","546(+6)","https://race.netkeiba.com/race/result.html?race_id=202505010104&rf=race_list"
"53","7","2025年2月1日","東京","4R","3歳1勝クラス","ダ1600m (左)","11:40","晴","良","7","7","10","シンビリーブ","牡3","牡","3","57.0","団野","1:38.9","1.1/2","7.0","22.1","38.1","1-1","栗東森秀","520(-2)","https://race.netkeiba.com/race/result.html?race_id=202505010104&rf=race_list"
"54","8","2025年2月1日","東京","4R","3歳1勝クラス","ダ1600m (左)","11:40","晴","良","8","5","7","ロードリベラシオン","牡3","牡","3","57.0","横山和","1:39.5","3.1/2","8.0","24.7","37.7","8-7","美浦尾形","494(0)","https://race.netkeiba.com/race/result.html?race_id=202505010104&rf=race_list"
"55","9","2025年2月1日","東京","4R","3歳1勝クラス","ダ1600m (左)","11:40","晴","良","9","7","11","リュキア","牡3","牡","3","57.0","木幡巧","1:39.7","1.1/2","12.0","166.5","38.8","2-2","美浦牧","474(+2)","https://race.netkeiba.com/race/result.html?race_id=202505010104&rf=race_list"
"56","10","2025年2月1日","東京","4R","3歳1勝クラス","ダ1600m (左)","11:40","晴","良","10","3","3","チンプンカンプン","牡3","牡","3","57.0","柴田大","1:39.8","1/2","11.0","152.5","38.2","5-6","美浦奥平","468(-4)","https://race.netkeiba.com/race/result.html?race_id=202505010104&rf=race_list"
"57","11","2025年2月1日","東京","4R","3歳1勝クラス","ダ1600m (左)","11:40","晴","良","11","8","12","マリブオレンジ","牝3","牝","3","55.0","田辺","1:39.9","クビ","5.0","17.7","38.8","3-3","栗東福永","448(+2)","https://race.netkeiba.com/race/result.html?race_id=202505010104&rf=race_list"
"58","12","2025年2月1日","東京","4R","3歳1勝クラス","ダ1600m (左)","11:40","晴","良","12","4","5","イッシンフラン","牝3","牝","3","55.0","江田照","1:41.2","8","10.0","139.8","38.4","13-13","美浦竹内","444(-4)","https://race.netkeiba.com/race/result.html?race_id=202505010104&rf=race_list"
"59","13","2025年2月1日","東京","4R","3歳1勝クラス","ダ1600m (左)","11:40","晴","良","13","1","1","アリオーンスマイル","牡3","牡","3","57.0","小林凌","1:41.6","2","13.0","597.7","39.0","10-12","美浦土田","454(+6)","https://race.netkeiba.com/race/result.html?race_id=202505010104&rf=race_list"
"60","1","2025年2月1日","東京","5R","3歳新馬","芝1600m (左D)","12:30","晴","良","1","4","8","マテンロウバローズ","牡3","牡","3","57.0","横山典","1:35.8","","2.0","4.2","34.7","4-5","栗東昆","474(0)","https://race.netkeiba.com/race/result.html?race_id=202505010105&rf=race_list"
"61","2","2025年2月1日","東京","5R","3歳新馬","芝1600m (左D)","12:30","晴","良","2","8","15","セゾンデフィーユ","牝3","牝","3","55.0","津村","1:35.9","3/4","1.0","2.5","34.6","7-7","美浦稲垣","470(0)","https://race.netkeiba.com/race/result.html?race_id=202505010105&rf=race_list"
"62","3","2025年2月1日","東京","5R","3歳新馬","芝1600m (左D)","12:30","晴","良","3","4","7","ヴノ","牡3","牡","3","57.0","菅原明","1:36.0","1/2","5.0","10.3","35.1","4-3","栗東野中","470(0)","https://race.netkeiba.com/race/result.html?race_id=202505010105&rf=race_list"
"63","4","2025年2月1日","東京","5R","3歳新馬","芝1600m (左D)","12:30","晴","良","4","2","4","タカミノガコイ","牡3","牡","3","57.0","大野","1:36.6","3.1/2","9.0","51.7","34.1","14-13","美浦栗田","526(0)","https://race.netkeiba.com/race/result.html?race_id=202505010105&rf=race_list"
"64","5","2025年2月1日","東京","5R","3歳新馬","芝1600m (左D)","12:30","晴","良","5","1","2","ヨカゼ","牝3","牝","3","55.0","宮崎","1:36.7","3/4","11.0","61.1","35.9","2-2","美浦嘉藤","478(0)","https://race.netkeiba.com/race/result.html?race_id=202505010105&rf=race_list"
"65","6","2025年2月1日","東京","5R","3歳新馬","芝1600m (左D)","12:30","晴","良","6","5","10","ペイシャヴァルワン","牝3","牝","3","55.0","木幡初","1:36.7","クビ","14.0","169.4","35.4","8-7","美浦粕谷","408(0)","https://race.netkeiba.com/race/result.html?race_id=202505010105&rf=race_list"
"66","7","2025年2月1日","東京","5R","3歳新馬","芝1600m (左D)","12:30","晴","良","7","1","1","ピースフルゴールド","牝3","牝","3","55.0","幸","1:36.8","アタマ","4.0","7.8","36.2","1-1","美浦斎藤誠","470(0)","https://race.netkeiba.com/race/result.html?race_id=202505010105&rf=race_list"
"67","8","2025年2月1日","東京","5R","3歳新馬","芝1600m (左D)","12:30","晴","良","8","3","6","ワカムシャ","牡3","牡","3","56.0","☆原","1:36.8","アタマ","7.0","20.0","35.9","2-3","美浦矢野","500(0)","https://race.netkeiba.com/race/result.html?race_id=202505010105&rf=race_list"
"68","9","2025年2月1日","東京","5R","3歳新馬","芝1600m (左D)","12:30","晴","良","9","7","13","ダノンブロッサム","牝3","牝","3","55.0","横山武","1:36.8","クビ","3.0","5.2","34.5","13-12","美浦尾関","432(0)","https://race.netkeiba.com/race/result.html?race_id=202505010105&rf=race_list"
"69","10","2025年2月1日","東京","5R","3歳新馬","芝1600m (左D)","12:30","晴","良","10","7","14","インマイハート","牝3","牝","3","55.0","松岡","1:37.4","3.1/2","10.0","55.0","36.3","4-5","美浦水野","450(0)","https://race.netkeiba.com/race/result.html?race_id=202505010105&rf=race_list"
"70","11","2025年2月1日","東京","5R","3歳新馬","芝1600m (左D)","12:30","晴","良","11","6","11","カールルイコ","牝3","牝","3","55.0","岩部","1:37.4","クビ","12.0","147.8","35.3","11-11","美浦南田","430(0)","https://race.netkeiba.com/race/result.html?race_id=202505010105&rf=race_list"
"71","12","2025年2月1日","東京","5R","3歳新馬","芝1600m (左D)","12:30","晴","良","12","3","5","ファイアーレッド","牝3","牝","3","52.0","▲長浜","1:38.0","3.1/2","8.0","46.3","35.0","15-15","美浦尾形","402(0)","https://race.netkeiba.com/race/result.html?race_id=202505010105&rf=race_list"
"72","13","2025年2月1日","東京","5R","3歳新馬","芝1600m (左D)","12:30","晴","良","13","2","3","ジャヴェール","牡3","牡","3","57.0","長岡","1:38.0","アタマ","15.0","170.8","36.3","9-9","美浦松山","470(0)","https://race.netkeiba.com/race/result.html?race_id=202505010105&rf=race_list"
"73","14","2025年2月1日","東京","5R","3歳新馬","芝1600m (左D)","12:30","晴","良","14","6","12","ヴェントドーロ","牝3","牝","3","55.0","伊藤","1:38.1","1/2","13.0","151.7","35.1","15-15","美浦石毛","408(0)","https://race.netkeiba.com/race/result.html?race_id=202505010105&rf=race_list"
"74","15","2025年2月1日","東京","5R","3歳新馬","芝1600m (左D)","12:30","晴","良","15","8","16","アスクガンバーレ","牡3","牡","3","57.0","団野","1:39.2","7","6.0","17.8","36.4","12-14","栗東福永","458(0)","https://race.netkeiba.com/race/result.html?race_id=202505010105&rf=race_list"
"75","16","2025年2月1日","東京","5R","3歳新馬","芝1600m (左D)","12:30","晴","良","16","5","9","アンスリウムリリー","牝3","牝","3","55.0","嶋田","1:39.3","1/2","16.0","180.0","37.6","9-9","美浦鈴木慎","468(0)","https://race.netkeiba.com/race/result.html?race_id=202505010105&rf=race_list"
"76","1","2025年2月1日","東京","6R","3歳未勝利","芝1800m (左D)","13:05","晴","良","1","2","4","タイセイプランセス","牝3","牝","3","55.0","石橋脩","1:49.2","","6.0","12.1","34.0","2-2-2","美浦池上","406(-6)","https://race.netkeiba.com/race/result.html?race_id=202505010106&rf=race_list"
"77","2","2025年2月1日","東京","6R","3歳未勝利","芝1800m (左D)","13:05","晴","良","2","6","12","オプレントジュエル","牝3","牝","3","55.0","三浦","1:49.4","1.1/4","2.0","3.5","33.6","8-8-7","美浦田村","520(0)","https://race.netkeiba.com/race/result.html?race_id=202505010106&rf=race_list"
"78","3","2025年2月1日","東京","6R","3歳未勝利","芝1800m (左D)","13:05","晴","良","3","4","7","カフェロワドール","牡3","牡","3","57.0","横山和","1:49.4","アタマ","7.0","18.4","34.3","1-1-1","美浦嘉藤","490(+4)","https://race.netkeiba.com/race/result.html?race_id=202505010106&rf=race_list"
"79","4","2025年2月1日","東京","6R","3歳未勝利","芝1800m (左D)","13:05","晴","良","4","7","14","マキャベリー","牝3","牝","3","55.0","菅原明","1:49.4","アタマ","5.0","12.0","34.1","2-2-3","美浦黒岩","474(+2)","https://race.netkeiba.com/race/result.html?race_id=202505010106&rf=race_list"
"80","5","2025年2月1日","東京","6R","3歳未勝利","芝1800m (左D)","13:05","晴","良","5","6","11","スペードギニー","牡3","牡","3","57.0","戸崎圭","1:49.5","1/2","1.0","3.3","34.0","5-6-6","美浦武井","468(+8)","https://race.netkeiba.com/race/result.html?race_id=202505010106&rf=race_list"
"81","6","2025年2月1日","東京","6R","3歳未勝利","芝1800m (左D)","13:05","晴","良","6","1","1","キューティリップ","牝3","牝","3","55.0","松岡","1:49.7","1.1/4","3.0","4.5","34.0","7-6-7","美浦戸田","466(+18)","https://race.netkeiba.com/race/result.html?race_id=202505010106&rf=race_list"
"82","7","2025年2月1日","東京","6R","3歳未勝利","芝1800m (左D)","13:05","晴","良","7","1","2","ストラスブール","牡3","牡","3","57.0","木幡巧","1:49.8","アタマ","13.0","144.1","34.5","4-4-3","美浦牧","450(+4)","https://race.netkeiba.com/race/result.html?race_id=202505010106&rf=race_list"
"83","8","2025年2月1日","東京","6R","3歳未勝利","芝1800m (左D)","13:05","晴","良","8","7","13","マイネルアレス","牡3","牡","3","57.0","横山武","1:49.8","クビ","4.0","8.6","33.5","13-13-13","美浦相沢","444(+4)","https://race.netkeiba.com/race/result.html?race_id=202505010106&rf=race_list"
"84","9","2025年2月1日","東京","6R","3歳未勝利","芝1800m (左D)","13:05","晴","良","9","2","3","エポカリーナ","牡3","牡","3","57.0","杉原","1:49.8","クビ","16.0","573.0","34.4","5-4-5","美浦土田","450(-4)","https://race.netkeiba.com/race/result.html?race_id=202505010106&rf=race_list"
"85","10","2025年2月1日","東京","6R","3歳未勝利","芝1800m (左D)","13:05","晴","良","10","4","8","シンデレラダッシュ","牝3","牝","3","54.0","☆原","1:49.8","ハナ","9.0","47.2","33.7","10-11-10","美浦宮田","442(+6)","https://race.netkeiba.com/race/result.html?race_id=202505010106&rf=race_list"
"86","11","2025年2月1日","東京","6R","3歳未勝利","芝1800m (左D)","13:05","晴","良","11","3","6","レディーフランシス","牝3","牝","3","55.0","田辺","1:50.0","1","8.0","23.9","34.2","8-8-7","美浦和田勇","446(-4)","https://race.netkeiba.com/race/result.html?race_id=202505010106&rf=race_list"
"87","12","2025年2月1日","東京","6R","3歳未勝利","芝1800m (左D)","13:05","晴","良","12","8","15","ナリノボガート","牡3","牡","3","54.0","▲長浜","1:50.3","2","11.0","106.9","33.6","15-15-16","美浦上原博","462(+6)","https://race.netkeiba.com/race/result.html?race_id=202505010106&rf=race_list"
"88","13","2025年2月1日","東京","6R","3歳未勝利","芝1800m (左D)","13:05","晴","良","13","5","9","ピュルテ","牝3","牝","3","55.0","嶋田","1:50.4","1","10.0","60.8","34.3","10-11-10","美浦手塚","422(-6)","https://race.netkeiba.com/race/result.html?race_id=202505010106&rf=race_list"
"89","14","2025年2月1日","東京","6R","3歳未勝利","芝1800m (左D)","13:05","晴","良","14","3","5","リュウノハミング","牝3","牝","3","52.0","▲佐藤","1:50.5","クビ","14.0","363.0","34.4","10-10-10","美浦伊藤伸","448(+4)","https://race.netkeiba.com/race/result.html?race_id=202505010106&rf=race_list"
"90","15","2025年2月1日","東京","6R","3歳未勝利","芝1800m (左D)","13:05","晴","良","15","5","10","ブライトライツ","牡3","牡","3","57.0","大野","1:51.8","8","15.0","511.9","35.2","15-15-15","美浦畠山","442(+14)","https://race.netkeiba.com/race/result.html?race_id=202505010106&rf=race_list"
