"autoNo","No","開催日","開催地","レースNo","レース名","距離","発走時刻","天候","馬場","着順","枠","馬番","馬名","性齢","gender","age","斤量","騎手","タイム","着差","人気","単勝オッズ","後3F","コーナー通過順","厩舎","馬体重(増減)","url"
"32","16","2025年2月22日","東京","2R","3歳1勝クラス","ダ1400m (左)","10:40","晴","良","16","4","7","ウインギャラン","牡3","牡","3","57.0","原田和","1:30.1","9","15.0","483.0","41.5","2-2","美浦水野","504(-3)","https://race.netkeiba.com/race/result.html?race_id=202505010702&rf=race_list"
"33","1","2025年2月22日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","1","5","9","プルシャプラ","牡3","牡","3","57.0","北村宏","1:40.3","","4.0","7.3","36.4","7-7","美浦池上","514(+2)","https://race.netkeiba.com/race/result.html?race_id=202505010703&rf=race_list"
"34","2","2025年2月22日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","2","5","10","ピコシー","牡3","牡","3","57.0","鮫島駿","1:40.3","ハナ","2.0","6.7","36.6","5-4","美浦奥村武","474(+10)","https://race.netkeiba.com/race/result.html?race_id=202505010703&rf=race_list"
"35","3","2025年2月22日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","3","2","3","アールプロスト","牡3","牡","3","57.0","藤岡佑","1:40.9","3.1/2","5.0","8.2","36.6","11-10","美浦伊藤大","516(+30)","https://race.netkeiba.com/race/result.html?race_id=202505010703&rf=race_list"
"36","4","2025年2月22日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","4","4","7","ロングウェイホーム","牡3","牡","3","57.0","嶋田","1:41.0","1/2","1.0","2.2","37.2","5-4","美浦伊坂","526(0)","https://race.netkeiba.com/race/result.html?race_id=202505010703&rf=race_list"
"37","5","2025年2月22日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","5","8","16","トーセンペネロペ","牝3","牝","3","55.0","原田和","1:41.2","1.1/4","3.0","7.2","37.7","3-3","美浦小野","442(0)","https://race.netkeiba.com/race/result.html?race_id=202505010703&rf=race_list"
"38","6","2025年2月22日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","6","3","6","グラスグリード","牡3","牡","3","57.0","木幡巧","1:41.4","1.1/4","13.0","123.5","36.7","14-14","美浦小笠","452(0)","https://race.netkeiba.com/race/result.html?race_id=202505010703&rf=race_list"
"39","7","2025年2月22日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","7","6","11","トリプルバレル","牡3","牡","3","57.0","横山和","1:41.5","3/4","8.0","30.9","37.2","10-10","美浦稲垣","484(+16)","https://race.netkeiba.com/race/result.html?race_id=202505010703&rf=race_list"
"40","8","2025年2月22日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","8","2","4","ディースプレマシー","牡3","牡","3","57.0","石橋脩","1:41.5","クビ","9.0","37.9","37.4","7-8","美浦牧","452(0)","https://race.netkeiba.com/race/result.html?race_id=202505010703&rf=race_list"
"41","9","2025年2月22日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","9","7","14","グレイスザクラウン","セ3","セ","3","56.0","☆原","1:41.6","クビ","10.0","66.0","38.2","1-2","美浦上原博","502(-6)","https://race.netkeiba.com/race/result.html?race_id=202505010703&rf=race_list"
"42","10","2025年2月22日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","10","7","13","タイキオーベロン","牡3","牡","3","56.0","☆高杉","1:42.1","3","7.0","26.9","38.4","4-4","美浦高木","450(0)","https://race.netkeiba.com/race/result.html?race_id=202505010703&rf=race_list"
"43","11","2025年2月22日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","11","1","1","キタノショウリュウ","牡3","牡","3","57.0","野中","1:42.1","クビ","12.0","89.9","37.5","13-13","美浦伊藤伸","486(+10)","https://race.netkeiba.com/race/result.html?race_id=202505010703&rf=race_list"
"44","12","2025年2月22日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","12","8","15","ベンメリア","セ3","セ","3","57.0","内田博","1:42.2","1/2","15.0","249.8","38.8","2-1","美浦高橋文","482(-4)","https://race.netkeiba.com/race/result.html?race_id=202505010703&rf=race_list"
"45","13","2025年2月22日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","13","1","2","アスコットロマン","牡3","牡","3","57.0","江田照","1:42.6","2.1/2","16.0","315.7","37.8","14-14","美浦天間","474(+2)","https://race.netkeiba.com/race/result.html?race_id=202505010703&rf=race_list"
"46","14","2025年2月22日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","14","4","8","ニシノベニトアイト","牡3","牡","3","57.0","田辺","1:42.7","1/2","6.0","9.5","38.3","11-12","美浦伊藤圭","480(-2)","https://race.netkeiba.com/race/result.html?race_id=202505010703&rf=race_list"
"47","15","2025年2月22日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","15","3","5","マイウェイ","牡3","牡","3","54.0","▲長浜","1:42.8","1/2","14.0","233.0","37.7","16-16","美浦高橋文","410(0)","https://race.netkeiba.com/race/result.html?race_id=202505010703&rf=race_list"
"48","16","2025年2月22日","東京","3R","3歳未勝利","ダ1600m (左)","11:10","晴","良","16","6","12","リネンフラッシュ","セ3","セ","3","57.0","柴田大","1:43.1","2","11.0","66.4","39.0","9-8","美浦粕谷","442(-24)","https://race.netkeiba.com/race/result.html?race_id=202505010703&rf=race_list"
"49","1","2025年2月22日","東京","4R","3歳新馬","ダ1600m (左)","11:40","晴","良","1","8","16","レッドエウロス","セ3","セ","3","56.0","☆原","1:40.5","","1.0","1.8","36.8","5-5","美浦田中博","468(0)","https://race.netkeiba.com/race/result.html?race_id=202505010704&rf=race_list"
"50","2","2025年2月22日","東京","4R","3歳新馬","ダ1600m (左)","11:40","晴","良","2","1","2","オンザスクエア","牝3","牝","3","55.0","横山和","1:40.7","1.1/4","9.0","42.7","37.2","3-3","美浦上原佑","464(0)","https://race.netkeiba.com/race/result.html?race_id=202505010704&rf=race_list"
"51","3","2025年2月22日","東京","4R","3歳新馬","ダ1600m (左)","11:40","晴","良","3","3","6","ナッシングベター","牝3","牝","3","55.0","鮫島駿","1:40.9","1.1/2","6.0","21.1","37.8","1-1","美浦稲垣","460(0)","https://race.netkeiba.com/race/result.html?race_id=202505010704&rf=race_list"
"52","4","2025年2月22日","東京","4R","3歳新馬","ダ1600m (左)","11:40","晴","良","4","6","11","ミクニサンシャイン","牡3","牡","3","57.0","田辺","1:41.0","1/2","3.0","7.8","36.8","10-9","美浦久保田","526(0)","https://race.netkeiba.com/race/result.html?race_id=202505010704&rf=race_list"
"53","5","2025年2月22日","東京","4R","3歳新馬","ダ1600m (左)","11:40","晴","良","5","5","9","アーバリアンジム","牡3","牡","3","57.0","横山武","1:41.1","1/2","4.0","8.7","37.9","2-2","栗東矢作","452(0)","https://race.netkeiba.com/race/result.html?race_id=202505010704&rf=race_list"
"54","6","2025年2月22日","東京","4R","3歳新馬","ダ1600m (左)","11:40","晴","良","6","8","15","デルマエアロール","牝3","牝","3","55.0","杉原","1:41.2","1/2","10.0","47.0","37.0","9-9","美浦大和田","458(0)","https://race.netkeiba.com/race/result.html?race_id=202505010704&rf=race_list"
"55","7","2025年2月22日","東京","4R","3歳新馬","ダ1600m (左)","11:40","晴","良","7","4","7","マリノフレイヤ","牝3","牝","3","55.0","大野","1:41.4","1","15.0","198.1","37.5","7-7","美浦鈴木慎","434(0)","https://race.netkeiba.com/race/result.html?race_id=202505010704&rf=race_list"
"56","8","2025年2月22日","東京","4R","3歳新馬","ダ1600m (左)","11:40","晴","良","8","1","1","タイキインドラ","牡3","牡","3","57.0","北村宏","1:41.5","3/4","12.0","65.2","37.0","13-12","美浦大竹","506(0)","https://race.netkeiba.com/race/result.html?race_id=202505010704&rf=race_list"
"57","9","2025年2月22日","東京","4R","3歳新馬","ダ1600m (左)","11:40","晴","良","9","4","8","ザカート","牝3","牝","3","55.0","江田照","1:41.8","1.3/4","8.0","29.0","38.4","3-3","美浦高柳瑞","456(0)","https://race.netkeiba.com/race/result.html?race_id=202505010704&rf=race_list"
"58","10","2025年2月22日","東京","4R","3歳新馬","ダ1600m (左)","11:40","晴","良","10","2","3","ロジピエルフ","牡3","牡","3","57.0","内田博","1:42.5","4","14.0","167.0","37.3","16-15","美浦稲垣","498(0)","https://race.netkeiba.com/race/result.html?race_id=202505010704&rf=race_list"
"59","11","2025年2月22日","東京","4R","3歳新馬","ダ1600m (左)","11:40","晴","良","11","5","10","バークテソーロ","牡3","牡","3","57.0","木幡巧","1:42.5","ハナ","13.0","152.1","38.7","5-6","美浦稲垣","422(0)","https://race.netkeiba.com/race/result.html?race_id=202505010704&rf=race_list"
"60","12","2025年2月22日","東京","4R","3歳新馬","ダ1600m (左)","11:40","晴","良","12","3","5","テソリーノ","牡3","牡","3","57.0","戸崎圭","1:42.6","クビ","2.0","6.1","38.3","10-11","美浦青木","564(0)","https://race.netkeiba.com/race/result.html?race_id=202505010704&rf=race_list"
"61","13","2025年2月22日","東京","4R","3歳新馬","ダ1600m (左)","11:40","晴","良","13","2","4","タケルサバイバル","牡3","牡","3","56.0","☆高杉","1:42.6","クビ","7.0","22.9","37.4","13-15","美浦金成","512(0)","https://race.netkeiba.com/race/result.html?race_id=202505010704&rf=race_list"
"62","14","2025年2月22日","東京","4R","3歳新馬","ダ1600m (左)","11:40","晴","良","14","6","12","トリクロマティック","牡3","牡","3","57.0","石川","1:42.6","アタマ","5.0","14.2","38.6","7-7","美浦菊沢","474(0)","https://race.netkeiba.com/race/result.html?race_id=202505010704&rf=race_list"
"63","15","2025年2月22日","東京","4R","3歳新馬","ダ1600m (左)","11:40","晴","良","15","7","14","ロコモーション","牡3","牡","3","57.0","武藤","1:42.8","1","16.0","261.4","38.2","13-12","美浦武藤","482(0)","https://race.netkeiba.com/race/result.html?race_id=202505010704&rf=race_list"
"64","16","2025年2月22日","東京","4R","3歳新馬","ダ1600m (左)","11:40","晴","良","16","7","13","キングスズラン","牡3","牡","3","54.0","▲佐藤","1:42.9","3/4","11.0","48.5","38.4","10-12","美浦鈴木伸","526(0)","https://race.netkeiba.com/race/result.html?race_id=202505010704&rf=race_list"
"65","1","2025年2月22日","東京","5R","3歳未勝利","芝2400m (左D)","12:30","曇","良","1","5","10","ダノンピクチャー","牡3","牡","3","57.0","戸崎圭","2:28.5","","1.0","1.8","34.5","6-6-6-7","美浦田中博","476(+2)","https://race.netkeiba.com/race/result.html?race_id=202505010705&rf=race_list"
"66","2","2025年2月22日","東京","5R","3歳未勝利","芝2400m (左D)","12:30","曇","良","2","5","9","エリーナストーム","牝3","牝","3","55.0","横山武","2:28.5","クビ","2.0","4.5","34.8","2-3-3-3","美浦鹿戸","524(+12)","https://race.netkeiba.com/race/result.html?race_id=202505010705&rf=race_list"
"67","3","2025年2月22日","東京","5R","3歳未勝利","芝2400m (左D)","12:30","曇","良","3","7","13","レヴーズマン","牡3","牡","3","57.0","石川","2:28.7","1.1/4","4.0","8.2","34.4","10-10-8-10","美浦手塚","448(+6)","https://race.netkeiba.com/race/result.html?race_id=202505010705&rf=race_list"
"68","4","2025年2月22日","東京","5R","3歳未勝利","芝2400m (左D)","12:30","曇","良","4","1","2","ディアボリカドンナ","牝3","牝","3","52.0","▲長浜","2:28.8","3/4","8.0","47.8","34.7","8-9-8-8","美浦武井","456(0)","https://race.netkeiba.com/race/result.html?race_id=202505010705&rf=race_list"
"69","5","2025年2月22日","東京","5R","3歳未勝利","芝2400m (左D)","12:30","曇","良","5","2","4","ブリヤディアマンテ","牡3","牡","3","57.0","吉田豊","2:28.9","1/2","12.0","111.8","34.4","13-12-13-12","美浦小島","474(0)","https://race.netkeiba.com/race/result.html?race_id=202505010705&rf=race_list"
"70","6","2025年2月22日","東京","5R","3歳未勝利","芝2400m (左D)","12:30","曇","良","6","4","8","スタンピー","牝3","牝","3","55.0","内田博","2:29.5","4","7.0","37.1","35.7","4-4-4-4","美浦深山","464(+2)","https://race.netkeiba.com/race/result.html?race_id=202505010705&rf=race_list"
"71","7","2025年2月22日","東京","5R","3歳未勝利","芝2400m (左D)","12:30","曇","良","7","7","15","キャルミナス","牡3","牡","3","57.0","北村宏","2:29.6","1/2","14.0","142.3","35.0","16-14-14-14","美浦奥村武","482(+6)","https://race.netkeiba.com/race/result.html?race_id=202505010705&rf=race_list"
"72","8","2025年2月22日","東京","5R","3歳未勝利","芝2400m (左D)","12:30","曇","良","8","3","6","シンデレラダッシュ","牝3","牝","3","55.0","大野","2:29.6","クビ","6.0","29.0","35.5","13-14-12-8","美浦宮田","442(0)","https://race.netkeiba.com/race/result.html?race_id=202505010705&rf=race_list"
"73","9","2025年2月22日","東京","5R","3歳未勝利","芝2400m (左D)","12:30","曇","良","9","6","11","フーイナム","牡3","牡","3","57.0","松岡","2:29.7","クビ","10.0","92.7","36.1","2-2-2-1","美浦森一","492(-6)","https://race.netkeiba.com/race/result.html?race_id=202505010705&rf=race_list"
"74","10","2025年2月22日","東京","5R","3歳未勝利","芝2400m (左D)","12:30","曇","良","10","8","16","ボスポラス","牡3","牡","3","57.0","木幡巧","2:29.8","1/2","17.0","486.5","35.0","15-17-16-15","美浦和田郎","454(+2)","https://race.netkeiba.com/race/result.html?race_id=202505010705&rf=race_list"
"75","11","2025年2月22日","東京","5R","3歳未勝利","芝2400m (左D)","12:30","曇","良","11","8","18","リギーロ","牡3","牡","3","57.0","鮫島駿","2:29.9","3/4","3.0","8.1","36.0","8-6-4-4","美浦栗田","466(+4)","https://race.netkeiba.com/race/result.html?race_id=202505010705&rf=race_list"
"76","12","2025年2月22日","東京","5R","3歳未勝利","芝2400m (左D)","12:30","曇","良","12","3","5","ニシノイッキサス","牡3","牡","3","57.0","江田照","2:30.0","1/2","11.0","104.5","35.7","6-6-10-10","美浦村田","452(+6)","https://race.netkeiba.com/race/result.html?race_id=202505010705&rf=race_list"
"77","13","2025年2月22日","東京","5R","3歳未勝利","芝2400m (左D)","12:30","曇","良","13","2","3","レイデアスール","牡3","牡","3","57.0","武藤","2:30.0","アタマ","13.0","128.8","35.5","11-11-11-12","美浦栗田","512(0)","https://race.netkeiba.com/race/result.html?race_id=202505010705&rf=race_list"
"78","14","2025年2月22日","東京","5R","3歳未勝利","芝2400m (左D)","12:30","曇","良","14","8","17","ピュルテ","牝3","牝","3","55.0","嶋田","2:30.0","ハナ","15.0","209.8","36.2","5-4-6-4","美浦手塚","416(-6)","https://race.netkeiba.com/race/result.html?race_id=202505010705&rf=race_list"
"79","15","2025年2月22日","東京","5R","3歳未勝利","芝2400m (左D)","12:30","曇","良","15","1","1","リワードパシオン","牡3","牡","3","56.0","☆横山琉","2:30.1","1","16.0","364.9","35.2","16-16-16-17","美浦勢司","452(0)","https://race.netkeiba.com/race/result.html?race_id=202505010705&rf=race_list"
"80","16","2025年2月22日","東京","5R","3歳未勝利","芝2400m (左D)","12:30","曇","良","16","4","7","デンジエンド","牡3","牡","3","57.0","杉原","2:31.1","6","9.0","85.5","36.4","18-18-18-15","美浦小島","434(-2)","https://race.netkeiba.com/race/result.html?race_id=202505010705&rf=race_list"
"81","17","2025年2月22日","東京","5R","3歳未勝利","芝2400m (左D)","12:30","曇","良","17","7","14","カフェロワドール","牡3","牡","3","57.0","横山和","2:31.6","3","5.0","9.8","38.0","1-1-1-2","美浦嘉藤","494(+4)","https://race.netkeiba.com/race/result.html?race_id=202505010705&rf=race_list"
"82","18","2025年2月22日","東京","5R","3歳未勝利","芝2400m (左D)","12:30","曇","良","18","6","12","ダイユウルージュ","牝3","牝","3","52.0","▲佐藤","2:32.2","3.1/2","18.0","551.6","37.3","12-12-15-17","美浦松永康","412(-4)","https://race.netkeiba.com/race/result.html?race_id=202505010705&rf=race_list"
"83","1","2025年2月22日","東京","6R","3歳未勝利","芝1600m (左D)","13:05","曇","良","1","5","9","フォルテム","牡3","牡","3","54.0","▲長浜","1:35.4","","4.0","6.4","35.1","1-1","美浦千葉","474(+2)","https://race.netkeiba.com/race/result.html?race_id=202505010706&rf=race_list"
"84","2","2025年2月22日","東京","6R","3歳未勝利","芝1600m (左D)","13:05","曇","良","2","1","1","ノーブルライナー","牡3","牡","3","57.0","内田博","1:35.4","クビ","3.0","6.2","34.1","11-10","美浦中川","490(0)","https://race.netkeiba.com/race/result.html?race_id=202505010706&rf=race_list"
"85","3","2025年2月22日","東京","6R","3歳未勝利","芝1600m (左D)","13:05","曇","良","3","6","12","キアラメンテ","牝3","牝","3","55.0","戸崎圭","1:35.5","3/4","2.0","3.9","35.1","2-2","美浦鹿戸","434(+2)","https://race.netkeiba.com/race/result.html?race_id=202505010706&rf=race_list"
"86","4","2025年2月22日","東京","6R","3歳未勝利","芝1600m (左D)","13:05","曇","良","4","5","10","アルガムベイ","牡3","牡","3","57.0","北村宏","1:35.5","アタマ","7.0","16.8","34.6","6-7","美浦鹿戸","442(+2)","https://race.netkeiba.com/race/result.html?race_id=202505010706&rf=race_list"
"87","5","2025年2月22日","東京","6R","3歳未勝利","芝1600m (左D)","13:05","曇","良","5","3","6","ブルスカメンテ","牝3","牝","3","55.0","石川","1:35.6","1/2","5.0","10.2","34.3","10-10","美浦黒岩","416(+4)","https://race.netkeiba.com/race/result.html?race_id=202505010706&rf=race_list"
"88","6","2025年2月22日","東京","6R","3歳未勝利","芝1600m (左D)","13:05","曇","良","6","8","16","ハーモニーソング","牝3","牝","3","55.0","武藤","1:35.7","クビ","9.0","31.8","34.9","6-6","美浦田島","466(+16)","https://race.netkeiba.com/race/result.html?race_id=202505010706&rf=race_list"
"89","7","2025年2月22日","東京","6R","3歳未勝利","芝1600m (左D)","13:05","曇","良","7","2","3","サウンドリアン","牝3","牝","3","55.0","横山武","1:35.7","ハナ","6.0","15.8","35.1","3-3","美浦和田郎","428(0)","https://race.netkeiba.com/race/result.html?race_id=202505010706&rf=race_list"
