"autoNo","No","開催日","開催地","レースNo","レース名","距離","発走時刻","天候","馬場","着順","枠","馬番","馬名","性齢","gender","age","斤量","騎手","タイム","着差","人気","単勝オッズ","後3F","コーナー通過順","厩舎","馬体重(増減)","url"
"15","5","2024年9月28日","中山","2R","2歳未勝利","芝1200m (右 外C)","10:40","曇","良","5","5","6","リケアコンパンナ","牡2","牡","2","53.0","△小林勝","1:09.6","アタマ","9.0","168.0","34.8","7-7","美浦小野","452(0)","https://race.netkeiba.com/race/result.html?race_id=202406040802&rf=race_list"
"16","6","2024年9月28日","中山","2R","2歳未勝利","芝1200m (右 外C)","10:40","曇","良","6","4","4","フライエフェクト","牝2","牝","2","55.0","戸崎圭","1:09.7","3/4","2.0","4.3","35.3","3-3","美浦小野","432(-4)","https://race.netkeiba.com/race/result.html?race_id=202406040802&rf=race_list"
"17","7","2024年9月28日","中山","2R","2歳未勝利","芝1200m (右 外C)","10:40","曇","良","7","7","10","ソレイケドンチャン","牝2","牝","2","55.0","丹内","1:09.8","1/2","5.0","10.1","34.9","8-7","美浦岩戸","446(+10)","https://race.netkeiba.com/race/result.html?race_id=202406040802&rf=race_list"
"18","8","2024年9月28日","中山","2R","2歳未勝利","芝1200m (右 外C)","10:40","曇","良","8","2","2","アイビーガオー","牡2","牡","2","55.0","菊沢","1:10.0","1.1/2","7.0","125.6","35.5","4-3","美浦青木","434(0)","https://race.netkeiba.com/race/result.html?race_id=202406040802&rf=race_list"
"19","9","2024年9月28日","中山","2R","2歳未勝利","芝1200m (右 外C)","10:40","曇","良","9","8","12","パトリオティズム","牝2","牝","2","55.0","柴田大","1:10.1","クビ","13.0","489.8","34.9","11-10","美浦南田","414(+2)","https://race.netkeiba.com/race/result.html?race_id=202406040802&rf=race_list"
"20","10","2024年9月28日","中山","2R","2歳未勝利","芝1200m (右 外C)","10:40","曇","良","10","7","11","ニシノヘリオトロプ","牝2","牝","2","52.0","▲佐藤","1:10.8","4","8.0","152.3","35.8","9-9","美浦杉浦","430(-2)","https://race.netkeiba.com/race/result.html?race_id=202406040802&rf=race_list"
"21","11","2024年9月28日","中山","2R","2歳未勝利","芝1200m (右 外C)","10:40","曇","良","11","5","7","マインエンゼル","牝2","牝","2","52.0","▲石田","1:11.4","3.1/2","12.0","270.7","35.7","12-11","美浦萱野","452(+12)","https://race.netkeiba.com/race/result.html?race_id=202406040802&rf=race_list"
"22","12","2024年9月28日","中山","2R","2歳未勝利","芝1200m (右 外C)","10:40","曇","良","12","6","9","スターオブガイア","牡2","牡","2","55.0","丸田","1:11.7","1.3/4","11.0","270.3","35.5","13-12","美浦南田","442(+10)","https://race.netkeiba.com/race/result.html?race_id=202406040802&rf=race_list"
"23","13","2024年9月28日","中山","2R","2歳未勝利","芝1200m (右 外C)","10:40","曇","良","中止","8","13","ドゥフトブリューテ","牡2","牡","2","51.0","★大江比","","","10.0","240.3","","9-13","美浦武市","434(+4)","https://race.netkeiba.com/race/result.html?race_id=202406040802&rf=race_list"
"24","1","2024年9月28日","中山","3R","2歳未勝利","ダ1800m (右)","11:10","曇","良","1","7","14","トルショー","牡2","牡","2","55.0","モレイ","1:54.6","","2.0","3.7","38.7","3-3-2-2","美浦伊藤圭","464(-4)","https://race.netkeiba.com/race/result.html?race_id=202406040803&rf=race_list"
"25","2","2024年9月28日","中山","3R","2歳未勝利","ダ1800m (右)","11:10","曇","良","2","2","3","サムシャイン","牡2","牡","2","55.0","菅原明","1:55.0","2.1/2","4.0","5.2","37.7","14-13-13-10","美浦鈴木慎","478(0)","https://race.netkeiba.com/race/result.html?race_id=202406040803&rf=race_list"
"26","3","2024年9月28日","中山","3R","2歳未勝利","ダ1800m (右)","11:10","曇","良","3","3","5","ラントレイル","牡2","牡","2","55.0","石橋脩","1:55.4","2.1/2","3.0","4.9","39.7","1-1-1-1","美浦牧","436(+2)","https://race.netkeiba.com/race/result.html?race_id=202406040803&rf=race_list"
"27","4","2024年9月28日","中山","3R","2歳未勝利","ダ1800m (右)","11:10","曇","良","4","4","7","カージオイド","牡2","牡","2","55.0","永野","1:55.9","3","5.0","11.8","40.1","3-3-2-2","美浦黒岩","506(+2)","https://race.netkeiba.com/race/result.html?race_id=202406040803&rf=race_list"
"28","5","2024年9月28日","中山","3R","2歳未勝利","ダ1800m (右)","11:10","曇","良","5","5","9","プロフェータ","牡2","牡","2","55.0","戸崎圭","1:56.3","2","6.0","19.8","40.1","8-8-4-4","美浦斎藤誠","460(+8)","https://race.netkeiba.com/race/result.html?race_id=202406040803&rf=race_list"
"29","6","2024年9月28日","中山","3R","2歳未勝利","ダ1800m (右)","11:10","曇","良","6","6","11","ブラーブデシジョン","牡2","牡","2","55.0","木幡巧","1:56.4","1/2","1.0","3.1","40.3","5-3-4-4","美浦牧","470(+6)","https://race.netkeiba.com/race/result.html?race_id=202406040803&rf=race_list"
"30","7","2024年9月28日","中山","3R","2歳未勝利","ダ1800m (右)","11:10","曇","良","7","5","10","ダブルメッセージ","牡2","牡","2","52.0","▲石神道","1:56.8","2.1/2","15.0","328.3","40.2","5-3-6-6","美浦和田郎","474(+4)","https://race.netkeiba.com/race/result.html?race_id=202406040803&rf=race_list"
"31","8","2024年9月28日","中山","3R","2歳未勝利","ダ1800m (右)","11:10","曇","良","8","6","12","ダイタエリュシオン","牡2","牡","2","53.0","△小林勝","1:57.8","6","10.0","75.3","41.0","11-10-10-7","美浦土田","464(-6)","https://race.netkeiba.com/race/result.html?race_id=202406040803&rf=race_list"
"32","9","2024年9月28日","中山","3R","2歳未勝利","ダ1800m (右)","11:10","曇","良","9","8","16","テクニコス","牡2","牡","2","54.0","☆原","1:58.9","7","11.0","136.9","42.0","11-10-11-11","美浦田中剛","442(0)","https://race.netkeiba.com/race/result.html?race_id=202406040803&rf=race_list"
"33","10","2024年9月28日","中山","3R","2歳未勝利","ダ1800m (右)","11:10","曇","良","10","8","15","ムーンストラック","牝2","牝","2","55.0","丹内","1:59.0","1/2","13.0","239.4","42.4","7-7-6-7","美浦武市","436(+12)","https://race.netkeiba.com/race/result.html?race_id=202406040803&rf=race_list"
"34","11","2024年9月28日","中山","3R","2歳未勝利","ダ1800m (右)","11:10","曇","良","11","1","1","クエンカ","牡2","牡","2","55.0","丸田","1:59.4","2","14.0","313.4","42.4","9-10-11-11","美浦宗像","462(+6)","https://race.netkeiba.com/race/result.html?race_id=202406040803&rf=race_list"
"35","12","2024年9月28日","中山","3R","2歳未勝利","ダ1800m (右)","11:10","曇","良","12","4","8","ワサンノタイカ","牡2","牡","2","52.0","▲長浜","2:00.0","3.1/2","12.0","150.3","41.8","15-15-15-14","美浦矢嶋","478(-2)","https://race.netkeiba.com/race/result.html?race_id=202406040803&rf=race_list"
"36","13","2024年9月28日","中山","3R","2歳未勝利","ダ1800m (右)","11:10","曇","良","13","7","13","シバノストムキット","牡2","牡","2","55.0","佐々木","2:00.2","1.1/4","8.0","29.7","43.7","9-8-6-7","美浦大和田","468(-14)","https://race.netkeiba.com/race/result.html?race_id=202406040803&rf=race_list"
"37","14","2024年9月28日","中山","3R","2歳未勝利","ダ1800m (右)","11:10","曇","良","14","3","6","コスモシェルベット","牡2","牡","2","55.0","武藤","2:00.8","3.1/2","7.0","26.7","44.3","2-2-6-11","美浦水野","422(+4)","https://race.netkeiba.com/race/result.html?race_id=202406040803&rf=race_list"
"38","15","2024年9月28日","中山","3R","2歳未勝利","ダ1800m (右)","11:10","曇","良","15","1","2","オートマティック","牡2","牡","2","52.0","▲土田","2:01.1","1.1/2","16.0","473.1","43.1","13-13-14-14","美浦和田雄","470(+4)","https://race.netkeiba.com/race/result.html?race_id=202406040803&rf=race_list"
"39","16","2024年9月28日","中山","3R","2歳未勝利","ダ1800m (右)","11:10","曇","良","16","2","4","ピコブルー","牡2","牡","2","55.0","田辺","2:01.8","4","9.0","31.1","41.3","16-16-16-16","美浦上原博","466(+18)","https://race.netkeiba.com/race/result.html?race_id=202406040803&rf=race_list"
"40","1","2024年9月28日","中山","4R","2歳未勝利","芝2000m (右C)","11:40","曇","良","1","4","8","サトノラポール","牡2","牡","2","55.0","モレイ","2:02.2","","1.0","1.7","36.0","4-3-5-4","美浦鹿戸","452(+2)","https://race.netkeiba.com/race/result.html?race_id=202406040804&rf=race_list"
"41","2","2024年9月28日","中山","4R","2歳未勝利","芝2000m (右C)","11:40","曇","良","2","1","1","ピエナフェーヴル","牡2","牡","2","55.0","菅原明","2:02.3","3/4","2.0","4.7","35.7","11-8-8-10","美浦萱野","452(-2)","https://race.netkeiba.com/race/result.html?race_id=202406040804&rf=race_list"
"42","3","2024年9月28日","中山","4R","2歳未勝利","芝2000m (右C)","11:40","曇","良","3","8","17","ニシノエージェント","牡2","牡","2","55.0","三浦","2:02.4","1/2","6.0","14.7","36.6","5-5-3-3","美浦千葉","468(-4)","https://race.netkeiba.com/race/result.html?race_id=202406040804&rf=race_list"
"43","4","2024年9月28日","中山","4R","2歳未勝利","芝2000m (右C)","11:40","曇","良","4","8","15","ポッドロワール","牡2","牡","2","55.0","石川","2:02.6","1.1/4","8.0","36.8","36.5","3-3-4-4","美浦畠山","488(+6)","https://race.netkeiba.com/race/result.html?race_id=202406040804&rf=race_list"
"44","5","2024年9月28日","中山","4R","2歳未勝利","芝2000m (右C)","11:40","曇","良","5","5","9","ジェットブレード","牡2","牡","2","54.0","☆原","2:02.6","クビ","7.0","25.8","37.0","2-2-2-2","美浦青木","472(0)","https://race.netkeiba.com/race/result.html?race_id=202406040804&rf=race_list"
"45","6","2024年9月28日","中山","4R","2歳未勝利","芝2000m (右C)","11:40","曇","良","6","2","3","センジュコスモス","牝2","牝","2","55.0","丸田","2:02.8","3/4","10.0","143.0","36.3","7-5-6-6","美浦南田","424(0)","https://race.netkeiba.com/race/result.html?race_id=202406040804&rf=race_list"
"46","7","2024年9月28日","中山","4R","2歳未勝利","芝2000m (右C)","11:40","曇","良","7","4","7","レッドベルダンス","牡2","牡","2","55.0","ルメー","2:02.8","アタマ","5.0","12.8","36.2","7-8-8-9","美浦手塚","462(+14)","https://race.netkeiba.com/race/result.html?race_id=202406040804&rf=race_list"
"47","8","2024年9月28日","中山","4R","2歳未勝利","芝2000m (右C)","11:40","曇","良","8","6","11","スワローシチー","牡2","牡","2","55.0","津村","2:02.9","クビ","4.0","10.1","36.1","9-10-10-6","美浦相沢","456(0)","https://race.netkeiba.com/race/result.html?race_id=202406040804&rf=race_list"
"48","9","2024年9月28日","中山","4R","2歳未勝利","芝2000m (右C)","11:40","曇","良","9","5","10","コスモアチーブ","牡2","牡","2","54.0","☆横山琉","2:03.2","2","15.0","403.0","35.9","14-14-14-14","美浦相沢","468(+6)","https://race.netkeiba.com/race/result.html?race_id=202406040804&rf=race_list"
"49","10","2024年9月28日","中山","4R","2歳未勝利","芝2000m (右C)","11:40","曇","良","10","3","5","キャピタルリッチ","牡2","牡","2","55.0","戸崎圭","2:03.3","1/2","3.0","9.4","36.4","11-12-11-10","美浦小笠","462(-2)","https://race.netkeiba.com/race/result.html?race_id=202406040804&rf=race_list"
"50","11","2024年9月28日","中山","4R","2歳未勝利","芝2000m (右C)","11:40","曇","良","11","7","13","トウショウクラウド","牡2","牡","2","55.0","佐々木","2:03.6","1.3/4","11.0","144.6","36.7","9-10-11-10","美浦萱野","442(+2)","https://race.netkeiba.com/race/result.html?race_id=202406040804&rf=race_list"
"51","12","2024年9月28日","中山","4R","2歳未勝利","芝2000m (右C)","11:40","曇","良","12","3","6","リケアダージリン","牝2","牝","2","55.0","横山和","2:03.7","3/4","9.0","131.7","38.1","1-1-1-1","美浦小野","428(+12)","https://race.netkeiba.com/race/result.html?race_id=202406040804&rf=race_list"
"52","13","2024年9月28日","中山","4R","2歳未勝利","芝2000m (右C)","11:40","曇","良","13","8","16","コウセイケンタロス","牡2","牡","2","55.0","ティー","2:03.8","1/2","13.0","199.2","36.4","14-14-15-15","美浦和田雄","446(+4)","https://race.netkeiba.com/race/result.html?race_id=202406040804&rf=race_list"
"53","14","2024年9月28日","中山","4R","2歳未勝利","芝2000m (右C)","11:40","曇","良","14","7","14","コスモブレイズ","牡2","牡","2","55.0","柴田大","2:03.8","ハナ","14.0","221.2","37.4","6-5-6-6","美浦畠山","496(+4)","https://race.netkeiba.com/race/result.html?race_id=202406040804&rf=race_list"
"54","15","2024年9月28日","中山","4R","2歳未勝利","芝2000m (右C)","11:40","曇","良","15","6","12","ゴガツノアマノガワ","牡2","牡","2","55.0","丹内","2:04.3","3","12.0","155.6","37.4","13-13-11-10","美浦清水英","438(-2)","https://race.netkeiba.com/race/result.html?race_id=202406040804&rf=race_list"
"55","16","2024年9月28日","中山","4R","2歳未勝利","芝2000m (右C)","11:40","曇","良","16","1","2","トウバツ","牝2","牝","2","55.0","原田和","2:06.1","大","16.0","631.7","37.8","16-16-16-16","美浦石栗","444(-4)","https://race.netkeiba.com/race/result.html?race_id=202406040804&rf=race_list"
"56","17","2024年9月28日","中山","4R","2歳未勝利","芝2000m (右C)","11:40","曇","良","取消","2","4","ハクシンブライアン","牡2","牡","2","55.0","大野","","","","","","","美浦松山","","https://race.netkeiba.com/race/result.html?race_id=202406040804&rf=race_list"
"57","1","2024年9月28日","中山","5R","2歳新馬","芝1600m (右 外C)","12:30","曇","良","1","4","8","クレオズニードル","牝2","牝","2","55.0","佐々木","1:36.0","","4.0","10.3","34.7","9-8-5","美浦和田勇","470(0)","https://race.netkeiba.com/race/result.html?race_id=202406040805&rf=race_list"
"58","2","2024年9月28日","中山","5R","2歳新馬","芝1600m (右 外C)","12:30","曇","良","2","2","4","ニシノエピカリ","牝2","牝","2","55.0","津村","1:36.3","1.3/4","3.0","8.7","35.5","2-3-3","美浦手塚","414(0)","https://race.netkeiba.com/race/result.html?race_id=202406040805&rf=race_list"
"59","3","2024年9月28日","中山","5R","2歳新馬","芝1600m (右 外C)","12:30","曇","良","3","5","10","アビッサルスター","牝2","牝","2","55.0","モレイ","1:36.3","ハナ","1.0","1.7","35.3","5-5-5","美浦堀","430(0)","https://race.netkeiba.com/race/result.html?race_id=202406040805&rf=race_list"
"60","4","2024年9月28日","中山","5R","2歳新馬","芝1600m (右 外C)","12:30","曇","良","4","3","5","ヒタムキ","牝2","牝","2","55.0","横山和","1:36.5","1","7.0","31.0","36.1","2-1-1","美浦鈴木慎","440(0)","https://race.netkeiba.com/race/result.html?race_id=202406040805&rf=race_list"
"61","5","2024年9月28日","中山","5R","2歳新馬","芝1600m (右 外C)","12:30","曇","良","5","1","2","カリーン","牝2","牝","2","55.0","大野","1:36.6","1","6.0","16.2","35.6","5-5-5","美浦蛯名正","452(0)","https://race.netkeiba.com/race/result.html?race_id=202406040805&rf=race_list"
"62","6","2024年9月28日","中山","5R","2歳新馬","芝1600m (右 外C)","12:30","曇","良","6","3","6","マイホームヒロイン","牝2","牝","2","55.0","黛","1:36.6","アタマ","13.0","145.5","35.6","2-5-5","美浦深山","408(0)","https://race.netkeiba.com/race/result.html?race_id=202406040805&rf=race_list"
"63","7","2024年9月28日","中山","5R","2歳新馬","芝1600m (右 外C)","12:30","曇","良","7","6","11","ルージュフレイヤ","牝2","牝","2","55.0","三浦","1:36.7","クビ","5.0","12.4","36.1","1-2-2","美浦鹿戸","422(0)","https://race.netkeiba.com/race/result.html?race_id=202406040805&rf=race_list"
"64","8","2024年9月28日","中山","5R","2歳新馬","芝1600m (右 外C)","12:30","曇","良","8","4","7","エイシンマクルーベ","牝2","牝","2","55.0","柴田大","1:36.8","1/2","14.0","239.3","35.4","5-9-9","美浦田中剛","420(0)","https://race.netkeiba.com/race/result.html?race_id=202406040805&rf=race_list"
"65","9","2024年9月28日","中山","5R","2歳新馬","芝1600m (右 外C)","12:30","曇","良","9","2","3","ファイヤーボート","牝2","牝","2","55.0","吉田豊","1:36.9","1/2","10.0","85.2","35.3","9-10-9","美浦田島","462(0)","https://race.netkeiba.com/race/result.html?race_id=202406040805&rf=race_list"
"66","10","2024年9月28日","中山","5R","2歳新馬","芝1600m (右 外C)","12:30","曇","良","10","6","12","ステレオプシス","牝2","牝","2","54.0","☆原","1:37.0","1/2","12.0","115.3","35.0","11-13-13","美浦尾関","464(0)","https://race.netkeiba.com/race/result.html?race_id=202406040805&rf=race_list"
"67","11","2024年9月28日","中山","5R","2歳新馬","芝1600m (右 外C)","12:30","曇","良","11","7","13","ロングトーン","牝2","牝","2","55.0","野中","1:37.0","クビ","9.0","68.7","35.5","11-10-11","美浦尾関","376(0)","https://race.netkeiba.com/race/result.html?race_id=202406040805&rf=race_list"
"68","12","2024年9月28日","中山","5R","2歳新馬","芝1600m (右 外C)","12:30","曇","良","12","5","9","コスモサンブライト","牝2","牝","2","55.0","ティー","1:37.3","1.3/4","11.0","103.7","35.5","13-12-12","美浦大和田","440(0)","https://race.netkeiba.com/race/result.html?race_id=202406040805&rf=race_list"
"69","13","2024年9月28日","中山","5R","2歳新馬","芝1600m (右 外C)","12:30","曇","良","13","8","15","サトノエバー","牝2","牝","2","55.0","戸崎圭","1:37.4","1/2","8.0","47.0","36.6","5-3-3","美浦高柳瑞","442(0)","https://race.netkeiba.com/race/result.html?race_id=202406040805&rf=race_list"
"70","14","2024年9月28日","中山","5R","2歳新馬","芝1600m (右 外C)","12:30","曇","良","14","1","1","オブシディアーナ","牝2","牝","2","55.0","菅原明","1:38.4","6","2.0","4.7","36.0","14-14-14","美浦国枝","478(0)","https://race.netkeiba.com/race/result.html?race_id=202406040805&rf=race_list"
"71","15","2024年9月28日","中山","5R","2歳新馬","芝1600m (右 外C)","12:30","曇","良","15","8","16","アイシュウデイト","牝2","牝","2","52.0","▲長浜","1:45.1","大","15.0","246.2","39.3","15-15-15","美浦佐藤吉","528(0)","https://race.netkeiba.com/race/result.html?race_id=202406040805&rf=race_list"
"72","16","2024年9月28日","中山","5R","2歳新馬","芝1600m (右 外C)","12:30","曇","良","除外","7","14","マオノクラッシュ","牝2","牝","2","55.0","永野","","","","","","","美浦黒岩","484(0)","https://race.netkeiba.com/race/result.html?race_id=202406040805&rf=race_list"
"73","1","2024年9月28日","中山","6R","2歳新馬","ダ1200m (右)","13:00","曇","良","1","4","7","ハッピービバーク","牝2","牝","2","55.0","横山和","1:12.2","","4.0","8.3","37.5","3-2","美浦嘉藤","438(0)","https://race.netkeiba.com/race/result.html?race_id=202406040806&rf=race_list"
"74","2","2024年9月28日","中山","6R","2歳新馬","ダ1200m (右)","13:00","曇","良","2","7","13","ベルエアキング","牡2","牡","2","55.0","ルメー","1:12.7","3","1.0","2.4","37.8","5-4","栗東西村","476(0)","https://race.netkeiba.com/race/result.html?race_id=202406040806&rf=race_list"
"75","3","2024年9月28日","中山","6R","2歳新馬","ダ1200m (右)","13:00","曇","良","3","8","16","カネショウレジェン","牡2","牡","2","53.0","△小林勝","1:12.7","ハナ","3.0","5.2","38.1","2-1","美浦稲垣","482(0)","https://race.netkeiba.com/race/result.html?race_id=202406040806&rf=race_list"
"76","4","2024年9月28日","中山","6R","2歳新馬","ダ1200m (右)","13:00","曇","良","4","4","8","エイシンキャロッツ","牡2","牡","2","55.0","三浦","1:13.0","2","6.0","21.2","36.9","9-9","栗東小崎","466(0)","https://race.netkeiba.com/race/result.html?race_id=202406040806&rf=race_list"
"77","5","2024年9月28日","中山","6R","2歳新馬","ダ1200m (右)","13:00","曇","良","5","3","6","テルユアワールド","牝2","牝","2","55.0","モレイ","1:13.0","ハナ","2.0","4.3","35.9","13-13","美浦斎藤誠","426(0)","https://race.netkeiba.com/race/result.html?race_id=202406040806&rf=race_list"
"78","6","2024年9月28日","中山","6R","2歳新馬","ダ1200m (右)","13:00","曇","良","6","6","12","リクエイ","牝2","牝","2","55.0","黛","1:13.1","1/2","8.0","45.6","37.3","7-7","美浦竹内","416(0)","https://race.netkeiba.com/race/result.html?race_id=202406040806&rf=race_list"
"79","7","2024年9月28日","中山","6R","2歳新馬","ダ1200m (右)","13:00","曇","良","7","7","14","キーソナタ","牝2","牝","2","55.0","津村","1:13.5","2.1/2","7.0","24.6","38.5","5-4","美浦矢嶋","430(0)","https://race.netkeiba.com/race/result.html?race_id=202406040806&rf=race_list"
"80","8","2024年9月28日","中山","6R","2歳新馬","ダ1200m (右)","13:00","曇","良","8","6","11","ピコピンク","牝2","牝","2","55.0","田辺","1:13.9","2","5.0","9.3","37.1","11-11","美浦尾形","492(0)","https://race.netkeiba.com/race/result.html?race_id=202406040806&rf=race_list"
"81","9","2024年9月28日","中山","6R","2歳新馬","ダ1200m (右)","13:00","曇","良","9","3","5","ダブルスチール","牝2","牝","2","55.0","菊沢","1:14.0","1/2","13.0","142.7","38.3","7-7","美浦石栗","406(0)","https://race.netkeiba.com/race/result.html?race_id=202406040806&rf=race_list"
"82","10","2024年9月28日","中山","6R","2歳新馬","ダ1200m (右)","13:00","曇","良","10","8","15","ヤマビコ","牡2","牡","2","55.0","原田和","1:15.4","8","16.0","283.3","39.3","9-10","美浦蛯名利","460(0)","https://race.netkeiba.com/race/result.html?race_id=202406040806&rf=race_list"
"83","11","2024年9月28日","中山","6R","2歳新馬","ダ1200m (右)","13:00","曇","良","11","1","2","タドウリョク","牝2","牝","2","55.0","丹内","1:15.4","クビ","12.0","115.8","38.0","15-14","美浦岩戸","440(0)","https://race.netkeiba.com/race/result.html?race_id=202406040806&rf=race_list"
"84","12","2024年9月28日","中山","6R","2歳新馬","ダ1200m (右)","13:00","曇","良","12","5","10","ホープリュミエール","牡2","牡","2","55.0","吉田豊","1:15.5","1/2","11.0","55.3","38.7","11-11","美浦土田","476(0)","https://race.netkeiba.com/race/result.html?race_id=202406040806&rf=race_list"
"85","13","2024年9月28日","中山","6R","2歳新馬","ダ1200m (右)","13:00","曇","良","13","2","4","レディココア","牝2","牝","2","55.0","長岡","1:16.0","3","10.0","54.7","41.5","1-3","栗東杉山佳","448(0)","https://race.netkeiba.com/race/result.html?race_id=202406040806&rf=race_list"
"86","14","2024年9月28日","中山","6R","2歳新馬","ダ1200m (右)","13:00","曇","良","14","1","1","シュガープリンセス","牝2","牝","2","52.0","▲長浜","1:16.1","クビ","14.0","152.1","38.9","14-15","美浦萱野","428(0)","https://race.netkeiba.com/race/result.html?race_id=202406040806&rf=race_list"
"87","15","2024年9月28日","中山","6R","2歳新馬","ダ1200m (右)","13:00","曇","良","15","2","3","イクアンロー","牝2","牝","2","55.0","佐々木","1:16.3","1.1/4","9.0","54.2","41.5","3-4","美浦加藤征","426(0)","https://race.netkeiba.com/race/result.html?race_id=202406040806&rf=race_list"
"88","16","2024年9月28日","中山","6R","2歳新馬","ダ1200m (右)","13:00","曇","良","16","5","9","クラリフィエ","牝2","牝","2","51.0","★大江比","1:20.2","大","15.0","236.0","42.1","16-16","美浦天間","450(0)","https://race.netkeiba.com/race/result.html?race_id=202406040806&rf=race_list"
